target entry name	locus type
WeinellEntry4026	ShortExon
WeinellEntry4027	ShortExon
WeinellEntry4028	ShortExon
WeinellEntry4029	ShortExon
WeinellEntry4030	ShortExon
WeinellEntry4031	ShortExon
WeinellEntry4032	ShortExon
WeinellEntry4033	ShortExon
WeinellEntry4034	ShortExon
WeinellEntry4035	ShortExon
WeinellEntry4036	ShortExon
WeinellEntry4037	ShortExon
WeinellEntry4038	ShortExon
WeinellEntry4039	ShortExon
WeinellEntry4040	ShortExon
WeinellEntry4041	ShortExon
WeinellEntry4042	ShortExon
WeinellEntry4043	ShortExon
WeinellEntry4044	ShortExon
WeinellEntry4045	ShortExon
WeinellEntry4046	ShortExon
WeinellEntry4047	ShortExon
WeinellEntry4048	ShortExon
WeinellEntry4049	ShortExon
WeinellEntry4050	ShortExon
WeinellEntry4051	ShortExon
WeinellEntry4052	ShortExon
WeinellEntry4053	ShortExon
WeinellEntry4054	ShortExon
WeinellEntry4055	ShortExon
WeinellEntry4056	ShortExon
WeinellEntry4057	ShortExon
WeinellEntry4058	ShortExon
WeinellEntry4059	ShortExon
WeinellEntry4060	ShortExon
WeinellEntry4061	ShortExon
WeinellEntry4062	ShortExon
WeinellEntry4063	ShortExon
WeinellEntry4064	ShortExon
WeinellEntry4065	ShortExon
WeinellEntry4066	ShortExon
WeinellEntry4067	ShortExon
WeinellEntry4068	ShortExon
WeinellEntry4069	ShortExon
WeinellEntry4070	ShortExon
WeinellEntry4071	ShortExon
WeinellEntry4072	ShortExon
WeinellEntry4073	ShortExon
WeinellEntry4074	ShortExon
WeinellEntry4075	ShortExon
WeinellEntry4076	ShortExon
WeinellEntry4077	ShortExon
WeinellEntry4078	ShortExon
WeinellEntry4079	ShortExon
WeinellEntry4080	ShortExon
WeinellEntry4081	ShortExon
WeinellEntry4082	ShortExon
WeinellEntry4083	ShortExon
WeinellEntry4084	ShortExon
WeinellEntry4085	ShortExon
WeinellEntry4086	ShortExon
WeinellEntry4087	ShortExon
WeinellEntry4088	ShortExon
WeinellEntry4089	ShortExon
WeinellEntry4090	ShortExon
WeinellEntry4091	ShortExon
WeinellEntry4092	ShortExon
WeinellEntry4093	ShortExon
WeinellEntry4094	ShortExon
WeinellEntry4095	ShortExon
WeinellEntry4096	ShortExon
WeinellEntry4097	ShortExon
WeinellEntry4098	ShortExon
WeinellEntry4099	ShortExon
WeinellEntry4100	ShortExon
WeinellEntry4101	ShortExon
WeinellEntry4102	ShortExon
WeinellEntry4103	ShortExon
WeinellEntry4104	ShortExon
WeinellEntry4105	ShortExon
WeinellEntry4106	ShortExon
WeinellEntry4107	ShortExon
WeinellEntry4108	ShortExon
WeinellEntry4109	ShortExon
WeinellEntry4110	ShortExon
WeinellEntry4111	ShortExon
WeinellEntry4112	ShortExon
WeinellEntry4113	ShortExon
WeinellEntry4114	ShortExon
WeinellEntry4115	ShortExon
WeinellEntry4116	ShortExon
WeinellEntry4117	ShortExon
WeinellEntry4118	ShortExon
WeinellEntry4119	ShortExon
WeinellEntry4120	ShortExon
WeinellEntry4121	ShortExon
WeinellEntry4122	ShortExon
WeinellEntry4123	ShortExon
WeinellEntry4124	ShortExon
WeinellEntry4125	ShortExon
WeinellEntry4126	ShortExon
WeinellEntry4127	ShortExon
WeinellEntry4128	ShortExon
WeinellEntry4129	ShortExon
WeinellEntry4130	ShortExon
WeinellEntry4131	ShortExon
WeinellEntry4132	ShortExon
WeinellEntry4133	ShortExon
WeinellEntry4134	ShortExon
WeinellEntry4135	ShortExon
WeinellEntry4136	ShortExon
WeinellEntry4137	ShortExon
WeinellEntry4138	ShortExon
WeinellEntry4139	ShortExon
WeinellEntry4140	ShortExon
WeinellEntry4141	ShortExon
WeinellEntry4142	ShortExon
WeinellEntry4143	ShortExon
WeinellEntry4144	ShortExon
WeinellEntry4145	ShortExon
WeinellEntry4146	ShortExon
WeinellEntry4147	ShortExon
WeinellEntry4148	ShortExon
WeinellEntry4149	ShortExon
WeinellEntry4150	ShortExon
WeinellEntry4151	ShortExon
WeinellEntry4152	ShortExon
WeinellEntry4153	ShortExon
WeinellEntry4154	ShortExon
WeinellEntry4155	ShortExon
WeinellEntry4156	ShortExon
WeinellEntry4157	ShortExon
WeinellEntry4158	ShortExon
WeinellEntry4159	ShortExon
WeinellEntry4160	ShortExon
WeinellEntry4161	ShortExon
WeinellEntry4162	ShortExon
WeinellEntry4163	ShortExon
WeinellEntry4164	ShortExon
WeinellEntry4165	ShortExon
WeinellEntry4166	ShortExon
WeinellEntry4167	ShortExon
WeinellEntry4168	ShortExon
WeinellEntry4169	ShortExon
WeinellEntry4170	ShortExon
WeinellEntry4171	ShortExon
WeinellEntry4172	ShortExon
WeinellEntry4173	ShortExon
WeinellEntry4174	ShortExon
WeinellEntry4175	ShortExon
WeinellEntry4176	ShortExon
WeinellEntry4177	ShortExon
WeinellEntry4178	ShortExon
WeinellEntry4179	ShortExon
WeinellEntry4180	ShortExon
WeinellEntry4181	ShortExon
WeinellEntry4182	ShortExon
WeinellEntry4183	ShortExon
WeinellEntry4184	ShortExon
WeinellEntry4185	ShortExon
WeinellEntry4186	ShortExon
WeinellEntry4187	ShortExon
WeinellEntry4188	ShortExon
WeinellEntry4189	ShortExon
WeinellEntry4190	ShortExon
WeinellEntry4191	ShortExon
WeinellEntry4192	ShortExon
WeinellEntry4193	ShortExon
WeinellEntry4194	ShortExon
WeinellEntry4195	ShortExon
WeinellEntry4196	ShortExon
WeinellEntry4197	ShortExon
WeinellEntry4198	ShortExon
WeinellEntry4199	ShortExon
WeinellEntry4200	ShortExon
WeinellEntry4201	ShortExon
WeinellEntry4202	ShortExon
WeinellEntry4203	ShortExon
WeinellEntry4204	ShortExon
WeinellEntry4205	ShortExon
WeinellEntry4206	ShortExon
WeinellEntry4207	ShortExon
WeinellEntry4208	ShortExon
WeinellEntry4209	ShortExon
WeinellEntry4210	ShortExon
WeinellEntry4211	ShortExon
WeinellEntry4212	ShortExon
WeinellEntry4213	ShortExon
WeinellEntry4214	ShortExon
WeinellEntry4215	ShortExon
WeinellEntry4216	ShortExon
WeinellEntry4217	ShortExon
WeinellEntry4218	ShortExon
WeinellEntry4219	ShortExon
WeinellEntry4220	ShortExon
WeinellEntry4221	ShortExon
WeinellEntry4222	ShortExon
WeinellEntry4223	ShortExon
WeinellEntry4224	ShortExon
WeinellEntry4225	ShortExon
WeinellEntry4226	ShortExon
WeinellEntry4227	ShortExon
WeinellEntry4228	ShortExon
WeinellEntry4229	ShortExon
WeinellEntry4230	ShortExon
WeinellEntry4231	ShortExon
WeinellEntry4232	ShortExon
WeinellEntry4233	ShortExon
WeinellEntry4234	ShortExon
WeinellEntry4235	ShortExon
WeinellEntry4236	ShortExon
WeinellEntry4237	ShortExon
WeinellEntry4238	ShortExon
WeinellEntry4239	ShortExon
WeinellEntry4240	ShortExon
WeinellEntry4241	ShortExon
WeinellEntry4242	ShortExon
WeinellEntry4243	ShortExon
WeinellEntry4244	ShortExon
WeinellEntry4245	ShortExon
WeinellEntry4246	ShortExon
WeinellEntry4247	ShortExon
WeinellEntry4248	ShortExon
WeinellEntry4249	ShortExon
WeinellEntry4250	ShortExon
WeinellEntry4251	ShortExon
WeinellEntry4252	ShortExon
WeinellEntry4253	ShortExon
WeinellEntry4254	ShortExon
WeinellEntry4255	ShortExon
WeinellEntry4256	ShortExon
WeinellEntry4257	ShortExon
WeinellEntry4258	ShortExon
WeinellEntry4259	ShortExon
WeinellEntry4260	ShortExon
WeinellEntry4261	ShortExon
WeinellEntry4262	ShortExon
WeinellEntry4263	ShortExon
WeinellEntry4264	ShortExon
WeinellEntry4265	ShortExon
WeinellEntry4266	ShortExon
WeinellEntry4267	ShortExon
WeinellEntry4268	ShortExon
WeinellEntry4269	ShortExon
WeinellEntry4270	ShortExon
WeinellEntry4271	ShortExon
WeinellEntry4272	ShortExon
WeinellEntry4273	ShortExon
WeinellEntry4274	ShortExon
WeinellEntry4275	ShortExon
WeinellEntry4276	ShortExon
WeinellEntry4277	ShortExon
WeinellEntry4278	ShortExon
WeinellEntry4279	ShortExon
WeinellEntry4280	ShortExon
WeinellEntry4281	ShortExon
WeinellEntry4282	ShortExon
WeinellEntry4283	ShortExon
WeinellEntry4284	ShortExon
WeinellEntry4285	ShortExon
WeinellEntry4286	ShortExon
WeinellEntry4287	ShortExon
WeinellEntry4288	ShortExon
WeinellEntry4289	ShortExon
WeinellEntry4290	ShortExon
WeinellEntry4291	ShortExon
WeinellEntry4292	ShortExon
WeinellEntry4293	ShortExon
WeinellEntry4294	ShortExon
WeinellEntry4295	ShortExon
WeinellEntry4296	ShortExon
WeinellEntry4297	ShortExon
WeinellEntry4298	ShortExon
WeinellEntry4299	ShortExon
WeinellEntry4300	ShortExon
WeinellEntry4301	ShortExon
WeinellEntry4302	ShortExon
WeinellEntry4303	ShortExon
WeinellEntry4304	ShortExon
WeinellEntry4305	ShortExon
WeinellEntry4306	ShortExon
WeinellEntry4307	ShortExon
WeinellEntry4308	ShortExon
WeinellEntry4309	ShortExon
WeinellEntry4310	ShortExon
WeinellEntry4311	ShortExon
WeinellEntry4312	ShortExon
WeinellEntry4313	ShortExon
WeinellEntry4314	ShortExon
WeinellEntry4315	ShortExon
WeinellEntry4316	ShortExon
WeinellEntry4317	ShortExon
WeinellEntry4318	ShortExon
WeinellEntry4319	ShortExon
WeinellEntry4320	ShortExon
WeinellEntry4321	ShortExon
WeinellEntry4322	ShortExon
WeinellEntry4323	ShortExon
WeinellEntry4324	ShortExon
WeinellEntry4325	ShortExon
WeinellEntry4326	ShortExon
WeinellEntry4327	ShortExon
WeinellEntry4328	ShortExon
WeinellEntry4329	ShortExon
WeinellEntry4330	ShortExon
WeinellEntry4331	ShortExon
WeinellEntry4332	ShortExon
WeinellEntry4333	ShortExon
WeinellEntry4334	ShortExon
WeinellEntry4335	ShortExon
WeinellEntry4336	ShortExon
WeinellEntry4337	ShortExon
WeinellEntry4338	ShortExon
WeinellEntry4339	ShortExon
WeinellEntry4340	ShortExon
WeinellEntry4341	ShortExon
WeinellEntry4342	ShortExon
WeinellEntry4343	ShortExon
WeinellEntry4344	ShortExon
WeinellEntry4345	ShortExon
WeinellEntry4346	ShortExon
WeinellEntry4347	ShortExon
WeinellEntry4348	ShortExon
WeinellEntry4349	ShortExon
WeinellEntry4350	ShortExon
WeinellEntry4351	ShortExon
WeinellEntry4352	ShortExon
WeinellEntry4353	ShortExon
WeinellEntry4354	ShortExon
WeinellEntry4355	ShortExon
WeinellEntry4356	ShortExon
WeinellEntry4357	ShortExon
WeinellEntry4358	ShortExon
WeinellEntry4359	ShortExon
WeinellEntry4360	ShortExon
WeinellEntry4361	ShortExon
WeinellEntry4362	ShortExon
WeinellEntry4363	ShortExon
WeinellEntry4364	ShortExon
WeinellEntry4365	ShortExon
WeinellEntry4366	ShortExon
WeinellEntry4367	ShortExon
WeinellEntry4368	ShortExon
WeinellEntry4369	ShortExon
WeinellEntry4370	ShortExon
WeinellEntry4371	ShortExon
WeinellEntry4372	ShortExon
WeinellEntry4373	ShortExon
WeinellEntry4374	ShortExon
WeinellEntry4375	ShortExon
WeinellEntry4376	ShortExon
WeinellEntry4377	ShortExon
WeinellEntry4378	ShortExon
WeinellEntry4379	ShortExon
WeinellEntry4380	ShortExon
WeinellEntry4381	ShortExon
WeinellEntry4382	ShortExon
WeinellEntry4383	ShortExon
WeinellEntry4384	ShortExon
WeinellEntry4385	ShortExon
WeinellEntry4386	ShortExon
WeinellEntry4387	ShortExon
WeinellEntry4388	ShortExon
WeinellEntry4389	ShortExon
WeinellEntry4390	ShortExon
WeinellEntry4391	ShortExon
WeinellEntry4392	ShortExon
WeinellEntry4393	ShortExon
WeinellEntry4394	ShortExon
WeinellEntry4395	ShortExon
WeinellEntry4396	ShortExon
WeinellEntry4397	ShortExon
WeinellEntry4398	ShortExon
WeinellEntry4399	ShortExon
WeinellEntry4400	ShortExon
WeinellEntry4401	ShortExon
WeinellEntry4402	ShortExon
WeinellEntry4403	ShortExon
WeinellEntry4404	ShortExon
WeinellEntry4405	ShortExon
WeinellEntry4406	ShortExon
WeinellEntry4407	ShortExon
WeinellEntry4408	ShortExon
WeinellEntry4409	ShortExon
WeinellEntry4410	ShortExon
WeinellEntry4411	ShortExon
WeinellEntry4412	ShortExon
WeinellEntry4413	ShortExon
WeinellEntry4414	ShortExon
WeinellEntry4415	ShortExon
WeinellEntry4416	ShortExon
WeinellEntry4417	ShortExon
WeinellEntry4418	ShortExon
WeinellEntry4419	ShortExon
WeinellEntry4420	ShortExon
WeinellEntry4421	ShortExon
WeinellEntry4422	ShortExon
WeinellEntry4423	ShortExon
WeinellEntry4424	ShortExon
WeinellEntry4425	ShortExon
WeinellEntry4426	ShortExon
WeinellEntry4427	ShortExon
WeinellEntry4428	ShortExon
WeinellEntry4429	ShortExon
WeinellEntry4430	ShortExon
WeinellEntry4431	ShortExon
WeinellEntry4432	ShortExon
WeinellEntry4433	ShortExon
WeinellEntry4434	ShortExon
WeinellEntry4435	ShortExon
WeinellEntry4436	ShortExon
WeinellEntry4437	ShortExon
WeinellEntry4438	ShortExon
WeinellEntry4439	ShortExon
WeinellEntry4440	ShortExon
WeinellEntry4441	ShortExon
WeinellEntry4442	ShortExon
WeinellEntry4443	ShortExon
WeinellEntry4444	ShortExon
WeinellEntry4445	ShortExon
WeinellEntry4446	ShortExon
WeinellEntry4447	ShortExon
WeinellEntry4448	ShortExon
WeinellEntry4449	ShortExon
WeinellEntry4450	ShortExon
WeinellEntry4451	ShortExon
WeinellEntry4452	ShortExon
WeinellEntry4453	ShortExon
WeinellEntry4454	ShortExon
WeinellEntry4455	ShortExon
WeinellEntry4456	ShortExon
WeinellEntry4457	ShortExon
WeinellEntry4458	ShortExon
WeinellEntry4459	ShortExon
WeinellEntry4460	ShortExon
WeinellEntry4461	ShortExon
WeinellEntry4462	ShortExon
WeinellEntry4463	ShortExon
WeinellEntry4464	ShortExon
WeinellEntry4465	ShortExon
WeinellEntry4466	ShortExon
WeinellEntry4467	ShortExon
WeinellEntry4468	ShortExon
WeinellEntry4469	ShortExon
WeinellEntry4470	ShortExon
WeinellEntry4471	ShortExon
WeinellEntry4472	ShortExon
WeinellEntry4473	ShortExon
WeinellEntry4474	ShortExon
WeinellEntry4475	ShortExon
WeinellEntry4476	ShortExon
WeinellEntry4477	ShortExon
WeinellEntry4478	ShortExon
WeinellEntry4479	ShortExon
WeinellEntry4480	ShortExon
WeinellEntry4481	ShortExon
WeinellEntry4482	ShortExon
WeinellEntry4483	ShortExon
WeinellEntry4484	ShortExon
WeinellEntry4485	ShortExon
WeinellEntry4486	ShortExon
WeinellEntry4487	ShortExon
WeinellEntry4488	ShortExon
WeinellEntry4489	ShortExon
WeinellEntry4490	ShortExon
WeinellEntry4491	ShortExon
WeinellEntry4492	ShortExon
WeinellEntry4493	ShortExon
WeinellEntry4494	ShortExon
WeinellEntry4495	ShortExon
WeinellEntry4496	ShortExon
WeinellEntry4497	ShortExon
WeinellEntry4498	ShortExon
WeinellEntry4499	ShortExon
WeinellEntry4500	ShortExon
WeinellEntry4501	ShortExon
WeinellEntry4502	ShortExon
WeinellEntry4503	ShortExon
WeinellEntry4504	ShortExon
WeinellEntry4505	ShortExon
WeinellEntry4506	ShortExon
WeinellEntry4507	ShortExon
WeinellEntry4508	ShortExon
WeinellEntry4509	ShortExon
WeinellEntry4510	ShortExon
WeinellEntry4511	ShortExon
WeinellEntry4512	ShortExon
WeinellEntry4513	ShortExon
WeinellEntry4514	ShortExon
WeinellEntry4515	ShortExon
WeinellEntry4516	ShortExon
WeinellEntry4517	ShortExon
WeinellEntry4518	ShortExon
WeinellEntry4519	ShortExon
WeinellEntry4520	ShortExon
WeinellEntry4521	ShortExon
WeinellEntry4522	ShortExon
WeinellEntry4523	ShortExon
WeinellEntry4524	ShortExon
WeinellEntry4525	ShortExon
WeinellEntry4526	ShortExon
WeinellEntry4527	ShortExon
WeinellEntry4528	ShortExon
WeinellEntry4529	ShortExon
WeinellEntry4530	ShortExon
WeinellEntry4531	ShortExon
WeinellEntry4532	ShortExon
WeinellEntry4533	ShortExon
WeinellEntry4534	ShortExon
WeinellEntry4535	ShortExon
WeinellEntry4536	ShortExon
WeinellEntry4537	ShortExon
WeinellEntry4538	ShortExon
WeinellEntry4539	ShortExon
WeinellEntry4540	ShortExon
WeinellEntry4541	ShortExon
WeinellEntry4542	ShortExon
WeinellEntry4543	ShortExon
WeinellEntry4544	ShortExon
WeinellEntry4545	ShortExon
WeinellEntry4546	ShortExon
WeinellEntry4547	ShortExon
WeinellEntry4548	ShortExon
WeinellEntry4549	ShortExon
WeinellEntry4550	ShortExon
WeinellEntry4551	ShortExon
WeinellEntry4552	ShortExon
WeinellEntry4553	ShortExon
WeinellEntry4554	ShortExon
WeinellEntry4555	ShortExon
WeinellEntry4556	ShortExon
WeinellEntry4557	ShortExon
WeinellEntry4558	ShortExon
WeinellEntry4559	ShortExon
WeinellEntry4560	ShortExon
WeinellEntry4561	ShortExon
WeinellEntry4562	ShortExon
WeinellEntry4563	ShortExon
WeinellEntry4564	ShortExon
WeinellEntry4565	ShortExon
WeinellEntry4566	ShortExon
WeinellEntry4567	ShortExon
WeinellEntry4568	ShortExon
WeinellEntry4569	ShortExon
WeinellEntry4570	ShortExon
WeinellEntry4571	ShortExon
WeinellEntry4572	ShortExon
WeinellEntry4573	ShortExon
WeinellEntry4574	ShortExon
WeinellEntry4575	ShortExon
WeinellEntry4576	ShortExon
WeinellEntry4577	ShortExon
WeinellEntry4578	ShortExon
WeinellEntry4579	ShortExon
WeinellEntry4580	ShortExon
WeinellEntry4581	ShortExon
WeinellEntry4582	ShortExon
WeinellEntry4583	ShortExon
WeinellEntry4584	ShortExon
WeinellEntry4585	ShortExon
WeinellEntry4586	ShortExon
WeinellEntry4587	ShortExon
WeinellEntry4588	ShortExon
WeinellEntry4589	ShortExon
WeinellEntry4590	ShortExon
WeinellEntry4591	ShortExon
WeinellEntry4592	ShortExon
WeinellEntry4593	ShortExon
WeinellEntry4594	ShortExon
WeinellEntry4595	ShortExon
WeinellEntry4596	ShortExon
WeinellEntry4597	ShortExon
WeinellEntry4598	ShortExon
WeinellEntry4599	ShortExon
WeinellEntry4600	ShortExon
WeinellEntry4601	ShortExon
WeinellEntry4602	ShortExon
WeinellEntry4603	ShortExon
WeinellEntry4604	ShortExon
WeinellEntry4605	ShortExon
WeinellEntry4606	ShortExon
WeinellEntry4607	ShortExon
WeinellEntry4608	ShortExon
WeinellEntry4609	ShortExon
WeinellEntry4610	ShortExon
WeinellEntry4611	ShortExon
WeinellEntry4612	ShortExon
WeinellEntry4613	ShortExon
WeinellEntry4614	ShortExon
WeinellEntry4615	ShortExon
WeinellEntry4616	ShortExon
WeinellEntry4617	ShortExon
WeinellEntry4618	ShortExon
WeinellEntry4619	ShortExon
WeinellEntry4620	ShortExon
WeinellEntry4621	ShortExon
WeinellEntry4622	ShortExon
WeinellEntry4623	ShortExon
WeinellEntry4624	ShortExon
WeinellEntry4625	ShortExon
WeinellEntry4626	ShortExon
WeinellEntry4627	ShortExon
WeinellEntry4628	ShortExon
WeinellEntry4629	ShortExon
WeinellEntry4630	ShortExon
WeinellEntry4631	ShortExon
WeinellEntry4632	ShortExon
WeinellEntry4633	ShortExon
WeinellEntry4634	ShortExon
WeinellEntry4635	ShortExon
WeinellEntry4636	ShortExon
WeinellEntry4637	ShortExon
WeinellEntry4638	ShortExon
WeinellEntry4639	ShortExon
WeinellEntry4640	ShortExon
WeinellEntry4641	ShortExon
WeinellEntry4642	ShortExon
WeinellEntry4643	ShortExon
WeinellEntry4644	ShortExon
WeinellEntry4645	ShortExon
WeinellEntry4646	ShortExon
WeinellEntry4647	ShortExon
WeinellEntry4648	ShortExon
WeinellEntry4649	ShortExon
WeinellEntry4650	ShortExon
WeinellEntry4651	ShortExon
WeinellEntry4652	ShortExon
WeinellEntry4653	ShortExon
WeinellEntry4654	ShortExon
WeinellEntry4655	ShortExon
WeinellEntry4656	ShortExon
WeinellEntry4657	ShortExon
WeinellEntry4658	ShortExon
WeinellEntry4659	ShortExon
WeinellEntry4660	ShortExon
WeinellEntry4661	ShortExon
WeinellEntry4662	ShortExon
WeinellEntry4663	ShortExon
WeinellEntry4664	ShortExon
WeinellEntry4665	ShortExon
WeinellEntry4666	ShortExon
WeinellEntry4667	ShortExon
WeinellEntry4668	ShortExon
WeinellEntry4669	ShortExon
WeinellEntry4670	ShortExon
WeinellEntry4671	ShortExon
WeinellEntry4672	ShortExon
WeinellEntry4673	ShortExon
WeinellEntry4674	ShortExon
WeinellEntry4675	ShortExon
WeinellEntry4676	ShortExon
WeinellEntry4677	ShortExon
WeinellEntry4678	ShortExon
WeinellEntry4679	ShortExon
WeinellEntry4680	ShortExon
WeinellEntry4681	ShortExon
WeinellEntry4682	ShortExon
WeinellEntry4683	ShortExon
WeinellEntry4684	ShortExon
WeinellEntry4685	ShortExon
WeinellEntry4686	ShortExon
WeinellEntry4687	ShortExon
WeinellEntry4688	ShortExon
WeinellEntry4689	ShortExon
WeinellEntry4690	ShortExon
WeinellEntry4691	ShortExon
WeinellEntry4692	ShortExon
WeinellEntry4693	ShortExon
WeinellEntry4694	ShortExon
WeinellEntry4695	ShortExon
WeinellEntry4696	ShortExon
WeinellEntry4697	ShortExon
WeinellEntry4698	ShortExon
WeinellEntry4699	ShortExon
WeinellEntry4700	ShortExon
WeinellEntry4701	ShortExon
WeinellEntry4702	ShortExon
WeinellEntry4703	ShortExon
WeinellEntry4704	ShortExon
WeinellEntry4705	ShortExon
WeinellEntry4706	ShortExon
WeinellEntry4707	ShortExon
WeinellEntry4708	ShortExon
WeinellEntry4709	ShortExon
WeinellEntry4710	ShortExon
WeinellEntry4711	ShortExon
WeinellEntry4712	ShortExon
WeinellEntry4713	ShortExon
WeinellEntry4714	ShortExon
WeinellEntry4715	ShortExon
WeinellEntry4716	ShortExon
WeinellEntry4717	ShortExon
WeinellEntry4718	ShortExon
WeinellEntry4719	ShortExon
WeinellEntry4720	ShortExon
WeinellEntry4721	ShortExon
WeinellEntry4722	ShortExon
WeinellEntry4723	ShortExon
WeinellEntry4724	ShortExon
WeinellEntry4725	ShortExon
WeinellEntry4726	ShortExon
WeinellEntry4727	ShortExon
WeinellEntry4728	ShortExon
WeinellEntry4729	ShortExon
WeinellEntry4730	ShortExon
WeinellEntry4731	ShortExon
WeinellEntry4732	ShortExon
WeinellEntry4733	ShortExon
WeinellEntry4734	ShortExon
WeinellEntry4735	ShortExon
WeinellEntry4736	ShortExon
WeinellEntry4737	ShortExon
WeinellEntry4738	ShortExon
WeinellEntry4739	ShortExon
WeinellEntry4740	ShortExon
WeinellEntry4741	ShortExon
WeinellEntry4742	ShortExon
WeinellEntry4743	ShortExon
WeinellEntry4744	ShortExon
WeinellEntry4745	ShortExon
WeinellEntry4746	ShortExon
WeinellEntry4747	ShortExon
WeinellEntry4748	ShortExon
WeinellEntry4749	ShortExon
WeinellEntry4750	ShortExon
WeinellEntry4751	ShortExon
WeinellEntry4752	ShortExon
WeinellEntry4753	ShortExon
WeinellEntry4754	ShortExon
WeinellEntry4755	ShortExon
WeinellEntry4756	ShortExon
WeinellEntry4757	ShortExon
WeinellEntry4758	ShortExon
WeinellEntry4759	ShortExon
WeinellEntry4760	ShortExon
WeinellEntry4761	ShortExon
WeinellEntry4762	ShortExon
WeinellEntry4763	ShortExon
WeinellEntry4764	ShortExon
WeinellEntry4765	ShortExon
WeinellEntry4766	ShortExon
WeinellEntry4767	ShortExon
WeinellEntry4768	ShortExon
WeinellEntry4769	ShortExon
WeinellEntry4770	ShortExon
WeinellEntry4771	ShortExon
WeinellEntry4772	ShortExon
WeinellEntry4773	ShortExon
WeinellEntry4774	ShortExon
WeinellEntry4775	ShortExon
WeinellEntry4776	ShortExon
WeinellEntry4777	ShortExon
WeinellEntry4778	ShortExon
WeinellEntry4779	ShortExon
WeinellEntry4780	ShortExon
WeinellEntry4781	ShortExon
WeinellEntry4782	ShortExon
WeinellEntry4783	ShortExon
WeinellEntry4784	ShortExon
WeinellEntry4785	ShortExon
WeinellEntry4786	ShortExon
WeinellEntry4787	ShortExon
WeinellEntry4788	ShortExon
WeinellEntry4789	ShortExon
WeinellEntry4790	ShortExon
WeinellEntry4791	ShortExon
WeinellEntry4792	ShortExon
WeinellEntry4793	ShortExon
WeinellEntry4794	ShortExon
WeinellEntry4795	ShortExon
WeinellEntry4796	ShortExon
WeinellEntry4797	ShortExon
WeinellEntry4798	ShortExon
WeinellEntry4799	ShortExon
WeinellEntry4800	ShortExon
WeinellEntry4801	ShortExon
WeinellEntry4802	ShortExon
WeinellEntry4803	ShortExon
WeinellEntry4804	ShortExon
WeinellEntry4805	ShortExon
WeinellEntry4806	ShortExon
WeinellEntry4807	ShortExon
WeinellEntry4808	ShortExon
WeinellEntry4809	ShortExon
WeinellEntry4810	ShortExon
WeinellEntry4811	ShortExon
WeinellEntry4812	ShortExon
WeinellEntry4813	ShortExon
WeinellEntry4814	ShortExon
WeinellEntry4815	ShortExon
WeinellEntry4816	ShortExon
WeinellEntry4817	ShortExon
WeinellEntry4818	ShortExon
WeinellEntry4819	ShortExon
WeinellEntry4820	ShortExon
WeinellEntry4821	ShortExon
WeinellEntry4822	ShortExon
WeinellEntry4823	ShortExon
WeinellEntry4824	ShortExon
WeinellEntry4825	ShortExon
WeinellEntry4826	ShortExon
WeinellEntry4827	ShortExon
WeinellEntry4828	ShortExon
WeinellEntry4829	ShortExon
WeinellEntry4830	ShortExon
WeinellEntry4831	ShortExon
WeinellEntry4832	ShortExon
WeinellEntry4833	ShortExon
WeinellEntry4834	ShortExon
WeinellEntry4835	ShortExon
WeinellEntry4836	ShortExon
WeinellEntry4837	ShortExon
WeinellEntry4838	ShortExon
WeinellEntry4839	ShortExon
WeinellEntry4840	ShortExon
WeinellEntry4841	ShortExon
WeinellEntry4842	ShortExon
WeinellEntry4843	ShortExon
WeinellEntry4844	ShortExon
WeinellEntry4845	ShortExon
WeinellEntry4846	ShortExon
WeinellEntry4847	ShortExon
WeinellEntry4848	ShortExon
WeinellEntry4849	ShortExon
WeinellEntry4850	ShortExon
WeinellEntry4851	ShortExon
WeinellEntry4852	ShortExon
WeinellEntry4853	ShortExon
WeinellEntry4854	ShortExon
WeinellEntry4855	ShortExon
WeinellEntry4856	ShortExon
WeinellEntry4857	ShortExon
WeinellEntry4858	ShortExon
WeinellEntry4859	ShortExon
WeinellEntry4860	ShortExon
WeinellEntry4861	ShortExon
WeinellEntry4862	ShortExon
WeinellEntry4863	ShortExon
WeinellEntry4864	ShortExon
WeinellEntry4865	ShortExon
WeinellEntry4866	ShortExon
WeinellEntry4867	ShortExon
WeinellEntry4868	ShortExon
WeinellEntry4869	ShortExon
WeinellEntry4870	ShortExon
WeinellEntry4871	ShortExon
WeinellEntry4872	ShortExon
WeinellEntry4873	ShortExon
WeinellEntry4874	ShortExon
WeinellEntry4875	ShortExon
WeinellEntry4876	ShortExon
WeinellEntry4877	ShortExon
WeinellEntry4878	ShortExon
WeinellEntry4879	ShortExon
WeinellEntry4880	ShortExon
WeinellEntry4881	ShortExon
WeinellEntry4882	ShortExon
WeinellEntry4883	ShortExon
WeinellEntry4884	ShortExon
WeinellEntry4885	ShortExon
WeinellEntry4886	ShortExon
WeinellEntry4887	ShortExon
WeinellEntry4888	ShortExon
WeinellEntry4889	ShortExon
WeinellEntry4890	ShortExon
WeinellEntry4891	ShortExon
WeinellEntry4892	ShortExon
WeinellEntry4893	ShortExon
WeinellEntry4894	ShortExon
WeinellEntry4895	ShortExon
WeinellEntry4896	ShortExon
WeinellEntry4897	ShortExon
WeinellEntry4898	ShortExon
WeinellEntry4899	ShortExon
