"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"CDS_NW_013657778.1_748126_748288_Gene=COQ4","Crotalus_mitchellii_JPMF01031758.1",90.196,51,5,0,1,153,4175,4327,1.96e-27,121
"CDS_NW_013657778.1_91738_91910_Gene=MTRF1","Crotalus_mitchellii_JPMF01438936.1",85.965,57,8,0,2,172,261,431,1.43e-27,122
"CDS_NW_013657778.1_99033_99155_Gene=MTRF1","Crotalus_mitchellii_JPMF01015127.1",85,40,6,0,121,2,2062,2181,6.07e-17,86.3
"CDS_NW_013657779.1_733937_734079_Gene=LOC106557204","Crotalus_mitchellii_JPMF01058188.1",91.489,47,4,0,143,3,3483,3623,2.14e-23,107
"CDS_NW_013657779.1_740115_740251_Gene=RAB25","Crotalus_mitchellii_JPMF01011831.1",82.222,45,8,0,1,135,6528,6662,7.08e-11,66.1
"CDS_NW_013657779.1_741838_742031_Gene=RAB25","Crotalus_mitchellii_JPMF01011831.1",96.875,64,2,0,192,1,8547,8356,4.51e-36,150
"CDS_NW_013657779.1_743210_743405_Gene=RAB25","Crotalus_mitchellii_JPMF01011831.1",100,65,0,0,196,2,10063,9869,2.53e-36,151
"CDS_NW_013657779.1_756389_756605_Gene=UBQLN4","Crotalus_mitchellii_JPMF01022607.1",68.421,57,18,0,3,173,5842,5672,6.59e-20,87.4
"CDS_NW_013657779.1_759019_759178_Gene=UBQLN4","Crotalus_mitchellii_JPMF01022607.1",89.286,28,3,0,158,75,3641,3724,8.1e-19,62
"CDS_NW_013657779.1_765105_765277_Gene=APOA1BP","Crotalus_mitchellii_JPMF01022607.1",98.246,57,1,0,173,3,674,844,2.49e-34,144
"CDS_NW_013657779.1_782566_782736_Gene=IQGAP3","Crotalus_mitchellii_JPMF01128397.1",78.571,56,12,0,3,170,16222,16389,5.28e-22,103
"CDS_NW_013657779.1_785127_785335_Gene=IQGAP3","Crotalus_mitchellii_JPMF01326694.1",91.304,69,6,0,2,208,1050,1256,1.27e-34,146
"CDS_NW_013657779.1_786116_786268_Gene=IQGAP3","Crotalus_mitchellii_JPMF01041220.1",82,50,9,0,3,152,434,583,1.29e-21,101
"CDS_NW_013657779.1_786805_786968_Gene=IQGAP3","Crotalus_mitchellii_JPMF01041220.1",77.778,54,12,0,164,3,1326,1165,6.58e-20,96.1
"CDS_NW_013657779.1_789793_790017_Gene=IQGAP3","Crotalus_mitchellii_JPMF01041220.1",89.333,75,8,0,1,225,2093,2317,3.95e-37,155
"CDS_NW_013657779.1_790266_790406_Gene=IQGAP3","Crotalus_mitchellii_JPMF01041220.1",93.478,46,3,0,140,3,2830,2693,5.14e-23,106
"CDS_NW_013657779.1_792161_792393_Gene=IQGAP3","Crotalus_mitchellii_JPMF01041220.1",94.805,77,4,0,3,233,4222,4452,2.08e-44,179
"CDS_NW_013657779.1_794276_794408_Gene=IQGAP3","Crotalus_mitchellii_JPMF01041220.1",88.372,43,5,0,132,4,5388,5260,2.33e-21,100
"CDS_NW_013657779.1_798981_799190_Gene=IQGAP3","Crotalus_mitchellii_JPMF01041220.1",75.676,37,9,0,209,99,9442,9332,1.53e-18,64.8
"CDS_NW_013657779.1_881827_881961_Gene=MEF2D","Crotalus_mitchellii_JPMF01118060.1",93.182,44,3,0,3,134,7216,7347,1.47e-21,101
"CDS_NW_013657779.1_884414_884627_Gene=MEF2D","Crotalus_mitchellii_JPMF01118060.1",88,50,6,0,151,2,10216,10067,3.05e-35,111
"CDS_NW_013657780.1_220517_220639_Gene=PAFAH1B3","Crotalus_mitchellii_JPMF01203204.1",95,40,2,0,121,2,2617,2498,2e-19,94.5
"CDS_NW_013657780.1_225457_225588_Gene=CIC","Crotalus_mitchellii_JPMF01003520.1",97.727,44,1,0,132,1,506,375,7.09e-23,105
"CDS_NW_013657780.1_240394_240614_Gene=CIC","Crotalus_mitchellii_JPMF01398739.1",93.151,73,5,0,1,219,2241,2459,1.86e-40,166
"CDS_NW_013657780.1_254811_254949_Gene=CIC","Crotalus_mitchellii_JPMF01361175.1",91.304,46,4,0,138,1,1191,1054,1.74e-23,108
"CDS_NW_013657780.1_258868_259087_Gene=CIC","Crotalus_mitchellii_JPMF01210147.1",97.26,73,2,0,220,2,4397,4615,8.52e-43,173
"CDS_NW_013657781.1_1115599_1115724_Gene=GFAP","Crotalus_mitchellii_JPMF01270440.1",95.122,41,2,0,125,3,734,612,2.53e-18,90.9
"CDS_NW_013657781.1_1348460_1348616_Gene=MYO1D","Crotalus_mitchellii_JPMF01077848.1",92.308,52,4,0,1,156,7429,7584,1.43e-27,121
"CDS_NW_013657781.1_255178_255374_Gene=XRCC5","Crotalus_mitchellii_JPMF01012381.1",89.231,65,7,0,196,2,3205,3399,1.37e-33,142
"CDS_NW_013657781.1_258493_258626_Gene=XRCC5","Crotalus_mitchellii_JPMF01012381.1",95.455,44,2,0,134,3,1045,1176,1.47e-21,101
"CDS_NW_013657781.1_371192_371359_Gene=LOC106557226","Crotalus_mitchellii_JPMF01031359.1",77.778,54,12,0,167,6,4833,4672,5.69e-20,96.5
"CDS_NW_013657781.1_376262_376474_Gene=LOC106557226","Crotalus_mitchellii_JPMF01031359.1",84.507,71,11,0,213,1,16686,16474,1.46e-34,146
"CDS_NW_013657781.1_472451_472617_Gene=ADAM11","Crotalus_mitchellii_JPMF01096711.1",98.182,55,1,0,166,2,1311,1147,9.69e-30,128
"CDS_NW_013657781.1_841004_841215_Gene=ITGA2B","Crotalus_mitchellii_JPMF01117308.1",88.571,70,8,0,3,212,1827,2036,1.63e-40,166
"CDS_NW_013657781.1_948012_948164_Gene=GRN","Crotalus_mitchellii_JPMF01340713.1",83.673,49,8,0,6,152,2216,2362,1.68e-25,114
"CDS_NW_013657781.1_950386_950507_Gene=GRN","Crotalus_mitchellii_JPMF01072402.1",95,40,2,0,2,121,12619,12500,3.77e-23,106
"CDS_NW_013657781.1_955165_955294_Gene=GRN","Crotalus_mitchellii_JPMF01072402.1",95.238,42,2,0,3,128,8225,8100,3.21e-25,113
"CDS_NW_013657781.1_958273_958503_Gene=GRN","Crotalus_mitchellii_JPMF01072402.1",81.667,60,11,0,51,230,4626,4447,1.35e-41,141
"CDS_NW_013657781.1_963344_963490_Gene=GRN","Crotalus_mitchellii_JPMF01072402.1",89.583,48,5,0,3,146,2864,2721,5.55e-28,122
"CDS_NW_013657782.1_1053854_1054015_Gene=HINT3","Crotalus_mitchellii_JPMF01073146.1",81.481,54,10,0,162,1,6374,6213,5.51e-16,83.1
"CDS_NW_013657782.1_606590_606811_Gene=ARFIP1","Crotalus_mitchellii_JPMF01224595.1",94.521,73,4,0,221,3,2411,2629,1.66e-37,156
"CDS_NW_013657782.1_72447_72608_Gene=SLC25A36","Crotalus_mitchellii_JPMF01050580.1",100,54,0,0,1,162,665,504,1.22e-29,128
"CDS_NW_013657783.1_236422_236559_Gene=LOC106557275","Crotalus_mitchellii_JPMF01074255.1",97.778,45,1,0,3,137,34772,34638,1.98e-23,107
"CDS_NW_013657783.1_237323_237505_Gene=LOC106557275","Crotalus_mitchellii_JPMF01074255.1",98.361,61,1,0,1,183,33960,33778,4.04e-34,144
"CDS_NW_013657783.1_245219_245366_Gene=MVK","Crotalus_mitchellii_JPMF01074255.1",85.417,48,7,0,3,146,26526,26383,5.55e-20,96.4
"CDS_NW_013657783.1_245720_245867_Gene=MVK","Crotalus_mitchellii_JPMF01074255.1",81.633,49,9,0,147,1,25722,25868,3.19e-21,100
"CDS_NW_013657783.1_297922_298124_Gene=CRTAC1","Crotalus_mitchellii_JPMF01035734.1",88.06,67,8,0,1,201,1991,2191,1.41e-32,139
"CDS_NW_013657783.1_79653_79775_Gene=AFG3L2","Crotalus_mitchellii_JPMF01456951.1",88,25,3,0,49,123,229,155,3.77e-07,53.8
"CDS_NW_013657784.1_169759_169885_Gene=LOC106557282","Crotalus_mitchellii_JPMF01362782.1",75.61,41,10,0,3,125,156,34,9.03e-14,75.8
"CDS_NW_013657784.1_458846_458968_Gene=PIGV","Crotalus_mitchellii_JPMF01138365.1",82.353,34,6,0,3,104,4817,4716,3.49e-14,77.1
"CDS_NW_013657785.1_1124821_1124950_Gene=LOC106557320","Crotalus_mitchellii_JPMF01073773.1",72.093,43,12,0,1,129,5418,5290,2.74e-15,80.8
"CDS_NW_013657785.1_124651_124775_Gene=ATP13A3","Crotalus_mitchellii_JPMF01252113.1",82.927,41,7,0,123,1,1379,1501,6.07e-17,86.3
"CDS_NW_013657785.1_126974_127162_Gene=ATP13A3","Crotalus_mitchellii_JPMF01330289.1",84.444,45,7,0,137,3,2871,2737,2.28e-21,101
"CDS_NW_013657785.1_1353002_1353231_Gene=PEF1","Crotalus_mitchellii_JPMF01314750.1",88.158,76,9,0,230,3,388,615,1.71e-38,159
"CDS_NW_013657785.1_1356120_1356263_Gene=PEF1","Crotalus_mitchellii_JPMF01208920.1",91.667,48,4,0,144,1,343,200,6.51e-26,116
"CDS_NW_013657785.1_1448781_1448914_Gene=LOC106557323","Crotalus_mitchellii_JPMF01156715.1",54.545,44,20,0,134,3,2109,2240,1.84e-06,51.5
"CDS_NW_013657785.1_159040_159219_Gene=LSG1","Crotalus_mitchellii_JPMF01020045.1",90.323,31,3,0,179,87,3210,3118,6.73e-22,71.6
"CDS_NW_013657785.1_160407_160530_Gene=LSG1","Crotalus_mitchellii_JPMF01020045.1",82.5,40,7,0,3,122,4655,4774,4.08e-16,83.5
"CDS_NW_013657785.1_160834_160977_Gene=LSG1","Crotalus_mitchellii_JPMF01020045.1",100,47,0,0,143,3,5278,5138,7.05e-27,119
"CDS_NW_013657785.1_163590_163766_Gene=LSG1","Crotalus_mitchellii_JPMF01020045.1",91.379,58,5,0,176,3,6936,6763,1.87e-30,131
"CDS_NW_013657785.1_1844020_1844209_Gene=NAPEPLD","Crotalus_mitchellii_JPMF01416407.1",83.019,53,9,0,30,188,539,381,6.31e-25,113
"CDS_NW_013657785.1_1852153_1852281_Gene=NAPEPLD","Crotalus_mitchellii_JPMF01206194.1",88.095,42,5,0,3,128,2324,2199,6.56e-18,89.5
"CDS_NW_013657786.1_1053450_1053636_Gene=LOC106557331","Crotalus_mitchellii_JPMF01234180.1",98.387,62,1,0,1,186,515,330,2.49e-39,161
"CDS_NW_013657786.1_1053719_1053917_Gene=LOC106557331","Crotalus_mitchellii_JPMF01234180.1",92.308,65,5,0,3,197,234,40,4.07e-34,144
"CDS_NW_013657786.1_1124869_1125067_Gene=HSPA8","Crotalus_mitchellii_JPMF01368607.1",100,66,0,0,198,1,436,239,4.75e-37,154
"CDS_NW_013657786.1_1125926_1126128_Gene=HSPA8","Crotalus_mitchellii_JPMF01368607.1",68.182,66,21,0,198,1,1121,924,6.91e-24,110
"CDS_NW_013657786.1_1127598_1127750_Gene=HSPA8","Crotalus_mitchellii_JPMF01368607.1",90.196,51,5,0,153,1,2232,2080,1.43e-27,121
"CDS_NW_013657786.1_1127928_1128133_Gene=HSPA8","Crotalus_mitchellii_JPMF01251242.1",97.059,68,2,0,206,3,268,65,4.52e-38,157
"CDS_NW_013657786.1_257395_257600_Gene=IPO8","Crotalus_mitchellii_JPMF01156043.1",95.588,68,3,0,1,204,765,968,1.74e-38,159
"CDS_NW_013657786.1_355420_355626_Gene=TMTC1","Crotalus_mitchellii_JPMF01057392.1",89.552,67,7,0,206,6,8633,8833,1.33e-38,159
"CDS_NW_013657786.1_642117_642337_Gene=ITGA3","Crotalus_mitchellii_JPMF01123292.1",91.304,46,4,0,220,83,7258,7395,4.55e-32,104
"CDS_NW_013657786.1_694790_694997_Gene=ITGA3","Crotalus_mitchellii_JPMF01016464.1",88.406,69,8,0,2,208,28195,27989,9.23e-35,146
"CDS_NW_013657786.1_695089_695282_Gene=ITGA3","Crotalus_mitchellii_JPMF01016464.1",96.875,64,2,0,1,192,27898,27707,1.68e-38,158
"CDS_NW_013657786.1_697440_697573_Gene=ITGA3","Crotalus_mitchellii_JPMF01016464.1",97.727,44,1,0,3,134,25947,25816,6.08e-23,106
"CDS_NW_013657786.1_712721_712897_Gene=ITGA3","Crotalus_mitchellii_JPMF01015056.1",89.655,58,6,0,3,176,3683,3856,1.69e-30,131
"CDS_NW_013657787.1_11564_11708_Gene=LOC106557344","Crotalus_mitchellii_JPMF01156333.1",95.833,48,2,0,144,1,406,549,2.72e-23,107
"CDS_NW_013657787.1_192871_192998_Gene=UBA2","Crotalus_mitchellii_JPMF01075884.1",85.714,42,6,0,126,1,14909,15034,2.31e-16,84.5
"CDS_NW_013657787.1_214159_214310_Gene=PDCD2L","Crotalus_mitchellii_JPMF01075884.1",88,50,6,0,150,1,3577,3726,1.68e-25,114
"CDS_NW_013657787.1_619586_619722_Gene=LOC106557349","Crotalus_mitchellii_JPMF01334312.1",77.778,45,10,0,1,135,476,610,1.99e-19,94.5
"CDS_NW_013657787.1_907104_907239_Gene=LOC106557336","Crotalus_mitchellii_JPMF01043848.1",62.791,43,16,0,6,134,1702,1830,6.04e-13,73
"CDS_NW_013657787.1_947927_948134_Gene=LOC106557342","Crotalus_mitchellii_JPMF01046723.1",78.846,52,11,0,208,53,3410,3565,4.89e-19,94.5
"CDS_NW_013657787.1_949967_950108_Gene=LOC106557342","Crotalus_mitchellii_JPMF01046723.1",89.13,46,5,0,140,3,2656,2793,2.4e-24,110
"CDS_NW_013657787.1_950210_950334_Gene=LOC106557342","Crotalus_mitchellii_JPMF01046723.1",78.049,41,9,0,124,2,2430,2552,1.34e-14,78.5
"CDS_NW_013657787.1_955460_955601_Gene=LOC106557342","Crotalus_mitchellii_JPMF01046723.1",87.234,47,6,0,141,1,463,603,8.27e-21,99.1
"CDS_NW_013657788.1_116348_116578_Gene=LOC106557356","Crotalus_mitchellii_JPMF01131933.1",92,75,6,0,5,229,1010,786,6.09e-38,157
"CDS_NW_013657788.1_130549_130699_Gene=LOC106557356","Crotalus_mitchellii_JPMF01378607.1",95.918,49,2,0,3,149,990,844,5.55e-28,122
"CDS_NW_013657788.1_130815_130969_Gene=LOC106557356","Crotalus_mitchellii_JPMF01378607.1",96.078,51,2,0,2,154,715,563,4.36e-29,126
"CDS_NW_013657788.1_358826_359022_Gene=LOC106557363","Crotalus_mitchellii_JPMF01056857.1",89.231,65,7,0,2,196,6818,7012,2.56e-31,135
"CDS_NW_013657788.1_373592_373720_Gene=ADCK2","Crotalus_mitchellii_JPMF01210984.1",92.683,41,3,0,128,6,331,453,4.02e-18,90.2
"CDS_NW_013657788.1_482294_482460_Gene=LOC106557364","Crotalus_mitchellii_JPMF01105841.1",90.909,55,5,0,165,1,9108,9272,6.2e-32,136
"CDS_NW_013657788.1_485020_485157_Gene=LOC106557364","Crotalus_mitchellii_JPMF01105841.1",89.13,46,5,0,138,1,6620,6757,2.46e-23,107
"CDS_NW_013657788.1_501651_501781_Gene=LOC106557364","Crotalus_mitchellii_JPMF01029081.1",90.476,42,4,0,5,130,19812,19687,1.24e-21,101
"CDS_NW_013657788.1_526869_527043_Gene=LOC106557364","Crotalus_mitchellii_JPMF01029081.1",82.456,57,10,0,3,173,9755,9585,3.69e-28,121
"CDS_NW_013657789.1_1067607_1067792_Gene=PDZK1","Crotalus_mitchellii_JPMF01005142.1",82.258,62,11,0,186,1,16894,17079,9.53e-27,119
"CDS_NW_013657789.1_1455099_1455267_Gene=LOC106557378","Crotalus_mitchellii_JPMF01151641.1",96.429,56,2,0,168,1,1277,1110,2.59e-29,127
"CDS_NW_013657789.1_697091_697231_Gene=TIMMDC1","Crotalus_mitchellii_JPMF01106514.1",79.487,39,8,0,141,25,8267,8151,2.36e-19,81.7
"CDS_NW_013657789.1_698112_698272_Gene=TIMMDC1","Crotalus_mitchellii_JPMF01106514.1",77.358,53,12,0,160,2,9238,9080,3.44e-21,100
"CDS_NW_013657789.1_702289_702445_Gene=POGLUT1","Crotalus_mitchellii_JPMF01106514.1",94.118,51,3,0,155,3,11873,11721,4.02e-28,123
"CDS_NW_013657789.1_943809_943939_Gene=ACP6","Crotalus_mitchellii_JPMF01118765.1",88.372,43,5,0,130,2,8466,8338,3.46e-17,87.3
"CDS_NW_013657790.1_1098408_1098560_Gene=NANP","Crotalus_mitchellii_JPMF01357695.1",76,50,12,0,3,152,892,1041,1.97e-19,94.5
"CDS_NW_013657790.1_490001_490166_Gene=MAPK7","Crotalus_mitchellii_JPMF01462393.1",100,54,0,0,166,5,50,211,1.67e-29,127
"CDS_NW_013657790.1_494478_494697_Gene=MAPK7","Crotalus_mitchellii_JPMF01109094.1",97.26,73,2,0,219,1,4618,4836,1.27e-38,159
"CDS_NW_013657790.1_565239_565391_Gene=BCL7C","Crotalus_mitchellii_JPMF01445709.1",76,50,12,0,4,153,92,241,3.44e-18,90.4
"CDS_NW_013657790.1_573966_574127_Gene=BCL7C","Crotalus_mitchellii_JPMF01328235.1",90.566,53,5,0,2,160,137,295,2.92e-28,123
"CDS_NW_013657791.1_1194269_1194442_Gene=PRPS2","Crotalus_mitchellii_JPMF01207443.1",87.931,58,7,0,174,1,5790,5963,3.16e-33,140
"CDS_NW_013657791.1_199437_199589_Gene=CAV2","Crotalus_mitchellii_JPMF01274060.1",80.556,36,7,0,3,110,1293,1186,6.12e-16,67.5
"CDS_NW_013657791.1_221144_221294_Gene=CAV2","Crotalus_mitchellii_JPMF01257931.1",88,50,6,0,150,1,6446,6595,8.24e-25,112
"CDS_NW_013657791.1_27203_27382_Gene=LOC106557419","Crotalus_mitchellii_JPMF01016897.1",65,60,21,0,180,1,318,139,4.04e-18,90.9
"CDS_NW_013657792.1_1420219_1420372_Gene=SLC25A3","Crotalus_mitchellii_JPMF01299977.1",92,50,4,0,3,152,1193,1044,3.25e-25,113
"CDS_NW_013657792.1_310406_310558_Gene=LTA4H","Crotalus_mitchellii_JPMF01143436.1",82,50,9,0,2,151,3624,3773,1.22e-21,101
"CDS_NW_013657793.1_1220137_1220314_Gene=LOC106537426","Crotalus_mitchellii_JPMF01036180.1",65.854,41,14,0,131,9,11024,11146,2.49e-14,68.9
"CDS_NW_013657794.1_1093207_1093396_Gene=GALK1","Crotalus_mitchellii_JPMF01087498.1",90.476,63,6,0,190,2,3296,3108,8.01e-32,136
"CDS_NW_013657794.1_1137239_1137376_Gene=ITGB4","Crotalus_mitchellii_JPMF01167272.1",95.652,46,2,0,138,1,16111,15974,5.4e-22,103
"CDS_NW_013657794.1_1144631_1144811_Gene=ITGB4","Crotalus_mitchellii_JPMF01167272.1",95,60,3,0,180,1,17061,16882,8.04e-36,149
"CDS_NW_013657794.1_1152018_1152166_Gene=ITGB4","Crotalus_mitchellii_JPMF01039541.1",89.796,49,5,0,147,1,4477,4331,2.73e-23,107
"CDS_NW_013657794.1_1162047_1162179_Gene=ITGB4","Crotalus_mitchellii_JPMF01058568.1",84.091,44,7,0,132,1,4732,4601,1.57e-20,98.2
"CDS_NW_013657794.1_1187027_1187231_Gene=ITGB4","Crotalus_mitchellii_JPMF01278126.1",79.412,68,14,0,204,1,428,225,6.21e-30,130
"CDS_NW_013657794.1_1413587_1413777_Gene=COMTD1","Crotalus_mitchellii_JPMF01098279.1",95.455,44,2,0,191,60,223,354,6.19e-22,103
"CDS_NW_013657794.1_352324_352520_Gene=NR1I3","Crotalus_mitchellii_JPMF01108152.1",80,65,13,0,2,196,1323,1129,8.33e-20,96.9
"CDS_NW_013657794.1_354041_354246_Gene=NR1I3","Crotalus_mitchellii_JPMF01108152.1",79.412,68,14,0,3,206,461,258,8.53e-30,130
"CDS_NW_013657794.1_362040_362178_Gene=NR1I3","Crotalus_mitchellii_JPMF01205988.1",65.217,46,16,0,138,1,9,146,2.52e-14,77.6
"CDS_NW_013657794.1_798673_798834_Gene=LOC106537434","Crotalus_mitchellii_JPMF01287315.1",86.792,53,7,0,3,161,1935,2093,2.89e-23,107
"CDS_NW_013657794.1_803983_804121_Gene=LOC106537449","Crotalus_mitchellii_JPMF01351053.1",86.667,45,6,0,3,137,283,149,7.65e-20,95.9
"CDS_NW_013657794.1_826121_826257_Gene=MRPL38","Crotalus_mitchellii_JPMF01214240.1",91.111,45,4,0,1,135,986,852,4.06e-24,110
"CDS_NW_013657794.1_840733_840966_Gene=TRIM65","Crotalus_mitchellii_JPMF01108798.1",81.818,77,14,0,2,232,1343,1573,5.15e-35,148
"CDS_NW_013657794.1_846949_847114_Gene=TRIM65","Crotalus_mitchellii_JPMF01108798.1",75.556,45,11,0,3,137,2177,2311,2.41e-17,83.3
"CDS_NW_013657794.1_949052_949241_Gene=UNC13D","Crotalus_mitchellii_JPMF01315997.1",92.857,42,3,0,190,65,5224,5349,1.58e-29,96.4
"CDS_NW_013657795.1_106099_106251_Gene=PMVK","Crotalus_mitchellii_JPMF01075012.1",94,50,3,0,3,152,919,770,4.03e-28,123
"CDS_NW_013657795.1_106787_106916_Gene=PMVK","Crotalus_mitchellii_JPMF01075012.1",90.476,42,4,0,3,128,254,129,1.45e-19,95
"CDS_NW_013657795.1_128504_128704_Gene=FDPS","Crotalus_mitchellii_JPMF01197008.1",80.303,66,13,0,200,3,3809,3612,3.14e-29,128
"CDS_NW_013657795.1_130086_130229_Gene=FDPS","Crotalus_mitchellii_JPMF01197008.1",78.723,47,10,0,143,3,6459,6319,3.74e-19,93.6
"CDS_NW_013657795.1_315599_315801_Gene=LOC106537470","Crotalus_mitchellii_JPMF01124980.1",86.364,66,9,0,3,200,1806,2003,3.81e-32,138
"CDS_NW_013657795.1_32533_32775_Gene=PBXIP1","Crotalus_mitchellii_JPMF01127506.1",71.739,46,13,0,104,241,689,826,1.69e-24,82.6
"CDS_NW_013657795.1_979931_980124_Gene=TLE4","Crotalus_mitchellii_JPMF01040426.1",98.438,64,1,0,2,193,8766,8575,2.48e-29,128
"CDS_NW_013657796.1_1053971_1054208_Gene=ZNF367","Crotalus_mitchellii_JPMF01181076.1",97.468,79,2,0,1,237,2585,2821,8.58e-41,167
"CDS_NW_013657796.1_121582_121725_Gene=MKL2","Crotalus_mitchellii_JPMF01175260.1",85.106,47,7,0,142,2,1931,1791,1.05e-23,108
"CDS_NW_013657796.1_130187_130340_Gene=MKL2","Crotalus_mitchellii_JPMF01076583.1",78.431,51,11,0,2,154,474,626,5.99e-21,99.6
"CDS_NW_013657796.1_130699_130946_Gene=MKL2","Crotalus_mitchellii_JPMF01076583.1",77.5,80,18,0,1,240,1748,1987,2.26e-27,122
"CDS_NW_013657796.1_1364461_1364635_Gene=PTCH1","Crotalus_mitchellii_JPMF01029900.1",100,57,0,0,3,173,3252,3082,1.98e-34,144
"CDS_NW_013657796.1_26275_26473_Gene=NUBP2","Crotalus_mitchellii_JPMF01331266.1",100,65,0,0,3,197,917,723,4.76e-40,164
"CDS_NW_013657796.1_26320_26473_Gene=NUBP2","Crotalus_mitchellii_JPMF01331266.1",100,50,0,0,3,152,872,723,3.17e-29,127
"CDS_NW_013657796.1_31721_31866_Gene=NUBP2","Crotalus_mitchellii_JPMF01146607.1",93.182,44,3,0,2,133,1008,1139,2.94e-20,97.3
"CDS_NW_013657796.1_95473_95709_Gene=MKL2","Crotalus_mitchellii_JPMF01175260.1",83.333,72,12,0,236,21,1015,800,4.66e-33,141
"CDS_NW_013657797.1_112201_112369_Gene=FAM213A","Crotalus_mitchellii_JPMF01426288.1",83.636,55,9,0,168,4,576,412,1.79e-23,108
"CDS_NW_013657797.1_112201_112371_Gene=FAM213A","Crotalus_mitchellii_JPMF01426288.1",83.929,56,9,0,171,4,579,412,3.65e-24,110
"CDS_NW_013657797.1_142912_143061_Gene=EXOSC3","Crotalus_mitchellii_JPMF01295074.1",100,49,0,0,149,3,684,830,1.59e-26,118
"CDS_NW_013657797.1_173280_173453_Gene=LOC106537509","Crotalus_mitchellii_JPMF01213196.1",89.286,56,6,0,170,3,428,595,6.73e-29,126
"CDS_NW_013657797.1_214995_215213_Gene=LOC106537512","Crotalus_mitchellii_JPMF01219221.1",94.444,72,4,0,3,218,718,933,1.35e-40,166
"CDS_NW_013657797.1_92368_92532_Gene=FAM213A","Crotalus_mitchellii_JPMF01018733.1",88.889,54,6,0,164,3,1898,1737,2.21e-31,134
"CDS_NW_013657797.1_95857_95997_Gene=FAM213A","Crotalus_mitchellii_JPMF01380294.1",86.207,29,4,0,89,3,437,351,1.6e-09,61.6
"CDS_NW_013657797.1_960079_960291_Gene=TRIM37","Crotalus_mitchellii_JPMF01335418.1",84.286,70,11,0,212,3,356,147,9.4e-32,136
"CDS_NW_013657797.1_978290_978413_Gene=TRIM37","Crotalus_mitchellii_JPMF01341972.1",100,41,0,0,123,1,84,206,1.34e-18,91.8
"CDS_NW_013657798.1_1396544_1396679_Gene=LOC106537525","Crotalus_mitchellii_JPMF01223531.1",84.091,44,7,0,134,3,3805,3936,2.13e-17,88
"CDS_NW_013657798.1_1400981_1401180_Gene=LOC106537525","Crotalus_mitchellii_JPMF01001553.1",95.455,66,3,0,200,3,2058,1861,1.57e-38,159
"CDS_NW_013657798.1_258627_258747_Gene=MRVI1","Crotalus_mitchellii_JPMF01235948.1",82.051,39,7,0,119,3,10551,10435,6.33e-16,83.1
"CDS_NW_013657798.1_306142_306292_Gene=RNF141","Crotalus_mitchellii_JPMF01338760.1",87.755,49,6,0,4,150,1823,1677,2.93e-24,110
"CDS_NW_013657798.1_353905_354124_Gene=AMPD3","Crotalus_mitchellii_JPMF01371629.1",87.671,73,9,0,220,2,909,691,7.31e-39,160
"CDS_NW_013657798.1_410581_410773_Gene=ADM","Crotalus_mitchellii_JPMF01002718.1",77.778,63,14,0,191,3,6184,5996,2.21e-27,122
"CDS_NW_013657799.1_1307756_1307880_Gene=LOC106537556","Crotalus_mitchellii_JPMF01009103.1",100,41,0,0,124,2,9500,9378,5.57e-20,96.6
"CDS_NW_013657799.1_1361580_1361700_Gene=LOC106537557","Crotalus_mitchellii_JPMF01087929.1",89.744,39,4,0,119,3,4412,4528,1.33e-16,85.2
"CDS_NW_013657799.1_1365019_1365154_Gene=LOC106537557","Crotalus_mitchellii_JPMF01087929.1",91.111,45,4,0,135,1,1940,2074,3.2e-21,100
"CDS_NW_013657800.1_463783_463915_Gene=SVIL","Crotalus_mitchellii_JPMF01026357.1",81.818,44,8,0,133,2,8425,8556,1.84e-18,91.3
"CDS_NW_013657800.1_475746_475893_Gene=SVIL","Crotalus_mitchellii_JPMF01080132.1",95.833,48,2,0,148,5,1777,1634,1.44e-23,108
"CDS_NW_013657800.1_482539_482711_Gene=SVIL","Crotalus_mitchellii_JPMF01028575.1",94.737,57,3,0,1,171,25792,25622,2.22e-28,124
"CDS_NW_013657800.1_878044_878175_Gene=ARHGAP12","Crotalus_mitchellii_JPMF01006673.1",78.947,38,8,0,2,115,5845,5732,1.57e-16,84.9
"CDS_NW_013657801.1_1298046_1298266_Gene=LOC106537606","Crotalus_mitchellii_JPMF01215946.1",86.301,73,10,0,220,2,3907,3689,8.57e-36,150
"CDS_NW_013657801.1_1298773_1298898_Gene=LOC106537606","Crotalus_mitchellii_JPMF01215946.1",95.122,41,2,0,125,3,4544,4422,1.5e-16,85
"CDS_NW_013657801.1_1298998_1299159_Gene=LOC106537606","Crotalus_mitchellii_JPMF01033782.1",90.566,53,5,0,161,3,232,74,2.37e-26,117
"CDS_NW_013657801.1_1316851_1317071_Gene=LOC106537607","Crotalus_mitchellii_JPMF01215946.1",86.301,73,10,0,220,2,3907,3689,8.57e-36,150
"CDS_NW_013657801.1_1317578_1317703_Gene=LOC106537607","Crotalus_mitchellii_JPMF01215946.1",95.122,41,2,0,125,3,4544,4422,1.5e-16,85
"CDS_NW_013657801.1_1317803_1317964_Gene=LOC106537607","Crotalus_mitchellii_JPMF01033782.1",90.566,53,5,0,161,3,232,74,2.37e-26,117
