qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NW_013657965.1:983964-984188	NW_003339068.1	85.2	196	29	0	30	225	36814	37009	4.16e-50	202
NW_013657968.1:24685-25021	NW_003339061.1	81.44	264	47	2	1	263	429181	429443	8.39e-54	215
NW_013657969.1:745970-747432	NW_003338775.1	73.74	952	204	32	537	1459	2062870	2061936	3.7e-88	331
NW_013657970.1:125371-125546	NW_003338754.1	89.87	79	8	0	15	93	4014022	4014100	3.29e-20	102
NW_013657971.1:560103-560252	NW_003338996.1	80.54	149	28	1	1	148	217245	217097	1.25e-23	113
NW_013657971.1:838035-838212	NC_014781.1	86.7	173	23	0	6	178	60913170	60913342	1.92e-47	193
NW_013657971.1:891781-892074	NC_014778.1	84.12	296	43	4	1	294	15023176	15023469	1.95e-74	283
NW_013657972.1:16474-16608	NC_014779.1	91.67	132	11	0	4	135	39023317	39023186	8.27e-45	183
NW_013657976.1:752098-752266	NW_003339182.1	84.02	169	27	0	1	169	355358	355526	1.42e-38	163
NW_013657982.1:517082-517215	NW_003339019.1	87.67	73	9	0	62	134	661523	661451	2.38e-15	86.1
NW_013657982.1:546790-547031	NW_003342126.1	84.71	242	37	0	1	242	5329	5570	2.66e-62	243
NW_013657982.1:549614-549751	NW_003342126.1	83.57	140	19	4	1	138	8641	8778	4.04e-28	128
NW_013657982.1:565965-566178	NW_003340092.1	88.56	201	22	1	14	214	17062	16863	2.32e-62	243
NW_013657982.1:566299-566445	NW_003340092.1	87.5	128	16	0	5	132	16723	16596	3.35e-34	148
NW_013657982.1:596648-596786	NW_003339838.1	88.81	134	15	0	4	137	42612	42479	3.11e-39	165
NW_013657982.1:607543-607786	NW_003339838.1	80.73	218	40	2	1	217	24859	24643	4.63e-40	169
NW_013657982.1:612244-612370	NW_003339838.1	85.83	127	18	0	1	127	17637	17511	2.17e-30	135
NW_013657982.1:645051-646108	NW_003339639.1	82.17	628	76	20	461	1055	14474	15098	4.11e-141	507
NW_013657982.1:682330-682597	NW_003339639.1	86.02	93	13	0	1	93	56735	56827	1.9e-19	100
NW_013657984.1:269245-269568	NC_014779.1	83.22	149	25	0	109	257	119422714	119422566	1.79e-30	137
NW_013657984.1:271301-271866	NC_014779.1	81.08	185	23	8	386	564	119420771	119420593	3.25e-30	137
NW_013657986.1:847986-848229	NC_014778.1	88.11	244	29	0	1	244	128878468	128878711	9.47e-77	291
NW_013657988.1:716659-717176	NW_003339344.1	83.76	468	73	3	53	518	32039	32505	2.01e-121	440
NW_013657998.1:653383-653694	NC_014779.1	86.54	312	42	0	1	312	116088617	116088928	9.42e-93	344
NW_013657999.1:935997-936280	NW_003340015.1	89.08	284	31	0	1	284	54939	55222	1.41e-95	353
NW_013658001.1:313412-315554	NC_014777.1	76.58	1729	317	56	461	2143	145381906	145380220	0	869
NW_013658003.1:91056-91253	NC_014779.1	79.5	200	37	3	1	198	23102335	23102532	2.86e-31	139
NW_013658004.1:573048-573254	NC_014779.1	88.41	207	24	0	1	207	30061382	30061176	1.33e-64	250
NW_013658008.1:48883-49395	NC_014777.1	72.69	520	118	17	3	513	26700999	26700495	1.04e-34	152
NW_013658012.1:602931-603193	NC_014779.1	82.61	253	44	0	8	260	864519	864771	1.06e-56	224
NW_013658016.1:262534-262665	NC_014786.1	80.62	129	19	6	1	129	1917506	1917628	3.87e-18	95.3
NW_013658016.1:281287-281465	NC_014786.1	88.1	168	20	0	1	168	1990702	1990869	1.16e-49	200
NW_013658016.1:418484-419060	NW_003340023.1	82.65	98	17	0	97	194	21071	20974	3.38e-15	87.9
NW_013658016.1:426002-426164	NC_014786.1	86.51	126	17	0	7	132	2585380	2585505	2.29e-31	139
NW_013658016.1:491581-492024	NC_014786.1	76.89	450	91	10	5	444	2842332	2842778	5.17e-62	243
NW_013658016.1:566442-566629	NC_014786.1	76.88	186	42	1	1	186	3068852	3069036	9.81e-21	104
NW_013658016.1:568773-568922	NW_003340517.1	86.47	133	16	2	1	132	6330	6199	4.44e-33	145
NW_013658017.1:916508-916763	NC_014778.1	83.47	242	37	1	15	256	138266539	138266777	3.7e-56	222
NW_013658019.1:534579-534787	NC_014781.1	90.34	207	20	0	3	209	72890794	72891000	2.87e-71	272
NW_013658022.1:508064-508209	NC_014776.1	89.04	146	16	0	1	146	82177455	82177310	3.28e-44	182
NW_013658024.1:450072-450288	NC_014777.1	81.5	200	37	0	16	215	100563968	100564167	5.24e-39	165
NW_013658035.1:46390-48684	NW_003338756.1	82.82	2299	387	7	1	2295	699772	702066	0	2050
NW_013658037.1:781187-782430	NW_003339111.1	81.61	1240	206	15	1	1238	27222	28441	0	1007
NW_013658039.1:186700-187556	NC_014778.1	75.06	882	191	20	1	857	7762437	7761560	5.82e-104	383
NW_013658040.1:844186-844308	NW_003339628.1	82.93	123	21	0	1	123	2326	2204	3.52e-23	111
NW_013658041.1:731819-732042	NC_014781.1	83.93	224	36	0	1	224	7355699	7355922	5.32e-54	215
NW_013658043.1:224494-226767	NC_014778.1	76.5	2264	500	30	17	2261	196174495	196176745	0	1205
NW_013658047.1:758011-758207	NC_014780.1	89.85	197	20	0	1	197	73209583	73209387	9.72e-66	254
NW_013658050.1:672562-672695	NW_003339112.1	85.08	134	20	0	1	134	395993	395860	6.47e-31	137
NW_013658050.1:677649-677888	NW_003339112.1	86.56	238	32	0	3	240	391414	391177	2.03e-68	263
NW_013658051.1:445370-446719	NC_014779.1	79.01	1334	270	10	1	1329	6699197	6697869	0	904
NW_013658060.1:695757-695945	NC_014777.1	88.36	189	22	0	1	189	163058394	163058206	5.61e-58	228
NW_013658065.1:287723-288016	NC_014777.1	85.08	295	42	2	1	294	18614907	18615200	1.94e-79	300
NW_013658068.1:662694-663737	NW_003339578.1	81.51	357	66	0	1	357	67090	67446	3.44e-77	294
NW_013658071.1:411165-411477	NC_014778.1	97.37	38	1	0	273	310	54059713	54059750	8.25e-09	65.8
NW_013658071.1:649324-650586	NC_014777.1	80.54	1151	198	19	79	1216	123334936	123333799	0	861
NW_013658073.1:911801-914317	NC_014776.1	78.44	218	42	5	1364	1580	220938753	220938540	1.5e-29	137
NW_013658077.1:100087-100221	NW_003340688.1	92.59	135	10	0	1	135	9459	9593	3.82e-48	195
NW_013658077.1:373894-375331	NC_014778.1	86.6	1463	170	9	1	1438	129019161	129017700	0	1592
NW_013658077.1:97928-98153	NW_003339500.1	84.96	226	34	0	1	226	18824	18599	1.92e-58	230
NW_013658079.1:327257-328671	NC_014780.1	80.14	1415	259	12	18	1415	105644741	105646150	0	1037
NW_013658080.1:204066-204240	NW_003338783.1	78.7	169	36	0	7	175	1667057	1666889	1.51e-23	113
NW_013658083.1:530432-530606	NW_003339435.1	87.01	154	20	0	22	175	41689	41536	6.82e-42	174
NW_013658083.1:625916-626086	NW_003340700.1	84.61	117	16	2	1	116	14780	14665	4.08e-24	115
NW_013658083.1:686621-686765	NW_003341305.1	81.44	97	14	3	1	95	12103	12009	1.58e-12	76.8
NW_013658086.1:574619-574769	NW_003339034.1	88	125	15	0	3	127	581493	581369	3.46e-34	148
NW_013658086.1:751833-752036	NW_003339034.1	85.22	203	30	0	2	204	283297	283095	2.22e-52	209
NW_013658089.1:85422-85553	NW_003339253.1	84.85	132	20	0	1	132	185510	185379	8.21e-30	134
NW_013658089.1:94705-94892	NW_003339253.1	87.63	186	23	0	3	188	179527	179342	1.21e-54	217
NW_013658093.1:684582-685041	NC_014777.1	81.8	445	75	6	19	460	118080188	118080629	8.49e-100	368
NW_013658100.1:260044-260354	NW_003338800.1	83.65	312	46	5	1	311	109573	109880	4.46e-76	289
NW_013658101.1:709529-713984	NC_014778.1	79.57	4308	765	72	1	4258	107472463	107468221	0	2974
NW_013658102.1:438910-439119	NW_003339034.1	75.62	160	31	6	2	157	241455	241610	3.15e-11	73.1
NW_013658102.1:596232-596360	NW_003339190.1	91.47	129	11	0	1	129	203559	203687	3.63e-43	178
NW_013658112.1:93847-94107	NW_003338811.1	90.08	121	12	0	126	246	12243	12123	1.08e-36	158
NW_013658115.1:550561-550699	NC_014778.1	85.94	128	18	0	1	128	21190467	21190594	6.77e-31	137
NW_013658117.1:25441-25589	NW_003338748.1	91.22	148	13	0	2	149	578946	578799	2.58e-50	202
NW_013658118.1:1708-1995	NW_003339015.1	84.75	282	43	0	7	288	531715	531434	1.91e-74	283
NW_013658122.1:251975-252784	NC_014780.1	77.49	822	163	17	3	810	14053625	14054438	3.17e-131	473
NW_013658123.1:698908-703683	NW_003339011.1	80.52	4624	806	70	213	4776	444077	439489	0	3459
NW_013658125.1:872112-873389	NW_003339616.1	72.76	301	69	11	509	803	19968	19675	2.14e-15	89.8
NW_013658126.1:463614-463750	NC_014778.1	90.98	133	12	0	5	137	96995589	96995457	1.09e-43	180
NW_013658128.1:103487-104392	NC_014777.1	76.17	923	174	38	2	906	153298535	153299429	2.79e-122	444
NW_013658130.1:240169-241003	NW_003338767.1	77.74	804	175	4	1	802	2520096	2520897	3.25e-136	490
NW_013658133.1:555539-555742	NW_003339850.1	82.01	139	21	3	64	200	15074	14938	4.99e-24	115
NW_013658135.1:315206-315394	NW_003339155.1	85.96	178	25	0	12	189	107217	107040	7.37e-47	191
NW_013658135.1:345447-345616	NW_003339405.1	82.78	151	19	6	25	170	43868	43720	5.2e-28	128
NW_013658135.1:731337-732063	NC_014776.1	74.35	269	53	9	470	727	95248593	95248330	5.54e-19	100
NW_013658139.1:113807-113968	NW_003339466.1	88.68	159	18	0	3	161	111474	111632	4.77e-48	195
NW_013658139.1:201907-202056	NW_003343323.1	92	150	12	0	1	150	5239	5388	4.32e-53	211
NW_013658139.1:203887-204192	NW_003343323.1	80.78	307	57	2	1	306	6787	7092	4.48e-61	239
NW_013658139.1:725013-725775	NC_014776.1	83.05	767	95	18	1	751	91170588	91171335	0	664
NW_013658139.1:75744-76394	NW_003339466.1	76.3	654	134	20	13	651	79779	80426	5.78e-88	329
NW_013658140.1:587701-587857	NW_003339690.1	89.03	155	17	0	1	155	47428	47582	1.65e-47	193
NW_013658147.1:710788-711910	NC_014778.1	78.9	1147	184	29	1	1115	45632425	45633545	0	725
NW_013658149.1:448171-448412	NC_014778.1	86.67	240	31	1	1	239	127985536	127985297	5.69e-69	265
NW_013658151.1:584327-584536	NW_003338743.1	82.35	204	36	0	7	210	5188742	5188539	6.48e-43	178
NW_013658152.1:26298-27681	NW_003338974.1	82.8	1314	203	7	68	1380	726833	728124	0	1153
NW_013658157.1:284753-285801	NW_003340192.1	97.44	39	1	0	751	789	20792	20830	8.2e-09	67.6
NW_013658158.1:592774-592918	NC_014780.1	82.76	145	25	0	1	145	99412234	99412090	1.19e-28	130
NW_013658160.1:200410-200703	NW_003339120.1	81.14	175	27	4	1	171	33695	33867	5.78e-30	135
NW_013658160.1:213915-214681	NW_003339120.1	77.59	763	146	16	16	767	47925	48673	1.09e-120	438
NW_013658160.1:217233-217472	NW_003339120.1	85	240	36	0	1	240	50801	51040	7.34e-63	244
NW_013658160.1:228468-228641	NW_003339120.1	87.36	174	22	0	1	174	62253	62426	1.12e-49	200
NW_013658160.1:274668-274853	NW_003339120.1	86.56	186	25	0	1	186	99801	99986	2.6e-51	206
NW_013658160.1:485268-485500	NW_003339120.1	92.61	230	17	0	2	231	389701	389930	5.3e-89	331
NW_013658166.1:118557-118697	NC_014778.1	83.87	124	20	0	1	124	99633699	99633576	2.5e-25	119
NW_013658174.1:172054-172791	NC_014776.1	82.98	376	60	4	1	374	2116635	2116262	3.94e-90	337
NW_013658174.1:649684-650796	NW_003338749.1	78.99	1128	213	14	1	1113	731243	732361	0	749
NW_013658175.1:181397-182968	NC_014776.1	79.56	499	78	18	1074	1557	70585125	70585614	3.08e-89	335
NW_013658188.1:203559-203692	NW_003340344.1	88.89	126	14	0	9	134	11766	11641	1.79e-36	156
NW_013658188.1:369269-375855	NW_003339156.1	76.84	980	176	28	4	959	299055	298103	9.43e-140	505
NW_013658196.1:411233-411414	NC_014778.1	90.15	132	13	0	51	182	166395845	166395714	2.57e-41	172
NW_013658203.1:104978-105102	NW_003339063.1	85.6	125	18	0	1	125	462347	462223	2.76e-29	132
NW_013658204.1:456556-456816	NC_014779.1	78.21	257	52	4	7	261	133594377	133594123	8.36e-38	161
NW_013658210.1:410454-410667	NW_003338940.1	94.85	136	7	0	63	198	191856	191991	1.82e-53	213
NW_013658211.1:268176-268372	NW_003338829.1	84.18	196	31	0	2	197	1178197	1178392	7.73e-47	191
NW_013658219.1:213264-213402	NC_014780.1	90.65	139	13	0	1	139	101338356	101338218	2.38e-45	185
NW_013658219.1:217452-217635	NC_014780.1	88.04	184	22	0	1	184	101328551	101328368	3.29e-55	219
NW_013658231.1:580263-582944	NC_014776.1	79.13	2405	481	15	12	2401	162604941	162602543	0	1640
NW_013658233.1:155807-156955	NC_014776.1	84.46	1152	173	5	1	1149	182898926	182897778	0	1131
NW_013658235.1:40723-44148	NC_014777.1	79.82	3310	654	13	78	3382	113298124	113301424	0	2399
NW_013658235.1:683889-684142	NW_003340305.1	85.77	253	36	0	2	254	599	851	4.64e-70	268
NW_013658240.1:344218-345720	NC_014780.1	76.83	1532	284	47	1	1498	96481890	96480396	0	797
NW_013658240.1:349797-350369	NC_014780.1	82.07	541	81	12	1	539	96474166	96473640	1.34e-123	448
NW_013658240.1:693462-694178	NW_003339122.1	80	465	82	10	260	717	24289	23829	4.94e-89	333
NW_013658242.1:27676-27847	NW_003338844.1	94.19	172	10	0	1	172	154322	154151	1.39e-68	263
NW_013658242.1:358884-359104	NC_014777.1	84.86	218	33	0	1	218	95411617	95411400	1.13e-55	220
NW_013658251.1:313444-313779	NW_003339455.1	80.36	331	59	5	8	335	104165	103838	2.97e-63	246
NW_013658253.1:20596-21327	NW_003338751.1	77.91	489	92	13	246	732	2518259	2517785	3.08e-76	291
NW_013658255.1:477050-478363	NW_003338773.1	78.28	1229	249	18	95	1314	2010159	2008940	0	774
NW_013658256.1:276999-277212	NW_003339059.1	84.47	206	27	4	13	214	190568	190772	5.09e-49	198
NW_013658257.1:382603-383952	NW_003340079.1	82.16	594	104	2	726	1318	22351	22943	1.47e-141	508
NW_013658258.1:82252-82443	NC_014781.1	91.15	192	17	0	1	192	25305265	25305456	5.64e-68	261
NW_013658259.1:58213-58449	NW_003339128.1	85.04	234	33	2	3	235	422773	423005	1.21e-60	237
NW_013658261.1:512901-513136	NW_003339167.1	84.75	236	36	0	1	236	192217	192452	1.21e-60	237
NW_013658262.1:602165-602836	NW_003338810.1	81.18	675	119	7	1	671	1367431	1368101	3.28e-150	536
NW_013658266.1:411637-412491	NC_014779.1	81.61	571	84	13	300	855	29466512	29465948	4.37e-125	453
NW_013658277.1:587040-587255	NW_003338745.1	81.48	216	40	0	1	216	3169625	3169410	6.7e-43	178
NW_013658277.1:637514-637751	NW_003338745.1	83.68	239	34	4	4	238	3087484	3087247	1.23e-55	220
NW_013658283.1:261519-261652	NC_014779.1	90.08	131	13	0	4	134	36849186	36849056	6.38e-41	171
NW_013658283.1:727103-727233	NW_003338975.1	87.12	132	15	2	1	131	59511	59381	2.9e-34	148
NW_013658289.1:176759-177736	NW_003340010.1	80	460	83	7	34	490	2565	2112	2.45e-88	331
NW_013658293.1:31790-31922	NW_003338950.1	86.99	123	15	1	3	124	560851	560973	6.41e-31	137
NW_013658297.1:587156-588682	NW_003339161.1	83.78	1541	225	17	4	1527	284870	283338	0	1437
NW_013658302.1:67295-67462	NW_003339588.1	90.36	166	16	0	3	168	78707	78872	2.96e-55	219
NW_013658312.1:392798-393116	NC_014776.1	87.5	128	16	0	187	314	91283661	91283788	8.13e-34	148
NW_013658314.1:478798-479357	NC_014781.1	79.02	572	99	17	1	560	12788529	12789091	8.08e-101	372
NW_013658314.1:492117-492275	NC_014781.1	87.1	155	20	0	1	155	12805101	12805255	1.69e-42	176
NW_013658325.1:558052-558608	NW_003338823.1	80.12	493	93	5	1	489	1753936	1754427	4.84e-98	363
NW_013658333.1:421937-422120	NC_014778.1	86.44	177	24	0	8	184	133435292	133435468	5.55e-48	195
NW_013658334.1:118160-120190	NC_014781.1	84.33	1174	177	5	862	2031	50900374	50899204	0	1142
NW_013658334.1:63177-63406	NW_003338910.1	81.33	166	29	2	1	165	956755	956591	1.58e-29	134
NW_013658339.1:352589-352795	NC_014779.1	81.92	188	34	0	4	191	111809556	111809369	2.31e-37	159
NW_013658350.1:450501-450693	NC_014781.1	84.78	184	28	0	10	193	77515106	77514923	3.51e-45	185
NW_013658350.1:469980-470137	NC_014781.1	82.52	103	18	0	36	138	77502634	77502532	6.25e-17	91.6
NW_013658353.1:105159-107721	NW_003338826.1	84.71	2041	305	4	7	2042	651946	649908	0	2034
NW_013658360.1:564029-564334	NC_014780.1	87.29	299	38	0	3	301	130793843	130794141	3.32e-92	342
NW_013658360.1:571015-571513	NC_014780.1	89.85	404	41	0	96	499	130782213	130782616	2.41e-145	520
NW_013658361.1:340225-340772	NC_014777.1	79.53	547	98	12	9	548	93177758	93178297	1.7e-102	377
NW_013658361.1:5961-7090	NC_014784.1	82.57	1130	173	2	1	1130	6304386	6303281	0	974
NW_013658362.1:410539-411287	NW_003339354.1	88.87	746	83	0	4	749	4382	5127	0	918
NW_013658362.1:412458-412599	NW_003339354.1	85.94	128	17	1	15	142	3054	3180	2.5e-30	135
NW_013658364.1:396530-396748	NW_003339092.1	85.84	219	31	0	1	219	1234	1452	1.43e-59	233
NW_013658364.1:409444-410451	NC_014784.1	78.04	1020	196	15	5	1007	6935239	6936247	1.73e-174	617
NW_013658367.1:135474-135643	NC_014777.1	83.33	168	28	0	3	170	75550827	75550660	2.39e-36	156
NW_013658367.1:138392-138536	NC_014777.1	87.77	139	17	0	1	139	75547967	75547829	1.18e-38	163
NW_013658371.1:459017-459167	NC_014781.1	78.87	142	30	0	1	142	22008237	22008378	1.27e-18	97.1
NW_013658373.1:142615-143149	NW_003338990.1	86.33	534	71	2	2	535	93677	93146	1.18e-163	580
NW_013658377.1:332437-332637	NC_014777.1	83.58	201	33	0	1	201	118630477	118630277	2.85e-46	189
NW_013658381.1:251854-252152	NW_003344681.1	80.41	291	49	8	2	288	1337	1623	7.36e-54	215
NW_013658383.1:3135-3317	NW_003339101.1	85.55	173	25	0	1	173	345806	345634	4.3e-44	182
NW_013658385.1:34467-34684	NC_014776.1	85.32	218	32	0	1	218	44021842	44022059	2.38e-57	226
NW_013658386.1:216552-216978	NC_014777.1	75.89	282	50	10	161	427	118299830	118299552	1.45e-27	128
NW_013658388.1:179523-179746	NC_014776.1	78.67	225	44	2	2	224	190496053	190496275	1.97e-33	147
NW_013658388.1:551481-551781	NC_014781.1	81.76	296	54	0	1	296	35101547	35101252	7.31e-64	248
NW_013658389.1:358595-359012	NC_014780.1	82.12	425	62	11	1	418	23639759	23640176	7.71e-95	351
NW_013658394.1:425729-425854	NW_003338950.1	95.75	47	2	0	1	47	83778	83824	1.32e-12	76.8
NW_013658394.1:589852-590799	NW_003338766.1	80.08	959	172	16	1	948	1054808	1055758	0	695
NW_013658397.1:217872-218074	NC_014780.1	86.7	203	27	0	1	203	95418534	95418332	2.19e-57	226
NW_013658401.1:517930-518686	NC_014776.1	84.02	757	117	3	1	755	93880188	93879434	0	725
NW_013658406.1:245380-246588	NC_014776.1	81.87	1208	183	19	6	1209	66773697	66774872	0	985
NW_013658406.1:245429-246340	NC_014776.1	81.97	793	135	8	3	791	66773742	66774530	0	665
NW_013658417.1:25375-25621	NW_003339084.1	87.04	247	32	0	1	247	12378	12624	2.08e-73	279
NW_013658417.1:562284-562414	NW_003338851.1	86.17	94	13	0	38	131	745698	745605	2.29e-20	102
NW_013658429.1:113105-113392	NC_014776.1	80.99	284	36	7	1	284	199402097	199401832	3.28e-52	209
NW_013658433.1:525203-527474	NC_014780.1	87.63	2272	281	0	1	2272	113518362	113520633	0	2639
NW_013658437.1:143680-144402	NC_014777.1	78.34	337	58	8	390	723	30037410	30037734	4.08e-50	204
NW_013658440.1:222105-222285	NW_003338767.1	81.52	184	28	3	1	181	2244118	2243938	1.55e-33	147
NW_013658440.1:390042-391418	NW_003338767.1	83.06	1393	216	14	1	1377	2095373	2093985	0	1247
NW_013658445.1:357728-357910	NW_003340037.1	85.87	184	24	2	1	183	14973	14791	5.52e-48	195
NW_013658463.1:226705-226862	NC_014780.1	84.68	124	15	4	1	122	142961699	142961578	7.98e-26	121
NW_013658480.1:219127-219370	NC_014780.1	87.3	244	31	0	1	244	44613499	44613742	2.05e-73	279
NW_013658481.1:382283-382490	NC_014776.1	86.5	200	27	0	9	208	126546396	126546595	1.05e-55	220
NW_013658482.1:519737-519893	NC_014778.1	84.42	154	24	0	4	157	14052041	14051888	2.81e-35	152
NW_013658486.1:342701-343186	NC_014781.1	81.78	472	80	3	15	486	17733798	17733333	1.92e-106	390
NW_013658501.1:74277-74405	NW_003338746.1	90.57	106	9	1	24	129	3749923	3750027	1.71e-31	139
NW_013658502.1:637870-640920	NC_014778.1	76.37	673	138	18	1	661	106820471	106821134	3.6e-91	342
NW_013658503.1:745178-747606	NW_003338743.1	79.37	1619	322	9	773	2388	2371204	2372813	0	1129
NW_013658508.1:517013-517178	NC_014779.1	91.57	166	14	0	1	166	114796618	114796453	1.35e-58	230
NW_013658509.1:485934-487069	NW_003339207.1	82.37	1157	178	10	1	1134	95185	96338	0	983
NW_013658509.1:524293-524574	NW_003339207.1	89.01	282	31	0	1	282	111951	112232	1.81e-94	350
NW_013658513.1:199580-199744	NC_014784.1	80.89	157	30	0	9	165	452152	452308	6.49e-27	124
NW_013658514.1:37181-38008	NW_003338970.1	88.8	393	42	2	437	828	665589	665980	1.94e-133	481
NW_013658515.1:228481-228643	NC_014776.1	86.71	158	21	0	1	158	227482522	227482679	1.74e-42	176
NW_013658519.1:25567-25826	NW_003339746.1	85.66	258	37	0	1	258	49570	49827	3.68e-71	272
NW_013658526.1:208420-209051	NC_014780.1	79.66	639	109	14	3	632	12312494	12313120	2.48e-121	440
NW_013658527.1:731619-734793	NC_014776.1	78.47	1454	293	18	1732	3175	88382855	88384298	0	933
NW_013658530.1:166132-166333	NW_003342538.1	82.59	201	35	0	2	202	2661	2461	6.2e-43	178
NW_013658530.1:37188-37395	NW_003338743.1	85.92	206	29	0	1	206	2042346	2042141	1.05e-55	220
NW_013658530.1:7249-7521	NW_003338743.1	87.91	273	33	0	1	273	2050449	2050177	3.81e-86	322
NW_013658531.1:290016-290164	NC_014776.1	89.93	149	15	0	1	149	152377197	152377049	1.55e-47	193
NW_013658532.1:104822-105459	NW_003339440.1	87.96	490	52	5	1	490	101701	102183	8.52e-161	571
NW_013658532.1:113673-113847	NW_003339440.1	95.65	46	2	0	82	127	107339	107384	7.11e-12	75
NW_013658534.1:73979-74221	NW_003339272.1	86.15	231	29	2	8	238	174892	174665	2.07e-63	246
NW_013658545.1:231898-232979	NW_003339286.1	75.85	323	68	10	1	318	249834	249517	1.76e-35	156
NW_013658545.1:388311-388516	NC_014779.1	80.1	206	41	0	1	206	19026959	19026754	1.07e-35	154
NW_013658549.1:304805-305071	NC_014778.1	84.71	157	24	0	111	267	70595713	70595869	1.11e-36	158
NW_013658552.1:71738-71924	NW_003343857.1	89.44	180	19	0	8	187	1745	1566	5.54e-58	228
NW_013658557.1:114629-115741	NC_014777.1	80.64	992	181	8	126	1110	17037867	17036880	0	758
NW_013658559.1:148527-148793	NC_014778.1	85.98	264	33	4	6	267	175530936	175531197	2.27e-73	279
NW_013658559.1:320176-322032	NC_014778.1	77.99	1504	282	35	4	1472	175829357	175830846	0	898
NW_013658559.1:438802-438961	NC_014780.1	82.64	144	25	0	1	144	97795922	97796065	4.84e-28	128
NW_013658562.1:44987-46009	NW_003338826.1	77.84	1020	212	13	1	1013	489803	488791	4.89e-175	619
NW_013658562.1:500754-500996	NW_003338826.1	85.18	243	36	0	1	243	88295	88053	1.6e-64	250
NW_013658567.1:87348-87514	NW_003339629.1	80.95	105	20	0	63	167	46415	46311	1.12e-14	84.2
NW_013658579.1:2206-2352	NC_014781.1	85.71	126	18	0	22	147	46592494	46592369	9.38e-30	134
NW_013658579.1:332789-332913	NC_014777.1	89.6	125	13	0	1	125	187677870	187677746	1.26e-37	159
NW_013658581.1:491963-493807	NW_003338921.1	88.08	1846	218	2	1	1845	655382	653538	0	2189
NW_013658585.1:474764-475525	NC_014777.1	83.98	768	117	4	1	762	117894902	117895669	0	732
NW_013658585.1:87338-87761	NW_003338928.1	76.84	380	75	5	26	403	13466	13834	8.35e-50	202
NW_013658586.1:108320-108462	NC_014777.1	86.71	143	19	0	1	143	164674606	164674748	1.5e-37	159
NW_013658597.1:488174-488379	NW_003339339.1	82.13	207	35	2	1	206	89276	89481	2.28e-42	176
NW_013658602.1:182525-182661	NW_003339907.1	86.26	131	18	0	1	131	25969	26099	1.43e-32	143
NW_013658602.1:183583-183718	NW_003339907.1	87.5	128	16	0	9	136	26847	26974	3.04e-34	148
NW_013658602.1:194640-194920	NW_003339907.1	81.75	285	46	1	2	280	38889	39173	1.9e-59	233
NW_013658611.1:222009-222184	NC_014776.1	87.01	177	21	2	1	176	78236532	78236707	4.07e-49	198
NW_013658612.1:266987-267124	NW_003338835.1	89.86	138	14	0	1	138	38439	38302	3.95e-43	178
NW_013658615.1:34549-36031	NW_003339627.1	84.76	315	41	5	1174	1483	51314	51626	1.76e-81	309
NW_013658627.1:273009-275219	NW_003339539.1	81.6	576	98	6	1637	2211	17311	17879	1.14e-129	470
NW_013658627.1:276316-276500	NW_003339539.1	82.16	185	33	0	1	185	20628	20812	2.04e-37	159
NW_013658627.1:308023-308268	NW_003339539.1	88.57	245	28	0	2	246	32817	33061	5.71e-79	298
NW_013658635.1:220680-221774	NC_014784.1	76.67	956	186	34	63	998	6883503	6884441	9.22e-138	496
NW_013658637.1:373275-373710	NC_014776.1	79.3	372	62	10	27	392	92855919	92855557	3.92e-63	246
NW_013658642.1:227023-227307	NW_003338932.1	86.17	282	39	0	3	284	82687	82968	4.02e-81	305
NW_013658642.1:374391-376114	NC_014778.1	86.44	59	8	0	773	831	202093707	202093649	4.9e-08	65.8
NW_013658644.1:17129-17323	NW_003339373.1	81.88	149	26	1	3	150	136867	136719	7.86e-27	124
NW_013658644.1:266510-266739	NW_003338747.1	80.56	180	33	2	1	180	1577454	1577631	1.22e-30	137
NW_013658644.1:34968-35719	NW_003339373.1	76.55	776	149	23	1	752	133519	132753	2.35e-107	394
NW_013658647.1:98208-98369	NC_014780.1	91.36	162	14	0	1	162	42903863	42904024	2.19e-56	222
NW_013658649.1:293017-293182	NC_014780.1	91.92	161	13	0	6	166	175991	175831	1.74e-57	226
NW_013658649.1:318489-319728	NC_014780.1	75.04	1254	283	23	1	1239	76958	75720	1.7e-155	555
NW_013658654.1:412690-412959	NW_003339248.1	73.53	238	63	0	33	270	154429	154666	1.16e-16	91.6
NW_013658655.1:334852-335026	NW_003338990.1	87.23	141	15	3	3	141	582493	582632	6.87e-37	158
NW_013658659.1:297924-299867	NW_003339088.1	82.24	1959	323	20	1	1942	327224	325274	0	1666
NW_013658659.1:341947-342594	NW_003338964.1	84.27	248	33	3	346	587	395712	395465	3.59e-60	237
NW_013658663.1:58312-59082	NW_003338858.1	79.64	604	110	9	170	771	153713	153121	1.11e-115	422
NW_013658665.1:7172-7355	NC_014777.1	84.81	158	24	0	27	184	176823105	176823262	2.03e-37	159
NW_013658667.1:359126-359646	NC_014777.1	77.15	534	105	10	1	521	69876752	69876223	1.67e-77	294
NW_013658671.1:123443-123707	NW_003338864.1	79.19	197	41	0	69	265	6764	6568	1.43e-30	137
NW_013658672.1:170396-170618	NC_014777.1	78.76	226	42	5	1	223	51250587	51250809	1.96e-33	147
