qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NW_013658302.1:67993-68162	NW_018150841.1	84.8	171	24	2	1	170	2555667	2555498	8.13e-41	171
NW_013658303.1:34493-34622	NW_018150885.1	80	130	25	1	1	130	2377790	2377918	3.63e-18	95.3
NW_013658305.1:121580-121711	NW_018150919.1	81.15	122	23	0	11	132	1389388	1389509	2.86e-19	99
NW_013658308.1:221802-221995	NW_018150720.1	85.39	178	24	2	18	194	1141217	1141393	1.22e-44	183
NW_013658308.1:234968-235110	NW_018150720.1	88.65	141	16	0	3	143	1154217	1154357	1.83e-41	172
NW_013658309.1:26989-29472	NW_018151224.1	76.52	1593	338	25	90	1661	256444	258021	0	837
NW_013658311.1:224047-224211	NW_018150937.1	81.44	167	27	2	1	165	334581	334745	1.03e-29	134
NW_013658312.1:392798-393116	NW_018150844.1	82.82	163	28	0	155	317	1157220	1157058	2.79e-33	147
NW_013658313.1:192885-193038	NW_018150733.1	83.97	156	21	4	1	154	1756239	1756392	1.22e-33	147
NW_013658314.1:478798-479357	NW_018150703.1	79.45	579	93	21	1	560	3512675	3513246	2.75e-105	387
NW_013658314.1:492117-492275	NW_018150703.1	89.1	156	15	2	1	155	3534245	3534399	1.6e-47	193
NW_013658317.1:103752-104050	NW_018159220.1	84.23	298	47	0	1	298	175	472	1.13e-76	291
NW_013658317.1:103752-104050	NW_018150695.1	83.89	298	48	0	1	298	1070064	1070361	5.27e-75	285
NW_013658317.1:154117-154296	NW_018150770.1	86.11	180	25	0	1	180	2092988	2092809	5.16e-48	195
NW_013658318.1:330833-332169	NW_018150753.1	71.18	628	147	19	739	1337	3790964	3791586	1.63e-26	126
NW_013658320.1:550369-550520	NW_018151379.1	88.16	152	18	0	1	152	372436	372285	3.28e-44	182
NW_013658324.1:545479-545655	NW_018150942.1	82.66	173	27	3	6	177	1062740	1062910	1.11e-34	150
NW_013658325.1:522916-523177	NW_018151445.1	85.5	262	38	0	1	262	384032	383771	9.86e-72	274
NW_013658325.1:522916-523177	NW_018151122.1	85.5	262	38	0	1	262	811895	811634	9.86e-72	274
NW_013658325.1:580501-584360	NW_018151445.1	77.54	1759	344	25	1239	2951	284580	282827	0	1013
NW_013658325.1:580501-584360	NW_018151445.1	78.13	1047	225	4	99	1143	285777	284733	0	662
NW_013658333.1:138239-138399	NW_018151279.1	87.97	158	19	0	4	161	766382	766225	7.57e-46	187
NW_013658333.1:421937-422120	NW_018150748.1	87.01	177	23	0	8	184	814259	814435	1.14e-49	200
NW_013658334.1:118160-120190	NW_018150933.1	83.31	1318	196	13	720	2031	1474806	1473507	0	1194
NW_013658353.1:105159-107721	NW_018150941.1	84	2568	378	20	1	2562	966362	963822	0	2435
NW_013658356.1:386415-387837	NW_018150734.1	80.62	1460	239	25	1	1423	1205546	1206998	0	1088
NW_013658360.1:564029-564334	NW_018150727.1	90.3	299	29	0	6	304	2155764	2155466	3.1e-107	392
NW_013658360.1:571015-571513	NW_018150727.1	93.02	401	28	0	99	499	2161933	2161533	2.24e-165	586
NW_013658361.1:340225-340772	NW_018150697.1	82.22	540	94	2	10	548	9350431	9350969	1.21e-128	464
NW_013658361.1:5961-7090	NW_018151105.1	82.82	1129	180	7	1	1128	701740	700625	0	998
NW_013658362.1:362352-363600	NW_018151000.1	72.95	1024	212	38	1	990	208946	207954	1.1e-77	296
NW_013658362.1:410539-411287	NW_018150960.1	88.27	750	86	2	1	749	1416041	1416789	0	896
NW_013658364.1:396530-396748	NW_018150720.1	87.22	219	28	0	1	219	3328009	3327791	1.36e-64	250
NW_013658364.1:409444-410451	NW_018151119.1	77.03	788	171	9	225	1007	1183092	1182310	2.97e-122	444
NW_013658365.1:277739-278476	NW_018150725.1	82.01	745	125	7	1	736	1749933	1750677	7.16e-177	625
NW_013658365.1:293014-293380	NW_018150862.1	82.29	367	63	2	2	367	150171	150536	2.34e-84	316
NW_013658366.1:323428-323576	NW_018150737.1	89.44	142	15	0	8	149	4521383	4521524	1.15e-43	180
NW_013658367.1:468759-468928	NW_018150800.1	84.12	170	27	0	1	170	3362440	3362609	3.78e-39	165
NW_013658372.1:408573-409261	NW_018150784.1	78.29	668	126	13	1	651	3606139	3605474	5.65e-113	412
NW_013658373.1:142615-143149	NW_018150720.1	85.23	535	76	1	4	535	4615447	4614913	1.14e-153	547
NW_013658374.1:335637-335868	NW_018150705.1	83.92	199	30	2	1	198	768511	768314	3.2e-46	189
NW_013658377.1:119904-120037	NW_018150712.1	88.72	133	15	0	2	134	4325675	4325807	1.02e-38	163
NW_013658379.1:93978-94694	NW_018151777.1	82.73	718	120	4	1	716	32547	33262	3.21e-180	636
NW_013658380.1:565295-565462	NW_018150853.1	85.12	168	25	0	1	168	125372	125539	2.23e-41	172
NW_013658380.1:565584-565712	NW_018150853.1	91.34	127	9	2	4	129	125860	125985	1.61e-41	172
NW_013658380.1:566326-566651	NW_018150853.1	78.89	341	47	15	1	324	127879	128211	1.29e-51	207
NW_013658380.1:568461-568630	NW_018150853.1	78.31	166	32	3	6	170	132386	132548	8.36e-21	104
NW_013658381.1:55404-55540	NW_018151499.1	88.32	137	16	0	1	137	327150	327286	2.91e-39	165
NW_013658383.1:3135-3317	NW_018150930.1	89.66	174	16	2	1	173	1739552	1739724	8.68e-56	220
NW_013658384.1:566781-566909	NW_018151055.1	89.92	129	13	0	1	129	740551	740679	7.5e-40	167
NW_013658388.1:12399-12554	NW_018150985.1	80.88	136	26	0	1	136	314989	315124	5.83e-22	108
NW_013658391.1:262362-262898	NW_018150859.1	83.9	441	71	0	7	447	1449435	1448995	7.22e-116	422
NW_013658394.1:411745-411927	NW_018150887.1	86.11	180	25	0	4	183	2067570	2067391	5.26e-48	195
NW_013658394.1:425729-425854	NW_018150887.1	83.74	123	18	2	1	122	2050870	2050749	2.68e-24	115
NW_013658394.1:453989-454159	NW_018150872.1	83.43	169	28	0	3	171	1787040	1787208	6.37e-37	158
NW_013658401.1:517930-518686	NW_018150842.1	84.56	758	115	2	1	757	2980606	2981362	0	750
NW_013658406.1:245380-246588	NW_018151029.1	86.34	1208	154	8	9	1209	202583	201380	0	1306
NW_013658406.1:245380-246588	NW_018150975.1	83.94	193	31	0	903	1095	16883	16691	2.39e-44	185
NW_013658406.1:245429-246340	NW_018151029.1	86.45	908	112	8	12	912	202531	201628	0	985
NW_013658407.1:25041-25179	NW_018150725.1	84.21	133	21	0	7	139	932132	932000	1.08e-28	130
NW_013658407.1:25612-25780	NW_018150725.1	85.48	124	16	2	3	125	931481	931359	4.93e-28	128
NW_013658416.1:3783-3983	NW_018150919.1	87.5	168	21	0	23	190	205950	206117	5.84e-48	195
NW_013658416.1:3812-3983	NW_018150919.1	86.96	161	21	0	1	161	205957	206117	3.81e-44	182
NW_013658416.1:62236-62363	NW_018150755.1	91.87	123	10	0	1	123	1661249	1661127	1.6e-41	172
NW_013658417.1:25375-25621	NW_018150725.1	87.04	247	32	0	1	247	5095572	5095818	1.98e-73	279
NW_013658417.1:278624-278757	NW_018150697.1	86.78	121	16	0	1	121	7828368	7828248	2.22e-30	135
NW_013658428.1:326897-327023	NW_018150741.1	80.16	126	25	0	2	127	3718339	3718214	3.52e-18	95.3
NW_013658429.1:113105-113392	NW_018151120.1	90.32	155	15	0	130	284	64276	64122	1.46e-50	204
NW_013658430.1:85449-86905	NW_018150699.1	81.39	1236	168	36	273	1457	5317007	5318231	0	952
NW_013658433.1:468360-468557	NW_018150704.1	81.82	198	36	0	1	198	1096978	1097175	1.25e-39	167
NW_013658433.1:479759-479938	NW_018150704.1	83.33	180	30	0	1	180	1119767	1119946	1.13e-39	167
NW_013658433.1:525203-527474	NW_018150704.1	87.52	2276	273	8	1	2272	1188531	1190799	0	2619
NW_013658440.1:390042-391418	NW_018151162.1	83.36	1382	220	10	1	1377	498650	497274	0	1269
NW_013658445.1:357728-357910	NW_018150814.1	93.92	148	9	0	1	148	3238906	3239053	6.71e-57	224
NW_013658450.1:10669-12302	NW_018150944.1	82.86	1634	280	0	1	1634	1694064	1695697	0	1467
NW_013658459.1:466808-466995	NW_018151027.1	85.71	182	26	0	7	188	126509	126328	1.95e-47	193
NW_013658478.1:79642-80511	NW_018150722.1	82.24	777	130	6	4	776	1249048	1248276	0	664
NW_013658482.1:505238-505397	NW_018150840.1	86.41	103	11	3	61	160	2005955	2005853	1.67e-22	110
NW_013658484.1:31109-32417	NW_018150876.1	93.22	59	4	0	1251	1309	836178	836120	7.53e-15	87.9
NW_013658486.1:342701-343186	NW_018151507.1	83.68	484	76	2	3	486	292867	293347	2.3e-125	453
NW_013658487.1:173897-174022	NW_018151110.1	80.7	114	22	0	13	126	171758	171645	1.62e-16	89.8
NW_013658489.1:533417-533984	NW_018150985.1	76.22	572	128	6	1	568	1727444	1728011	4.85e-78	296
NW_013658490.1:343622-343869	NW_018151044.1	82.19	247	41	3	1	246	1411636	1411880	2.65e-52	209
NW_013658490.1:353468-353637	NW_018151044.1	81.17	154	29	0	3	156	1418506	1418659	6.42e-27	124
NW_013658490.1:371066-371384	NW_018151044.1	89.13	230	25	0	89	318	1430385	1430614	1.57e-75	287
NW_013658497.1:132702-133871	NW_018152060.1	82.16	213	37	1	574	785	66441	66653	2.99e-43	182
NW_013658500.1:512040-512229	NW_018150947.1	91.58	190	16	0	1	190	138371	138182	1.49e-68	263
NW_013658501.1:72698-72855	NW_018150907.1	86.36	110	15	0	46	155	2093020	2093129	7.61e-26	121
NW_013658502.1:637870-640920	NW_018150749.1	78.85	2123	393	30	892	2980	999907	1002007	0	1382
NW_013658503.1:745178-747606	NW_018150891.1	79.6	1637	307	17	805	2429	332129	333750	0	1147
NW_013658507.1:345756-345908	NW_018152047.1	100	29	0	0	117	145	57028	57056	7.53e-06	54.7
NW_013658509.1:485934-487069	NW_018151245.1	84.75	1128	149	9	1	1127	668721	669826	0	1109
NW_013658509.1:485934-487069	NW_018151245.1	76.25	682	146	15	256	929	668850	669523	2.71e-93	348
NW_013658509.1:485934-487069	NW_018151245.1	73.3	880	190	33	47	908	668902	669754	2.78e-73	281
NW_013658509.1:485934-487069	NW_018151245.1	72.44	624	150	21	380	992	668890	669502	1.04e-42	180
NW_013658509.1:524293-524574	NW_018151245.1	86.88	282	37	0	1	282	686661	686942	1.75e-84	316
NW_013658512.1:481547-482729	NW_018151673.1	74.71	1214	261	25	2	1183	252219	251020	7.36e-139	499
NW_013658513.1:170659-171522	NW_018150957.1	81.66	867	142	11	1	863	1404255	1403402	0	704
NW_013658515.1:145269-145446	NW_018150789.1	85.53	159	21	2	21	178	3501557	3501714	3.99e-39	165
NW_013658515.1:228481-228643	NW_018150758.1	88.53	157	18	0	7	163	3355950	3355794	5.94e-47	191
NW_013658524.1:47244-47542	NW_018151381.1	83.74	166	25	2	135	299	293367	293203	4.31e-36	156
NW_013658526.1:208420-209051	NW_018156919.1	81.02	627	106	7	1	616	978	354	3e-135	486
NW_013658526.1:208420-209051	NW_018150798.1	81.02	627	106	7	1	616	1639594	1640218	3e-135	486
NW_013658527.1:731619-734793	NW_018150842.1	80.61	1454	264	16	1731	3175	333734	332290	0	1107
NW_013658531.1:290016-290164	NW_018151268.1	86.67	150	18	2	1	149	702100	701952	3.23e-39	165
NW_013658531.1:441567-442147	NW_018151268.1	76.52	592	123	14	1	581	517010	516424	6.38e-82	309
NW_013658532.1:101745-102347	NW_018150930.1	87.26	581	66	7	28	603	1489086	1488509	0	656
NW_013658532.1:104822-105459	NW_018150930.1	89.04	502	52	3	1	502	1486970	1486472	2.86e-175	619
NW_013658532.1:113673-113847	NW_018150930.1	77.34	128	24	4	1	127	1485103	1484980	8.78e-11	71.3
NW_013658534.1:73979-74221	NW_018151207.1	88.56	236	26	1	2	236	203241	203006	4.18e-75	285
NW_013658536.1:450320-450612	NW_018150792.1	79.12	297	57	5	1	293	1010701	1010996	1.92e-49	200
NW_013658545.1:297907-299146	NW_018150814.1	78.9	725	146	6	1	723	1220834	1220115	2.16e-134	484
NW_013658545.1:501989-502147	NW_018150725.1	79.86	144	26	3	15	157	2057834	2057693	2.78e-20	102
NW_013658552.1:71738-71924	NW_018151108.1	90.37	187	18	0	1	187	1052182	1051996	1.47e-63	246
NW_013658559.1:394110-394457	NW_018150757.1	76.4	250	53	5	102	348	4026277	4026523	3.09e-28	130
NW_013658562.1:471010-471200	NW_018150941.1	89.13	184	20	0	7	190	445563	445380	1.52e-58	230
NW_013658562.1:471010-471200	NW_018150941.1	89.13	184	20	0	7	190	446249	446066	1.52e-58	230
NW_013658568.1:174628-174749	NW_018150834.1	85.25	122	18	0	1	122	661329	661450	1.19e-27	126
NW_013658568.1:206235-206356	NW_018150834.1	84.43	122	19	0	1	122	661329	661450	5.52e-26	121
NW_013658570.1:155299-155789	NW_018151241.1	80.17	469	84	8	1	468	186866	187326	5.26e-92	342
NW_013658571.1:327409-327541	NW_018151020.1	87.97	133	16	0	1	133	505950	505818	4.69e-37	158
NW_013658573.1:119216-119398	NW_018150929.1	89.62	183	19	0	1	183	389203	389021	1.12e-59	233
NW_013658577.1:385970-386139	NW_018150968.1	84.94	166	25	0	5	170	1695593	1695428	2.92e-40	169
NW_013658580.1:485902-486261	NW_018150807.1	81.77	362	62	3	1	360	3084179	3083820	2.31e-79	300
NW_013658580.1:490358-490499	NW_018150807.1	89.44	142	15	0	1	142	3080119	3079978	1.09e-43	180
NW_013658581.1:462900-463609	NW_018151305.1	78.52	717	128	16	1	710	626251	626948	1.6e-123	448
NW_013658581.1:491963-493807	NW_018151205.1	88.13	1845	217	2	2	1845	437383	435540	0	2193
NW_013658585.1:474764-475525	NW_018150712.1	81.65	763	132	4	7	762	5292328	5291567	2.06e-177	627
NW_013658586.1:143234-143911	NW_018150929.1	83.19	702	91	11	4	678	1204056	1203355	1.1e-174	617
NW_013658589.1:154401-154615	NW_018151752.1	83.57	213	35	0	3	215	56143	55931	1.36e-49	200
NW_013658598.1:271902-273128	NW_018150741.1	76.49	1225	227	47	34	1220	3006799	3005598	3.38e-172	610
NW_013658600.1:298796-298955	NW_018150710.1	83.97	156	25	0	1	156	3945325	3945170	9.85e-35	150
NW_013658602.1:183583-183718	NW_018150960.1	86.72	128	17	0	9	136	546090	545963	1.35e-32	143
NW_013658607.1:295920-297528	NW_018150971.1	78.79	264	47	7	639	893	1085708	1085445	3.23e-39	169
NW_013658607.1:421386-421547	NW_018151477.1	84.47	161	25	0	2	162	457700	457540	1.66e-37	159
NW_013658611.1:193080-193302	NW_018151594.1	84.75	223	34	0	1	223	133265	133487	8.39e-57	224
NW_013658611.1:222009-222184	NW_018151594.1	85.06	174	24	2	4	176	158343	158515	1.82e-42	176
NW_013658612.1:266987-267124	NW_018151056.1	94.2	138	8	0	1	138	66114	65977	3.72e-53	211
NW_013658613.1:184777-185472	NW_018151502.1	81.44	625	108	8	70	688	19546	20168	9.15e-141	505
NW_013658615.1:418223-418360	NW_018151313.1	86.89	122	16	0	1	122	362525	362646	6.4e-31	137
NW_013658615.1:87354-87507	NW_018150919.1	88.5	113	12	1	1	112	2219674	2219786	2.63e-30	135
NW_013658618.1:224421-225482	NW_018151795.1	77.1	1074	222	23	1	1062	141704	140643	6.32e-169	599
NW_013658623.1:64349-64972	NW_018150926.1	80.08	261	43	5	1	255	1084847	1085104	1.21e-44	185
NW_013658623.1:67760-68065	NW_018150926.1	84.97	306	46	0	1	306	1077950	1078255	8.93e-83	311
NW_013658627.1:308023-308268	NW_018150960.1	87.4	246	31	0	1	246	695179	695424	1.53e-74	283
NW_013658634.1:126587-127321	NW_018151105.1	78.66	731	132	12	23	735	729308	728584	1.64e-128	464
NW_013658635.1:220680-221774	NW_018151105.1	76.78	956	183	35	61	998	1212200	1213134	6.8e-139	499
NW_013658641.1:301250-301432	NW_018150838.1	85.47	179	26	0	5	183	1145105	1144927	8.81e-46	187
NW_013658642.1:373790-374234	NW_018151189.1	81.02	432	72	7	1	427	944175	944601	7.93e-90	335
NW_013658644.1:34968-35719	NW_018151174.1	80.79	583	109	3	170	752	676267	675688	3.65e-125	453
NW_013658645.1:63084-63215	NW_018150779.1	82.58	132	23	0	1	132	3366449	3366580	7.89e-25	117
NW_013658646.1:381201-383365	NW_018150851.1	78.72	2129	414	30	1	2121	1000791	1002888	0	1386
NW_013658647.1:98208-98369	NW_018151036.1	93.21	162	11	0	1	162	22740	22579	2.07e-61	239
NW_013658655.1:343499-343729	NW_018150720.1	78.57	196	40	2	5	199	5056158	5056352	7.05e-28	128
NW_013658659.1:297924-299867	NW_018151398.1	82.24	1959	330	12	1	1944	173827	175782	0	1674
NW_013658665.1:296678-296906	NW_018150778.1	80.16	126	24	1	3	127	1033948	1034073	2.55e-17	93.5
NW_013658667.1:359126-359646	NW_018150714.1	80.19	535	84	15	1	521	318580	319106	1.19e-103	381
NW_013658669.1:216852-217037	NW_018150784.1	86.93	153	16	3	36	186	2371212	2371062	3.25e-40	169
NW_013658672.1:183569-183743	NW_018150992.1	83.43	175	29	0	1	175	603823	603997	1.41e-38	163
NW_013658674.1:116770-116995	NW_018150842.1	84.51	226	35	0	1	226	1394130	1393905	8.52e-57	224
NW_013658674.1:234185-234332	NW_018150842.1	82.76	145	23	2	4	147	1266264	1266121	4.2e-28	128
NW_013658678.1:372988-373130	NW_018151463.1	86.01	143	18	2	2	143	43107	43248	2.39e-35	152
NW_013658681.1:215454-215636	NW_018150725.1	84.09	176	28	0	1	176	4473294	4473469	8.87e-41	171
NW_013658681.1:63785-64342	NW_018151022.1	84.17	581	68	12	1	557	873495	874075	5.53e-152	542
NW_013658685.1:73777-73959	NW_018151059.1	99.45	183	1	0	1	183	405035	405217	1.07e-89	333
NW_013658685.1:73777-73959	NW_018151059.1	88.08	151	18	0	1	151	405784	405934	1.47e-43	180
NW_013658687.1:92732-94478	NW_018150926.1	87.1	1000	96	22	668	1646	1457616	1458603	0	1101
NW_013658687.1:92732-94478	NW_018150926.1	90.16	620	61	0	1	620	1456922	1457541	0	808
NW_013658688.1:38812-39300	NW_018150769.1	81.28	438	65	13	1	425	1553766	1554199	6.78e-91	339
NW_013658692.1:348134-348363	NW_018151335.1	86.52	230	31	0	1	230	105747	105518	1.11e-65	254
NW_013658694.1:299004-300548	NW_018150830.1	83.7	1546	240	10	3	1545	2923186	2921650	0	1448
NW_013658694.1:331173-333704	NW_018151853.1	75.44	1307	303	16	1199	2493	146368	145068	1.17e-174	619
NW_013658697.1:173439-174050	NW_018151387.1	82.66	173	30	0	32	204	437232	437404	3.34e-35	154
NW_013658697.1:173439-174050	NW_018151387.1	82.74	168	29	0	37	204	438801	438968	4.32e-34	150
NW_013658697.1:178860-179463	NW_018151387.1	87.09	604	78	0	1	604	446101	446704	0	684
NW_013658697.1:262485-262670	NW_018151387.1	80.75	161	30	1	1	161	524405	524564	7.14e-27	124
NW_013658698.1:355696-355892	NW_018151207.1	81.5	200	31	5	1	197	257703	257507	2.08e-37	159
NW_013658704.1:3565-3817	NW_018151313.1	84.94	239	34	2	16	253	623020	622783	9.61e-62	241
NW_013658705.1:127409-127667	NW_018150698.1	85.32	218	30	2	1	217	742644	742860	9.94e-57	224
NW_013658715.1:54568-55130	NW_018151045.1	76.99	578	115	11	1	563	477345	477919	1.33e-83	315
NW_013658725.1:257749-257929	NW_018150707.1	82.02	178	30	2	5	181	7075584	7075760	1.14e-34	150
NW_013658727.1:338894-339081	NW_018150908.1	84.86	185	28	0	2	186	380817	381001	9.09e-46	187
NW_013658727.1:338894-339081	NW_018150908.1	84.86	185	28	0	2	186	382430	382614	9.09e-46	187
NW_013658728.1:41703-41825	NW_018151145.1	85.37	123	18	0	1	123	71410	71532	3.33e-28	128
NW_013658733.1:397739-398091	NW_018151137.1	84.09	352	56	0	2	353	1016888	1016537	1.33e-91	340
NW_013658742.1:352959-353780	NW_018151129.1	82.33	832	133	11	1	822	1132360	1131533	0	710
NW_013658747.1:323899-324058	NW_018151104.1	81.76	159	29	0	2	160	268337	268495	9.92e-30	134
NW_013658749.1:89703-89855	NW_018151119.1	77.16	162	28	5	1	153	406488	406649	2.67e-15	86.1
NW_013658750.1:107504-107635	NW_018151407.1	91.67	132	11	0	1	132	133334	133465	7.67e-45	183
NW_013658754.1:206469-206706	NW_018151238.1	85.59	236	34	0	3	238	203689	203924	5.36e-64	248
NW_013658759.1:517360-517580	NW_018150744.1	82.39	142	23	2	77	217	4139686	4139546	3.12e-26	122
NW_013658772.1:120187-120431	NW_018150733.1	83.67	245	40	0	1	245	2132861	2133105	5.58e-59	231
NW_013658777.1:326028-326457	NW_018150928.1	81.44	431	76	3	2	430	127058	127486	2.73e-94	350
NW_013658778.1:129843-130373	NW_018150699.1	85.26	95	14	0	346	440	7682527	7682621	1.37e-18	99
NW_013658779.1:176539-177219	NW_018151099.1	81.54	677	115	5	1	668	645464	646139	4.08e-154	549
NW_013658785.1:119615-119812	NW_018150750.1	85.06	154	23	0	43	196	736166	736319	7.53e-37	158
NW_013658793.1:327063-327191	NW_018150741.1	91.47	129	11	0	1	129	2891083	2890955	3.47e-43	178
NW_013658795.1:239563-248886	NW_018150803.1	79.76	4684	895	46	4648	9303	1300006	1295348	0	3349
NW_013658795.1:239563-248886	NW_018150803.1	83.01	153	23	2	926	1075	1303791	1303639	1.93e-28	135
NW_013658800.1:75936-76498	NW_018150955.1	79.72	567	104	6	1	563	980413	979854	3.56e-109	399
NW_013658802.1:72089-73208	NW_018151069.1	85.28	1073	158	0	2	1074	292670	293742	0	1107
NW_013658804.1:57250-57438	NW_018150789.1	89.95	189	19	0	1	189	2945762	2945574	5.35e-63	244
NW_013658810.1:177924-178071	NW_018150733.1	78.79	132	28	0	6	137	777760	777629	1.98e-16	89.8
NW_013658811.1:33658-33811	NW_018150721.1	87.5	152	19	0	3	154	3053316	3053165	1.55e-42	176
NW_013658812.1:265449-265674	NW_018150845.1	85.78	225	32	0	2	226	2239305	2239081	3.04e-61	239
NW_013658815.1:29331-29992	NW_018151039.1	85.8	683	73	12	4	662	909868	909186	0	702
NW_013658821.1:277204-277452	NW_018151250.1	87.32	213	27	0	3	215	165325	165113	7.3e-63	244
NW_013658822.1:62788-62937	NW_018150740.1	82.24	152	23	4	1	150	1912318	1912467	4.27e-28	128
NW_013658830.1:278908-279094	NW_018150791.1	89.84	187	19	0	1	187	3322138	3322324	6.84e-62	241
NW_013658830.1:8232-8661	NW_018151704.1	81.25	416	74	4	5	418	136123	136536	2.75e-89	333
NW_013658833.1:379002-379768	NW_018151232.1	76.92	715	149	14	3	709	45071	44365	8.23e-107	392
NW_013658835.1:21337-21493	NW_018150766.1	85.9	156	22	0	2	157	2828956	2829111	9.56e-40	167
NW_013658840.1:169001-169439	NW_018150712.1	92.2	436	34	0	4	439	786883	786448	6.93e-175	617
NW_013658840.1:169001-169439	NW_018151924.1	93.33	285	19	0	155	439	119699	119415	5.83e-116	422
NW_013658840.1:169001-169439	NW_018150698.1	84.05	163	26	0	192	354	361009	360847	1.82e-36	158
NW_013658840.1:169001-169439	NW_018150698.1	81.35	193	34	2	4	195	361648	361457	6.53e-36	156
NW_013658840.1:169001-169439	NW_018150720.1	84.35	147	23	0	208	354	643577	643431	1.41e-32	145
NW_013658840.1:169703-169942	NW_018151924.1	89.58	240	25	0	1	240	119151	118912	3.17e-81	305
NW_013658840.1:169703-169942	NW_018150712.1	89.58	240	25	0	1	240	786184	785945	3.17e-81	305
NW_013658840.1:169703-169942	NW_018150941.1	88.33	240	28	0	1	240	1018241	1018480	3.19e-76	289
NW_013658840.1:169703-169942	NW_018150802.1	84.87	238	34	2	4	240	1163952	1163716	3.26e-61	239
NW_013658840.1:169703-169942	NW_018150737.1	86.82	129	17	0	112	240	1646368	1646240	7.31e-33	145
NW_013658842.1:225074-225231	NW_018150753.1	84.52	155	24	0	1	155	817542	817696	7.5e-36	154
NW_013658843.1:190525-192153	NW_018150749.1	86.61	239	32	0	1	239	1049474	1049236	4.05e-68	265
NW_013658849.1:358481-358676	NW_018151149.1	84.36	179	26	2	13	190	643032	643209	7.38e-42	174
NW_013658857.1:356470-356747	NW_018151725.1	88.14	194	21	1	12	203	154147	153954	2.31e-58	230
NW_013658857.1:356492-356747	NW_018151725.1	88.4	181	21	0	1	181	154134	153954	4.57e-55	219
NW_013658859.1:201233-202095	NW_018150772.1	84.87	575	83	4	291	863	20339	19767	2.39e-162	577
NW_013658866.1:196302-198067	NW_018150739.1	84.56	1788	250	11	1	1766	122144	123927	0	1749
NW_013658876.1:191997-192127	NW_018151601.1	83.97	131	21	0	1	131	330245	330375	1.3e-27	126
NW_013658876.1:191997-192127	NW_018151601.1	83.21	131	22	0	1	131	314897	315027	6.04e-26	121
NW_013658879.1:200422-200714	NW_018150944.1	87.76	286	34	1	5	290	1481624	1481908	1.82e-89	333
NW_013658889.1:144211-144765	NW_018151035.1	85.08	134	18	2	420	552	1126309	1126441	1.09e-29	135
NW_013658900.1:265003-265235	NW_018150753.1	78.73	221	39	7	1	217	1954324	1954540	9.14e-32	141
NW_013658903.1:370021-370230	NW_018151874.1	87.08	209	27	0	1	209	69922	70130	1.01e-60	237
NW_013658905.1:170849-171169	NW_018150723.1	84.66	326	43	6	1	321	2786166	2786489	5.62e-85	318
NW_013658907.1:132877-133054	NW_018150697.1	83.71	178	29	0	1	178	3106060	3106237	3.09e-40	169
NW_013658907.1:134621-134843	NW_018150697.1	86.55	223	30	0	1	223	3108629	3108851	1.79e-63	246
NW_013658909.1:130253-130710	NW_018150997.1	84.18	455	72	0	4	458	135134	135588	4.68e-122	442
NW_013658909.1:172688-172878	NW_018150997.1	88.42	190	22	0	2	191	164448	164637	1.52e-58	230
NW_013658911.1:183942-187241	NW_018150695.1	79.53	596	115	6	1	591	9296561	9297154	6.01e-114	418
NW_013658911.1:197543-198191	NW_018150695.1	80.92	587	100	12	1	581	9305313	9305893	3.13e-125	453
NW_013658917.1:326292-327261	NW_018150918.1	79.5	522	90	9	455	970	723902	723392	1.37e-95	355
NW_013658919.1:152553-153120	NW_018151345.1	88.98	118	10	2	161	275	394887	395004	6.68e-32	143
NW_013658921.1:35015-35836	NW_018150770.1	78.65	829	167	6	2	822	2197670	2198496	8.29e-152	542
NW_013658922.1:327371-327551	NW_018150872.1	89.2	176	19	0	6	181	1493088	1493263	8.57e-56	220
NW_013658924.1:358886-359143	NW_018150841.1	82.59	247	32	8	14	258	1063788	1064025	9.97e-52	207
NW_013658924.1:361493-361649	NW_018150841.1	86.62	157	21	0	1	157	1068778	1068934	5.71e-42	174
NW_013658924.1:361493-361649	NW_018150841.1	86.62	157	21	0	1	157	1074659	1074815	5.71e-42	174
NW_013658927.1:3862-4008	NW_018151723.1	87.5	144	18	0	4	147	174185	174328	8.83e-40	167
NW_013658927.1:8128-8322	NW_018151723.1	85.13	195	29	0	1	195	195474	195668	1.21e-49	200
NW_013658929.1:2369-2573	NW_018151132.1	84.12	170	27	0	6	175	783734	783565	4.68e-39	165
NW_013658929.1:267096-267623	NW_018151390.1	81.73	509	90	3	1	507	376535	376028	7.09e-116	422
NW_013658939.1:243314-243479	NW_018150733.1	83.74	166	27	0	1	166	5051625	5051460	6.15e-37	158
NW_013658939.1:243314-243479	NW_018150733.1	83.74	166	27	0	1	166	5052108	5051943	6.15e-37	158
NW_013658940.1:235637-235856	NW_018151294.1	84.04	213	34	0	8	220	482221	482433	2.99e-51	206
NW_013658940.1:335961-338318	NW_018150770.1	72.03	1373	353	27	966	2324	1108759	1107404	2.02e-102	379
NW_013658940.1:335961-338318	NW_018150770.1	79	438	92	0	1887	2324	1119688	1119251	1.62e-78	300
NW_013658942.1:68581-69125	NW_018151272.1	84.7	549	79	5	1	545	127627	127080	1.5e-152	544
NW_013658943.1:137959-139003	NW_018150883.1	86.24	923	125	2	104	1025	1792897	1793818	0	1000
