qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NW_013657928.1:373549-373860	NW_018150912.1	80.51	313	59	2	1	312	141093	141404	4.36e-61	239
NW_013657928.1:382824-383135	NW_018150912.1	86.54	312	42	0	1	312	134103	134414	8.99e-93	344
NW_013657928.1:395195-395506	NW_018150912.1	82.43	313	53	2	1	312	154781	155092	4.3e-71	272
NW_013657928.1:405101-405412	NW_018150912.1	81.09	312	59	0	1	312	154781	155092	2.02e-64	250
NW_013657928.1:413012-413323	NW_018150912.1	81.09	312	59	0	1	312	154781	155092	2.02e-64	250
NW_013657928.1:418278-418589	NW_018150912.1	85.26	312	46	0	1	312	184887	185198	4.21e-86	322
NW_013657928.1:430895-431206	NW_018150912.1	80.91	110	15	5	136	242	168172	168278	7.78e-14	82.4
NW_013657928.1:613188-613930	NW_018151221.1	75.98	637	135	16	114	741	808658	808031	6.37e-83	313
NW_013657936.1:929747-930141	NW_018151187.1	78.88	393	76	5	5	395	668146	667759	4.33e-67	259
NW_013657938.1:984855-985633	NW_018150915.1	79.97	764	151	2	14	776	1398299	1399061	6.02e-158	562
NW_013657941.1:360180-360698	NW_018150704.1	81.35	193	27	6	17	200	712112	711920	1.31e-33	148
NW_013657941.1:997957-998326	NW_018150707.1	85.68	370	53	0	1	370	5918635	5918266	1.37e-106	390
NW_013657942.1:248902-249174	NW_018150911.1	82.96	270	46	0	1	270	1630973	1631242	8.09e-63	244
NW_013657946.1:856380-856624	NW_018150744.1	86.99	246	30	2	1	245	4573695	4573939	2.54e-72	276
NW_013657946.1:900906-901073	NW_018150973.1	87.58	161	20	0	1	161	409827	409987	7.96e-46	187
NW_013657948.1:538648-539769	NW_018150702.1	83.12	1072	169	8	57	1122	6780251	6779186	0	966
NW_013657954.1:109734-109888	NW_018150743.1	86.45	155	21	0	1	155	3401077	3401231	7.28e-41	171
NW_013657957.1:344215-344550	NW_018150890.1	81.06	338	58	3	1	335	362953	363287	7.81e-69	265
NW_013657959.1:904973-905399	NW_018150703.1	85.25	427	61	2	1	425	2331276	2330850	5.62e-121	438
NW_013657960.1:643493-643723	NW_018150930.1	88.78	214	22	2	2	214	151308	151096	6.66e-68	261
NW_013657960.1:662862-663584	NW_018150930.1	83.7	227	37	0	1	227	124540	124314	1.8e-53	215
NW_013657960.1:665243-665898	NW_018150930.1	82.57	241	42	0	416	656	118532	118292	5.84e-53	213
NW_013657960.1:846478-847020	NW_018150930.1	87.22	540	69	0	1	540	711655	712194	3.12e-174	616
NW_013657960.1:870621-871943	NW_018150930.1	73.02	1312	293	36	44	1323	741520	742802	1.85e-110	405
NW_013657961.1:183496-183622	NW_018150754.1	89.92	119	12	0	4	122	2711645	2711763	5.73e-36	154
NW_013657961.1:571847-572842	NW_018151010.1	76.7	957	212	10	17	966	1593136	1592184	1.32e-145	521
NW_013657962.1:281279-281978	NW_018151137.1	85.8	704	95	4	1	700	804555	803853	0	741
NW_013657965.1:602132-602311	NW_018150926.1	86.9	168	22	0	13	180	1903079	1903246	2.4e-46	189
NW_013657972.1:16474-16608	NW_018151878.1	93.18	132	9	0	4	135	20190	20059	3.64e-48	195
NW_013657974.1:26154-26581	NW_018150723.1	82.48	274	48	0	73	346	1297690	1297417	1.7e-61	241
NW_013657980.1:815430-815576	NW_018150930.1	86.39	147	20	0	1	147	1756974	1756828	4.11e-38	161
NW_013657980.1:838313-838480	NW_018150930.1	89.16	83	9	0	1	83	1701520	1701438	8.25e-21	104
NW_013657982.1:529022-529158	NW_018150700.1	94.89	137	7	0	1	137	9074669	9074805	2.85e-54	215
NW_013657982.1:546790-547031	NW_018150700.1	87.55	241	30	0	2	242	9124109	9124349	1.94e-73	279
NW_013657982.1:598603-598725	NW_018150700.1	82.11	123	22	0	1	123	9239461	9239583	1.56e-21	106
NW_013657982.1:645051-646108	NW_018150700.1	84.13	605	84	6	460	1055	9306340	9306941	1.06e-161	575
NW_013657982.1:682330-682597	NW_018150700.1	86.05	86	12	0	9	94	9355465	9355550	3.04e-17	93.5
NW_013657986.1:847986-848229	NW_018150827.1	88.84	233	26	0	1	233	2052445	2052677	1.17e-75	287
NW_013657991.1:376802-377311	NW_018151169.1	82.86	496	85	0	15	510	641780	642275	4.06e-123	446
NW_013657993.1:902059-905205	NW_018151445.1	80.22	1567	281	21	1590	3131	163719	162157	0	1149
NW_013657998.1:653383-653694	NW_018150701.1	85.9	312	44	0	1	312	7866609	7866298	1.95e-89	333
NW_013657999.1:827745-827872	NW_018151554.1	90.62	128	12	0	1	128	297162	297289	5.74e-41	171
NW_013658001.1:313412-315554	NW_018150699.1	77.68	2200	404	59	1	2143	6488493	6490662	0	1262
NW_013658004.1:573048-573254	NW_018150711.1	89.37	207	22	0	1	207	3269725	3269519	5.87e-68	261
NW_013658008.1:48883-49395	NW_018150852.1	73.66	524	106	24	3	513	953161	953665	2.13e-41	174
NW_013658011.1:621178-621752	NW_018151318.1	86.8	341	45	0	235	575	428189	427849	1.32e-103	381
NW_013658012.1:45833-46103	NW_018151415.1	87.31	268	34	0	4	271	90804	90537	1.01e-81	307
NW_013658012.1:801658-801893	NW_018151204.1	87.71	236	29	0	1	236	491196	490961	2.44e-72	276
NW_013658015.1:716885-717928	NW_018150733.1	82.22	1052	156	16	2	1044	4512692	4511663	0	878
NW_013658016.1:225419-226893	NW_018150778.1	75.48	1558	267	62	1	1475	2089330	2090855	0	654
NW_013658016.1:254480-254875	NW_018150778.1	80.86	397	74	2	1	396	2144400	2144795	1.18e-82	311
NW_013658016.1:324942-325105	NW_018150778.1	86.96	161	21	0	1	161	2265610	2265770	3.6e-44	182
NW_013658016.1:426002-426164	NW_018150778.1	83.02	159	23	3	7	163	2475540	2475696	6.06e-32	141
NW_013658016.1:515180-515337	NW_018150778.1	78.95	133	26	2	1	132	2711196	2711065	2.15e-16	89.8
NW_013658016.1:576008-576865	NW_018150778.1	81.86	226	33	8	181	402	2727528	2727749	6.05e-44	183
NW_013658019.1:613601-613965	NW_018150762.1	77.61	335	64	8	41	365	2280063	2280396	4.09e-47	193
NW_013658019.1:736388-736583	NW_018150968.1	79.79	188	38	0	1	188	981029	981216	9.69e-31	137
NW_013658022.1:508064-508209	NW_018150716.1	89.04	146	16	0	1	146	1460566	1460711	3.13e-44	182
NW_013658023.1:297907-298954	NW_018150701.1	86.51	126	14	3	910	1033	1840965	1840841	2.11e-29	135
NW_013658024.1:140636-140815	NW_018151019.1	88.44	147	15	2	35	180	1385555	1385700	1.87e-42	176
NW_013658024.1:288576-288809	NW_018150831.1	83.33	228	38	0	7	234	770587	770360	6.9e-53	211
NW_013658028.1:674747-674922	NW_018150935.1	82.16	185	24	5	1	176	1799213	1799029	1.1e-34	150
NW_013658029.1:3707-3850	NW_018150898.1	85.42	144	21	0	1	144	347000	347143	8.67e-35	150
NW_013658030.1:332500-332621	NW_018150838.1	84.43	122	19	0	1	122	826702	826823	5.52e-26	121
NW_013658033.1:592900-593288	NW_018150715.1	79.17	384	74	4	6	389	1017980	1017603	1.18e-67	261
NW_013658035.1:46390-48684	NW_018150913.1	83.19	2297	382	4	1	2295	106844	109138	0	2100
NW_013658035.1:708587-708794	NW_018150712.1	84.16	202	28	4	9	208	5912325	5912126	2.18e-47	193
NW_013658037.1:781187-782430	NW_018150778.1	82.93	1242	183	15	1	1238	153528	154744	0	1092
NW_013658040.1:844186-844308	NW_018151282.1	89.43	123	13	0	1	123	549475	549353	1.53e-36	156
NW_013658049.1:143512-144071	NW_018150694.1	78.95	532	98	13	37	558	9992773	9992246	3.61e-94	350
NW_013658050.1:672562-672695	NW_018150733.1	86.82	129	17	0	6	134	2755250	2755122	3.69e-33	145
NW_013658050.1:677649-677888	NW_018150733.1	84.03	238	38	0	3	240	2754037	2753800	1.96e-58	230
NW_013658057.1:154754-155261	NW_018150859.1	75.94	320	65	11	19	332	841016	840703	2.74e-35	154
NW_013658057.1:166673-167736	NW_018150859.1	83.97	287	37	2	779	1056	823858	823572	7.29e-69	267
NW_013658060.1:563871-565154	NW_018150955.1	84	450	72	0	52	501	1574994	1574545	8.24e-119	433
NW_013658060.1:695757-695945	NW_018150955.1	88.89	189	21	0	1	189	1376857	1376669	1.16e-59	233
NW_013658061.1:389185-389391	NW_018151472.1	94.37	71	4	0	67	137	257201	257271	2.25e-22	110
NW_013658067.1:690957-691115	NW_018151293.1	88.68	159	18	0	1	159	537847	537689	4.45e-48	195
NW_013658068.1:662694-663737	NW_018159288.1	77.63	1046	226	8	3	1044	96	1137	7.91e-178	628
NW_013658071.1:411165-411477	NW_018150768.1	84.85	66	10	0	248	313	3924192	3924127	2.19e-09	67.6
NW_013658071.1:649324-650586	NW_018150707.1	81.66	1178	206	9	66	1238	6897040	6898212	0	970
NW_013658072.1:111404-112368	NW_018151460.1	80.46	967	177	9	1	964	441096	442053	0	728
NW_013658073.1:489729-489914	NW_018150789.1	87.29	181	23	0	1	181	1194967	1195147	6.89e-52	207
NW_013658073.1:911801-914317	NW_018150698.1	74.09	687	144	27	918	1584	1601083	1601755	4.91e-64	252
NW_013658076.1:669608-670876	NW_018150901.1	85.22	1272	177	6	2	1269	924505	925769	0	1297
NW_013658077.1:373894-375331	NW_018150827.1	87.94	1459	155	7	1	1438	2138897	2137439	0	1700
NW_013658079.1:327257-328671	NW_018150807.1	80.31	1432	260	13	1	1415	2354354	2352928	0	1062
NW_013658080.1:194512-194655	NW_018151107.1	81.2	117	20	2	3	118	288014	288129	1.48e-17	93.5
NW_013658083.1:530432-530606	NW_018151224.1	85.12	168	23	2	1	167	880776	880610	8.42e-41	171
NW_013658083.1:532562-532808	NW_018151224.1	84.29	191	30	0	7	197	877761	877571	1.24e-45	187
NW_013658083.1:535283-535642	NW_018151224.1	77.78	360	67	12	6	357	872002	871648	4e-52	209
NW_013658083.1:633885-634024	NW_018151224.1	82.58	132	17	5	12	140	704154	704026	3.95e-23	111
NW_013658086.1:751833-752036	NW_018150789.1	86.7	203	27	0	2	204	2571347	2571549	2.11e-57	226
NW_013658089.1:635959-636124	NW_018151058.1	87.95	166	20	0	1	166	1319615	1319780	1.3e-48	196
NW_013658089.1:94705-94892	NW_018150968.1	91.98	187	13	2	3	188	196539	196354	5.28e-68	261
NW_013658093.1:684582-685041	NW_018150712.1	81.84	435	77	2	27	460	5149859	5149426	1.05e-98	364
NW_013658093.1:705743-705897	NW_018150712.1	83.97	131	21	0	25	155	5128631	5128501	1.6e-27	126
NW_013658093.1:719364-719584	NW_018150712.1	84.61	221	34	0	1	221	5107395	5107175	1.07e-55	220
NW_013658094.1:694828-695972	NW_018150816.1	79	643	114	17	1	636	397165	396537	5.7e-115	420
NW_013658095.1:362120-362714	NW_018150781.1	83.78	592	92	4	1	590	1547995	1547406	5.88e-157	558
NW_013658095.1:739388-739582	NW_018151184.1	85.13	195	29	0	1	195	688377	688571	1.21e-49	200
NW_013658101.1:709529-713984	NW_018150749.1	83.08	2075	312	29	2403	4456	1595262	1593206	0	1851
NW_013658102.1:466829-467005	NW_018150789.1	77.85	149	33	0	1	149	2010590	2010442	1.9e-17	93.5
NW_013658102.1:596232-596360	NW_018150789.1	90.7	129	12	0	1	129	1773463	1773335	1.61e-41	172
NW_013658102.1:598936-599076	NW_018150789.1	90.07	141	14	0	1	141	1766972	1766832	8.33e-45	183
NW_013658105.1:107775-109440	NW_018150994.1	77.43	1679	349	15	4	1661	258652	256983	0	974
NW_013658105.1:329822-329959	NW_018151569.1	82.61	138	24	0	1	138	31832	31695	1.79e-26	122
NW_013658107.1:659327-659456	NW_018150940.1	90	130	13	0	1	130	1980278	1980407	2.11e-40	169
NW_013658107.1:736675-736827	NW_018150940.1	84.17	120	19	0	34	153	1880581	1880462	9.47e-25	117
NW_013658118.1:1708-1995	NW_018151020.1	86.81	288	38	0	1	288	592209	592496	3.86e-86	322
NW_013658119.1:697136-697310	NW_018150700.1	87.43	175	22	0	1	175	428351	428525	2.98e-50	202
NW_013658121.1:700568-701282	NW_018150954.1	83.16	380	43	8	37	398	336259	336635	2.19e-87	327
NW_013658123.1:698908-703683	NW_018151307.1	82.64	3330	554	14	1468	4776	500075	496749	0	2926
NW_013658125.1:200657-200850	NW_018151140.1	84.02	194	31	0	1	194	850334	850527	9.43e-46	187
NW_013658125.1:811843-812057	NW_018151044.1	86.6	209	28	0	7	215	776520	776312	4.81e-59	231
NW_013658126.1:463614-463750	NW_018150897.1	87.59	137	17	0	1	137	1904071	1903935	1.35e-37	159
NW_013658130.1:517279-518320	NW_018151116.1	83.12	160	12	6	889	1042	996179	996329	2.72e-28	132
NW_013658135.1:731337-732063	NW_018150842.1	71.5	372	84	19	370	727	1868391	1868754	6.88e-13	80.5
NW_013658139.1:201907-202056	NW_018151747.1	87.33	150	19	0	1	150	69418	69567	1.94e-41	172
NW_013658139.1:203887-204192	NW_018151747.1	86.76	272	34	2	34	304	69931	70201	5.37e-80	302
NW_013658139.1:725013-725775	NW_018150844.1	82.26	778	105	16	1	763	1264733	1263974	0	641
NW_013658149.1:461547-461722	NW_018150827.1	89.2	176	19	0	1	176	1351965	1351790	8.29e-56	220
NW_013658151.1:562136-563178	NW_018151239.1	80.93	1049	177	13	1	1040	339334	340368	0	808
NW_013658152.1:26298-27681	NW_018150778.1	83.27	1309	209	7	72	1378	756473	757773	0	1195
NW_013658157.1:284753-285801	NW_018151870.1	73.68	209	49	5	584	789	18095	17890	1.3e-11	76.8
NW_013658158.1:268909-269139	NW_018151775.1	87.45	231	29	0	1	231	10600	10830	1.43e-69	267
NW_013658158.1:279366-279521	NW_018151775.1	87.58	153	19	0	1	153	17708	17860	4.38e-43	178
NW_013658160.1:213915-214681	NW_018150756.1	80.63	759	133	11	22	767	3334128	3334885	7.61e-162	575
NW_013658160.1:217855-218031	NW_018150756.1	86.44	177	24	0	1	177	3338975	3339151	5.06e-48	195
NW_013658160.1:262034-262255	NW_018150756.1	87	223	27	2	1	222	3400114	3400335	1.38e-64	250
NW_013658160.1:274435-274556	NW_018150756.1	89.17	120	13	0	3	122	3429269	3429388	7.04e-35	150
NW_013658160.1:274668-274853	NW_018150756.1	88.95	181	19	1	7	186	3429801	3429981	2.46e-56	222
NW_013658160.1:297214-297340	NW_018150756.1	89.38	113	12	0	3	115	3564333	3564445	1.24e-32	143
NW_013658160.1:297941-298826	NW_018150756.1	79.69	911	156	13	1	886	3567046	3567952	1.86e-178	630
NW_013658166.1:118557-118697	NW_018150993.1	83.45	139	23	0	1	139	1490073	1489935	1.1e-28	130
NW_013658169.1:655769-655903	NW_018150697.1	85.18	135	20	0	1	135	10068481	10068347	1.73e-31	139
NW_013658172.1:648022-649104	NW_018150711.1	84.25	400	63	0	486	885	4085029	4084630	4.22e-106	390
NW_013658174.1:307452-307634	NW_018150970.1	83.23	167	28	0	1	167	146929	147095	8.93e-36	154
NW_013658174.1:649684-650796	NW_018151293.1	77.98	1131	219	19	4	1113	426456	425335	0	682
NW_013658188.1:163904-164071	NW_018150700.1	83.64	165	27	0	4	168	368931	368767	2.25e-36	156
NW_013658199.1:197905-198066	NW_018151200.1	90.12	162	16	0	1	162	260441	260280	4.52e-53	211
NW_013658204.1:227294-227431	NW_018150734.1	92.09	139	9	2	1	138	2666172	2666309	3.75e-48	195
NW_013658210.1:335667-339171	NW_018151044.1	84.31	822	121	8	1712	2529	175263	174446	0	797
NW_013658210.1:375865-376055	NW_018151044.1	88.48	191	22	0	1	191	140147	139957	4.22e-59	231
NW_013658210.1:377469-377598	NW_018151044.1	90	130	13	0	1	130	137916	137787	2.11e-40	169
NW_013658210.1:410454-410667	NW_018151044.1	92.67	150	11	0	65	214	100878	100729	1.34e-54	217
NW_013658210.1:482337-482535	NW_018151044.1	90.45	199	19	0	1	199	37962	37764	1.56e-68	263
NW_013658219.1:213264-213402	NW_018150770.1	89.93	139	14	0	1	139	3035972	3035834	1.06e-43	180
NW_013658219.1:217452-217635	NW_018150770.1	88.04	184	22	0	1	184	3026514	3026331	3.14e-55	219
NW_013658219.1:311353-311625	NW_018150875.1	83.82	272	44	0	2	273	1699273	1699002	2.89e-67	259
NW_013658223.1:232161-232351	NW_018151323.1	89	191	21	0	1	191	449724	449534	9.07e-61	237
NW_013658223.1:235190-235406	NW_018151323.1	89.57	211	22	0	7	217	445188	444978	3.7e-70	268
NW_013658223.1:564384-564849	NW_018151323.1	85.5	455	66	0	1	455	81038	80584	4.7e-132	475
NW_013658225.1:160852-161100	NW_018151954.1	88.28	128	15	0	122	249	23228	23101	1.27e-35	154
NW_013658233.1:533378-533617	NW_018151065.1	80.83	240	42	3	3	240	148368	148605	4.31e-45	185
NW_013658233.1:551235-552973	NW_018151065.1	76.06	376	86	4	1272	1645	171389	171762	2.07e-46	193
NW_013658239.1:455653-457426	NW_018150848.1	75.97	724	158	7	1	710	634688	633967	1.97e-96	359
NW_013658240.1:693462-694178	NW_018151714.1	77.04	331	69	7	378	704	106224	105897	5.03e-44	183
NW_013658242.1:27676-27847	NW_018151113.1	90.17	173	15	2	1	172	997502	997331	6.24e-57	224
NW_013658251.1:313444-313779	NW_018150960.1	82	250	45	0	8	257	1381275	1381026	2.87e-53	213
NW_013658252.1:562320-563694	NW_018151772.1	77.76	544	111	8	836	1375	197228	196691	1.54e-86	326
NW_013658257.1:382603-383952	NW_018150720.1	81.67	480	80	8	1	476	2060618	2061093	1.47e-106	392
NW_013658258.1:82252-82443	NW_018150696.1	89.06	192	21	0	1	192	10013990	10013799	2.54e-61	239
NW_013658259.1:542249-542426	NW_018150721.1	84.21	171	27	0	8	178	2273547	2273377	1.11e-39	167
NW_013658259.1:556811-557306	NW_018150721.1	77.59	482	93	6	10	491	2263172	2262706	1.52e-72	278
NW_013658263.1:634584-634739	NW_018150814.1	86.49	148	20	0	9	156	1989659	1989806	1.23e-38	163
NW_013658264.1:508768-508930	NW_018150930.1	89.09	55	6	0	43	97	2109658	2109712	2.9e-10	69.4
NW_013658266.1:411637-412300	NW_018150711.1	76.8	388	76	12	217	595	2620565	2620183	9.9e-51	206
NW_013658266.1:411637-412491	NW_018150711.1	79.33	653	116	17	217	855	2620565	2619918	3.24e-121	440
NW_013658274.1:21649-21814	NW_018150765.1	87.35	166	19	2	2	166	1178774	1178938	2.18e-46	189
NW_013658274.1:220780-220952	NW_018150707.1	87.86	173	21	0	1	173	1352408	1352580	8.19e-51	204
NW_013658284.1:310689-310867	NW_018150791.1	88.71	62	7	0	3	64	1234577	1234516	1.94e-12	76.8
NW_013658289.1:176759-177736	NW_018151642.1	86.35	608	67	13	372	977	172727	173320	0	649
NW_013658294.1:158415-158603	NW_018152508.1	83.07	189	32	0	1	189	21221	21409	2.56e-41	172
NW_013658297.1:587156-588682	NW_018150784.1	83.68	1544	233	13	1	1527	1596794	1598335	0	1437
NW_013658302.1:67993-68162	NW_018150841.1	84.8	171	24	2	1	170	2555667	2555498	8.13e-41	171
NW_013658303.1:34493-34622	NW_018150885.1	80	130	25	1	1	130	2377790	2377918	3.63e-18	95.3
NW_013658305.1:121580-121711	NW_018150919.1	81.15	122	23	0	11	132	1389388	1389509	2.86e-19	99
NW_013658308.1:221802-221995	NW_018150720.1	85.39	178	24	2	18	194	1141217	1141393	1.22e-44	183
NW_013658308.1:234968-235110	NW_018150720.1	88.65	141	16	0	3	143	1154217	1154357	1.83e-41	172
NW_013658309.1:26989-29472	NW_018151224.1	76.52	1593	338	25	90	1661	256444	258021	0	837
NW_013658311.1:224047-224211	NW_018150937.1	81.44	167	27	2	1	165	334581	334745	1.03e-29	134
NW_013658312.1:392798-393116	NW_018150844.1	82.82	163	28	0	155	317	1157220	1157058	2.79e-33	147
NW_013658313.1:192885-193038	NW_018150733.1	83.97	156	21	4	1	154	1756239	1756392	1.22e-33	147
NW_013658314.1:478798-479357	NW_018150703.1	79.45	579	93	21	1	560	3512675	3513246	2.75e-105	387
NW_013658314.1:492117-492275	NW_018150703.1	89.1	156	15	2	1	155	3534245	3534399	1.6e-47	193
NW_013658317.1:103752-104050	NW_018159220.1	84.23	298	47	0	1	298	175	472	1.13e-76	291
NW_013658317.1:154117-154296	NW_018150770.1	86.11	180	25	0	1	180	2092988	2092809	5.16e-48	195
NW_013658318.1:330833-332169	NW_018150753.1	71.18	628	147	19	739	1337	3790964	3791586	1.63e-26	126
NW_013658320.1:550369-550520	NW_018151379.1	88.16	152	18	0	1	152	372436	372285	3.28e-44	182
NW_013658324.1:545479-545655	NW_018150942.1	82.66	173	27	3	6	177	1062740	1062910	1.11e-34	150
NW_013658325.1:522916-523177	NW_018151445.1	85.5	262	38	0	1	262	384032	383771	9.86e-72	274
NW_013658325.1:580501-584360	NW_018151445.1	77.54	1759	344	25	1239	2951	284580	282827	0	1013
NW_013658333.1:138239-138399	NW_018151279.1	87.97	158	19	0	4	161	766382	766225	7.57e-46	187
NW_013658333.1:421937-422120	NW_018150748.1	87.01	177	23	0	8	184	814259	814435	1.14e-49	200
NW_013658334.1:118160-120190	NW_018150933.1	83.31	1318	196	13	720	2031	1474806	1473507	0	1194
NW_013658353.1:105159-107721	NW_018150941.1	84	2568	378	20	1	2562	966362	963822	0	2435
NW_013658356.1:386415-387837	NW_018150734.1	80.62	1460	239	25	1	1423	1205546	1206998	0	1088
NW_013658360.1:564029-564334	NW_018150727.1	90.3	299	29	0	6	304	2155764	2155466	3.1e-107	392
NW_013658360.1:571015-571513	NW_018150727.1	93.02	401	28	0	99	499	2161933	2161533	2.24e-165	586
NW_013658361.1:340225-340772	NW_018150697.1	82.22	540	94	2	10	548	9350431	9350969	1.21e-128	464
NW_013658361.1:5961-7090	NW_018151105.1	82.82	1129	180	7	1	1128	701740	700625	0	998
NW_013658362.1:362352-363600	NW_018151000.1	72.95	1024	212	38	1	990	208946	207954	1.1e-77	296
NW_013658362.1:410539-411287	NW_018150960.1	88.27	750	86	2	1	749	1416041	1416789	0	896
NW_013658364.1:396530-396748	NW_018150720.1	87.22	219	28	0	1	219	3328009	3327791	1.36e-64	250
NW_013658364.1:409444-410451	NW_018151119.1	77.03	788	171	9	225	1007	1183092	1182310	2.97e-122	444
NW_013658365.1:277739-278476	NW_018150725.1	82.01	745	125	7	1	736	1749933	1750677	7.16e-177	625
NW_013658365.1:293014-293380	NW_018150862.1	82.29	367	63	2	2	367	150171	150536	2.34e-84	316
NW_013658366.1:323428-323576	NW_018150737.1	89.44	142	15	0	8	149	4521383	4521524	1.15e-43	180
NW_013658367.1:468759-468928	NW_018150800.1	84.12	170	27	0	1	170	3362440	3362609	3.78e-39	165
NW_013658372.1:408573-409261	NW_018150784.1	78.29	668	126	13	1	651	3606139	3605474	5.65e-113	412
NW_013658373.1:142615-143149	NW_018150720.1	85.23	535	76	1	4	535	4615447	4614913	1.14e-153	547
NW_013658374.1:335637-335868	NW_018150705.1	83.92	199	30	2	1	198	768511	768314	3.2e-46	189
NW_013658377.1:119904-120037	NW_018150712.1	88.72	133	15	0	2	134	4325675	4325807	1.02e-38	163
NW_013658379.1:93978-94694	NW_018151777.1	82.73	718	120	4	1	716	32547	33262	3.21e-180	636
NW_013658380.1:565295-565462	NW_018150853.1	85.12	168	25	0	1	168	125372	125539	2.23e-41	172
NW_013658380.1:565584-565712	NW_018150853.1	91.34	127	9	2	4	129	125860	125985	1.61e-41	172
NW_013658380.1:566326-566651	NW_018150853.1	78.89	341	47	15	1	324	127879	128211	1.29e-51	207
NW_013658380.1:568461-568630	NW_018150853.1	78.31	166	32	3	6	170	132386	132548	8.36e-21	104
NW_013658381.1:55404-55540	NW_018151499.1	88.32	137	16	0	1	137	327150	327286	2.91e-39	165
NW_013658383.1:3135-3317	NW_018150930.1	89.66	174	16	2	1	173	1739552	1739724	8.68e-56	220
NW_013658384.1:566781-566909	NW_018151055.1	89.92	129	13	0	1	129	740551	740679	7.5e-40	167
NW_013658388.1:12399-12554	NW_018150985.1	80.88	136	26	0	1	136	314989	315124	5.83e-22	108
NW_013658391.1:262362-262898	NW_018150859.1	83.9	441	71	0	7	447	1449435	1448995	7.22e-116	422
NW_013658394.1:411745-411927	NW_018150887.1	86.11	180	25	0	4	183	2067570	2067391	5.26e-48	195
NW_013658394.1:425729-425854	NW_018150887.1	83.74	123	18	2	1	122	2050870	2050749	2.68e-24	115
NW_013658394.1:453989-454159	NW_018150872.1	83.43	169	28	0	3	171	1787040	1787208	6.37e-37	158
NW_013658401.1:517930-518686	NW_018150842.1	84.56	758	115	2	1	757	2980606	2981362	0	750
NW_013658406.1:245380-246588	NW_018151029.1	86.34	1208	154	8	9	1209	202583	201380	0	1306
NW_013658406.1:245429-246340	NW_018151029.1	86.45	908	112	8	12	912	202531	201628	0	985
NW_013658407.1:25041-25179	NW_018150725.1	84.21	133	21	0	7	139	932132	932000	1.08e-28	130
NW_013658407.1:25612-25780	NW_018150725.1	85.48	124	16	2	3	125	931481	931359	4.93e-28	128
NW_013658416.1:3783-3983	NW_018150919.1	87.5	168	21	0	23	190	205950	206117	5.84e-48	195
NW_013658416.1:3812-3983	NW_018150919.1	86.96	161	21	0	1	161	205957	206117	3.81e-44	182
NW_013658416.1:62236-62363	NW_018150755.1	91.87	123	10	0	1	123	1661249	1661127	1.6e-41	172
NW_013658417.1:25375-25621	NW_018150725.1	87.04	247	32	0	1	247	5095572	5095818	1.98e-73	279
NW_013658417.1:278624-278757	NW_018150697.1	86.78	121	16	0	1	121	7828368	7828248	2.22e-30	135
NW_013658428.1:326897-327023	NW_018150741.1	80.16	126	25	0	2	127	3718339	3718214	3.52e-18	95.3
NW_013658429.1:113105-113392	NW_018151120.1	90.32	155	15	0	130	284	64276	64122	1.46e-50	204
NW_013658430.1:85449-86905	NW_018150699.1	81.39	1236	168	36	273	1457	5317007	5318231	0	952
NW_013658433.1:468360-468557	NW_018150704.1	81.82	198	36	0	1	198	1096978	1097175	1.25e-39	167
NW_013658433.1:479759-479938	NW_018150704.1	83.33	180	30	0	1	180	1119767	1119946	1.13e-39	167
NW_013658433.1:525203-527474	NW_018150704.1	87.52	2276	273	8	1	2272	1188531	1190799	0	2619
NW_013658440.1:390042-391418	NW_018151162.1	83.36	1382	220	10	1	1377	498650	497274	0	1269
NW_013658445.1:357728-357910	NW_018150814.1	93.92	148	9	0	1	148	3238906	3239053	6.71e-57	224
NW_013658450.1:10669-12302	NW_018150944.1	82.86	1634	280	0	1	1634	1694064	1695697	0	1467
NW_013658459.1:466808-466995	NW_018151027.1	85.71	182	26	0	7	188	126509	126328	1.95e-47	193
NW_013658478.1:79642-80511	NW_018150722.1	82.24	777	130	6	4	776	1249048	1248276	0	664
NW_013658482.1:505238-505397	NW_018150840.1	86.41	103	11	3	61	160	2005955	2005853	1.67e-22	110
NW_013658484.1:31109-32417	NW_018150876.1	93.22	59	4	0	1251	1309	836178	836120	7.53e-15	87.9
NW_013658486.1:342701-343186	NW_018151507.1	83.68	484	76	2	3	486	292867	293347	2.3e-125	453
NW_013658487.1:173897-174022	NW_018151110.1	80.7	114	22	0	13	126	171758	171645	1.62e-16	89.8
NW_013658489.1:533417-533984	NW_018150985.1	76.22	572	128	6	1	568	1727444	1728011	4.85e-78	296
NW_013658490.1:343622-343869	NW_018151044.1	82.19	247	41	3	1	246	1411636	1411880	2.65e-52	209
NW_013658490.1:353468-353637	NW_018151044.1	81.17	154	29	0	3	156	1418506	1418659	6.42e-27	124
NW_013658490.1:371066-371384	NW_018151044.1	89.13	230	25	0	89	318	1430385	1430614	1.57e-75	287
NW_013658497.1:132702-133871	NW_018152060.1	82.16	213	37	1	574	785	66441	66653	2.99e-43	182
NW_013658500.1:512040-512229	NW_018150947.1	91.58	190	16	0	1	190	138371	138182	1.49e-68	263
NW_013658501.1:72698-72855	NW_018150907.1	86.36	110	15	0	46	155	2093020	2093129	7.61e-26	121
