target.covered	Thamnophis.CDS.names	num.Species	CountCover	absolutePIS	percentPIS	mean.pident	pident.Thamnophis	pident.Ophiophagus	pident.mitchellii	pident.Python	pident.Vipera	pident.horridus	pident.Protobothrops	pident.Pantherophis	pident.Anolis	pident.Pogona	pident.Gekko	gene.name	gene.lengths	mean.var.sites	min.pident.snakes
WeinellEntry453	NW_013657999.1_Subject=LFLD01S000320.1_19093_19241	11	147	50	0.340136054421769	78.8005645148502	100	82.312925170068	82.312925170068	78.9115646258503	85.0340136054422	82.9931972789116	83.6734693877551	82.9931972789116	61.2244897959184	66.6666666666667	60.6837606837607	gene=LOC106540858	148	31.3751645180217	78.9115646258503
WeinellEntry454	NW_013658884.1_Subject=LFLD01S001205.1_249307_250170	11	864	274	0.31712962962963	78.8085633464854	100	88.1944444444444	79.6296296296296	84.2592592592593	79.9768518518518	79.7453703703704	79.7453703703704	77.6100628930818	63.8787878787879	66.9099756690998	66.9444444444444	gene=LOC106548765	863	182.882098319831	77.6100628930818
WeinellEntry455	NW_013657978.1_Subject=LFLD01S000299.1_1484_1750	11	228	88	0.385964912280702	78.819576178054	100	91.7647058823529	87.1794871794872	82.648401826484	85.1282051282051	76.7543859649123	78.0701754385965	93.0348258706468	37.1621621621622	70.6896551724138	64.5833333333333	gene=LOC106540563	266	56.3399273663763	76.7543859649123
WeinellEntry456	NW_013661099.1_Subject=LFLD01S003420.1_51981_52185	11	204	70	0.343137254901961	78.8226034215339	100	84.3137254901961	83.3333333333333	78.4313725490196	85.2941176470588	81.8627450980392	84.8039215686275	86.7647058823529	41.5584415584416	74.0196078431373	66.6666666666667	gene=LOC106555726	204	43.2018890200708	78.4313725490196
WeinellEntry457	NW_013660080.1_Subject=LFLD01S002401.1_69150_69581	11	402	70	0.174129353233831	78.8269416449117	100	87.4213836477987	80.7017543859649	78.9115646258503	67.4242424242424	82.089552238806	79.9054373522459	86.1111111111111	72.093023255814	61.7486338797814	70.6896551724138	gene=LOC106553755	431	91.2558815104306	67.4242424242424
WeinellEntry458	NW_013661656.1_Subject=LFLD01S003977.1_24620_25130	11	494	82	0.165991902834008	78.8294928129568	100	86.9565217391304	84	76.3888888888889	79.4715447154472	83.6666666666667	81.7777777777778	86.6141732283465	59.6774193548387	52.3809523809524	76.1904761904762	gene=LOC106556320	510	107.96958665392	76.3888888888889
WeinellEntry459	NW_013657761.1_Subject=LFLD01S000082.1_1573471_1574723	11	606	174	0.287128712871287	78.8296963079162	100	92.3469387755102	92.0792079207921	89.501312335958	91.5841584158416	92.2442244224422	92.7392739273927	93.8943894389439	34.7826086956522	43.6363636363636	44.3181818181818	gene=FAM222A	1252	265.052202224889	89.501312335958
WeinellEntry460	NW_013660397.1_Subject=LFLD01S002718.1_46460_46927	11	411	141	0.343065693430657	78.8349449117666	100	87.431693989071	80.3921568627451	75.8974358974359	82.5958702064897	80.6372549019608	82.2222222222222	87.8787878787879	68.4848484848485	54.6925566343042	66.9515669515669	gene=LOC106554537	467	98.84080726205	75.8974358974359
WeinellEntry461	NW_013660067.1_Subject=LFLD01S002388.1_139030_139226	11	195	69	0.353846153846154	78.8404836018055	100	93.6507936507936	84.6153846153846	69.2307692307692	80.5128205128205	83.5897435897436	81.5384615384615	85.6410256410256	65.1162790697674	64.2857142857143	59.0643274853801	gene=TTC19	196	41.4726521404612	69.2307692307692
WeinellEntry462	NW_013659699.1_Subject=LFLD01S002020.1_21113_21248	11	135	41	0.303703703703704	78.8504088504089	100	82.5396825396825	77.7777777777778	79.2592592592593	80	77.037037037037	76.2962962962963	77.7777777777778	70.4545454545455	71.2121212121212	75	gene=LOC106552589	135	28.551948051948	76.2962962962963
WeinellEntry463	NW_013659097.1_Subject=LFLD01S001418.1_191111_191632	11	193	66	0.341968911917098	78.855465812512	100	86.0215053763441	80.7909604519774	73.8461538461538	79.1666666666667	77.6041666666667	82.6666666666667	87.1794871794872	62.7118644067797	64.4067796610169	73.015873015873	gene=RGS12	521	110.163023116813	73.8461538461538
WeinellEntry464	NW_013657858.1_Subject=LFLD01S000179.1_712917_713211	11	294	104	0.353741496598639	78.856882465905	100	86.0544217687075	84.0136054421769	81.2925170068027	82.6530612244898	84.0136054421769	81.9727891156463	87.0748299319728	61.7543859649123	60.3508771929825	58.2456140350877	gene=LOC106538676	294	62.1607655502393	81.2925170068027
WeinellEntry465	NW_013657718.1_Subject=LFLD01S000039.1_1093525_1094409	11	522	114	0.218390804597701	78.8698625354938	100	91.1242603550296	89.8809523809524	85.4341736694678	90.0383141762452	90.4214559386973	90.2298850574713	90.8675799086758	40.251572327044	61.0486891385768	38.2716049382716	gene=ERCC5	884	186.790415186235	85.4341736694678
WeinellEntry466	NW_013657979.1_Subject=LFLD01S000300.1_354425_354667	11	243	98	0.403292181069959	78.8767655746487	100	83.1275720164609	80.2469135802469	79.0123456790124	79.4238683127572	80.2469135802469	85.1851851851852	89.7119341563786	60	66.0130718954248	64.6766169154229	gene=LOC106540589	242	51.1182273093501	79.0123456790124
WeinellEntry467	NW_013659253.1_Subject=LFLD01S001574.1_257284_257414	11	126	46	0.365079365079365	78.8771951562649	100	83.7209302325581	78.5714285714286	76.984126984127	77.7777777777778	79.3650793650794	82.5396825396825	85.2713178294574	67.5213675213675	66.6666666666667	69.2307692307692	gene=ASB13	130	27.4596462968556	76.984126984127
WeinellEntry468	NW_013661558.1_Subject=LFLD01S003879.1_20377_21406	11	930	218	0.234408602150538	78.8795454478318	100	82.8735632183908	84.7222222222222	80.0314465408805	80.0800800800801	81.3504823151125	82.1505376344086	84.251968503937	63.1944444444444	68.9542483660131	60.0660066006601	gene=LOC106556245	1029	217.329477341811	80.0314465408805
WeinellEntry469	NW_013657900.1_Subject=LFLD01S000221.1_647502_647669	11	129	35	0.271317829457364	78.8959296355322	100	88.2882882882883	73.758865248227	76.5765765765766	76.7441860465116	72.8682170542636	81.0810810810811	88.8888888888889	72.8070175438596	69.2982456140351	67.5438596491228	gene=SART3	167	35.2437975086612	72.8682170542636
WeinellEntry470	NW_013658328.1_Subject=LFLD01S000649.1_618463_618607	11	108	36	0.333333333333333	78.9041801110767	100	82.4074074074074	81.9047619047619	73.1481481481482	82.8571428571429	81.9047619047619	80	82.1428571428571	68.9655172413793	67.948717948718	66.6666666666667	gene=LOC106544555	144	30.3779806400496	73.1481481481482
WeinellEntry471	NW_013657828.1_Subject=LFLD01S000149.1_198093_198875	11	774	213	0.275193798449612	78.9144750122056	100	86.4623243933589	79.6747967479675	79.5008912655971	79.6368352788586	79.349593495935	79.328165374677	88.6363636363636	63.5294117647059	64.4194756554307	67.5213675213675	gene=LOC106538138	782	164.888805404552	79.328165374677
WeinellEntry472	NW_013658114.1_Subject=LFLD01S000435.1_647600_648412	11	813	249	0.306273062730627	78.9158014120886	100	91.1439114391144	78.562091503268	80.5658056580566	86.5928659286593	80.5658056580566	89.6678966789668	88.0688806888069	61.5384615384615	54.4715447154472	56.8965517241379	gene=LOC106542358	812	171.203692533841	78.562091503268
WeinellEntry473	NW_013659781.1_Subject=LFLD01S002102.1_44184_44399	11	124	63	0.508064516129032	78.926665024226	100	98.3739837398374	96.7479674796748	95.9349593495935	95.9349593495935	96.7479674796748	96.7479674796748	99.1869918699187	28.8888888888889	29.6296296296296	30	gene=PDPK1	215	45.3076701979141	95.9349593495935
WeinellEntry474	NW_013658240.1_Subject=LFLD01S000561.1_143124_143601	11	477	178	0.373165618448637	78.9268771793164	100	86.5828092243187	78.6163522012579	78.6163522012579	78.6163522012579	77.0526315789474	79.454926624738	89.7260273972603	66.6666666666667	67.5213675213675	65.3421633554084	gene=CSF3R	477	100.518795854661	77.0526315789474
WeinellEntry475	NW_013659866.1_Subject=LFLD01S002187.1_164053_165143	11	636	197	0.309748427672956	78.9322850321619	100	93.1623931623932	93.5622317596567	89.3081761006289	94.4741532976827	93.5828877005348	94.1176470588235	95.7547169811321	39.3939393939394	38.7878787878788	36.1111111111111	gene=MAGI3	1090	229.638093149435	89.3081761006289
WeinellEntry476	NW_013658492.1_Subject=LFLD01S000813.1_231485_232297	11	489	197	0.402862985685072	78.9344366577338	100	94.2740286298568	92.2290388548057	90.1840490797546	91.5637860082305	92.4335378323108	92.4335378323108	95.7575757575758	39.5638629283489	41.9753086419753	37.8640776699029	gene=SPG20	812	171.052374339202	90.1840490797546
WeinellEntry477	NW_013657924.1_Subject=LFLD01S000245.1_72637_74928	11	1302	158	0.121351766513057	78.9355735093527	100	92.0122887864823	91.9282511210762	86.1111111111111	90.0302114803625	91.7787742899851	90.6344410876133	94.3164362519201	45.7227138643068	50.462962962963	35.2941176470588	gene=LOC106539760	2291	482.58601090073	86.1111111111111
WeinellEntry478	NW_013659817.1_Subject=LFLD01S002138.1_5901_6434	11	477	149	0.312368972746331	78.9383978763904	100	84.9056603773585	85.1153039832285	77.5681341719078	84.6960167714885	85.1153039832285	84.2767295597484	87.7887788778878	67.5213675213675	55.1622418879056	56.1728395061728	gene=MTHFSD	533	112.258339318839	77.5681341719078
WeinellEntry479	NW_013659088.1_Subject=LFLD01S001409.1_39436_39715	11	207	90	0.434782608695652	78.94282676783	100	92.2705314009662	87.0056497175141	65.7004830917874	86.9565217391304	85.9903381642512	80.8823529411765	92.2705314009662	61.8357487922705	57.9710144927536	57.487922705314	gene=LOC106549901	279	58.7495133177543	65.7004830917874
WeinellEntry480	NW_013658007.1_Subject=LFLD01S000328.1_186640_187173	11	378	65	0.171957671957672	78.9490437809263	100	90.1408450704225	84.4444444444444	83.0065359477124	88.4615384615385	81.3333333333333	80.8888888888889	89.7435897435898	56.8888888888889	52.9680365296804	60.5633802816901	gene=LOC106540946	533	112.201596647663	80.8888888888889
WeinellEntry481	NW_013657692.1_Subject=LFLD01S000013.1_195212_195483	11	267	86	0.322097378277154	78.951150838886	100	83.9080459770115	85.0574712643678	76.2452107279694	84.0909090909091	83.9080459770115	82.5925925925926	87.037037037037	59.8958333333333	66.2037037037037	59.5238095238095	gene=LOC106539034	271	57.042381226619	76.2452107279694
WeinellEntry482	NW_013659474.1_Subject=LFLD01S001795.1_61680_62939	11	741	191	0.257759784075574	78.9761169270071	100	85.589519650655	82.3361823361823	75.4609929078014	81.9088319088319	83.0484330484331	82.9059829059829	86.8686868686869	58.8095238095238	66.3120567375886	65.4970760233918	gene=ERI2	1259	264.690687888981	75.4609929078014
WeinellEntry483	NW_013657928.1_Subject=LFLD01S000249.1_243337_243539	11	201	55	0.27363184079602	79.0010005071063	100	80.3030303030303	82.089552238806	79.7979797979798	82.089552238806	82.089552238806	81.592039800995	84.0796019900498	62.6262626262626	65.6565656565657	68.6868686868687	gene=RIF1	202	42.4179789756453	79.7979797979798
WeinellEntry484	NW_013659018.1_Subject=LFLD01S001339.1_327870_328008	11	136	64	0.470588235294118	79.0013039052473	100	84.4444444444444	84.4444444444444	82.1705426356589	83.7037037037037	86.6666666666667	85.9259259259259	88.1481481481482	57.7777777777778	57.037037037037	58.695652173913	gene=LOC106549560	138	28.9782006107587	82.1705426356589
WeinellEntry485	NW_013657753.1_Subject=LFLD01S000074.1_167167_167412	11	192	70	0.364583333333333	79.0100256126326	100	84.375	86.7724867724868	80.4761904761905	87.3015873015873	85.9375	87.3015873015873	88.3838383838384	74.4444444444444	46.078431372549	48.0392156862745	gene=NCOA5	245	51.4254372490501	80.4761904761905
WeinellEntry486	NW_013658011.1_Subject=LFLD01S000332.1_657458_658052	11	474	165	0.348101265822785	79.024324748872	100	87.6080691642651	85.2320675105485	72.7777777777778	84.3881856540084	85.0210970464135	84.3881856540084	86.3049095607235	64.0804597701149	58.8607594936709	60.6060606060606	gene=AQP11	594	124.5955109917	72.7777777777778
WeinellEntry487	NW_013659564.1_Subject=LFLD01S001885.1_307027_307359	11	306	82	0.26797385620915	79.0392783197729	100	86.2745098039216	86	81.8481848184819	84.5454545454545	88.6666666666667	83.9869281045752	87.9432624113475	47.6923076923077	61.3636363636364	61.1111111111111	gene=LOC106552097	332	69.589595978354	81.8481848184819
WeinellEntry488	NW_013658301.1_Subject=LFLD01S000622.1_574181_574415	11	234	67	0.286324786324786	79.0420281577528	100	88.3116883116883	81.6239316239316	76.5765765765766	82.4858757062147	83.3333333333333	82.9059829059829	70.6666666666667	70	69.2307692307692	64.327485380117	gene=LOC106544271	234	49.0416541108585	70.6666666666667
WeinellEntry489	NW_013659564.1_Subject=LFLD01S001885.1_241165_241468	11	300	83	0.276666666666667	79.0431268200715	100	87	85	82.3333333333333	86.3333333333333	88	86.5979381443299	84	47.1794871794872	61.3636363636364	61.6666666666667	gene=LOC106552091	303	63.4993257351833	82.3333333333333
WeinellEntry490	NW_013658024.1_Subject=LFLD01S000345.1_529017_530400	11	933	296	0.317256162915327	79.0448838520522	100	90.4242424242424	90.7749077490775	84.4444444444444	90.4242424242424	90.7749077490775	91.0209102091021	92.0987654320988	46.7937608318891	48.2529118136439	44.4846292947559	gene=RNASEL	1383	289.809256326118	84.4444444444444
WeinellEntry491	NW_013657778.1_Subject=LFLD01S000099.1_722041_722377	11	336	103	0.306547619047619	79.0631510539352	100	87.1641791044776	80.9523809523809	77.4647887323944	79.1666666666667	81.8452380952381	81.8452380952381	89.3470790378007	66.6666666666667	59.3333333333333	65.9090909090909	gene=LOC106557184	336	70.3478124587777	77.4647887323944
WeinellEntry492	NW_013658015.1_Subject=LFLD01S000336.1_680150_680985	11	378	91	0.240740740740741	79.0631916494762	100	85.0574712643678	83.5978835978836	72.8682170542636	83.5205992509363	84.1269841269841	84.6774193548387	87.4251497005988	68.2730923694779	65.6028368794326	54.5454545454545	gene=TTLL10	835	174.822349726874	72.8682170542636
WeinellEntry493	NW_013658086.1_Subject=LFLD01S000407.1_86283_86635	11	193	72	0.373056994818653	79.0658673047899	100	89.1566265060241	87.6923076923077	77.9569892473118	86.4583333333333	87.5	87.3015873015873	86.9918699186992	55.7471264367816	61.2021857923497	49.7175141242938	gene=LOC106542017	352	73.6881470871395	77.9569892473118
WeinellEntry494	NW_013659253.1_Subject=LFLD01S001574.1_224088_224860	11	388	92	0.237113402061856	79.0715236780857	100	90.4761904761905	79.9145299145299	72.3684210526316	79.9086757990868	81.1965811965812	81.5315315315315	89.2857142857143	61.7886178861789	65.9090909090909	67.4074074074074	gene=LOC106550733	772	161.567837205178	72.3684210526316
WeinellEntry495	NW_013657904.1_Subject=LFLD01S000225.1_267478_267704	11	178	78	0.438202247191011	79.0839701057619	100	89.3333333333333	81.3333333333333	74.1496598639456	83.3333333333333	83.3333333333333	81.3333333333333	90.6666666666667	62.7118644067797	62.7118644067797	61.0169491525424	gene=LOC106539417	226	47.2702275609781	74.1496598639456
WeinellEntry496	NW_013657804.1_Subject=LFLD01S000125.1_817086_817700	11	384	160	0.416666666666667	79.0870190987857	100	79.6875	80.46875	85.5643044619423	91.4666666666667	80.46875	91.2	80.0524934383202	61.0666666666667	62.6344086021505	57.3476702508961	gene=LOC106537664	614	128.405702733456	79.6875
WeinellEntry497	NW_013657804.1_Subject=LFLD01S000125.1_820535_821149	11	384	160	0.416666666666667	79.0870190987857	100	79.6875	80.46875	85.5643044619423	91.4666666666667	80.46875	91.2	80.0524934383202	61.0666666666667	62.6344086021505	57.3476702508961	gene=LOC106537665	614	128.405702733456	79.6875
WeinellEntry498	NW_013658829.1_Subject=LFLD01S001150.1_274155_275012	11	858	309	0.36013986013986	79.0964540812709	100	91.6075650118203	80.7692307692308	82.2843822843823	81.002331002331	80.7692307692308	81.7016317016317	91.4110429447853	56.5727699530516	57.7205882352941	66.2222222222222	gene=LOC106548424	857	179.143388523508	80.7692307692308
WeinellEntry499	NW_013657746.1_Subject=LFLD01S000067.1_1112350_1114140	11	1329	571	0.429646350639579	79.098759589	100	91.1921032649962	67.8871090770404	80.2106847253574	87.4811463046757	79.6839729119639	87.2836719337848	76.3513513513514	66.9717772692601	66.2790697674419	66.7454688731285	gene=LOC106553568	1790	374.1322033569	67.8871090770404
WeinellEntry500	NW_013657680.1_Subject=LFLD01S000001.1_808285_810016	11	954	238	0.249475890985325	79.1023563130121	100	93.4256055363322	91.5094339622642	88.7550200803213	90.8805031446541	91.2997903563941	91.0906298003072	94.6943483275663	43.1372549019608	41.6	43.7333333333333	gene=FMN1	1731	361.738212221761	88.7550200803213
WeinellEntry501	NW_013658698.1_Subject=LFLD01S001019.1_539927_540387	11	262	99	0.377862595419847	79.1123068975659	100	93.4156378600823	90.7172995780591	87.3417721518987	90.1234567901235	90.295358649789	90.7172995780591	94.238683127572	43.2624113475177	45.0617283950617	45.0617283950617	gene=LOC106547576	460	96.0833882711969	87.3417721518987
WeinellEntry502	NW_013658884.1_Subject=LFLD01S001205.1_217026_217253	11	228	93	0.407894736842105	79.1127060074429	100	93.859649122807	71.5555555555556	86.4035087719298	70.6140350877193	70.1754385964912	70.1754385964912	92.9824561403509	74.5614035087719	73.2456140350877	66.6666666666667	gene=LOC106548764	227	47.4141573631046	70.1754385964912
WeinellEntry503	NW_013660166.1_Subject=LFLD01S002487.1_117885_118082	11	195	65	0.333333333333333	79.1173894239932	100	87.1794871794872	84.1025641025641	76.4102564102564	84.6153846153846	84.6153846153846	84.1025641025641	84.6153846153846	61.8055555555556	65.4088050314465	57.4358974358974	gene=LOC106553971	197	41.1387428347334	76.4102564102564
WeinellEntry504	NW_013657900.1_Subject=LFLD01S000221.1_695041_696210	11	942	407	0.432059447983015	79.1187768996107	100	87.791932059448	80.3609341825902	77.8138528138528	85.1495726495726	84.6153846153846	84.4017094017094	88.4656084656085	63.8528138528139	60.6060606060606	57.2486772486772	gene=LOC106539350	1169	244.101498043551	77.8138528138528
WeinellEntry505	NW_013658804.1_Subject=LFLD01S001125.1_154023_154328	11	306	92	0.300653594771242	79.1351290366384	100	83.1223628691983	77.1241830065359	78.1045751633987	73.5294117647059	77.1241830065359	77.7777777777778	85.1851851851852	77.0114942528736	56	85.5072463768116	gene=NUFIP1	305	63.6378564382529	73.5294117647059
WeinellEntry506	NW_013657690.1_Subject=LFLD01S000011.1_1601220_1601580	11	206	93	0.451456310679612	79.1468125847532	100	91.0852713178295	83.9080459770115	77.1929824561404	65.1515151515152	84.4827586206897	82.258064516129	91.6666666666667	61.5023474178404	61.4718614718615	71.8954248366013	gene=MYO3A	360	75.0714746948885	65.1515151515152
WeinellEntry507	NW_013660941.1_Subject=LFLD01S003262.1_47186_47697	11	282	76	0.269503546099291	79.1502576512248	100	90.0709219858156	88.2575757575758	78.3687943262411	85.9848484848485	87.8787878787879	88.2575757575758	91.1347517730496	64.6464646464646	35.5769230769231	60.4761904761905	gene=BCL3	511	106.542183402241	78.3687943262411
WeinellEntry508	NW_013660152.1_Subject=LFLD01S002473.1_4406_5437	11	1026	443	0.4317738791423	79.151138853895	100	85.5882352941177	83.7254901960784	80.1857585139319	86.1598440545809	83.7073170731707	85.3801169590643	84.5056065239552	58.5612968591692	59.7349643221203	63.1138975966562	gene=LOC106553935	1031	214.951758416342	80.1857585139319
WeinellEntry509	NW_013658798.1_Subject=LFLD01S001119.1_142527_143528	11	873	279	0.319587628865979	79.1639514693397	100	83.9633447880871	84.156378600823	75.8807588075881	82.0618556701031	83.7448559670782	83.7448559670782	85.1088201603665	66.120218579235	65.0666666666667	60.955710955711	gene=LOC106548229	1001	208.56884579191	75.8807588075881
WeinellEntry510	NW_013660017.1_Subject=LFLD01S002338.1_43499_43634	11	132	48	0.363636363636364	79.1708291708292	100	88.6363636363636	84.0909090909091	74.2424242424242	84.0909090909091	84.8484848484848	85.6060606060606	87.1212121212121	58.974358974359	61.3636363636364	61.9047619047619	gene=LOC106553537	135	28.1193806193806	74.2424242424242
WeinellEntry511	NW_013660501.1_Subject=LFLD01S002822.1_12299_13208	11	862	160	0.185614849187935	79.1755208516081	100	85.062893081761	81.6901408450704	79.2982456140351	85.377358490566	84.2022116903634	84.2342342342342	82.010582010582	66.6666666666667	62.9824561403509	59.4059405940594	gene=LOC106554729	909	189.294515458882	79.2982456140351
WeinellEntry512	NW_013657922.1_Subject=LFLD01S000243.1_870509_872603	11	1053	249	0.236467236467236	79.1841650139232	100	92.5925925925926	92.4026590693257	88.7021475256769	89.7435897435898	92.5925925925926	92.8571428571429	94.681861348528	41.6167664670659	44.8019801980198	41.0344827586207	gene=CEP126	2094	435.883584608448	88.7021475256769
WeinellEntry513	NW_013659680.1_Subject=LFLD01S002001.1_137596_137848	11	231	75	0.324675324675325	79.1842429235334	100	94.0476190476191	83.5897435897436	65.0537634408602	83.3333333333333	84.6153846153846	84.3434343434343	94.0476190476191	62.4242424242424	56.1728395061728	63.3986928104575	gene=LOC106552536	252	52.4557078326958	65.0537634408602
WeinellEntry514	NW_013658242.1_Subject=LFLD01S000563.1_338716_339240	11	228	94	0.412280701754386	79.1956218972527	100	95.8333333333333	93.4210526315789	91.6666666666667	94.2982456140351	93.4210526315789	94.7368421052632	95.7746478873239	38	34.6666666666667	39.3333333333333	gene=LOC106543669	524	109.014941258396	91.6666666666667
WeinellEntry515	NW_013657804.1_Subject=LFLD01S000125.1_855796_856761	11	960	374	0.389583333333333	79.1995692318853	100	79.9158780231335	79.0625	80.1120448179272	90.5208333333333	78.9583333333333	79.2708333333333	93.6458333333333	59	59.3548387096774	71.3541666666667	gene=LOC106537671	965	200.724156912307	78.9583333333333
WeinellEntry516	NW_013658238.1_Subject=LFLD01S000559.1_672097_672382	11	282	112	0.397163120567376	79.2040821147367	100	85.4609929078014	84.3971631205674	76.4492753623188	85.8156028368794	82.6241134751773	85.3046594982079	86.1702127659574	60.5072463768116	59.2982456140351	65.2173913043478	gene=LOC106543638	285	59.2683659730004	76.4492753623188
WeinellEntry517	NW_013658804.1_Subject=LFLD01S001125.1_144964_147050	11	693	118	0.17027417027417	79.2055159975833	100	85.5072463768116	83.6940836940837	74.7619047619048	84.0425531914894	83.6972343522562	82.0936639118457	88	66.6666666666667	61.0486891385768	61.7486338797814	gene=LOC106548272	2086	433.772936290412	74.7619047619048
WeinellEntry518	NW_013660171.1_Subject=LFLD01S002492.1_115272_116408	11	1035	421	0.406763285024155	79.2077173260217	100	80.5927342256214	82.6086956521739	79.9220272904483	84.4054580896686	83.0409356725146	85.3140096618358	80	64.0579710144928	64.176245210728	67.1668137687555	gene=LOC106553994	1136	236.200331176394	79.9220272904483
WeinellEntry519	NW_013659381.1_Subject=LFLD01S001702.1_73981_74672	11	681	105	0.154185022026432	79.2203026149795	100	88.2608695652174	79.9145299145299	80.4698972099853	81.3559322033898	81.8565400843882	82.2784810126582	86.7364746945899	58.4967320261438	69.0909090909091	62.962962962963	gene=MANSC4	691	143.587708930492	79.9145299145299
WeinellEntry520	NW_013657960.1_Subject=LFLD01S000281.1_44730_44889	11	156	57	0.365384615384615	79.2243298814012	100	82.6923076923077	84.3137254901961	66.0130718954248	85.6209150326797	84.3137254901961	84.9673202614379	88.2352941176471	70.3703703703704	63.8297872340425	61.1111111111111	gene=LOC106540343	159	33.0333154885721	66.0130718954248
WeinellEntry521	NW_013658730.1_Subject=LFLD01S001051.1_623_1756	11	1125	487	0.432888888888889	79.2260577009666	100	76.9777777777778	76.4809902740937	77.6014109347443	90.4	89.7777777777778	89.5111111111111	76.2420957542909	63.5049683830172	64.5045045045045	66.4859981933153	gene=LOC106547775	1133	235.368766248048	76.2420957542909
WeinellEntry522	NW_013657762.1_Subject=LFLD01S000083.1_1473215_1474749	11	1533	362	0.236138290932811	79.2335763708208	100	83.82257012394	83.6268754076973	79.0356394129979	84.6705805609915	83.6921069797782	84.6705805609915	85.2576647097195	48.2638888888889	71.0204081632653	67.5090252707581	gene=NPC1L1	1534	318.556938471609	79.0356394129979
WeinellEntry523	NW_013659973.1_Subject=LFLD01S002294.1_88762_92409	11	1376	234	0.170058139534884	79.2344185065778	100	95.0076804915515	91.3432835820896	89.3424036281179	92.3076923076923	91.8407960199005	93.0276981852913	94.7951273532669	38.4353741496599	42.2442244224422	43.2343234323432	gene=WNK3	3647	757.320757065108	89.3424036281179
WeinellEntry524	NW_013658704.1_Subject=LFLD01S001025.1_364541_364724	11	162	44	0.271604938271605	79.2368125701459	100	90.7407407407407	87.6543209876543	65.7407407407407	66.6666666666667	87.6543209876543	87.037037037037	86.1111111111111	64.8148148148148	60.1851851851852	75	gene=LSS	183	37.996632996633	65.7407407407407
WeinellEntry525	NW_013659181.1_Subject=LFLD01S001502.1_5971_6516	11	272	62	0.227941176470588	79.2621184835094	100	83.5616438356164	82.8282828282828	78.743961352657	81.4814814814815	82.8282828282828	81.3131313131313	88.1410256410256	64.8484848484848	63.8095238095238	64.327485380117	gene=LRP10	545	113.021454264874	78.743961352657
WeinellEntry526	NW_013658769.1_Subject=LFLD01S001090.1_332904_333392	11	288	98	0.340277777777778	79.2817494536844	100	87.4213836477987	81.6849816849817	81.5972222222222	79.0780141843972	85.1063829787234	81.2056737588652	90.5723905723906	58.4905660377358	62.7450980392157	64.1975308641975	gene=LOC106548077	488	101.10506266602	79.0780141843972
WeinellEntry527	NW_013657923.1_Subject=LFLD01S000244.1_636325_636738	11	345	124	0.359420289855072	79.2819121347314	100	86.7521367521367	84.3478260869565	76.3157894736842	84.6376811594203	85.2173913043478	84.3657817109144	88.8888888888889	60.4361370716511	59.7014925373134	61.437908496732	gene=LOC106539744	413	85.5657028835593	76.3157894736842
WeinellEntry528	NW_013659150.1_Subject=LFLD01S001471.1_193979_195351	11	573	128	0.223385689354276	79.2867150296636	100	92.8176795580111	91.6666666666667	90.1754385964912	90.6746031746032	91.6666666666667	92.0634920634921	93.9226519337017	47.3958333333333	41.1458333333333	40.625	gene=N4BP2L2	1372	284.186269793015	90.1754385964912
WeinellEntry529	NW_013658609.1_Subject=LFLD01S000930.1_143657_145211	11	1551	605	0.390070921985816	79.2910938983559	100	82.3797139141743	81.8181818181818	78.207607994842	84.6550612508059	83.6774193548387	85.1063829787234	81.1932555123217	65.5705996131528	62.7981947130883	66.7956157317859	gene=LOC106546916	1554	321.816400819549	78.207607994842
WeinellEntry530	NW_013657701.1_Subject=LFLD01S000022.1_1023235_1023397	11	161	63	0.391304347826087	79.2927256763735	100	84.9056603773585	87.4213836477987	77.9874213836478	88.0503144654088	87.4213836477987	85.5345911949686	86.4197530864197	49.3827160493827	61.6352201257862	63.4615384615385	gene=RSPH3	162	33.5457844042749	77.9874213836478
WeinellEntry531	NW_013657890.1_Subject=LFLD01S000211.1_375561_378725	11	928	91	0.0980603448275862	79.2999283558388	100	92.5835370823146	86.8421052631579	81.0810810810811	87.0550161812298	88.6304909560724	89.0453834115806	92.7453769559033	54.9382716049383	41.2698412698413	58.1081081081081	gene=IGFN1	3164	654.95026682126	81.0810810810811
WeinellEntry532	NW_013658427.1_Subject=LFLD01S000748.1_347833_348033	11	201	52	0.258706467661692	79.3030784198102	100	84.020618556701	82.089552238806	75.6218905472637	83.5820895522388	81.0945273631841	80.5970149253731	90.547263681592	60.4651162790698	59.6491228070175	74.6666666666667	gene=KIF9	200	41.3938431603796	75.6218905472637
WeinellEntry533	NW_013657756.1_Subject=LFLD01S000077.1_220315_222222	11	564	156	0.276595744680851	79.3080949339279	100	81.8840579710145	80.3191489361702	79.2843691148776	79.6099290780142	80.3191489361702	80.1418439716312	84.4202898550725	66.6666666666667	69.7435897435898	70	gene=GP1BA	1907	394.594629609995	79.2843691148776
WeinellEntry534	NW_013658220.1_Subject=LFLD01S000541.1_638269_639292	11	1020	414	0.405882352941176	79.3094051678209	100	81.4705882352941	82.6470588235294	77.1260997067449	84.5098039215686	84.8303393213573	84.3137254901961	80.4901960784314	62.8398791540785	64.2156862745098	69.9600798403194	gene=LOC106543492	1023	211.664785133192	77.1260997067449
