"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"CDS_NW_013657768.1_1378065_1378226_Gene=RBM28","Thamnophis_sirtalis_LFLD01S000089.1",100,53,0,0,161,3,1378226,1378068,5.38e-28,123
"CDS_NW_013657768.1_1413780_1413923_Gene=IMPDH1","Thamnophis_sirtalis_LFLD01S000089.1",100,48,0,0,1,144,1413781,1413924,1.77e-30,131
"CDS_NW_013657768.1_1416210_1416409_Gene=IMPDH1","Thamnophis_sirtalis_LFLD01S000089.1",100,66,0,0,199,2,1416409,1416212,1.21e-47,189
"CDS_NW_013657768.1_1459454_1459606_Gene=LOC106556987","Thamnophis_sirtalis_LFLD01S000089.1",100,51,0,0,1,153,1459455,1459607,1.63e-29,128
"CDS_NW_013657768.1_1460153_1460287_Gene=LOC106556987","Thamnophis_sirtalis_LFLD01S000089.1",100,45,0,0,135,1,1460288,1460154,1.64e-25,115
"CDS_NW_013657768.1_1465162_1465302_Gene=LOC106556999","Thamnophis_sirtalis_LFLD01S000089.1",100,46,0,0,139,2,1465301,1465164,6.83e-27,119
"CDS_NW_013657768.1_1465656_1465795_Gene=LOC106556999","Thamnophis_sirtalis_LFLD01S000089.1",100,46,0,0,2,139,1465658,1465795,6.83e-27,119
"CDS_NW_013657768.1_1466076_1466253_Gene=LOC106556999","Thamnophis_sirtalis_LFLD01S000089.1",100,59,0,0,1,177,1466077,1466253,6.72e-36,149
"CDS_NW_013657768.1_1467017_1467154_Gene=LOC106556999","Thamnophis_sirtalis_LFLD01S000089.1",100,45,0,0,136,2,1467153,1467019,2.53e-25,114
"CDS_NW_013657768.1_1468548_1468743_Gene=LOC106556999","Thamnophis_sirtalis_LFLD01S000089.1",100,65,0,0,195,1,1468743,1468549,3.02e-40,165
"CDS_NW_013657768.1_1468910_1469099_Gene=LOC106556999","Thamnophis_sirtalis_LFLD01S000089.1",100,63,0,0,1,189,1468911,1469099,2.08e-37,155
"CDS_NW_013657768.1_1476837_1476970_Gene=CHKB","Thamnophis_sirtalis_LFLD01S000089.1",100,44,0,0,2,133,1476839,1476970,8e-25,112
"CDS_NW_013657768.1_1585818_1586050_Gene=DTNBP1","Thamnophis_sirtalis_LFLD01S000089.1",100,77,0,0,232,2,1586050,1585820,1.74e-46,186
"CDS_NW_013657768.1_336844_337043_Gene=LOC106556993","Thamnophis_sirtalis_LFLD01S000089.1",100,66,0,0,199,2,337043,336846,3.39e-40,165
"CDS_NW_013657768.1_339066_339261_Gene=LOC106556993","Thamnophis_sirtalis_LFLD01S000089.1",100,65,0,0,1,195,339067,339261,2.36e-39,162
"CDS_NW_013657768.1_340292_340452_Gene=LOC106556993","Thamnophis_sirtalis_LFLD01S000089.1",100,53,0,0,1,159,340293,340451,2.24e-33,141
"CDS_NW_013657768.1_357479_357644_Gene=LOC106556993","Thamnophis_sirtalis_LFLD01S000089.1",100,55,0,0,1,165,357480,357644,9.37e-31,132
"CDS_NW_013657768.1_363185_363310_Gene=LOC106556993","Thamnophis_sirtalis_LFLD01S000089.1",100,41,0,0,124,2,363309,363187,1.29e-24,112
"CDS_NW_013657768.1_385508_385705_Gene=RASGRF1","Thamnophis_sirtalis_LFLD01S000089.1",100,66,0,0,198,1,385706,385509,8.13e-43,173
"CDS_NW_013657768.1_700922_701128_Gene=LOC106556997","Thamnophis_sirtalis_LFLD01S000089.1",100,68,0,0,206,3,701128,700925,3.48e-39,161
"CDS_NW_013657768.1_94896_95066_Gene=CTCF","Thamnophis_sirtalis_LFLD01S000089.1",100,41,0,0,1,123,94897,95019,6.65e-31,120
"CDS_NW_013657769.1_1254248_1254369_Gene=LOC106557026","Thamnophis_sirtalis_LFLD01S000090.1",100,40,0,0,1,120,1254249,1254368,5.82e-25,113
"CDS_NW_013657769.1_1540348_1540562_Gene=LOC106557029","Thamnophis_sirtalis_LFLD01S000090.1",100,71,0,0,2,214,1540350,1540562,1.36e-42,173
"CDS_NW_013657769.1_1541236_1541384_Gene=LOC106557029","Thamnophis_sirtalis_LFLD01S000090.1",100,49,0,0,148,2,1541384,1541238,1.29e-30,132
"CDS_NW_013657769.1_1544144_1544295_Gene=LOC106557029","Thamnophis_sirtalis_LFLD01S000090.1",100,50,0,0,151,2,1544295,1544146,1.63e-29,128
"CDS_NW_013657769.1_1562573_1562796_Gene=LOC106557029","Thamnophis_sirtalis_LFLD01S000090.1",100,74,0,0,223,2,1562796,1562575,5.42e-45,181
"CDS_NW_013657769.1_431177_431348_Gene=COMMD5","Thamnophis_sirtalis_LFLD01S000090.1",100,57,0,0,171,1,431348,431178,1.84e-35,148
"CDS_NW_013657769.1_435836_435996_Gene=COMMD5","Thamnophis_sirtalis_LFLD01S000090.1",100,53,0,0,3,161,435839,435997,4.59e-30,130
"CDS_NW_013657769.1_458534_458735_Gene=LOC106557005","Thamnophis_sirtalis_LFLD01S000090.1",100,67,0,0,201,1,458735,458535,3.58e-44,178
"CDS_NW_013657769.1_461848_461969_Gene=LOC106557005","Thamnophis_sirtalis_LFLD01S000090.1",100,40,0,0,120,1,461968,461849,1.29e-22,105
"CDS_NW_013657769.1_465217_465379_Gene=LOC106557005","Thamnophis_sirtalis_LFLD01S000090.1",100,54,0,0,1,162,465218,465379,4.97e-31,133
"CDS_NW_013657769.1_474502_474665_Gene=LOC106557014","Thamnophis_sirtalis_LFLD01S000090.1",100,54,0,0,2,163,474504,474665,1.1e-32,138
"CDS_NW_013657769.1_474502_474668_Gene=LOC106557014","Thamnophis_sirtalis_LFLD01S000090.1",100,55,0,0,2,166,474504,474668,3.47e-33,140
"CDS_NW_013657769.1_477982_478169_Gene=LOC106557014","Thamnophis_sirtalis_LFLD01S000090.1",100,62,0,0,3,188,477985,478170,1.29e-39,162
"CDS_NW_013657769.1_486181_486381_Gene=LOC106557014","Thamnophis_sirtalis_LFLD01S000090.1",100,67,0,0,201,1,486382,486182,7.93e-42,170
"CDS_NW_013657769.1_607571_607726_Gene=ZC3H14","Thamnophis_sirtalis_LFLD01S000090.1",100,52,0,0,156,1,607727,607572,1.02e-27,122
"CDS_NW_013657769.1_933431_933659_Gene=HECA","Thamnophis_sirtalis_LFLD01S000090.1",100,32,0,0,161,66,933592,933497,7.56e-47,93.7
"CDS_NW_013657769.1_969413_969626_Gene=LOC106557006","Thamnophis_sirtalis_LFLD01S000090.1",100,71,0,0,213,1,969626,969414,6.9e-47,187
"CDS_NW_013657769.1_972048_972199_Gene=LOC106557006","Thamnophis_sirtalis_LFLD01S000090.1",100,50,0,0,152,3,972200,972051,6.3e-34,143
"CDS_NW_013657770.1_508873_509058_Gene=HCFC2","Thamnophis_sirtalis_LFLD01S000091.1",100,62,0,0,1,186,508874,509059,4.6e-39,160
"CDS_NW_013657770.1_645902_646043_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,47,0,0,141,1,646043,645903,1.63e-29,128
"CDS_NW_013657770.1_646507_646700_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,64,0,0,194,3,646701,646510,7.82e-44,177
"CDS_NW_013657770.1_650957_651106_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,50,0,0,150,1,651107,650958,6.3e-34,143
"CDS_NW_013657770.1_653473_653596_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,41,0,0,2,124,653475,653597,1.1e-24,112
"CDS_NW_013657770.1_657708_657854_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,48,0,0,2,145,657710,657853,2.07e-28,124
"CDS_NW_013657770.1_661062_661202_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,47,0,0,141,1,661203,661063,5.38e-28,123
"CDS_NW_013657770.1_669288_669413_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,42,0,0,126,1,669414,669289,8e-25,112
"CDS_NW_013657770.1_676176_676371_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,65,0,0,195,1,676371,676177,1.24e-44,179
"CDS_NW_013657770.1_685647_685778_Gene=STAB2","Thamnophis_sirtalis_LFLD01S000091.1",100,43,0,0,131,3,685778,685650,1.4e-23,108
"CDS_NW_013657770.1_726188_726321_Gene=LOC106557031","Thamnophis_sirtalis_LFLD01S000091.1",100,44,0,0,133,2,726321,726190,1.02e-27,122
"CDS_NW_013657770.1_727635_727831_Gene=LOC106557031","Thamnophis_sirtalis_LFLD01S000091.1",100,65,0,0,197,3,727832,727638,7.09e-46,183
"CDS_NW_013657770.1_86886_87134_Gene=SUMF1","Thamnophis_sirtalis_LFLD01S000091.1",100,82,0,0,2,247,86888,87133,2.05e-54,213
"CDS_NW_013657771.1_1437444_1437635_Gene=NCL","Thamnophis_sirtalis_LFLD01S000092.1",100,30,0,0,1,90,1437445,1437534,1.17e-12,73.5
"CDS_NW_013657771.1_1442816_1442967_Gene=NCL","Thamnophis_sirtalis_LFLD01S000092.1",100,50,0,0,151,2,1442967,1442818,4.59e-30,130
"CDS_NW_013657771.1_1444485_1444636_Gene=NCL","Thamnophis_sirtalis_LFLD01S000092.1",100,50,0,0,1,150,1444486,1444635,1.08e-26,119
"CDS_NW_013657771.1_1446680_1446806_Gene=NCL","Thamnophis_sirtalis_LFLD01S000092.1",100,41,0,0,125,3,1446805,1446683,2.08e-24,111
"CDS_NW_013657771.1_1447986_1448212_Gene=NCL","Thamnophis_sirtalis_LFLD01S000092.1",100,40,0,0,3,122,1447989,1448108,1.27e-23,110
"CDS_NW_013657771.1_25187_25422_Gene=B4GALT1","Thamnophis_sirtalis_LFLD01S000092.1",100,78,0,0,3,236,25190,25423,3.67e-51,202
"CDS_NW_013657771.1_31605_31839_Gene=B4GALT1","Thamnophis_sirtalis_LFLD01S000092.1",100,77,0,0,3,233,31608,31838,2.02e-51,203
"CDS_NW_013657771.1_516860_517087_Gene=LOC106557048","Thamnophis_sirtalis_LFLD01S000092.1",100,76,0,0,1,228,516861,517088,7.29e-45,181
"CDS_NW_013657771.1_524981_525171_Gene=LOC106557048","Thamnophis_sirtalis_LFLD01S000092.1",100,63,0,0,1,189,524982,525170,1.62e-37,155
"CDS_NW_013657771.1_701259_701392_Gene=ASB12","Thamnophis_sirtalis_LFLD01S000092.1",100,44,0,0,3,134,701262,701393,1.29e-26,118
"CDS_NW_013657771.1_709303_709464_Gene=LOC106557058","Thamnophis_sirtalis_LFLD01S000092.1",100,54,0,0,1,162,709304,709465,1.29e-34,145
"CDS_NW_013657771.1_712421_712564_Gene=LOC106557058","Thamnophis_sirtalis_LFLD01S000092.1",100,47,0,0,2,142,712423,712563,4.59e-30,130
"CDS_NW_013657772.1_772977_773211_Gene=RPS24","Thamnophis_sirtalis_LFLD01S000093.1",100,78,0,0,2,235,772979,773212,3.14e-49,195
"CDS_NW_013657772.1_774301_774449_Gene=RPS24","Thamnophis_sirtalis_LFLD01S000093.1",100,49,0,0,2,148,774303,774449,3.09e-29,127
"CDS_NW_013657773.1_1452558_1452749_Gene=POLR1A","Thamnophis_sirtalis_LFLD01S000094.1",100,63,0,0,3,191,1452561,1452749,3.32e-38,158
"CDS_NW_013657773.1_1817965_1818102_Gene=PENK","Thamnophis_sirtalis_LFLD01S000094.1",100,45,0,0,3,137,1817968,1818102,1.77e-26,118
"CDS_NW_013657773.1_2061664_2061787_Gene=OGDHL","Thamnophis_sirtalis_LFLD01S000094.1",100,41,0,0,2,124,2061666,2061788,6.83e-23,106
"CDS_NW_013657773.1_2070169_2070332_Gene=OGDHL","Thamnophis_sirtalis_LFLD01S000094.1",100,54,0,0,3,164,2070172,2070333,5.82e-33,139
"CDS_NW_013657773.1_545980_546163_Gene=LOC106557080","Thamnophis_sirtalis_LFLD01S000094.1",100,61,0,0,1,183,545981,546163,5.84e-38,157
"CDS_NW_013657773.1_552062_552276_Gene=LOC106557080","Thamnophis_sirtalis_LFLD01S000094.1",100,71,0,0,3,215,552065,552277,9.17e-54,210
"CDS_NW_013657773.1_557458_557621_Gene=LOC106557080","Thamnophis_sirtalis_LFLD01S000094.1",100,54,0,0,164,3,557622,557461,1.19e-33,142
"CDS_NW_013657773.1_589276_589445_Gene=LOC106557067","Thamnophis_sirtalis_LFLD01S000094.1",100,56,0,0,168,1,589444,589277,4.07e-35,147
"CDS_NW_013657773.1_591735_591901_Gene=LOC106557067","Thamnophis_sirtalis_LFLD01S000094.1",100,55,0,0,1,165,591736,591900,4.77e-33,140
"CDS_NW_013657773.1_618212_618334_Gene=LOC106557081","Thamnophis_sirtalis_LFLD01S000094.1",100,40,0,0,2,121,618214,618333,9.38e-23,105
"CDS_NW_013657773.1_618863_619004_Gene=LOC106557081","Thamnophis_sirtalis_LFLD01S000094.1",100,47,0,0,141,1,619004,618864,1.02e-27,122
"CDS_NW_013657773.1_635539_635679_Gene=CLN3","Thamnophis_sirtalis_LFLD01S000094.1",100,46,0,0,139,2,635678,635541,4.59e-26,116
"CDS_NW_013657773.1_641799_641929_Gene=CLN3","Thamnophis_sirtalis_LFLD01S000094.1",100,43,0,0,129,1,641928,641800,7.09e-26,116
"CDS_NW_013657773.1_660504_660637_Gene=APOBR","Thamnophis_sirtalis_LFLD01S000094.1",100,44,0,0,134,3,660638,660507,1.02e-23,109
"CDS_NW_013657773.1_660873_661011_Gene=APOBR","Thamnophis_sirtalis_LFLD01S000094.1",100,46,0,0,138,1,661011,660874,6.83e-27,119
"CDS_NW_013657773.1_665233_665420_Gene=APOBR","Thamnophis_sirtalis_LFLD01S000094.1",100,62,0,0,188,3,665421,665236,9.4e-40,163
"CDS_NW_013657773.1_670737_670937_Gene=IL27","Thamnophis_sirtalis_LFLD01S000094.1",100,67,0,0,201,1,670938,670738,2.61e-40,165
"CDS_NW_013657773.1_734164_734344_Gene=LOC106557085","Thamnophis_sirtalis_LFLD01S000094.1",100,59,0,0,3,179,734167,734343,1.2e-35,149
"CDS_NW_013657773.1_735436_735564_Gene=LOC106557085","Thamnophis_sirtalis_LFLD01S000094.1",100,42,0,0,127,2,735563,735438,6.31e-26,116
"CDS_NW_013657773.1_743856_744036_Gene=LOC106557085","Thamnophis_sirtalis_LFLD01S000094.1",100,59,0,0,179,3,744035,743859,2.45e-36,151
"CDS_NW_013657773.1_769728_769854_Gene=LOC106557085","Thamnophis_sirtalis_LFLD01S000094.1",100,42,0,0,2,127,769730,769855,1.92e-23,108
"CDS_NW_013657773.1_828933_829055_Gene=LOC106557087","Thamnophis_sirtalis_LFLD01S000094.1",100,41,0,0,123,1,829056,828934,5.38e-24,110
"CDS_NW_013657774.1_290282_290417_Gene=GALNT5","Thamnophis_sirtalis_LFLD01S000095.1",100,45,0,0,1,135,290283,290417,6.31e-26,116
"CDS_NW_013657774.1_295088_295254_Gene=GALNT5","Thamnophis_sirtalis_LFLD01S000095.1",100,55,0,0,1,165,295089,295253,6.05e-32,136
"CDS_NW_013657774.1_654456_654600_Gene=REN","Thamnophis_sirtalis_LFLD01S000095.1",100,48,0,0,144,1,654600,654457,8.66e-30,129
"CDS_NW_013657774.1_655277_655399_Gene=REN","Thamnophis_sirtalis_LFLD01S000095.1",100,40,0,0,121,2,655398,655279,1.48e-22,105
"CDS_NW_013657774.1_976957_977124_Gene=PIK3C2B","Thamnophis_sirtalis_LFLD01S000095.1",100,55,0,0,2,166,976959,977123,7.67e-35,146
"CDS_NW_013657775.1_1133286_1133428_Gene=BRD7","Thamnophis_sirtalis_LFLD01S000096.1",100,47,0,0,142,2,1133428,1133288,2.65e-26,117
"CDS_NW_013657775.1_1139716_1139897_Gene=BRD7","Thamnophis_sirtalis_LFLD01S000096.1",100,60,0,0,2,181,1139718,1139897,1.41e-33,142
"CDS_NW_013657775.1_1148373_1148502_Gene=BRD7","Thamnophis_sirtalis_LFLD01S000096.1",100,43,0,0,1,129,1148374,1148502,5.83e-21,100
"CDS_NW_013657775.1_1528895_1529107_Gene=OTOGL","Thamnophis_sirtalis_LFLD01S000096.1",100,71,0,0,213,1,1529108,1528896,8.68e-48,190
"CDS_NW_013657775.1_213228_213355_Gene=LOC106557132","Thamnophis_sirtalis_LFLD01S000096.1",100,42,0,0,3,128,213231,213356,1.51e-24,111
"CDS_NW_013657775.1_56338_56486_Gene=LOC106557120","Thamnophis_sirtalis_LFLD01S000096.1",100,49,0,0,1,147,56339,56485,1.51e-28,125
"CDS_NW_013657775.1_62365_62499_Gene=LOC106557120","Thamnophis_sirtalis_LFLD01S000096.1",100,45,0,0,1,135,62366,62500,7.39e-28,122
"CDS_NW_013657775.1_65194_65343_Gene=LOC106557120","Thamnophis_sirtalis_LFLD01S000096.1",100,49,0,0,148,2,65342,65196,3.09e-29,127
"CDS_NW_013657775.1_97602_97763_Gene=LOC106557120","Thamnophis_sirtalis_LFLD01S000096.1",100,53,0,0,2,160,97604,97762,1.05e-30,132
"CDS_NW_013657775.1_98774_98913_Gene=LOC106557120","Thamnophis_sirtalis_LFLD01S000096.1",100,46,0,0,2,139,98776,98913,5.38e-28,123
"CDS_NW_013657775.1_99271_99435_Gene=LOC106557120","Thamnophis_sirtalis_LFLD01S000096.1",100,55,0,0,1,165,99272,99436,1.99e-34,144
"CDS_NW_013657776.1_175769_175935_Gene=ERMP1","Thamnophis_sirtalis_LFLD01S000097.1",100,55,0,0,167,3,175936,175772,1.05e-34,145
"CDS_NW_013657776.1_584965_585097_Gene=DNAH1","Thamnophis_sirtalis_LFLD01S000097.1",100,43,0,0,3,131,584968,585096,6.37e-24,109
"CDS_NW_013657776.1_625163_625361_Gene=DNAH1","Thamnophis_sirtalis_LFLD01S000097.1",100,65,0,0,3,197,611531,611725,2.67e-41,168
"CDS_NW_013657776.1_663937_664114_Gene=DNAH1","Thamnophis_sirtalis_LFLD01S000097.1",100,59,0,0,178,2,664115,663939,3.11e-36,151
"CDS_NW_013657776.1_732425_732595_Gene=DNAH1","Thamnophis_sirtalis_LFLD01S000097.1",100,56,0,0,2,169,732427,732594,1.61e-34,145
"CDS_NW_013657776.1_733047_733177_Gene=DNAH1","Thamnophis_sirtalis_LFLD01S000097.1",100,43,0,0,131,3,733178,733050,4.97e-23,106
"CDS_NW_013657776.1_735124_735358_Gene=DNAH1","Thamnophis_sirtalis_LFLD01S000097.1",100,77,0,0,3,233,735127,735357,5.47e-48,191
"CDS_NW_013657776.1_746114_746274_Gene=BAP1","Thamnophis_sirtalis_LFLD01S000097.1",100,53,0,0,3,161,746117,746275,1.39e-31,135
"CDS_NW_013657776.1_752133_752317_Gene=BAP1","Thamnophis_sirtalis_LFLD01S000097.1",100,61,0,0,2,184,752135,752317,2.64e-40,165
"CDS_NW_013657776.1_752766_752913_Gene=BAP1","Thamnophis_sirtalis_LFLD01S000097.1",100,48,0,0,146,3,752912,752769,2.43e-26,117
"CDS_NW_013657776.1_820840_821065_Gene=SEMA3G","Thamnophis_sirtalis_LFLD01S000097.1",100,75,0,0,225,1,821065,820841,1.49e-49,196
"CDS_NW_013657776.1_841147_841289_Gene=SEMA3G","Thamnophis_sirtalis_LFLD01S000097.1",100,47,0,0,2,142,841149,841289,1.39e-27,122
"CDS_NW_013657776.1_86546_86703_Gene=LOC106557139","Thamnophis_sirtalis_LFLD01S000097.1",100,52,0,0,158,3,86704,86549,2.43e-30,131
"CDS_NW_013657776.1_968441_968585_Gene=ACY1","Thamnophis_sirtalis_LFLD01S000097.1",100,48,0,0,144,1,968585,968442,1.1e-28,125
"CDS_NW_013657777.1_1135262_1135436_Gene=TM2D3","Thamnophis_sirtalis_LFLD01S000098.1",100,57,0,0,3,173,1135265,1135435,6.31e-38,156
"CDS_NW_013657777.1_1140408_1140573_Gene=TM2D3","Thamnophis_sirtalis_LFLD01S000098.1",100,54,0,0,3,164,1140411,1140572,5.16e-34,143
"CDS_NW_013657777.1_1177295_1177494_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,29,0,0,87,1,1177382,1177296,1.8e-22,78.5
"CDS_NW_013657777.1_1182381_1182521_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,47,0,0,141,1,1182522,1182382,2.25e-29,127
"CDS_NW_013657777.1_1182598_1182837_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,80,0,0,1,240,1182599,1182838,5.72e-33,141
"CDS_NW_013657777.1_1184269_1184416_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,48,0,0,3,146,1184272,1184415,1.37e-13,75.6
"CDS_NW_013657777.1_1184595_1184725_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,43,0,0,131,3,1184726,1184598,2.43e-22,104
"CDS_NW_013657777.1_1187523_1187704_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,60,0,0,181,2,1187704,1187525,4.63e-40,164
"CDS_NW_013657777.1_1197844_1197978_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,45,0,0,1,135,1197845,1197979,2.25e-25,114
"CDS_NW_013657777.1_1199308_1199440_Gene=KIFC3","Thamnophis_sirtalis_LFLD01S000098.1",100,44,0,0,133,2,1199441,1199310,3.34e-26,117
"CDS_NW_013657777.1_1212398_1212585_Gene=KATNB1","Thamnophis_sirtalis_LFLD01S000098.1",100,62,0,0,188,3,1212586,1212401,9.4e-40,163
"CDS_NW_013657777.1_1212884_1213034_Gene=KATNB1","Thamnophis_sirtalis_LFLD01S000098.1",100,49,0,0,149,3,1213033,1212887,1.77e-30,131
"CDS_NW_013657777.1_122207_122371_Gene=CAPSL","Thamnophis_sirtalis_LFLD01S000098.1",100,54,0,0,2,163,122209,122370,9.37e-31,132
"CDS_NW_013657777.1_1226023_1226153_Gene=KATNB1","Thamnophis_sirtalis_LFLD01S000098.1",100,43,0,0,2,130,1226025,1226153,1.77e-26,118
"CDS_NW_013657777.1_1354745_1354873_Gene=CPS1","Thamnophis_sirtalis_LFLD01S000098.1",100,42,0,0,2,127,1354747,1354872,1.02e-23,109
"CDS_NW_013657777.1_16826_17045_Gene=LOC106557162","Thamnophis_sirtalis_LFLD01S000098.1",100,73,0,0,219,1,17045,16827,3.29e-44,178
"CDS_NW_013657777.1_1825_2026_Gene=LOC106557162","Thamnophis_sirtalis_LFLD01S000098.1",100,66,0,0,3,200,1828,2025,1.31e-36,153
"CDS_NW_013657777.1_186889_187023_Gene=SKP2","Thamnophis_sirtalis_LFLD01S000098.1",100,44,0,0,134,3,187023,186892,5.38e-24,110
"CDS_NW_013657777.1_202848_203061_Gene=SKP2","Thamnophis_sirtalis_LFLD01S000098.1",100,70,0,0,3,212,202851,203060,6.68e-46,184
"CDS_NW_013657777.1_377542_377774_Gene=EFCAB14","Thamnophis_sirtalis_LFLD01S000098.1",100,49,0,0,1,147,377543,377689,2.04e-30,122
"CDS_NW_013657777.1_381042_381200_Gene=LOC106557169","Thamnophis_sirtalis_LFLD01S000098.1",100,53,0,0,1,159,381043,381201,1.29e-30,132
"CDS_NW_013657777.1_384590_384734_Gene=LOC106557169","Thamnophis_sirtalis_LFLD01S000098.1",100,47,0,0,143,3,384733,384593,1.02e-27,122
"CDS_NW_013657777.1_391797_391924_Gene=LOC106557169","Thamnophis_sirtalis_LFLD01S000098.1",100,42,0,0,126,1,391923,391798,1.1e-24,112
"CDS_NW_013657777.1_394983_395134_Gene=LOC106557169","Thamnophis_sirtalis_LFLD01S000098.1",100,50,0,0,1,150,394984,395133,1.63e-29,128
"CDS_NW_013657777.1_416160_416350_Gene=LOC106557169","Thamnophis_sirtalis_LFLD01S000098.1",100,63,0,0,2,190,416162,416350,1.28e-38,159
"CDS_NW_013657777.1_418089_418222_Gene=LOC106557169","Thamnophis_sirtalis_LFLD01S000098.1",100,44,0,0,132,1,418221,418090,1.64e-25,115
"CDS_NW_013657777.1_48688_48825_Gene=LOC106557161","Thamnophis_sirtalis_LFLD01S000098.1",100,45,0,0,3,137,48691,48825,4.59e-26,116
"CDS_NW_013657777.1_53829_54054_Gene=LOC106557161","Thamnophis_sirtalis_LFLD01S000098.1",100,33,0,0,2,100,53831,53929,1.59e-20,80.3
"CDS_NW_013657778.1_110613_110814_Gene=WBP4","Thamnophis_sirtalis_LFLD01S000099.1",100,67,0,0,201,1,110814,110614,1.18e-38,160
"CDS_NW_013657778.1_168666_168840_Gene=ELF1","Thamnophis_sirtalis_LFLD01S000099.1",100,57,0,0,173,3,168839,168669,3.09e-33,141
"CDS_NW_013657778.1_174432_174655_Gene=ELF1","Thamnophis_sirtalis_LFLD01S000099.1",100,74,0,0,3,224,174435,174656,5.98e-47,188
"CDS_NW_013657778.1_742240_742369_Gene=COQ4","Thamnophis_sirtalis_LFLD01S000099.1",100,42,0,0,128,3,742368,742243,1.29e-22,105
"CDS_NW_013657778.1_748126_748288_Gene=COQ4","Thamnophis_sirtalis_LFLD01S000099.1",100,54,0,0,1,162,748127,748288,2.63e-31,134
"CDS_NW_013657778.1_91738_91910_Gene=MTRF1","Thamnophis_sirtalis_LFLD01S000099.1",100,57,0,0,171,1,91909,91739,7.27e-37,153
"CDS_NW_013657778.1_99033_99155_Gene=MTRF1","Thamnophis_sirtalis_LFLD01S000099.1",100,41,0,0,123,1,99156,99034,3.34e-22,104
"CDS_NW_013657779.1_733937_734079_Gene=LOC106557204","Thamnophis_sirtalis_LFLD01S000100.1",100,47,0,0,141,1,734078,733938,9.38e-27,119
"CDS_NW_013657779.1_740115_740251_Gene=RAB25","Thamnophis_sirtalis_LFLD01S000100.1",100,45,0,0,2,136,740117,740251,9.38e-23,105
"CDS_NW_013657779.1_741838_742031_Gene=RAB25","Thamnophis_sirtalis_LFLD01S000100.1",100,64,0,0,194,3,742032,741841,5.69e-44,177
"CDS_NW_013657779.1_743210_743405_Gene=RAB25","Thamnophis_sirtalis_LFLD01S000100.1",100,65,0,0,1,195,743211,743405,2.15e-43,175
"CDS_NW_013657779.1_756389_756605_Gene=UBQLN4","Thamnophis_sirtalis_LFLD01S000100.1",100,72,0,0,2,217,756391,756606,1.54e-47,189
"CDS_NW_013657779.1_759019_759178_Gene=UBQLN4","Thamnophis_sirtalis_LFLD01S000100.1",100,52,0,0,158,3,759177,759022,1.01e-31,135
"CDS_NW_013657779.1_765105_765277_Gene=APOA1BP","Thamnophis_sirtalis_LFLD01S000100.1",100,57,0,0,173,3,765278,765108,8.53e-35,146
"CDS_NW_013657779.1_782566_782736_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,56,0,0,169,2,782735,782568,1.14e-35,149
"CDS_NW_013657779.1_785127_785335_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,69,0,0,2,208,785129,785335,1.18e-38,160
"CDS_NW_013657779.1_786116_786268_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,50,0,0,3,152,786119,786268,5.48e-27,120
"CDS_NW_013657779.1_786805_786968_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,54,0,0,164,3,786969,786808,2.27e-31,134
"CDS_NW_013657779.1_789793_790017_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,74,0,0,224,3,790017,789796,1.68e-43,176
"CDS_NW_013657779.1_790266_790406_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,46,0,0,3,140,790269,790406,6.32e-27,119
"CDS_NW_013657779.1_792161_792393_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,77,0,0,1,231,792162,792392,5.71e-53,208
"CDS_NW_013657779.1_794276_794408_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,44,0,0,2,133,794278,794409,2.43e-26,117
"CDS_NW_013657779.1_798981_799190_Gene=IQGAP3","Thamnophis_sirtalis_LFLD01S000100.1",100,69,0,0,209,3,799190,798984,3.22e-38,158
