target.locus	gene	mRNA	CDS	subject.NCBI.coordinates	accession.homolog	subject.start.homolog	subject.end.homolog	subject.contig.sense	Gene.ID	Gene.Name	Gene.Range	Gene.target.Sense	mRNA.Range	mRNA.target.Sense	CDS.Range	CDS.target.Sense	CDS_codon_start	target_codon_start
WeinellEntry2400	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2401	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2402	yes	no	no	NW_013657762.1:289217-289377	NW_013657762.1	289217	289377	1	106556866	LOC106556866	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2403	yes	yes	no	NW_013657704.1:1634069-1634229	NW_013657704.1	1634069	1634229	1	106543083	BIRC6	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1;-1;-1	–	–	–	–
WeinellEntry2404	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2405	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2406	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2407	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2409	yes	no	no	NW_013658017.1:229993-230153	NW_013658017.1	229993	230153	1	106541124	OLA1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2410	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2411	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2412	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2414	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2415	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2416	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2417	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2418	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2420	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2421	yes	no	no	NW_013657751.1:1402663-1402823	NW_013657751.1	1402663	1402823	1	106554848	ZEB2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2422	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2423	yes	no	no	NW_013657826.1:1033154-1033314	NW_013657826.1	1033154	1033314	1	106538110	HIBADH	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2424	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2425	yes	no	no	NW_013657738.1:767623-767783	NW_013657738.1	767623	767783	1	106551242	BNC2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2426	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2427	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2428	yes	no	no	NW_013657751.1:1298088-1298248	NW_013657751.1	1298088	1298248	1	106554848	ZEB2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2429	yes	no	no	NW_013659983.1:91561-91721	NW_013659983.1	91561	91721	1	106553409	ELP4	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2430	yes	no	no	NW_013657843.1:687475-687635	NW_013657843.1	687475	687635	1	106538414	PROX1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2431	yes	no	no	NW_013660678.1:41429-41589	NW_013660678.1	41429	41589	1	106555054	FOXP2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2432	yes	yes	yes	NW_013658244.1:13855-14015	NW_013658244.1	13855	14015	1	106543697	LOC106543697	<1..>161	1	<3..>141	1	<3..>141	1	3	2
WeinellEntry2433	yes	no	no	NW_013658305.1:363708-363868	NW_013658305.1	363708	363868	1	106544319	BCLAF1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2434	yes	no	no	NW_013660018.1:104733-104893	NW_013660018.1	104733	104893	1	106553545	PRUNE2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2435	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2436	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2437	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2438	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2439	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2440	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2441	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2442	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2443	yes	yes	no	NW_013659638.1:123189-123349	NW_013659638.1	123189	123349	1	106552386	NAA15	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2444	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2445	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2446	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2447	yes	no	no	NW_013657691.1:364717-364877	NW_013657691.1	364717	364877	1	106538806	ESRRG	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2448	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2449	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2450	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2451	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2452	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2453	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2454	yes	no	no	NW_013657733.1:1271670-1271830	NW_013657733.1	1271670	1271830	1	106550105	HNRNPA2B1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2455	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2456	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2457	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2458	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2459	yes	no	no	NW_013659324.1:255842-256002	NW_013659324.1	255842	256002	1	106551087	ZFPM2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2460	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2461	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2462	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2463	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2464	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2466	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2467	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2468	yes	yes	no	NW_013658372.1:138667-138827	NW_013658372.1	138667	138827	1	106544911	PRPF4B	<1..>161	-1	<1..>161	-1	–	–	–	–
WeinellEntry2469	yes	yes	yes	NW_013658337.1:468970-469130	NW_013658337.1	468970	469130	1	106544625	ADAMTS6	<1..>161	1	<153..>161;<153..>161;<153..>161	1;1;1	<153..>161;<153..>161;<153..>161	1;1;1	skipped because CDS < 15bp;skipped because CDS < 15bp;skipped because CDS < 15bp	skipped because CDS < 15bp;skipped because CDS < 15bp;skipped because CDS < 15bp
WeinellEntry2470	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2471	yes	no	no	NW_013657693.1:384380-384540	NW_013657693.1	384380	384540	1	106539264	LIN52	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2472	yes	no	no	NW_013659324.1:215030-215190	NW_013659324.1	215030	215190	1	106551087	ZFPM2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2473	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2474	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2476	yes	no	no	NW_013659056.1:267923-268083	NW_013659056.1	267923	268083	1	106549713	SDCCAG8	<1..>161	1	–	–	–	–	–	–
WeinellEntry2477	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2478	yes	no	no	NW_013657990.1:275665-275825	NW_013657990.1	275665	275825	1	106540743	PRDM6	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2479	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2480	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2481	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2482	yes	no	no	NW_013657763.1:906107-906267	NW_013657763.1	906107	906267	1	106556900	NFIA	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2483	yes	no	no	NW_013657715.1:1841896-1842056	NW_013657715.1	1841896	1842056	1	106545889	SUPT3H	<1..>161	1	–	–	–	–	–	–
WeinellEntry2484	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2486	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2487	yes	no	no	NW_013657691.1:376048-376208	NW_013657691.1	376048	376208	1	106538806	ESRRG	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2488	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2489	yes	no	no	NW_013657902.1:938472-938632	NW_013657902.1	938472	938632	1	106539392	METAP1D	<1..>161	1	–	–	–	–	–	–
WeinellEntry2490	yes	no	no	NW_013658283.1:359960-360120	NW_013658283.1	359960	360120	1	106544088	TAF4B	<1..>161	1	–	–	–	–	–	–
WeinellEntry2493	yes	yes	yes	NW_013658682.1:326039-326199	NW_013658682.1	326039	326199	1	106547456	LOC106547456	<1..>161	1	<1..>161	1	<1..98	1	3	3
WeinellEntry2494	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2498	yes	no	no	NW_013658195.1:420259-420419	NW_013658195.1	420259	420419	1	106543225	EBF1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2500	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2501	yes	no	no	NW_013657700.1:306399-306559	NW_013657700.1	306399	306559	1	106541379	AKT3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2502	yes	no	no	NW_013658338.1:550686-550846	NW_013658338.1	550686	550846	1	106544634	LOC106544634	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2503	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2504	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2505	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2506	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2507	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2508	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2509	yes	no	no	NW_013657763.1:973154-973314	NW_013657763.1	973154	973314	1	106556900	NFIA	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2510	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2511	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2512	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2513	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2514	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2515	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2516	yes	no	no	NW_013657680.1:1948756-1948916	NW_013657680.1	1948756	1948916	1	106553187	MEIS2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2519	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2520	yes	no	no	NW_013660150.1:26473-26633	NW_013660150.1	26473	26633	1	106553933	DPH6	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2521	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2522	yes	no	no	NW_013657688.1:951217-951377	NW_013657688.1	951217	951377	1	106537681	SATB1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2523	yes	yes	no	NW_013658433.1:514924-515084	NW_013658433.1	514924	515084	1	106545433	STOX2	<1..>161	-1	<1..>161;<1..>161;<1..>161	-1;-1;-1	–	–	–	–
WeinellEntry2524	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2525	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2526	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2527	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2528	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2529	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2530	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2531	yes	no	no	NW_013657925.1:801961-802121	NW_013657925.1	801961	802121	1	106539768	LOC106539768	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2533	yes	no	no	NW_013657820.1:671855-672015	NW_013657820.1	671855	672015	1	106537986	NPAS3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2534	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2535	yes	no	no	NW_013657874.1:67759-67919	NW_013657874.1	67759	67919	1	106538969	RUNX1T1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2536	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2537	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2539	yes	no	no	NW_013658584.1:306203-306363	NW_013658584.1	306203	306363	1	106546735	LOC106546735	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2540	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2541	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2542	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2543	yes	no	no	NW_013657693.1:374048-374208	NW_013657693.1	374048	374208	1	106539264	LIN52	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2544	yes	yes	yes	NW_013658584.1:455961-456121	NW_013658584.1	455961	456121	1	106546735	LOC106546735	<1..107	-1	<1..107	-1	<1..107	-1	1	1
WeinellEntry2545	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2547	yes	no	no	NW_013657845.1:904679-904839	NW_013657845.1	904679	904839	1	106538446	CAMKMT	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2548	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2549	yes	yes	yes	NW_013657694.1:366286-366446	NW_013657694.1	366286	366446	1	106539598	TRPS1	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1	2;2;2;2;2;2	2;2;2;2;2;2
WeinellEntry2550	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2551	yes	yes	no	NW_013658112.1:489024-489184	NW_013658112.1	489024	489184	1	106542335	SOX6	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1	–	–	–	–
WeinellEntry2552	yes	yes	no	NW_013659564.1:207112-207272	NW_013659564.1	207112	207272	1	106552101	LOC106552101	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2554	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2555	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2556	yes	yes	yes	NW_013657683.1:2559360-2559520	NW_013657683.1	2559360	2559520	1	106550004	IKZF2	<1..>161	-1	<95..>161;<95..>161;<17..>161;<17..>161	-1;-1;-1;-1	<95..>161;<95..>161;<17..>161;<17..>161	-1;-1;-1;-1	1;1;1;1	1;1;1;1
WeinellEntry2557	yes	no	no	NW_013657680.1:2163118-2163278	NW_013657680.1	2163118	2163278	1	106555695	LOC106555695	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2558	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2559	yes	no	no	NW_013659500.1:63808-63968	NW_013659500.1	63808	63968	1	106551825	POU6F2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2560	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2561	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2564	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2565	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2566	yes	yes	no	NW_013657916.1:767283-767443	NW_013657916.1	767283	767443	1	106539616	PPP6R3	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1;1;1	–	–	–	–
WeinellEntry2567	yes	no	no	NW_013658234.1:33354-33514	NW_013658234.1	33354	33514	1	106543596	LOC106543596	<1..>161	1	–	–	–	–	–	–
WeinellEntry2568	yes	no	no	NW_013658017.1:640507-640667	NW_013658017.1	640507	640667	1	106541127	RANBP17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2569	yes	no	no	NW_013657935.1:355697-355857	NW_013657935.1	355697	355857	1	106539905	FOXP1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2570	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2571	yes	no	no	NW_013658154.1:230213-230373	NW_013658154.1	230213	230373	1	106542796	TTC29	<1..>161	1	–	–	–	–	–	–
WeinellEntry2572	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2573	yes	no	no	NW_013657700.1:371018-371178	NW_013657700.1	371018	371178	1	106541379	AKT3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2574	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2575	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2577	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2578	yes	no	no	NW_013659399.1:16737-16897	NW_013659399.1	16737	16897	1	106551418	LOC106551418	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2579	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2580	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2581	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2582	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2583	yes	no	no	NW_013657784.1:211773-211933	NW_013657784.1	211773	211933	1	106557282	LOC106557282	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2584	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2585	yes	no	no	NW_013659140.1:118801-118961	NW_013659140.1	118801	118961	1	106550184	TCF7L2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2586	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2587	yes	no	no	NW_013657845.1:902712-902872	NW_013657845.1	902712	902872	1	106538446	CAMKMT	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2588	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2589	yes	yes	yes	NW_013657688.1:954582-954742	NW_013657688.1	954582	954742	1	106537681	SATB1	<1..>161	1	<53..>161;<53..>161;<53..>161;<53..>161;<53..>161	1;1;1;1;1	<53..>161;<53..>161;<53..>161;<53..>161;<53..>161	1;1;1;1;1	2;2;2;2;2	3;3;3;3;3
WeinellEntry2590	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2591	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2592	yes	no	no	NW_013657867.1:116144-116304	NW_013657867.1	116144	116304	1	106538827	GPD2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2593	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2594	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2595	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2596	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2597	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2598	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2599	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2600	yes	no	no	NW_013657946.1:441228-441388	NW_013657946.1	441228	441388	1	106540089	PAX3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2601	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2602	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2603	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2604	yes	yes	yes	NW_013660604.1:89340-89500	NW_013660604.1	89340	89500	1	106554900	RPS6KC1	<1..>161	1	<12..>104	1	<12..>104	1	1	3
WeinellEntry2605	yes	yes	yes	NW_013658106.1:823265-823425	NW_013658106.1	823265	823425	1	106542259	NIPBL	<1..>161	-1	<4..>161;<4..>161;<1..>161	-1;-1;-1	<4..>161;<4..>161;<1..>161	-1;-1;-1	3;3;3	3;3;3
WeinellEntry2606	yes	yes	yes	NW_013658505.1:313115-313275	NW_013658505.1	313115	313275	1	106546038	NHS	<1..>161	1	<66..>161;<66..>161;<66..>161	1;1;1	<66..>161;<66..>161;<66..>161	1;1;1	3;3;3	2;2;2
WeinellEntry2607	yes	yes	yes	NW_013660799.1:24553-24713	NW_013660799.1	24553	24713	1	106555257	NOL4	<1..>161	-1	<1..>106;<1..>106;<1..>106	-1;-1;-1	<1..>106;<1..>106;<1..>106	-1;-1;-1	1;1;1	2;2;2
WeinellEntry2608	yes	no	no	NW_013658873.1:47722-47882	NW_013658873.1	47722	47882	1	106548666	INPP5A	<1..>161	1	–	–	–	–	–	–
WeinellEntry2609	yes	yes	yes	NW_013658322.1:489510-489670	NW_013658322.1	489510	489670	1	106544497	LOC106544497	<1..>161	1	<1..>161	1	<1..>161	1	—	–
WeinellEntry2610	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2612	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2613	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2614	yes	no	no	NW_013657877.1:16286-16446	NW_013657877.1	16286	16446	1	106539001	LOC106539001	<1..>161	1	–	–	–	–	–	–
WeinellEntry2615	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2616	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2617	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2618	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2619	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2620	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2621	yes	no	no	NW_013658773.1:395755-395915	NW_013658773.1	395755	395915	1	106548096	PALM2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2622	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2623	yes	no	no	NW_013658584.1:322903-323063	NW_013658584.1	322903	323063	1	106546735	LOC106546735	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2624	yes	yes	yes	NW_013657762.1:889681-889841	NW_013657762.1	889681	889841	1	106556867	THRB	<1..>161	1	<1..>161	1	<1..>161	1	3	3
WeinellEntry2625	yes	yes	yes	NW_013660678.1:26671-26831	NW_013660678.1	26671	26831	1	106555054	FOXP2	<1..>161	1	<37..>161;<37..>161	1;1	<37..>161;<37..>161	1;1	3;3	3;3
WeinellEntry2626	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2627	yes	yes	yes	NW_013658932.1:288548-288708	NW_013658932.1	288548	288708	1	106549060	PUM2	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1	3;3;3;3;3;3;3	3;3;3;3;3;3;3
WeinellEntry2628	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2629	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2630	yes	yes	yes	NW_013659409.1:170931-171091	NW_013659409.1	170931	171091	1	106551474	KDM6A	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1	1;1;1;1;1;1	1;1;1;1;1;1
WeinellEntry2631	yes	no	no	NW_013657691.1:331028-331188	NW_013657691.1	331028	331188	1	106538806	ESRRG	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2632	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2633	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2634	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2635	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2636	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2637	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2639	yes	no	no	NW_013659600.1:144541-144701	NW_013659600.1	144541	144701	1	106552244	LOC106552244	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2640	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
