"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"micrurus_fulvius_uce-2419","NW_013657705",97.746,355,7,1,1,354,10263,9909,7.65e-173,610
"micrurus_fulvius_uce-242","NW_013657691",98.517,472,5,2,1,471,535737,535267,0,832
"micrurus_fulvius_uce-2431","NW_013658192",98.347,242,4,0,1,242,88381,88140,1.95e-117,425
"micrurus_fulvius_uce-2433","NW_013658014",96.939,196,6,0,8,203,886963,887158,1.3e-88,329
"micrurus_fulvius_uce-2435","NW_013657762",96.172,209,8,0,1,209,525741,525533,1.72e-92,342
"micrurus_fulvius_uce-2437","NW_013660255",97.929,338,3,4,1,338,111361,111028,1.59e-164,582
"micrurus_fulvius_uce-2438","NW_013657940",93.103,232,14,2,2,232,49326,49556,2.49e-91,339
"micrurus_fulvius_uce-2439","NW_013659596",94.083,338,14,2,1,332,40584,40247,2.68e-142,508
"micrurus_fulvius_uce-2442","NW_013658332",96.552,203,7,0,1,203,279785,279583,7.74e-91,337
"micrurus_fulvius_uce-2444","NW_013657708",92.704,233,17,0,1,233,317941,317709,9.02e-91,337
"micrurus_fulvius_uce-2445","NW_013658739",95.631,412,15,3,1,410,394901,395311,0,658
"micrurus_fulvius_uce-2446","NW_013657836",99.691,324,1,0,1,324,472657,472980,7e-168,593
"micrurus_fulvius_uce-245","NW_013658426",97.613,419,10,0,3,421,514461,514879,0,719
"micrurus_fulvius_uce-2450","NW_013658257",98.276,174,3,0,1,174,172783,172956,1.82e-81,305
"micrurus_fulvius_uce-2451","NW_013657841",90.789,304,20,4,1,303,313972,313676,1.52e-109,399
"micrurus_fulvius_uce-2453","NW_013658893",97.039,304,6,2,1,303,308441,308742,2.42e-142,508
"micrurus_fulvius_uce-2456","NW_013657751",99.256,403,2,1,1,403,1294040,1294441,0,726
"micrurus_fulvius_uce-246","NW_013657722",100,521,0,0,1,521,491265,490745,0,963
"micrurus_fulvius_uce-2462","NW_013660732",100,205,0,0,1,205,43255,43051,1.28e-103,379
"micrurus_fulvius_uce-2464","NW_013658586",98.962,289,2,1,1,288,475631,475919,1.37e-144,516
"micrurus_fulvius_uce-2465","NW_013660684",98.974,195,2,0,35,229,17894,18088,1.14e-94,350
"micrurus_fulvius_uce-2466","NW_013658184",98.077,312,4,1,1,312,141565,141874,2.47e-152,542
"micrurus_fulvius_uce-2468","NW_013658332",98.299,294,4,1,1,294,317906,317614,5.04e-144,514
"micrurus_fulvius_uce-2472","NW_013657799",99.512,205,1,0,1,205,1152486,1152282,5.97e-102,374
"micrurus_fulvius_uce-2475","NW_013659130",92.958,355,15,6,1,355,171522,171866,2.88e-142,508
"micrurus_fulvius_uce-2476","NW_013659032",96.067,178,1,1,1,172,34695,34518,2.34e-75,285
"micrurus_fulvius_uce-2478","NW_013658913",99.052,211,2,0,1,211,293301,293091,1.33e-103,379
"micrurus_fulvius_uce-248","NW_013657691",97.967,492,9,1,1,492,163402,162912,0,852
"micrurus_fulvius_uce-2480","NW_013657803",99.582,239,1,0,3,241,8383,8145,8.98e-121,436
"micrurus_fulvius_uce-2485","NW_013658592",99.424,347,2,0,1,347,308420,308766,5.75e-179,630
"micrurus_fulvius_uce-2487","NW_013657689",98.976,293,3,0,1,293,1488982,1489274,2.32e-147,525
"micrurus_fulvius_uce-249","NW_013657751",98.319,357,6,0,1,357,1350448,1350804,7.67e-178,627
"micrurus_fulvius_uce-2498","NW_013658243",88.372,86,4,5,1,84,250389,250308,5.65e-19,99
"micrurus_fulvius_uce-25","NW_013657748",97.082,514,7,4,1,514,1284418,1284923,0,859
"micrurus_fulvius_uce-2502","NW_013657871",98.734,237,3,0,1,237,405624,405860,2.47e-116,422
"micrurus_fulvius_uce-2503","NW_013658629",95.378,238,9,2,1,237,470639,470875,5.42e-103,377
"micrurus_fulvius_uce-2504","NW_013658041",96.39,277,5,2,1,274,275742,276016,3.7e-125,451
"micrurus_fulvius_uce-2505","NW_013657864",100,262,0,0,1,262,517218,516957,3.47e-135,484
"micrurus_fulvius_uce-2506","NW_013657981",96.287,404,15,0,1,404,892742,893145,0,664
"micrurus_fulvius_uce-2507","NW_013658510",96.512,344,10,2,2,343,483117,483460,4.54e-160,568
"micrurus_fulvius_uce-2509","NW_013657746",98.864,352,4,0,2,353,1152594,1152243,2.11e-178,628
"micrurus_fulvius_uce-251","NW_013658182",97.248,109,2,1,1,108,272642,272534,1.04e-44,183
"micrurus_fulvius_uce-2510","NW_013659165",98.491,265,4,0,1,265,204427,204163,3.54e-130,468
"micrurus_fulvius_uce-2511","NW_013657922",92.986,442,21,2,1,432,208857,208416,1.57e-180,636
"micrurus_fulvius_uce-2512","NW_013658447",93.458,214,14,0,1,214,506337,506124,2.98e-85,318
"micrurus_fulvius_uce-2515","NW_013658059",98.238,227,3,1,4,230,550201,549976,1.45e-108,396
"micrurus_fulvius_uce-252","NW_013658657",97.479,476,10,1,1,476,317454,316981,0,811
"micrurus_fulvius_uce-2521","NW_013658388",98.86,351,4,0,1,351,126951,126601,7.53e-178,627
"micrurus_fulvius_uce-2526","NW_013657705",99.225,258,2,0,1,258,329487,329230,1.24e-129,466
"micrurus_fulvius_uce-2529","NW_013658533",92.202,218,12,4,19,234,310578,310792,9.19e-81,303
"micrurus_fulvius_uce-253","NW_013657843",99.672,305,1,0,1,305,367592,367288,2.39e-157,558
"micrurus_fulvius_uce-2533","NW_013659191",97.885,331,5,1,1,331,201068,200740,3.38e-161,571
"micrurus_fulvius_uce-2538","NW_013658372",99.143,350,3,0,1,350,497702,497353,5.8e-179,630
"micrurus_fulvius_uce-2539","NW_013658294",97.414,464,8,1,4,467,667667,667208,0,787
"micrurus_fulvius_uce-254","NW_013660195",94.724,398,17,2,2,395,33195,33592,1.85e-174,616
"micrurus_fulvius_uce-2540","NW_013660976",89.078,293,20,5,1,281,27461,27753,1.11e-95,353
"micrurus_fulvius_uce-2545","NW_013657711",96.067,356,13,1,1,356,549677,550031,2.17e-163,579
"micrurus_fulvius_uce-2546","NW_013658708",97.845,232,5,0,4,235,370195,369964,3.18e-110,401
"micrurus_fulvius_uce-255","NW_013658041",98.582,141,2,0,1,141,283756,283896,7.01e-65,250
"micrurus_fulvius_uce-2551","NW_013658782",89.423,312,29,4,3,312,272272,272581,9.45e-107,390
"micrurus_fulvius_uce-2552","NW_013658780",98.512,336,5,0,1,336,254753,255088,7.28e-168,593
"micrurus_fulvius_uce-2553","NW_013658037",99.268,410,2,1,1,410,756212,756620,0,739
"micrurus_fulvius_uce-2558","NW_013657692",100,176,0,0,1,176,1525059,1524884,1.42e-87,326
"micrurus_fulvius_uce-2559","NW_013658815",96.032,252,6,2,1,250,27880,28129,7.34e-112,407
"micrurus_fulvius_uce-256","NW_013659389",97.636,423,6,3,1,423,118232,118650,0,723
"micrurus_fulvius_uce-2560","NW_013659775",100,116,0,0,1,116,81472,81357,1.91e-54,215
"micrurus_fulvius_uce-2561","NW_013657733",97.768,224,5,0,4,227,928322,928099,8.7e-106,387
"micrurus_fulvius_uce-2563","NW_013657795",97.015,335,9,1,1,335,1270271,1270604,2.08e-158,562
"micrurus_fulvius_uce-2564","NW_013657936",98.413,315,2,2,1,315,607718,608029,4.14e-155,551
"micrurus_fulvius_uce-257","NW_013657803",99.438,356,2,0,1,356,1053350,1053705,0,647
"micrurus_fulvius_uce-2572","NW_013659192",98,200,4,0,1,200,50025,50224,3.51e-94,348
"micrurus_fulvius_uce-2574","NW_013657700",99.163,239,2,0,1,239,353285,353523,4.14e-119,431
"micrurus_fulvius_uce-2575","NW_013658574",96.815,157,4,1,1,156,287868,287712,3.51e-68,261
"micrurus_fulvius_uce-2577","NW_013660298",99.177,243,1,1,1,243,44166,44407,9.06e-121,436
"micrurus_fulvius_uce-2579","NW_013658234",95.417,240,9,1,1,240,305809,305572,4.25e-104,381
"micrurus_fulvius_uce-258","NW_013657692",99.235,392,3,0,1,392,1996916,1996525,0,708
"micrurus_fulvius_uce-2585","NW_013659640",93.085,188,10,2,1,185,81054,80867,1.99e-71,272
"micrurus_fulvius_uce-2586","NW_013658257",97.361,341,9,0,4,344,32958,33298,5.81e-164,580
"micrurus_fulvius_uce-2587","NW_013658446",94.643,168,4,1,1,168,65912,65750,1.79e-66,255
"micrurus_fulvius_uce-2591","NW_013658472",95.385,260,12,0,1,260,295128,294869,4.58e-114,414
"micrurus_fulvius_uce-2592","NW_013657990",97.942,243,5,0,5,247,317349,317107,2.58e-116,422
"micrurus_fulvius_uce-2594","NW_013661240",97.619,126,3,0,2,127,23058,22933,5.98e-55,217
"micrurus_fulvius_uce-2595","NW_013659284",95.376,173,7,1,1,172,1282,1454,5.07e-72,274
"micrurus_fulvius_uce-2596","NW_013657819",93.333,240,14,2,2,241,1290167,1289930,9.3e-96,353
"micrurus_fulvius_uce-2598","NW_013658206",97.69,303,5,1,1,301,194052,193750,1.11e-145,520
"micrurus_fulvius_uce-2599","NW_013657984",99.635,274,1,0,1,274,316439,316166,3.65e-140,501
"micrurus_fulvius_uce-260","NW_013658022",98.219,393,7,0,2,394,424702,425094,0,688
"micrurus_fulvius_uce-2609","NW_013658631",99.306,144,1,0,1,144,192075,191932,3.19e-68,261
"micrurus_fulvius_uce-2612","NW_013660431",98.881,268,2,1,1,267,75570,75837,5.94e-133,477
"micrurus_fulvius_uce-2614","NW_013658192",98.547,344,5,0,1,344,245968,245625,2.67e-172,608
"micrurus_fulvius_uce-2616","NW_013658662",96.903,549,6,6,1,539,394205,394752,0,909
"micrurus_fulvius_uce-2618","NW_013657940",96.25,320,10,1,1,318,185391,185072,9.12e-147,523
"micrurus_fulvius_uce-2619","NW_013657937",99.317,293,2,0,1,293,47250,47542,4.98e-149,531
"micrurus_fulvius_uce-2620","NW_013657749",94.928,276,12,1,1,274,1199643,1199918,4.82e-119,431
"micrurus_fulvius_uce-2621","NW_013657976",96.429,392,12,2,1,391,424038,423648,0,645
"micrurus_fulvius_uce-2623","NW_013658263",99.171,362,3,0,1,362,466289,466650,0,652
"micrurus_fulvius_uce-2628","NW_013659005",100,274,0,0,1,274,19220,18947,7.79e-142,507
"micrurus_fulvius_uce-2637","NW_013657710",99.145,351,3,0,1,351,1802999,1802649,1.62e-179,632
"micrurus_fulvius_uce-2638","NW_013658180",97.222,216,6,0,1,216,379975,380190,1.06e-99,366
"micrurus_fulvius_uce-264","NW_013657721",93.301,418,9,5,2,402,719425,719010,1.9e-169,599
"micrurus_fulvius_uce-2642","NW_013659637",100,134,0,0,1,134,18848,18715,2.27e-64,248
"micrurus_fulvius_uce-2646","NW_013658735",96.995,366,11,0,5,370,358690,359055,1.73e-174,616
"micrurus_fulvius_uce-2647","NW_013658092",98.454,388,6,0,1,388,821191,821578,0,684
"micrurus_fulvius_uce-2648","NW_013657948",97.674,258,6,0,1,258,345966,346223,5.79e-123,444
"micrurus_fulvius_uce-2651","NW_013657856",96.86,414,6,5,1,407,238021,238434,0,686
"micrurus_fulvius_uce-2656","NW_013658299",99.358,467,3,0,1,467,40506,40040,0,846
"micrurus_fulvius_uce-2657","NW_013658152",99.078,217,2,0,1,217,727462,727246,6.32e-107,390
"micrurus_fulvius_uce-2658","NW_013659130",88.191,398,25,8,1,379,144487,144881,4.08e-126,455
"micrurus_fulvius_uce-266","NW_013657779",97.964,393,6,2,1,391,48954,49346,0,680
"micrurus_fulvius_uce-2662","NW_013657867",99.123,228,2,0,1,228,31531,31304,5.14e-113,411
"micrurus_fulvius_uce-2665","NW_013658408",100,262,0,0,1,262,528120,527859,3.47e-135,484
"micrurus_fulvius_uce-2666","NW_013658678",96.175,183,5,2,1,183,84077,83897,3.24e-79,298
"micrurus_fulvius_uce-2667","NW_013657874",98.561,278,3,1,43,319,366204,366481,9.28e-137,490
"micrurus_fulvius_uce-2668","NW_013660825",97.248,327,4,3,1,324,38424,38100,1.54e-154,549
"micrurus_fulvius_uce-2671","NW_013658503",95.165,455,19,3,3,454,982388,981934,0,715
"micrurus_fulvius_uce-2674","NW_013658533",98.78,164,2,0,1,164,218975,219138,1.32e-77,292
"micrurus_fulvius_uce-2677","NW_013659727",97.902,286,6,0,87,372,80516,80801,2.36e-138,496
"micrurus_fulvius_uce-2678","NW_013658481",97.79,181,2,1,1,179,647315,647495,4.1e-83,311
"micrurus_fulvius_uce-268","NW_013657751",98.907,183,2,0,1,183,1281342,1281524,4.13e-88,327
"micrurus_fulvius_uce-2682","NW_013658735",95.642,413,17,1,15,426,76167,76579,0,662
"micrurus_fulvius_uce-2684","NW_013658895",98.148,162,2,1,1,161,228347,228508,2.8e-74,281
"micrurus_fulvius_uce-2688","NW_013657745",96.104,154,5,1,1,154,1465371,1465219,8.84e-65,250
"micrurus_fulvius_uce-2690","NW_013658516",97.686,389,8,1,1,389,401076,401463,0,667
"micrurus_fulvius_uce-2693","NW_013658184",95.114,307,12,1,1,307,420261,420564,5.36e-134,481
"micrurus_fulvius_uce-2694","NW_013658234",97.917,384,8,0,4,387,103903,103520,0,665
"micrurus_fulvius_uce-2697","NW_013657935",98.319,238,4,0,2,239,458367,458604,3.24e-115,418
"micrurus_fulvius_uce-2698","NW_013659631",91.441,444,25,6,1,438,191893,192329,7.51e-169,597
"micrurus_fulvius_uce-2699","NW_013657720",96.244,213,7,1,1,213,1113802,1113591,3.78e-94,348
"micrurus_fulvius_uce-27","NW_013657843",100,221,0,0,1,221,330526,330306,1.78e-112,409
"micrurus_fulvius_uce-2701","NW_013657784",100,152,0,0,1,152,473549,473398,2.61e-74,281
"micrurus_fulvius_uce-2703","NW_013658108",96.818,220,7,0,1,220,380976,380757,3.01e-100,368
"micrurus_fulvius_uce-2710","NW_013658227",95.516,223,6,2,1,223,355284,355066,8.56e-96,353
"micrurus_fulvius_uce-2713","NW_013658016",92.116,241,11,2,3,241,641666,641900,1.21e-89,333
"micrurus_fulvius_uce-2714","NW_013657809",97.128,383,11,0,1,383,481166,480784,0,647
"micrurus_fulvius_uce-2716","NW_013658036",97.391,230,4,1,1,228,819760,819531,6.69e-107,390
"micrurus_fulvius_uce-2718","NW_013658997",100,144,0,0,1,144,88995,89138,6.85e-70,267
"micrurus_fulvius_uce-2729","NW_013657986",94.167,240,14,0,1,240,802223,802462,1.19e-99,366
"micrurus_fulvius_uce-2731","NW_013657836",95.859,483,17,3,1,480,367526,368008,0,778
"micrurus_fulvius_uce-2732","NW_013658936",96.894,322,6,3,1,322,167512,167829,1.2e-150,536
"micrurus_fulvius_uce-2733","NW_013657724",92.857,280,14,4,1,280,360587,360860,3.87e-110,401
"micrurus_fulvius_uce-2735","NW_013657738",98.653,297,4,0,1,297,1050923,1050627,6.54e-148,527
"micrurus_fulvius_uce-2739","NW_013657687",98.283,233,2,2,1,232,635275,635044,6.74e-112,407
"micrurus_fulvius_uce-2742","NW_013658378",97.659,299,6,1,1,299,450452,450749,1.84e-143,512
"micrurus_fulvius_uce-2745","NW_013657742",98.547,344,5,0,1,344,679466,679123,2.67e-172,608
"micrurus_fulvius_uce-2746","NW_013657733",98.529,340,5,0,1,340,746440,746101,4.41e-170,601
"micrurus_fulvius_uce-2754","NW_013657784",99.598,249,1,0,1,249,221396,221644,2.57e-126,455
"micrurus_fulvius_uce-2755","NW_013661208",99.485,194,0,1,1,194,7701,7893,2.62e-95,351
"micrurus_fulvius_uce-2757","NW_013661358",99.487,195,1,0,1,195,24207,24013,2.06e-96,355
"micrurus_fulvius_uce-2758","NW_013657751",97.848,697,15,0,1,697,1273404,1274100,0,1205
"micrurus_fulvius_uce-276","NW_013658100",96.096,333,11,2,1,332,458010,458341,2.64e-152,542
"micrurus_fulvius_uce-2767","NW_013657834",99.029,412,3,1,1,412,1192286,1192696,0,737
"micrurus_fulvius_uce-2768","NW_013658576",97.101,345,5,2,1,340,286685,287029,7.43e-163,577
"micrurus_fulvius_uce-2769","NW_013657899",94.954,218,7,3,1,215,676159,675943,2.3e-91,339
"micrurus_fulvius_uce-277","NW_013658004",97.489,438,11,0,1,438,255359,254922,0,749
"micrurus_fulvius_uce-2770","NW_013658826",98.773,326,2,2,1,325,160021,159697,1.97e-163,579
"micrurus_fulvius_uce-2771","NW_013658098",98.99,297,3,0,1,297,92257,92553,1.41e-149,532
"micrurus_fulvius_uce-2772","NW_013657763",99.288,281,2,0,1,281,802921,802641,2.23e-142,508
"micrurus_fulvius_uce-2773","NW_013658193",96.818,220,7,0,1,220,665757,665976,3.01e-100,368
"micrurus_fulvius_uce-2774","NW_013660851",98.792,331,2,2,1,330,11088,11417,3.32e-166,588
"micrurus_fulvius_uce-2775","NW_013658285",94.737,323,16,1,2,324,183495,183174,4.36e-140,501
"micrurus_fulvius_uce-2778","NW_013660062",99.27,137,1,0,1,137,62458,62594,2.35e-64,248
"micrurus_fulvius_uce-278","NW_013658854",97.923,337,7,0,1,337,316153,315817,4.4e-165,584
"micrurus_fulvius_uce-2780","NW_013658224",99.222,257,2,0,1,257,251263,251007,4.43e-129,464
"micrurus_fulvius_uce-2782","NW_013657686",98.086,418,7,1,1,417,1580919,1581336,0,726
"micrurus_fulvius_uce-2784","NW_013658856",97.288,295,8,0,3,297,58701,58407,3.96e-140,501
"micrurus_fulvius_uce-2785","NW_013659727",99.371,159,1,0,1,159,115598,115756,1.65e-76,289
"micrurus_fulvius_uce-2788","NW_013658440",96.438,393,13,1,1,392,670,1062,0,647
"micrurus_fulvius_uce-279","NW_013657852",95.745,329,8,1,1,323,687329,687657,2.58e-147,525
"micrurus_fulvius_uce-2790","NW_013657990",98.246,399,7,0,1,399,478915,478517,0,699
"micrurus_fulvius_uce-2795","NW_013657765",98.68,303,4,0,1,303,146965,147267,3.11e-151,538
"micrurus_fulvius_uce-2796","NW_013658195",97.922,385,7,1,3,386,596526,596910,0,665
"micrurus_fulvius_uce-2797","NW_013657688",99.115,113,1,0,1,113,1198259,1198147,4e-51,204
"micrurus_fulvius_uce-280","NW_013658584",95.561,383,10,7,1,379,49300,48921,1.07e-171,606
"micrurus_fulvius_uce-2801","NW_013659369",94.872,117,4,2,1,115,236470,236586,1.92e-44,182
"micrurus_fulvius_uce-2803","NW_013659335",96.262,321,9,1,1,318,236005,235685,9.12e-147,523
"micrurus_fulvius_uce-2809","NW_013658488",98.545,275,4,0,1,275,135656,135930,1.02e-135,486
"micrurus_fulvius_uce-2810","NW_013660794",99.454,366,1,1,1,365,54531,54896,0,664
"micrurus_fulvius_uce-2811","NW_013660204",99.476,191,1,0,1,191,84056,84246,3.33e-94,348
"micrurus_fulvius_uce-2812","NW_013657877",97.736,265,5,1,1,265,97059,97322,2.76e-126,455
"micrurus_fulvius_uce-2817","NW_013660277",95.469,309,14,0,1,309,15499,15807,6.93e-138,494
"micrurus_fulvius_uce-2818","NW_013660820",99.254,268,2,0,1,268,60050,60317,3.56e-135,484
"micrurus_fulvius_uce-2828","NW_013657937",96.729,214,7,0,1,214,90604,90817,6.31e-97,357
"micrurus_fulvius_uce-2831","NW_013658668",95.482,332,15,0,21,352,230723,231054,6.09e-149,531
"micrurus_fulvius_uce-2835","NW_013663247",96.517,201,6,1,1,200,1847,1647,3.54e-89,331
"micrurus_fulvius_uce-2841","NW_013659619",99.525,421,1,1,1,420,23135,23555,0,765
"micrurus_fulvius_uce-2844","NW_013658354",98.087,366,7,0,1,366,510864,510499,0,638
"micrurus_fulvius_uce-2846","NW_013657842",99.099,111,0,1,1,110,513286,513396,1.82e-49,198
"micrurus_fulvius_uce-2847","NW_013659607",98.125,320,6,0,1,320,165432,165113,2.52e-157,558
"micrurus_fulvius_uce-2849","NW_013658050",98.753,401,5,0,1,401,294662,294262,0,713
"micrurus_fulvius_uce-285","NW_013657820",96.891,386,9,1,1,383,639709,640094,0,643
"micrurus_fulvius_uce-2851","NW_013657943",99.424,347,2,0,1,347,252116,252462,5.75e-179,630
"micrurus_fulvius_uce-2853","NW_013657691",99.259,270,2,0,1,270,1293333,1293064,2.78e-136,488
"micrurus_fulvius_uce-2857","NW_013657985",97.442,391,10,0,1,391,596564,596954,0,667
"micrurus_fulvius_uce-2858","NW_013658706",99.737,380,1,0,1,380,112432,112811,0,697
"micrurus_fulvius_uce-286","NW_013658794",97.595,291,3,2,1,287,395250,394960,1.78e-138,496
"micrurus_fulvius_uce-2861","NW_013657707",98.48,329,5,0,1,329,1022030,1022358,5.54e-164,580
"micrurus_fulvius_uce-2865","NW_013658330",98.88,357,4,0,1,357,478897,479253,0,638
"micrurus_fulvius_uce-2866","NW_013660604",99.162,358,2,1,1,357,93306,92949,0,643
"micrurus_fulvius_uce-2869","NW_013658000",97.549,204,5,0,1,204,946112,946315,1.03e-94,350
"micrurus_fulvius_uce-287","NW_013657973",94.643,280,12,3,1,279,949473,949196,4.92e-119,431
"micrurus_fulvius_uce-2874","NW_013657691",98.721,469,5,1,1,468,1005265,1004797,0,832
"micrurus_fulvius_uce-2875","NW_013657768",97.99,199,4,0,1,199,901422,901620,1.26e-93,346
"micrurus_fulvius_uce-2877","NW_013657687",98.052,308,3,3,1,307,2475188,2474883,1.46e-149,532
"micrurus_fulvius_uce-2878","NW_013660780",99.234,261,2,0,1,261,42331,42591,2.69e-131,472
"micrurus_fulvius_uce-2879","NW_013658620",95.847,313,6,6,1,309,305087,305396,1.49e-139,499
"micrurus_fulvius_uce-288","NW_013657688",99.27,274,2,0,1,274,1328346,1328073,1.69e-138,496
"micrurus_fulvius_uce-2882","NW_013658249",97.122,139,4,0,1,139,275228,275366,1.85e-60,235
"micrurus_fulvius_uce-2887","NW_013657738",97.943,389,7,1,1,388,771178,770790,0,673
"micrurus_fulvius_uce-2890","NW_013659742",93.122,189,6,3,51,233,64729,64916,9.55e-71,270
"micrurus_fulvius_uce-2892","NW_013658245",98.615,361,5,0,2,362,848784,849144,0,640
"micrurus_fulvius_uce-2893","NW_013657722",99.653,288,1,0,1,288,501588,501301,6.32e-148,527
"micrurus_fulvius_uce-2895","NW_013660182",94.845,291,14,1,3,293,36324,36035,1.11e-125,453
"micrurus_fulvius_uce-2897","NW_013657691",98.986,296,2,1,1,295,1036153,1035858,1.8e-148,529
"micrurus_fulvius_uce-2901","NW_013658195",98.387,310,5,0,3,312,476833,477142,1.91e-153,545
"micrurus_fulvius_uce-2903","NW_013657820",99.67,303,1,0,2,304,893126,893428,3.13e-156,555
"micrurus_fulvius_uce-2905","NW_013658346",98.977,391,3,1,1,391,119941,120330,0,699
"micrurus_fulvius_uce-2907","NW_013659927",99.085,328,3,0,1,328,2389,2062,9.2e-167,590
"micrurus_fulvius_uce-2908","NW_013657785",97.156,211,4,2,1,209,754643,754433,2.21e-96,355
"micrurus_fulvius_uce-2909","NW_013659270",99.215,382,3,0,1,382,119741,119360,0,689
"micrurus_fulvius_uce-291","NW_013659723",98.406,251,4,0,1,251,94034,94284,2.02e-122,442
"micrurus_fulvius_uce-2911","NW_013658271",98.227,282,5,0,1,282,377750,377469,6.26e-138,494
"micrurus_fulvius_uce-2915","NW_013661955",98.619,362,3,1,3,364,4277,4636,0,640
"micrurus_fulvius_uce-292","NW_013658664",99.34,303,2,0,1,303,271626,271324,1.43e-154,549
"micrurus_fulvius_uce-2921","NW_013660313",94.715,246,10,3,1,246,7191,6949,1.57e-103,379
"micrurus_fulvius_uce-2923","NW_013658150",97.826,460,10,0,1,460,586581,587040,0,795
"micrurus_fulvius_uce-2924","NW_013658203",98.387,248,4,0,1,248,718547,718300,9.27e-121,436
"micrurus_fulvius_uce-2925","NW_013658412",99.539,217,1,0,1,217,136825,136609,1.36e-108,396
"micrurus_fulvius_uce-2928","NW_013657688",94.828,116,6,0,2,117,1486065,1485950,1.96e-44,182
"micrurus_fulvius_uce-2930","NW_013659399",98.75,160,2,0,2,161,3387,3546,2.16e-75,285
"micrurus_fulvius_uce-2933","NW_013658051",87.452,263,25,4,1,257,511357,511097,1.72e-78,296
"micrurus_fulvius_uce-2937","NW_013659692",95.378,238,11,0,1,238,72410,72173,1.51e-103,379
"micrurus_fulvius_uce-2938","NW_013659748",90.96,177,7,3,1,170,17196,17370,1.1e-58,230
"micrurus_fulvius_uce-2939","NW_013658354",99.283,279,1,1,1,278,498500,498222,1.02e-140,503
"micrurus_fulvius_uce-294","NW_013658441",95.153,392,9,6,1,383,215627,215237,8.33e-173,610
"micrurus_fulvius_uce-2940","NW_013657689",98.561,417,2,2,1,414,1367722,1368137,0,734
"micrurus_fulvius_uce-2941","NW_013657885",97.912,431,5,1,1,431,374902,374476,0,743
"micrurus_fulvius_uce-2943","NW_013657844",98.696,230,3,0,1,230,497846,497617,1.86e-112,409
"micrurus_fulvius_uce-2952","NW_013658996",96.018,226,9,0,1,226,244711,244936,3.1e-100,368
"micrurus_fulvius_uce-2954","NW_013657741",92.558,430,19,4,4,420,1644156,1643727,4.28e-171,604
"micrurus_fulvius_uce-2958","NW_013660921",95.567,406,10,6,1,405,25132,24734,0,643
"micrurus_fulvius_uce-2959","NW_013658651",99.324,148,1,0,1,148,630737,630590,1.97e-70,268
"micrurus_fulvius_uce-2960","NW_013659983",91.71,193,14,1,1,191,86110,85918,9.89e-70,267
"micrurus_fulvius_uce-2963","NW_013658381",97.902,143,3,0,1,143,340730,340872,2.48e-64,248
"micrurus_fulvius_uce-2965","NW_013657812",96.875,224,4,2,1,223,1191646,1191867,2.4e-101,372
"micrurus_fulvius_uce-2968","NW_013657977",98.235,170,1,1,1,170,120317,120150,1.07e-78,296
"micrurus_fulvius_uce-297","NW_013659404",97.456,511,10,3,1,510,51099,51607,0,869
"micrurus_fulvius_uce-2970","NW_013658167",97.608,209,4,1,1,208,120931,120723,6.11e-97,357
"micrurus_fulvius_uce-2971","NW_013659904",96.212,132,5,0,1,132,101021,101152,6.28e-55,217
"micrurus_fulvius_uce-2973","NW_013658435",99.281,139,1,0,1,139,452066,452204,2.21e-65,252
"micrurus_fulvius_uce-2975","NW_013658423",99.088,329,3,0,1,329,572618,572946,2.56e-167,592
"micrurus_fulvius_uce-2978","NW_013660023",96.02,201,8,0,1,201,90353,90153,4.61e-88,327
"micrurus_fulvius_uce-298","NW_013657834",96.963,461,13,1,1,461,1070480,1070939,0,773
"micrurus_fulvius_uce-2980","NW_013658109",100,247,0,0,1,247,35704,35950,7.09e-127,457
"micrurus_fulvius_uce-2981","NW_013658194",95.031,322,16,0,2,323,251185,251506,9.34e-142,507
"micrurus_fulvius_uce-2987","NW_013657763",97.537,203,4,1,1,202,715756,715554,1.28e-93,346
"micrurus_fulvius_uce-299","NW_013658070",96.078,408,15,1,1,407,510167,510574,0,664
"micrurus_fulvius_uce-2991","NW_013657680",98.551,138,2,0,1,138,2354762,2354899,3.04e-63,244
"micrurus_fulvius_uce-3008","NW_013658008",98.826,511,6,0,1,511,727450,727960,0,911
"micrurus_fulvius_uce-301","NW_013658793",98.784,329,0,1,1,325,46846,46518,1.52e-164,582
"micrurus_fulvius_uce-3010","NW_013658790",96.501,343,4,6,1,342,202249,202584,7.67e-158,560
"micrurus_fulvius_uce-3013","NW_013657699",97.81,137,3,0,1,137,1689351,1689487,5.05e-61,237
"micrurus_fulvius_uce-3016","NW_013657688",98.276,174,3,0,1,174,412698,412525,1.82e-81,305
"micrurus_fulvius_uce-3018","NW_013657713",98.524,271,4,0,1,271,1688766,1688496,1.68e-133,479
"micrurus_fulvius_uce-3020","NW_013657782",96.82,283,9,0,12,294,886068,885786,8.55e-132,473
"micrurus_fulvius_uce-3025","NW_013657695",99.315,292,2,0,1,292,2129847,2129556,1.78e-148,529
"micrurus_fulvius_uce-3027","NW_013657692",98.384,495,5,3,1,493,1079805,1079312,0,867
"micrurus_fulvius_uce-3028","NW_013659653",97.238,181,5,0,1,181,14116,14296,5.31e-82,307
"micrurus_fulvius_uce-3030","NW_013660002",97.849,93,2,0,1,93,71437,71529,1.99e-38,161
