"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"micrurus_fulvius_uce-2389","NW_006532227",97.313,335,9,0,1,335,342280,341946,1.23e-160,569
"micrurus_fulvius_uce-239","NW_006532140",98.982,491,5,0,1,491,212702,212212,0,880
"micrurus_fulvius_uce-2392","NW_006532140",97.215,395,11,0,1,395,515192,514798,0,669
"micrurus_fulvius_uce-2393","NW_006534407",98.082,365,6,1,1,364,112508,112144,4.71e-180,634
"micrurus_fulvius_uce-2395","NW_006534680",95.733,375,12,3,1,375,69104,68734,4.93e-170,601
"micrurus_fulvius_uce-2396","NW_006534605",96.497,314,6,2,1,309,76379,76692,5.35e-144,514
"micrurus_fulvius_uce-2397","NW_006532531",98.786,412,5,0,1,412,5918,6329,0,734
"micrurus_fulvius_uce-2400","NW_006539002",97.527,364,9,0,2,365,35814,36177,1.02e-176,623
"micrurus_fulvius_uce-2404","NW_006533951",99.49,196,1,0,1,196,109492,109297,5.74e-97,357
"micrurus_fulvius_uce-2406","NW_006533707",94.93,355,16,2,1,353,102225,101871,3.65e-156,555
"micrurus_fulvius_uce-241","NW_006532339",95.122,533,16,7,1,531,393874,393350,0,832
"micrurus_fulvius_uce-2415","NW_006532412",94.022,184,10,1,1,183,12559,12742,4.25e-73,278
"micrurus_fulvius_uce-2417","NW_006536723",96.284,296,11,0,1,296,10187,9892,1.13e-135,486
"micrurus_fulvius_uce-2418","NW_006532216",93.538,325,20,1,1,325,335944,335621,1.6e-134,483
"micrurus_fulvius_uce-2419","NW_006532200",94.366,355,19,1,1,354,399740,400094,7.92e-153,544
"micrurus_fulvius_uce-242","NW_006532024",97.66,470,5,5,3,471,193241,193705,0,802
"micrurus_fulvius_uce-2421","NW_006532468",98.473,262,3,1,3,264,334173,333913,5.94e-128,460
"micrurus_fulvius_uce-2431","NW_006532871",97.107,242,7,0,1,242,15978,16219,1.98e-112,409
"micrurus_fulvius_uce-2433","NW_006532057",92.893,197,14,0,7,203,469465,469661,7.96e-76,287
"micrurus_fulvius_uce-2435","NW_006532133",96.651,209,7,0,1,209,75321,75113,3.72e-94,348
"micrurus_fulvius_uce-2437","NW_006535454",97.337,338,2,5,1,338,45230,45560,4.47e-160,568
"micrurus_fulvius_uce-2438","NW_006533613",92.704,233,9,4,2,232,61737,61511,1.51e-88,329
"micrurus_fulvius_uce-2439","NW_006532651",92.192,333,24,2,1,332,342648,342979,1.27e-130,470
"micrurus_fulvius_uce-2441","NW_006535026",97.425,233,5,1,1,233,89496,89265,1.48e-108,396
"micrurus_fulvius_uce-2442","NW_006532362",96.059,203,8,0,1,203,98886,99088,3.62e-89,331
"micrurus_fulvius_uce-2444","NW_006535706",94.268,157,9,0,1,157,13936,13780,7.32e-62,241
"micrurus_fulvius_uce-2445","NW_006532033",96.585,410,10,2,1,410,653787,654192,0,676
"micrurus_fulvius_uce-2446","NW_006534497",98.765,324,4,0,1,324,97951,97628,7.09e-163,577
"micrurus_fulvius_uce-245","NW_006537225",96.659,419,14,0,3,421,52063,52481,0,697
"micrurus_fulvius_uce-2450","NW_006537875",97.126,174,5,0,1,174,33572,33745,3.97e-78,294
"micrurus_fulvius_uce-2451","NW_006532104",88.746,311,27,3,1,303,223998,224308,9.28e-102,374
"micrurus_fulvius_uce-2453","NW_006533685",92.434,304,11,4,1,303,27753,27461,9.08e-117,424
"micrurus_fulvius_uce-2456","NW_006532157",98.759,403,4,1,1,403,133605,133204,0,715
"micrurus_fulvius_uce-246","NW_006532065",100,521,0,0,1,521,40067,39547,0,963
"micrurus_fulvius_uce-2462","NW_006536221",98.529,204,3,0,1,204,44896,45099,4.68e-98,361
"micrurus_fulvius_uce-2464","NW_006536702",98.264,288,5,0,1,288,6453,6740,2.98e-141,505
"micrurus_fulvius_uce-2465","NW_006536593",94.76,229,4,6,1,229,77383,77603,1.14e-94,350
"micrurus_fulvius_uce-2466","NW_006534767",96.154,312,12,0,1,312,65379,65068,7e-143,510
"micrurus_fulvius_uce-2468","NW_006532362",97.279,294,8,0,1,294,75866,76159,1.42e-139,499
"micrurus_fulvius_uce-2471","NW_006532025",94.463,307,13,3,1,306,208471,208774,1.16e-130,470
"micrurus_fulvius_uce-2472","NW_006532147",98.049,205,3,1,1,205,570191,569988,2.18e-96,355
"micrurus_fulvius_uce-2475","NW_006532339",95.349,172,8,0,184,355,249644,249473,1.15e-71,274
"micrurus_fulvius_uce-2476","NW_006532096",96.067,178,1,1,1,172,16019,16196,2.36e-75,285
"micrurus_fulvius_uce-2478","NW_006532200",94.907,216,6,3,1,211,252410,252625,1.05e-89,333
"micrurus_fulvius_uce-248","NW_006532024",94.939,494,23,2,1,492,571853,572346,0,773
"micrurus_fulvius_uce-2480","NW_006532554",99.582,239,1,0,3,241,242478,242240,9.04e-121,436
"micrurus_fulvius_uce-2485","NW_006539453",98.542,343,5,0,1,343,4278,4620,9.75e-172,606
"micrurus_fulvius_uce-2487","NW_006532175",98.635,293,4,0,1,293,394917,395209,1.09e-145,520
"micrurus_fulvius_uce-2488","NW_006532086",94.34,265,14,1,6,270,557980,557717,2.9e-111,405
"micrurus_fulvius_uce-249","NW_006532157",94.958,357,16,2,1,357,78978,78624,2.86e-157,558
"micrurus_fulvius_uce-2498","NW_006532655",94.306,281,13,3,1,278,304729,304449,6.38e-118,427
"micrurus_fulvius_uce-25","NW_006535742",96.304,514,9,6,1,514,71965,72468,0,835
"micrurus_fulvius_uce-2502","NW_006534883",97.89,237,5,0,1,237,10165,9929,5.37e-113,411
"micrurus_fulvius_uce-2503","NW_006532339",98.312,237,3,1,1,237,376494,376259,4.15e-114,414
"micrurus_fulvius_uce-2504","NW_006532454",90.217,276,15,3,2,274,117945,118211,1.4e-94,350
"micrurus_fulvius_uce-2505","NW_006532140",98.846,260,3,0,3,262,582385,582126,4.55e-129,464
"micrurus_fulvius_uce-2506","NW_006532507",91.111,405,33,3,1,404,144066,144468,2.54e-153,545
"micrurus_fulvius_uce-2507","NW_006532531",92.486,346,14,3,2,343,264866,265203,4.74e-135,484
"micrurus_fulvius_uce-2509","NW_006532164",98.295,352,6,0,2,353,486076,486427,4.59e-175,617
"micrurus_fulvius_uce-251","NW_006533372",96.396,111,3,1,1,110,25445,25555,3.78e-44,182
"micrurus_fulvius_uce-2510","NW_006535909",98.113,265,5,0,1,265,107595,107859,1.66e-128,462
"micrurus_fulvius_uce-2511","NW_006533669",93.85,439,20,2,1,432,177023,177461,0,654
"micrurus_fulvius_uce-2512","NW_006536811",93.458,214,13,1,1,214,92198,91986,1.08e-84,316
"micrurus_fulvius_uce-2515","NW_006532100",98.246,228,3,1,3,230,503183,502957,4.04e-109,398
"micrurus_fulvius_uce-2516","NW_006532096",99.653,577,2,0,2,578,55929,56505,0,1055
"micrurus_fulvius_uce-252","NW_006533067",94.167,480,23,4,1,476,63942,64420,0,726
"micrurus_fulvius_uce-2521","NW_006532299",98.291,351,6,0,1,351,206962,207312,1.64e-174,616
"micrurus_fulvius_uce-2526","NW_006532200",98.837,258,3,0,1,258,24218,24475,5.79e-128,460
"micrurus_fulvius_uce-2529","NW_006534812",92.13,216,16,1,19,234,44704,44918,9.25e-81,303
"micrurus_fulvius_uce-253","NW_006532341",99.344,305,2,0,1,305,43812,43508,1.12e-155,553
"micrurus_fulvius_uce-2531","NW_006532152",88.95,362,24,9,2,347,285963,286324,1.75e-119,433
"micrurus_fulvius_uce-2533","NW_006537959",95.468,331,12,2,1,331,40923,40596,2.68e-147,525
"micrurus_fulvius_uce-2538","NW_006532022",98,350,7,0,1,350,948680,948331,2.74e-172,608
"micrurus_fulvius_uce-2539","NW_006537525",95.717,467,16,2,1,467,38053,38515,0,749
"micrurus_fulvius_uce-254","NW_006536785",89.25,400,36,4,1,395,65021,65418,9.11e-138,494
"micrurus_fulvius_uce-2540","NW_006536529",89.691,291,19,5,1,281,14429,14718,6.67e-98,361
"micrurus_fulvius_uce-2545","NW_006532024",95.763,354,13,2,3,356,898418,898769,1.31e-160,569
"micrurus_fulvius_uce-2546","NW_006533745",95.259,232,11,0,4,235,92346,92115,3.25e-100,368
"micrurus_fulvius_uce-255","NW_006532454",98.582,141,2,0,1,141,129593,129733,7.06e-65,250
"micrurus_fulvius_uce-2551","NW_006532385",87.702,309,30,6,4,312,472538,472238,1.25e-95,353
"micrurus_fulvius_uce-2552","NW_006532175",94.444,342,13,1,1,336,60476,60817,3.51e-146,521
"micrurus_fulvius_uce-2553","NW_006538255",96.585,410,13,1,1,410,31998,32406,0,678
"micrurus_fulvius_uce-2558","NW_006532186",99.432,176,1,0,1,176,242311,242486,6.64e-86,320
"micrurus_fulvius_uce-2559","NW_006532068",96.4,250,6,2,1,250,357960,358206,2.05e-112,409
"micrurus_fulvius_uce-256","NW_006533253",98.345,423,6,1,1,423,93819,93398,0,741
"micrurus_fulvius_uce-2560","NW_006534757",100,116,0,0,1,116,138371,138486,1.93e-54,215
"micrurus_fulvius_uce-2561","NW_006535579",96.429,224,8,0,4,227,87759,87536,8.82e-101,370
"micrurus_fulvius_uce-2563","NW_006532361",94.706,340,18,0,1,340,452276,452615,2.12e-148,529
"micrurus_fulvius_uce-2564","NW_006537061",97.444,313,8,0,1,313,31430,31118,4.2e-150,534
"micrurus_fulvius_uce-257","NW_006532120",99.157,356,3,0,1,356,493254,493609,0,641
"micrurus_fulvius_uce-2572","NW_006539324",95,200,9,1,1,200,43112,42914,1.29e-83,313
"micrurus_fulvius_uce-2574","NW_006532213",98.745,239,3,0,1,239,192468,192230,1.94e-117,425
"micrurus_fulvius_uce-2575","NW_006532599",96.795,156,4,1,1,156,76020,75866,1.27e-67,259
"micrurus_fulvius_uce-2577","NW_006532298",95.082,244,9,3,1,243,419554,419795,4.33e-104,381
"micrurus_fulvius_uce-2579","NW_006532465",96.25,240,9,0,1,240,164967,165206,5.49e-108,394
"micrurus_fulvius_uce-258","NW_006533986",99.745,392,1,0,1,392,15942,15551,0,719
"micrurus_fulvius_uce-2585","NW_006535944",92.432,185,13,1,1,185,87747,87564,1.2e-68,263
"micrurus_fulvius_uce-2586","NW_006532059",96.21,343,13,0,2,344,410023,410365,2.12e-158,562
"micrurus_fulvius_uce-2587","NW_006534968",88.485,165,13,1,1,165,51642,51484,3.98e-48,195
"micrurus_fulvius_uce-2591","NW_006535744",93.103,261,17,1,1,260,31473,31213,4.68e-104,381
"micrurus_fulvius_uce-2592","NW_006532048",97.942,243,5,0,5,247,342631,342389,2.6e-116,422
"micrurus_fulvius_uce-2594","NW_006532162",96.063,127,4,1,2,127,486617,486491,1.3e-51,206
"micrurus_fulvius_uce-2595","NW_006532949",93.642,173,10,1,1,172,7624,7452,5.14e-67,257
"micrurus_fulvius_uce-2596","NW_006532163",91.632,239,16,4,4,241,342500,342735,5.67e-88,327
"micrurus_fulvius_uce-2598","NW_006534333",94.04,302,16,1,1,300,130674,130975,8.89e-127,457
"micrurus_fulvius_uce-2599","NW_006532912",99.638,276,1,0,1,276,328913,328638,2.84e-141,505
"micrurus_fulvius_uce-260","NW_006532158",95.685,394,16,1,1,394,538661,539053,1.86e-179,632
"micrurus_fulvius_uce-2609","NW_006536254",99.306,144,1,0,1,144,34156,34299,3.21e-68,261
"micrurus_fulvius_uce-2612","NW_006532211",99.251,267,2,0,1,267,66849,66583,1.28e-134,483
"micrurus_fulvius_uce-2614","NW_006537390",98.256,344,6,0,1,344,5300,5643,1.25e-170,603
"micrurus_fulvius_uce-2616","NW_006538673",95.795,547,13,4,1,539,51519,52063,0,874
"micrurus_fulvius_uce-2618","NW_006532189",95.283,318,15,0,1,318,424845,425162,3.33e-141,505
"micrurus_fulvius_uce-2619","NW_006532871",96.928,293,8,1,1,293,35943,36234,8.51e-137,490
"micrurus_fulvius_uce-2620","NW_006532069",98.089,157,3,0,1,157,664125,664281,8.66e-72,274
"micrurus_fulvius_uce-2621","NW_006533736",94.75,400,8,8,1,391,136861,137256,8.57e-173,610
"micrurus_fulvius_uce-2623","NW_006533722",97.238,362,10,0,1,362,223882,224243,6.1e-174,614
"micrurus_fulvius_uce-2628","NW_006534029",97.08,274,8,0,1,274,41730,42003,1.72e-128,462
"micrurus_fulvius_uce-2637","NW_006532939",98.291,351,6,0,1,351,101794,101444,1.64e-174,616
"micrurus_fulvius_uce-2638","NW_006532016",95.735,211,9,0,1,211,881835,881625,6.47e-92,340
"micrurus_fulvius_uce-264","NW_006535715",91.872,406,21,5,8,402,33408,33004,1.17e-156,556
"micrurus_fulvius_uce-2642","NW_006536484",100,134,0,0,1,134,5079,5212,2.28e-64,248
"micrurus_fulvius_uce-2646","NW_006532447",96.216,370,13,1,1,370,178725,178357,3.76e-171,604
"micrurus_fulvius_uce-2647","NW_006534609",97.165,388,11,0,1,388,138978,138591,0,656
"micrurus_fulvius_uce-2648","NW_006532121",98.062,258,5,0,1,258,522652,522909,1.25e-124,449
"micrurus_fulvius_uce-2651","NW_006534070",97.297,407,6,1,1,407,89926,90327,0,686
"micrurus_fulvius_uce-2656","NW_006532125",99.143,467,4,0,1,467,459057,458591,0,841
"micrurus_fulvius_uce-2657","NW_006537310",99.539,217,1,0,1,217,44492,44708,1.37e-108,396
"micrurus_fulvius_uce-2658","NW_006532339",90.625,352,16,5,31,379,278969,278632,5.32e-125,451
"micrurus_fulvius_uce-266","NW_006540680",94.118,391,16,4,1,391,22432,22049,4.02e-166,588
"micrurus_fulvius_uce-2662","NW_006532379",96.889,225,6,1,1,225,108095,107872,1.88e-102,375
"micrurus_fulvius_uce-2665","NW_006532047",99.237,262,2,0,1,262,448681,448420,7.57e-132,473
"micrurus_fulvius_uce-2666","NW_006534801",96.175,183,6,1,1,183,65434,65615,3.26e-79,298
"micrurus_fulvius_uce-2667","NW_006533317",97.482,278,6,1,43,319,27954,28231,9.41e-132,473
"micrurus_fulvius_uce-2668","NW_006533600",98.148,324,4,2,1,324,3841,3520,5.52e-159,564
"micrurus_fulvius_uce-2671","NW_006532367",95.133,452,18,4,3,454,364290,363843,0,710
"micrurus_fulvius_uce-2674","NW_006542658",89.024,164,12,1,1,164,10945,11102,2.99e-49,198
"micrurus_fulvius_uce-2677","NW_006532339",92.571,350,24,2,25,372,11159,10810,5.1e-140,501
"micrurus_fulvius_uce-2678","NW_006538095",97.765,179,2,1,1,179,8862,8686,5.34e-82,307
"micrurus_fulvius_uce-268","NW_006532157",96.175,183,7,0,1,183,146117,145935,9.06e-80,300
"micrurus_fulvius_uce-2682","NW_006532447",94.145,427,24,1,1,426,435534,435108,0,649
"micrurus_fulvius_uce-2684","NW_006532128",98.734,158,1,1,5,161,12243,12086,1.01e-73,279
"micrurus_fulvius_uce-2688","NW_006533165",90.805,174,15,1,4,177,146991,146819,3.22e-59,231
"micrurus_fulvius_uce-2690","NW_006534632",97.429,389,9,1,1,389,25387,25774,0,662
"micrurus_fulvius_uce-2693","NW_006532903",95.765,307,9,1,1,307,206669,206367,2.49e-137,492
"micrurus_fulvius_uce-2694","NW_006532465",96.124,387,15,0,1,387,325237,325623,1.81e-179,632
"micrurus_fulvius_uce-2697","NW_006532100",96.68,241,6,1,2,240,308505,308265,1.18e-109,399
"micrurus_fulvius_uce-2698","NW_006533329",97.727,440,7,3,1,439,48726,49163,0,754
"micrurus_fulvius_uce-2699","NW_006532480",95.238,210,9,1,1,210,150739,150947,3.83e-89,331
"micrurus_fulvius_uce-27","NW_006538100",98.19,221,4,0,1,221,11646,11866,8.41e-106,387
"micrurus_fulvius_uce-2701","NW_006533212",98.675,151,2,0,1,151,84990,84840,2.05e-70,268
"micrurus_fulvius_uce-2703","NW_006533253",93.833,227,5,3,1,218,217477,217251,1.11e-89,333
"micrurus_fulvius_uce-2708","NW_006532400",96.266,241,4,1,1,241,81366,81601,7.14e-107,390
"micrurus_fulvius_uce-2710","NW_006541775",91.63,227,11,3,1,222,11694,11471,6.8e-82,307
"micrurus_fulvius_uce-2713","NW_006532656",94.167,240,12,1,1,238,36945,37184,4.32e-99,364
"micrurus_fulvius_uce-2714","NW_006533326",94.792,384,19,1,1,383,156126,155743,6.53e-169,597
"micrurus_fulvius_uce-2716","NW_006536021",96.154,234,3,1,1,228,23280,23513,5.22e-103,377
"micrurus_fulvius_uce-2718","NW_006537898",97.931,145,2,1,1,144,40751,40895,6.94e-65,250
"micrurus_fulvius_uce-2729","NW_006533455",92.032,251,9,6,1,240,161319,161069,2.02e-92,342
"micrurus_fulvius_uce-2731","NW_006541889",96.266,482,16,2,1,480,1681,2162,0,789
"micrurus_fulvius_uce-2732","NW_006534617",95.046,323,15,1,1,323,120454,120775,9.5e-142,507
"micrurus_fulvius_uce-2733","NW_006532537",92.086,278,15,4,10,280,415919,415642,3.93e-105,385
"micrurus_fulvius_uce-2734","NW_006532931",88.088,319,31,3,1,314,119142,119458,3.47e-101,372
"micrurus_fulvius_uce-2735","NW_006532892",98.99,297,3,0,1,297,138904,138608,1.41e-149,532
"micrurus_fulvius_uce-2739","NW_006532312",98.261,230,4,0,3,232,91232,91003,8.78e-111,403
"micrurus_fulvius_uce-2742","NW_006534209",98.662,299,4,0,1,299,73333,73631,5.13e-149,531
"micrurus_fulvius_uce-2745","NW_006534392",96.821,346,9,1,1,344,92369,92024,7.57e-163,577
"micrurus_fulvius_uce-2746","NW_006534409",98.521,338,5,0,1,338,78300,78637,5.74e-169,597
"micrurus_fulvius_uce-2754","NW_006536049",98.008,251,3,1,1,249,111602,111852,3.37e-120,435
"micrurus_fulvius_uce-2755","NW_006532106",98.958,192,1,1,3,194,247243,247053,1.59e-92,342
"micrurus_fulvius_uce-2757","NW_006532410",99.487,195,1,0,1,195,206824,207018,2.08e-96,355
"micrurus_fulvius_uce-2758","NW_006532157",97.41,695,18,0,1,695,154398,153704,0,1184
"micrurus_fulvius_uce-276","NW_006532960",96.386,332,11,1,1,332,298851,299181,2.05e-153,545
"micrurus_fulvius_uce-2767","NW_006534425",98.544,412,5,1,1,412,114183,114593,0,726
"micrurus_fulvius_uce-2768","NW_006532204",97.64,339,7,1,2,340,370230,370567,5.78e-164,580
"micrurus_fulvius_uce-2769","NW_006535498",97.674,215,5,0,1,215,78947,78733,8.2e-101,370
"micrurus_fulvius_uce-277","NW_006534625",97.706,436,10,0,3,438,101828,101393,0,750
"micrurus_fulvius_uce-2770","NW_006532652",98.462,325,3,1,1,325,197307,196985,3.31e-161,571
"micrurus_fulvius_uce-2771","NW_006532918",97.306,297,8,0,1,297,54093,54389,3.08e-141,505
"micrurus_fulvius_uce-2772","NW_006532170",98.571,280,3,1,1,280,36203,35925,6.28e-138,494
"micrurus_fulvius_uce-2773","NW_006536914",96.818,220,7,0,1,220,27633,27414,3.03e-100,368
"micrurus_fulvius_uce-2774","NW_006532409",95.783,332,12,2,1,330,132685,133016,4.42e-150,534
"micrurus_fulvius_uce-2775","NW_006538366",96.914,324,9,1,1,324,2868,2546,2.59e-152,542
"micrurus_fulvius_uce-2778","NW_006536975",100,137,0,0,1,137,14423,14287,5.09e-66,254
"micrurus_fulvius_uce-278","NW_006535278",96.45,338,9,2,1,337,33554,33219,3.47e-156,555
"micrurus_fulvius_uce-2780","NW_006532301",98.062,258,4,1,1,257,175161,175418,4.49e-124,448
"micrurus_fulvius_uce-2782","NW_006532047",94.891,411,17,3,8,417,656511,656104,0,640
"micrurus_fulvius_uce-2784","NW_006533293",94.386,285,15,1,3,287,230258,230541,1.14e-120,436
"micrurus_fulvius_uce-2785","NW_006535999",98.113,159,3,0,1,159,103353,103195,3.59e-73,278
"micrurus_fulvius_uce-2788","NW_006532096",96.939,392,12,0,1,392,141553,141944,0,658
"micrurus_fulvius_uce-279","NW_006532061",96.605,324,9,2,1,323,748533,748855,1.2e-150,536
"micrurus_fulvius_uce-2790","NW_006532048",97.744,399,9,0,1,399,488655,488257,0,688
"micrurus_fulvius_uce-2795","NW_006533254",98.35,303,4,1,1,303,66783,66482,5.24e-149,531
"micrurus_fulvius_uce-2796","NW_006532216",96.891,386,12,0,1,386,95286,94901,0,647
"micrurus_fulvius_uce-2797","NW_006535515",94.69,113,6,0,1,113,115989,115877,8.78e-43,176
"micrurus_fulvius_uce-280","NW_006532157",95.513,312,11,3,68,379,482094,481786,2.42e-138,496
"micrurus_fulvius_uce-2801","NW_006533931",94.167,120,1,4,1,115,60109,59991,2.5e-43,178
"micrurus_fulvius_uce-2802","NW_006534285",94.421,233,13,0,1,233,148749,148981,1.94e-97,359
"micrurus_fulvius_uce-2803","NW_006532067",98.113,318,6,0,1,318,32939,32622,3.26e-156,555
"micrurus_fulvius_uce-2809","NW_006534504",98.545,275,4,0,1,275,40421,40695,1.03e-135,486
"micrurus_fulvius_uce-2810","NW_006533707",98.645,369,1,2,1,365,136555,136187,0,651
"micrurus_fulvius_uce-2811","NW_006533725",98.953,191,2,0,1,191,46448,46258,1.56e-92,342
"micrurus_fulvius_uce-2812","NW_006538640",97.736,265,6,0,1,265,41840,41576,7.72e-127,457
"micrurus_fulvius_uce-2814","NW_006534314",94.595,185,10,0,1,185,155080,154896,7.14e-76,287
"micrurus_fulvius_uce-2817","NW_006537151",94.498,309,16,1,1,309,77207,77514,2.53e-132,475
"micrurus_fulvius_uce-2818","NW_006533423",97.753,267,6,0,2,268,127017,127283,6.04e-128,460
"micrurus_fulvius_uce-2828","NW_006532871",94.393,214,12,0,1,214,77363,77576,1.39e-88,329
"micrurus_fulvius_uce-2831","NW_006534418",92.614,352,26,0,1,352,74436,74787,1.03e-141,507
"micrurus_fulvius_uce-2835","NW_006532146",94.5,200,11,0,1,200,486308,486109,1.67e-82,309
"micrurus_fulvius_uce-2841","NW_006536789",99.525,421,1,1,1,420,74815,75235,0,765
"micrurus_fulvius_uce-2843","NW_006533834",95.023,221,11,0,1,221,173589,173809,3.97e-94,348
"micrurus_fulvius_uce-2844","NW_006532207",98.087,366,7,0,1,366,477997,477632,0,638
"micrurus_fulvius_uce-2846","NW_006534745",98.182,110,2,0,1,110,157277,157168,8.52e-48,193
"micrurus_fulvius_uce-2847","NW_006532160",95.938,320,13,0,1,320,251054,251373,1.2e-145,520
"micrurus_fulvius_uce-2849","NW_006533067",97.506,401,10,0,1,401,41928,42328,0,686
"micrurus_fulvius_uce-285","NW_006532837",95.844,385,8,2,2,383,283141,283520,1.8e-174,616
"micrurus_fulvius_uce-2851","NW_006532822",100,347,0,0,1,347,193020,193366,0,641
"micrurus_fulvius_uce-2853","NW_006537732",97.778,270,6,0,1,270,60150,59881,1.31e-129,466
"micrurus_fulvius_uce-2857","NW_006532726",94.932,296,15,0,99,394,274376,274671,7.12e-129,464
"micrurus_fulvius_uce-2858","NW_006532693",95.538,381,16,1,1,380,325551,325171,2.99e-172,608
"micrurus_fulvius_uce-286","NW_006535968",96.22,291,7,2,1,287,111160,111450,8.37e-132,473
"micrurus_fulvius_uce-2861","NW_006534313",96.951,328,10,0,2,329,178692,179019,4.37e-155,551
"micrurus_fulvius_uce-2865","NW_006534785",97.199,357,10,0,1,357,55874,56230,3.62e-171,604
"micrurus_fulvius_uce-2866","NW_006532593",99.437,355,1,1,4,357,398291,397937,0,643
"micrurus_fulvius_uce-2869","NW_006535974",94.608,204,11,0,1,204,70477,70274,1.05e-84,316
"micrurus_fulvius_uce-287","NW_006533942",89.964,279,10,6,1,279,201564,201824,6.64e-93,344
"micrurus_fulvius_uce-2874","NW_006532291",96.802,469,11,1,4,468,290305,289837,0,780
"micrurus_fulvius_uce-2875","NW_006532091",97.98,198,4,0,2,199,197211,197014,4.55e-93,344
"micrurus_fulvius_uce-2877","NW_006532500",97.411,309,2,4,1,307,320527,320831,3.18e-146,521
"micrurus_fulvius_uce-2878","NW_006534185",98.084,261,5,0,1,261,185946,185686,2.73e-126,455
"micrurus_fulvius_uce-2879","NW_006532426",93.548,310,18,2,1,308,15360,15051,7.07e-128,460
"micrurus_fulvius_uce-288","NW_006534470",98.175,274,5,0,1,274,62354,62627,1.71e-133,479
"micrurus_fulvius_uce-2882","NW_006532302",96.403,139,4,1,1,139,48892,49029,3.11e-58,228
"micrurus_fulvius_uce-2886","NW_006533168",88.024,334,21,7,1,315,85121,85454,7.62e-103,377
"micrurus_fulvius_uce-2887","NW_006532717",92.308,390,22,6,1,388,137037,137420,6.76e-154,547
"micrurus_fulvius_uce-2890","NW_006533656",94.561,239,4,6,1,239,44246,44017,5.54e-98,361
"micrurus_fulvius_uce-2892","NW_006533209",97.245,363,9,1,1,362,178557,178195,6.1e-174,614
"micrurus_fulvius_uce-2893","NW_006532065",98.611,288,4,0,1,288,52698,52411,6.41e-143,510
"micrurus_fulvius_uce-2895","NW_006532683",94.521,292,15,1,2,293,103411,103701,1.44e-124,449
"micrurus_fulvius_uce-2897","NW_006532291",97.966,295,6,0,1,295,318966,318672,1.83e-143,512
"micrurus_fulvius_uce-2899","NW_006532400",96.089,358,12,1,1,358,163303,163658,1.71e-164,582
"micrurus_fulvius_uce-2901","NW_006532216",98.71,310,4,0,3,312,213833,213524,4.12e-155,551
"micrurus_fulvius_uce-2903","NW_006534486",99.029,309,3,0,1,309,168651,168959,3.15e-156,555
"micrurus_fulvius_uce-2905","NW_006537914",97.98,396,3,1,1,391,48721,48326,0,682
"micrurus_fulvius_uce-2907","NW_006533161",99.695,328,1,0,1,328,225472,225799,4.28e-170,601
"micrurus_fulvius_uce-2908","NW_006534563",97.129,209,4,2,2,209,19534,19327,2.88e-95,351
"micrurus_fulvius_uce-2909","NW_006532924",98.177,384,6,1,1,384,69341,69723,0,669
"micrurus_fulvius_uce-291","NW_006532853",97.211,251,7,0,1,251,215592,215842,2.05e-117,425
"micrurus_fulvius_uce-2911","NW_006540459",99.291,282,2,0,1,282,17067,16786,6.26e-143,510
"micrurus_fulvius_uce-2915","NW_006537689",98.077,364,4,3,1,364,16518,16878,6.09e-179,630
"micrurus_fulvius_uce-2917","NW_006532237",93.59,312,14,3,1,310,114072,113765,7.1e-128,460
"micrurus_fulvius_uce-292","NW_006536415",100,303,0,0,1,303,87986,88288,6.64e-158,560
"micrurus_fulvius_uce-2921","NW_006532483",93.496,246,16,0,1,246,110084,109839,1.23e-99,366
"micrurus_fulvius_uce-2923","NW_006538123",96.522,460,16,0,1,460,47561,47102,0,761
"micrurus_fulvius_uce-2924","NW_006537210",97.561,246,6,0,3,248,70222,69977,2.61e-116,422
"micrurus_fulvius_uce-2925","NW_006535382",100,217,0,0,1,217,92227,92443,2.94e-110,401
"micrurus_fulvius_uce-2928","NW_006535603",96.04,101,4,0,17,117,91628,91728,1.99e-39,165
"micrurus_fulvius_uce-2930","NW_006535857",98.75,160,2,0,2,161,75645,75486,2.18e-75,285
"micrurus_fulvius_uce-2933","NW_006532160",88.76,258,17,4,1,258,96486,96731,2.87e-81,305
"micrurus_fulvius_uce-2937","NW_006537456",94.979,239,11,1,1,238,63738,63976,7.08e-102,374
"micrurus_fulvius_uce-2938","NW_006533374",97.024,168,5,0,3,170,263720,263887,8.36e-75,283
"micrurus_fulvius_uce-2939","NW_006532207",98.921,278,3,0,1,278,461890,461613,4.8e-139,497
"micrurus_fulvius_uce-294","NW_006532096",96.364,385,10,4,1,383,558028,557646,6.44e-179,630
"micrurus_fulvius_uce-2940","NW_006532175",97.842,417,4,3,1,414,292974,293388,0,715
"micrurus_fulvius_uce-2941","NW_006533290",97.912,431,8,1,1,431,210957,210528,0,745
"micrurus_fulvius_uce-2943","NW_006536665",97.826,230,5,0,1,230,67690,67461,4.04e-109,398
"micrurus_fulvius_uce-2952","NW_006532227",94.69,226,10,1,1,226,14873,14650,1.13e-94,350
"micrurus_fulvius_uce-2954","NW_006532048",92.938,354,25,0,1,354,17846,18199,2.08e-144,516
"micrurus_fulvius_uce-2958","NW_006533026",96.088,409,10,4,1,405,283890,283484,0,662
