qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
micrurus_fulvius_uce-2389	JPMF01009208.1	98.49	331	5	0	5	335	6828	6498	3.41e-165	584
micrurus_fulvius_uce-239	JPMF01240457.1	98.98	491	5	0	1	491	1605	1115	0	880
micrurus_fulvius_uce-2392	JPMF01075992.1	97.72	395	9	0	1	395	10960	10566	0	680
micrurus_fulvius_uce-2393	JPMF01143648.1	97.53	365	8	1	1	364	2916	3280	7.92e-177	623
micrurus_fulvius_uce-2395	JPMF01013204.1	97.62	378	4	4	1	375	9352	8977	0	643
micrurus_fulvius_uce-2396	JPMF01008176.1	98.07	311	4	1	1	309	7167	7477	6.86e-152	540
micrurus_fulvius_uce-2397	JPMF01011535.1	98.06	412	8	0	1	412	935	1346	0	717
micrurus_fulvius_uce-2400	JPMF01077788.1	97.53	365	9	0	1	365	8290	8654	2.21e-177	625
micrurus_fulvius_uce-2404	JPMF01145464.1	100	196	0	0	1	196	4685	4880	9.59e-99	363
micrurus_fulvius_uce-2406	JPMF01115235.1	96.33	354	11	2	1	353	4750	5102	4.67e-164	580
micrurus_fulvius_uce-241	JPMF01248103.1	97.19	534	6	5	1	531	1707	1180	0	894
micrurus_fulvius_uce-2415	JPMF01003369.1	92.94	184	11	2	1	183	262	444	7.14e-70	267
micrurus_fulvius_uce-2417	JPMF01264492.1	97.66	299	7	0	1	299	10789	10491	4.01e-144	514
micrurus_fulvius_uce-2418	JPMF01254191.1	95.08	325	15	1	1	325	3416	3739	5.68e-143	510
micrurus_fulvius_uce-2419	JPMF01044413.1	95.76	354	15	0	1	354	4478	4831	2.82e-161	571
micrurus_fulvius_uce-242	JPMF01141864.1	98.73	472	5	1	1	471	4968	5439	0	837
micrurus_fulvius_uce-2421	JPMF01217391.1	98.48	264	3	1	1	264	2154	1892	3.58e-129	464
micrurus_fulvius_uce-2431	JPMF01029167.1	98.35	242	4	0	1	242	1544	1303	1.53e-117	425
micrurus_fulvius_uce-2433	JPMF01368580.1	95.07	203	10	0	1	203	384	182	6.1e-86	320
micrurus_fulvius_uce-2435	JPMF01123430.1	94.26	209	12	0	1	209	1922	1714	6.3e-86	320
micrurus_fulvius_uce-2437	JPMF01077595.1	97.93	338	3	4	1	338	1734	2067	1.24e-164	582
micrurus_fulvius_uce-2438	JPMF01099152.1	92.7	233	9	4	2	232	4989	4763	1.18e-88	329
micrurus_fulvius_uce-2439	JPMF01029972.1	95.12	328	13	3	5	332	3841	4165	4.5e-144	514
micrurus_fulvius_uce-2441	JPMF01005451.1	98.29	234	1	2	1	233	5813	6044	5.32e-112	407
micrurus_fulvius_uce-2442	JPMF01073165.1	94.58	203	11	0	1	203	12088	11886	2.84e-84	315
micrurus_fulvius_uce-2444	JPMF01033963.1	91.42	233	19	1	1	233	2239	2008	2.57e-85	318
micrurus_fulvius_uce-2445	JPMF01051243.1	96.12	412	14	1	1	410	12256	12667	0	671
micrurus_fulvius_uce-2446	JPMF01280590.1	100	324	0	0	1	324	1598	1275	1.18e-169	599
micrurus_fulvius_uce-245	JPMF01165124.1	98.61	359	5	0	3	361	6521	6163	1.19e-180	636
micrurus_fulvius_uce-2450	JPMF01120094.1	97.7	174	4	0	1	174	12901	12728	6.63e-80	300
micrurus_fulvius_uce-2451	JPMF01095529.1	90.57	297	20	3	1	289	753	457	9.25e-106	387
micrurus_fulvius_uce-2453	JPMF01168174.1	94.08	304	8	3	1	303	4667	4373	9e-126	453
micrurus_fulvius_uce-2456	JPMF01223151.1	99.01	404	2	2	1	403	3669	3267	0	723
micrurus_fulvius_uce-246	JPMF01231965.1	99.62	521	2	0	1	521	1011	1531	0	952
micrurus_fulvius_uce-2462	JPMF01002344.1	99.02	205	2	0	1	205	5363	5567	2.17e-100	368
micrurus_fulvius_uce-2464	JPMF01083141.1	98.95	285	3	0	4	288	5846	5562	4.98e-143	510
micrurus_fulvius_uce-2465	JPMF01155222.1	95.63	229	4	4	1	229	10241	10463	1.15e-98	363
micrurus_fulvius_uce-2466	JPMF01066222.1	96.47	312	9	1	1	312	5306	5615	4.2e-144	514
micrurus_fulvius_uce-2468	JPMF01028472.1	97.62	294	5	1	1	294	7129	6838	8.52e-141	503
micrurus_fulvius_uce-2471	JPMF01290856.1	93.77	305	17	1	2	306	739	437	7.03e-127	457
micrurus_fulvius_uce-2472	JPMF01277788.1	98.54	205	2	1	1	205	7028	6825	3.63e-98	361
micrurus_fulvius_uce-2475	JPMF01176529.1	92.14	331	18	7	26	355	1	324	6.39e-128	460
micrurus_fulvius_uce-2476	JPMF01105472.1	95.51	178	2	1	1	172	4958	5135	8.52e-74	279
micrurus_fulvius_uce-2478	JPMF01226525.1	97.17	212	5	1	1	211	1795	1584	4.86e-97	357
micrurus_fulvius_uce-248	JPMF01263487.1	95.94	492	18	1	1	492	1813	2302	0	797
micrurus_fulvius_uce-2480	JPMF01042633.1	99.58	237	1	0	5	241	4644	4408	9.12e-120	433
micrurus_fulvius_uce-2485	JPMF01011034.1	98.85	347	4	0	1	347	4840	4494	9.72e-176	619
micrurus_fulvius_uce-2487	JPMF01026161.1	98.64	293	4	0	1	293	2679	2971	8.43e-146	520
micrurus_fulvius_uce-2488	JPMF01270095.1	94.4	268	11	2	6	270	1347	1081	1.75e-112	409
micrurus_fulvius_uce-249	JPMF01158476.1	96.92	357	10	1	1	357	6428	6783	4.7e-169	597
micrurus_fulvius_uce-2498	JPMF01051766.1	96.39	277	6	2	2	278	11093	11365	8.21e-126	453
micrurus_fulvius_uce-25	JPMF01040918.1	96.89	514	5	5	1	514	10540	11042	0	850
micrurus_fulvius_uce-2502	JPMF01107767.1	97.89	237	5	0	1	237	2601	2365	4.2e-113	411
micrurus_fulvius_uce-2503	JPMF01135625.1	97.89	237	3	2	1	237	2126	2360	1.51e-112	409
micrurus_fulvius_uce-2504	JPMF01072431.1	94.95	277	9	3	1	274	319	593	1.36e-118	429
micrurus_fulvius_uce-2505	JPMF01195819.1	100	260	0	0	3	262	7260	7519	3.53e-134	481
micrurus_fulvius_uce-2506	JPMF01039844.1	93.5	400	25	1	1	400	2675	2277	6.95e-168	593
micrurus_fulvius_uce-2507	JPMF01078646.1	96.81	345	5	4	2	343	3224	3565	2.74e-161	571
micrurus_fulvius_uce-2509	JPMF01128496.1	98.01	352	7	0	2	353	6752	6401	1.66e-173	612
micrurus_fulvius_uce-251	JPMF01162870.1	96.33	109	1	2	1	108	3874	3980	1.36e-42	176
micrurus_fulvius_uce-2510	JPMF01081582.1	97.74	266	5	1	1	265	739	474	6.02e-127	457
micrurus_fulvius_uce-2511	JPMF01083764.1	93.02	444	18	2	2	432	4565	4122	1.23e-180	636
micrurus_fulvius_uce-2512	JPMF01274615.1	94.86	214	11	0	1	214	642	429	2.31e-90	335
micrurus_fulvius_uce-2515	JPMF01085671.1	97.37	228	5	1	3	230	3829	4055	6.83e-106	387
micrurus_fulvius_uce-2516	JPMF01017335.1	99.31	577	4	0	2	578	25762	26338	0	1044
micrurus_fulvius_uce-252	JPMF01044961.1	96.64	476	15	1	1	476	7342	7816	0	789
micrurus_fulvius_uce-2521	JPMF01319240.1	98.29	351	6	0	1	351	3561	3211	1.27e-174	616
micrurus_fulvius_uce-2526	JPMF01067689.1	98.84	258	3	0	1	258	2966	3223	4.52e-128	460
micrurus_fulvius_uce-2529	JPMF01139221.1	93.06	216	14	1	19	234	6485	6699	3.34e-84	315
micrurus_fulvius_uce-253	JPMF01148503.1	98.04	306	5	1	1	305	8110	7805	4.07e-149	531
micrurus_fulvius_uce-2531	JPMF01421992.1	91.11	180	14	2	166	343	338	517	2.46e-62	243
micrurus_fulvius_uce-2533	JPMF01123846.1	96.07	331	6	3	1	331	103	426	1.25e-149	532
micrurus_fulvius_uce-2538	JPMF01097300.1	98.57	350	5	0	1	350	1070	1419	9.81e-176	619
micrurus_fulvius_uce-2539	JPMF01039239.1	95.95	469	17	2	1	467	13037	12569	0	760
micrurus_fulvius_uce-254	JPMF01038072.1	92.98	399	23	3	1	395	5267	5664	6.83e-163	577
micrurus_fulvius_uce-2540	JPMF01095286.1	89.69	291	19	6	1	281	397	686	5.2e-98	361
micrurus_fulvius_uce-2545	JPMF01173135.1	95.22	356	16	1	1	356	2080	1726	1.71e-158	562
micrurus_fulvius_uce-2546	JPMF01228928.1	94.4	232	12	1	4	235	574	344	1.97e-96	355
micrurus_fulvius_uce-255	JPMF01126125.1	98.58	141	2	0	1	141	2536	2396	5.48e-65	250
micrurus_fulvius_uce-2551	JPMF01085780.1	89.1	312	26	6	1	312	6080	5777	4.45e-104	381
micrurus_fulvius_uce-2552	JPMF01066195.1	96.14	337	12	1	1	336	3835	3499	1.25e-154	549
micrurus_fulvius_uce-2553	JPMF01269469.1	99.02	410	3	1	1	410	4883	4475	0	734
micrurus_fulvius_uce-2558	JPMF01182744.1	96.61	177	5	1	1	176	1534	1710	1.12e-77	292
micrurus_fulvius_uce-2559	JPMF01218147.1	97.64	254	2	1	1	250	3273	3020	9.51e-120	433
micrurus_fulvius_uce-256	JPMF01010251.1	96.93	423	12	1	1	423	15657	15236	0	708
micrurus_fulvius_uce-2560	JPMF01216583.1	100	116	0	0	1	116	2936	2821	1.51e-54	215
micrurus_fulvius_uce-2561	JPMF01052468.1	97.36	227	5	1	4	229	7439	7213	2.46e-105	385
micrurus_fulvius_uce-2563	JPMF01290025.1	96.18	340	13	0	1	340	3283	2944	7.56e-157	556
micrurus_fulvius_uce-2564	JPMF01120049.1	99.36	315	1	1	1	315	4154	4467	8.93e-161	569
micrurus_fulvius_uce-257	JPMF01004729.1	99.44	356	2	0	1	356	1725	1370	0	647
micrurus_fulvius_uce-2572	JPMF01191785.1	96.04	202	5	3	1	200	7030	6830	1.29e-87	326
micrurus_fulvius_uce-2574	JPMF01052260.1	98.33	239	4	0	1	239	1814	1576	7.04e-116	420
micrurus_fulvius_uce-2575	JPMF01059296.1	97.44	156	3	1	1	156	2913	2759	2.12e-69	265
micrurus_fulvius_uce-2577	JPMF01192117.1	98.35	243	3	1	1	243	4252	4011	1.54e-117	425
micrurus_fulvius_uce-2579	JPMF01197871.1	95	240	12	0	1	240	3108	2869	4.32e-103	377
micrurus_fulvius_uce-258	JPMF01064965.1	99.75	392	1	0	1	392	1588	1197	0	719
micrurus_fulvius_uce-2585	JPMF01242302.1	94.6	185	10	0	1	185	3345	3161	5.55e-76	287
micrurus_fulvius_uce-2586	JPMF01076509.1	96.74	337	10	1	8	344	4920	4585	5.92e-158	560
micrurus_fulvius_uce-2587	JPMF01414493.1	91.07	168	9	1	1	168	1467	1306	1.42e-56	222
micrurus_fulvius_uce-2591	JPMF01006194.1	95.02	261	12	1	1	260	13802	13542	1.67e-112	409
micrurus_fulvius_uce-2592	JPMF01038112.1	96.71	243	8	0	5	247	1964	1722	2.04e-111	405
micrurus_fulvius_uce-2594	JPMF01380846.1	96.83	126	4	0	2	127	217	342	2.2e-53	211
micrurus_fulvius_uce-2595	JPMF01198266.1	91.02	167	8	2	1	161	1510	1675	1.88e-55	219
micrurus_fulvius_uce-2598	JPMF01162010.1	96.67	300	8	1	4	301	9976	9677	4.07e-139	497
micrurus_fulvius_uce-2599	JPMF01197009.1	98.91	276	3	0	1	276	9696	9421	4.8e-138	494
micrurus_fulvius_uce-260	JPMF01263984.1	97.97	394	8	0	3	396	3049	2656	0	684
micrurus_fulvius_uce-2609	JPMF01111269.1	99.31	144	1	0	1	144	6526	6383	2.49e-68	261
micrurus_fulvius_uce-2612	JPMF01210891.1	97.38	267	5	1	1	267	7446	7710	7.85e-126	453
micrurus_fulvius_uce-2614	JPMF01064317.1	97.67	344	8	0	1	344	11779	12122	2.1e-167	592
micrurus_fulvius_uce-2616	JPMF01008706.1	97.42	543	10	1	1	539	16257	16799	0	922
micrurus_fulvius_uce-2618	JPMF01088557.1	95.6	318	14	0	1	318	3758	4075	5.55e-143	510
micrurus_fulvius_uce-2619	JPMF01022153.1	97.61	293	7	0	1	293	4640	4932	8.49e-141	503
micrurus_fulvius_uce-2620	JPMF01206331.1	93.01	286	8	1	1	274	5091	4806	6.38e-112	407
micrurus_fulvius_uce-2621	JPMF01009699.1	96.93	391	4	4	1	391	22396	22778	0	649
micrurus_fulvius_uce-2623	JPMF01036141.1	96.68	362	12	0	1	362	14580	14219	1.03e-170	603
micrurus_fulvius_uce-2628	JPMF01279247.1	96.35	274	8	1	1	274	2002	1731	1.05e-124	449
micrurus_fulvius_uce-2637	JPMF01019373.1	98.58	352	4	1	1	351	6602	6953	2.74e-176	621
micrurus_fulvius_uce-2638	JPMF01030399.1	95.33	214	10	0	3	216	2166	1953	5.02e-92	340
micrurus_fulvius_uce-264	JPMF01097282.1	90.39	416	24	7	2	402	1800	1386	1.53e-149	532
micrurus_fulvius_uce-2642	JPMF01059975.1	100	133	0	0	1	133	6981	6849	6.44e-64	246
micrurus_fulvius_uce-2646	JPMF01209663.1	96.2	368	13	1	3	370	1833	2199	3.78e-170	601
micrurus_fulvius_uce-2647	JPMF01259353.1	97.94	388	8	0	1	388	11475	11088	0	673
micrurus_fulvius_uce-2648	JPMF01188040.1	96.51	258	9	0	1	258	2668	2411	4.58e-118	427
micrurus_fulvius_uce-2651	JPMF01125715.1	98.28	407	6	1	1	407	8245	7840	0	712
micrurus_fulvius_uce-2656	JPMF01010692.1	99.36	466	3	0	2	467	4897	4432	0	845
micrurus_fulvius_uce-2657	JPMF01208312.1	99.08	217	2	0	1	217	1166	1382	4.94e-107	390
micrurus_fulvius_uce-2658	JPMF01093644.1	91.84	380	16	5	1	376	1789	2157	1.44e-144	516
micrurus_fulvius_uce-266	JPMF01061876.1	96.67	391	12	1	1	391	6161	6550	0	649
micrurus_fulvius_uce-2662	JPMF01186791.1	98.69	229	2	1	1	228	815	587	1.87e-111	405
micrurus_fulvius_uce-2665	JPMF01273759.1	99.24	263	1	1	1	262	3040	2778	5.9e-132	473
micrurus_fulvius_uce-2666	JPMF01100751.1	95.58	181	8	0	1	181	5146	4966	4.24e-77	291
micrurus_fulvius_uce-2667	JPMF01079287.1	98.92	278	2	1	43	319	6720	6443	1.56e-138	496
micrurus_fulvius_uce-2668	JPMF01025889.1	97.84	324	5	2	1	324	5086	4765	1.99e-157	558
micrurus_fulvius_uce-2671	JPMF01075412.1	96.02	452	15	3	3	454	7098	6650	0	732
micrurus_fulvius_uce-2674	JPMF01017558.1	93.08	159	11	0	6	164	1260	1418	6.36e-60	233
micrurus_fulvius_uce-2677	JPMF01272992.1	93.19	382	12	7	2	372	911	533	1.4e-154	549
micrurus_fulvius_uce-2678	JPMF01148874.1	99.44	177	0	1	4	179	2242	2066	5.33e-86	320
micrurus_fulvius_uce-268	JPMF01214775.1	97.79	181	4	0	1	181	1791	1971	9.04e-84	313
micrurus_fulvius_uce-2682	JPMF01060550.1	95.17	414	19	1	14	426	10414	10001	0	652
micrurus_fulvius_uce-2684	JPMF01301880.1	97.52	161	4	0	1	161	653	813	1.02e-72	276
micrurus_fulvius_uce-2690	JPMF01022331.1	97.17	389	10	1	1	389	5845	5458	0	656
micrurus_fulvius_uce-2693	JPMF01136738.1	97.39	307	6	1	1	307	8063	8367	2.47e-146	521
micrurus_fulvius_uce-2694	JPMF01033342.1	97.93	387	7	1	1	387	16031	16416	0	669
micrurus_fulvius_uce-2697	JPMF01070556.1	98.32	238	4	0	2	239	1769	2006	2.54e-115	418
micrurus_fulvius_uce-2698	JPMF01314409.1	97.49	439	9	2	1	439	2508	2072	0	749
micrurus_fulvius_uce-2699	JPMF01022982.1	96.21	211	7	1	1	211	6443	6234	3.82e-93	344
micrurus_fulvius_uce-27	JPMF01277405.1	99.55	221	1	0	1	221	211	431	6.49e-111	403
micrurus_fulvius_uce-2701	JPMF01065071.1	99.34	152	1	0	1	152	3139	3290	9.5e-73	276
micrurus_fulvius_uce-2703	JPMF01184514.1	94.67	225	3	3	5	220	2019	1795	5.13e-92	340
micrurus_fulvius_uce-2708	JPMF01235111.1	98.32	238	3	1	4	241	1032	796	9.19e-115	416
micrurus_fulvius_uce-2710	JPMF01113240.1	95.52	223	6	2	1	223	3757	3975	6.69e-96	353
micrurus_fulvius_uce-2713	JPMF01037614.1	93.1	232	16	0	9	240	5147	5378	5.69e-92	340
micrurus_fulvius_uce-2714	JPMF01183233.1	95.82	383	15	1	2	383	1038	1420	3.89e-175	617
micrurus_fulvius_uce-2716	JPMF01166277.1	96.05	228	9	0	1	228	5364	5591	1.89e-101	372
micrurus_fulvius_uce-2718	JPMF01215448.1	99.31	144	1	0	1	144	731	874	2.49e-68	261
micrurus_fulvius_uce-2729	JPMF01335267.1	95.52	201	9	0	40	240	1513	1713	2.05e-86	322
micrurus_fulvius_uce-2731	JPMF01081584.1	95.85	482	18	2	1	480	5609	6090	0	778
micrurus_fulvius_uce-2732	JPMF01014330.1	95.02	321	14	2	1	321	5003	5321	9.54e-141	503
micrurus_fulvius_uce-2733	JPMF01104385.1	90.68	279	17	4	9	280	9650	9926	1.44e-98	363
micrurus_fulvius_uce-2734	JPMF01245437.1	87.86	313	23	8	2	314	2626	2923	9.76e-96	353
micrurus_fulvius_uce-2735	JPMF01133450.1	99.33	297	2	0	1	297	4771	4475	2.36e-151	538
micrurus_fulvius_uce-2739	JPMF01034806.1	99.57	232	1	0	1	232	7779	7548	5.26e-117	424
micrurus_fulvius_uce-2742	JPMF01062623.1	98.66	299	4	0	1	299	10004	9706	3.98e-149	531
micrurus_fulvius_uce-2745	JPMF01059137.1	98.25	342	6	0	3	344	5735	5394	1.25e-169	599
micrurus_fulvius_uce-2746	JPMF01050541.1	98.53	340	5	0	1	340	8026	7687	3.44e-170	601
micrurus_fulvius_uce-2754	JPMF01105586.1	94.82	251	10	1	2	249	790	540	2.08e-106	388
micrurus_fulvius_uce-2755	JPMF01061387.1	99.48	194	0	1	1	194	3122	2930	2.05e-95	351
micrurus_fulvius_uce-2757	JPMF01089651.1	98.97	195	2	0	1	195	7914	8108	7.51e-95	350
micrurus_fulvius_uce-2758	JPMF01112311.1	96.83	695	22	0	1	695	13214	12520	0	1162
micrurus_fulvius_uce-276	JPMF01221640.1	96.08	332	12	1	1	332	2328	1998	7.42e-152	540
micrurus_fulvius_uce-2767	JPMF01072278.1	98.54	412	5	1	1	412	7967	7557	0	726
micrurus_fulvius_uce-2768	JPMF01040528.1	97.65	340	6	2	1	340	11248	11585	1.25e-164	582
micrurus_fulvius_uce-2769	JPMF01165841.1	96.76	216	6	1	1	215	2205	1990	1.38e-97	359
micrurus_fulvius_uce-277	JPMF01241402.1	97.22	431	12	0	8	438	5718	6148	0	730
micrurus_fulvius_uce-2770	JPMF01031824.1	98.77	325	2	1	1	325	10088	10410	5.53e-163	577
micrurus_fulvius_uce-2771	JPMF01325719.1	98.65	297	4	0	1	297	3299	3595	5.11e-148	527
micrurus_fulvius_uce-2772	JPMF01055968.1	97.16	282	5	1	1	279	10727	11008	6.38e-132	473
micrurus_fulvius_uce-2773	JPMF01144021.1	98.18	220	4	0	1	220	1553	1334	2.34e-105	385
micrurus_fulvius_uce-2774	JPMF01129322.1	96.7	333	7	3	1	330	8535	8204	3.41e-155	551
micrurus_fulvius_uce-2775	JPMF01143223.1	95.09	326	13	2	1	324	1524	1200	5.66e-143	510
micrurus_fulvius_uce-2778	JPMF01042632.1	99.28	138	0	1	1	137	12649	12786	1.84e-64	248
micrurus_fulvius_uce-278	JPMF01124632.1	96.44	337	10	1	1	337	166	500	2.69e-156	555
micrurus_fulvius_uce-2780	JPMF01171904.1	98.04	255	5	0	3	257	8861	9115	4.53e-123	444
micrurus_fulvius_uce-2782	JPMF01266237.1	95.92	417	16	1	1	417	892	1307	0	675
micrurus_fulvius_uce-2784	JPMF01151132.1	97.21	287	8	0	1	287	947	1233	8.68e-136	486
micrurus_fulvius_uce-2785	JPMF01273231.1	98.1	158	3	0	2	159	136	293	1e-72	276
micrurus_fulvius_uce-2788	JPMF01015762.1	96.94	392	12	0	1	392	2950	3341	0	658
micrurus_fulvius_uce-279	JPMF01109622.1	95.96	322	11	2	4	323	6731	7052	2.61e-146	521
micrurus_fulvius_uce-2790	JPMF01032973.1	97.74	399	9	0	1	399	6606	6208	0	688
micrurus_fulvius_uce-2795	JPMF01028805.1	99.34	303	2	0	1	303	5264	4962	1.12e-154	549
micrurus_fulvius_uce-2796	JPMF01190378.1	95.17	393	12	1	1	386	11712	12104	5.08e-174	614
micrurus_fulvius_uce-2797	JPMF01089256.1	97.34	113	3	0	1	113	3427	3539	6.86e-48	193
micrurus_fulvius_uce-280	JPMF01109970.1	95.08	386	10	6	1	379	10051	9668	1.39e-169	599
micrurus_fulvius_uce-2801	JPMF01011375.1	96.58	117	0	4	1	115	7860	7746	2.52e-47	191
micrurus_fulvius_uce-2802	JPMF01344001.1	96.14	233	9	0	1	233	456	688	3.23e-104	381
micrurus_fulvius_uce-2803	JPMF01395481.1	99.06	318	3	0	1	318	2183	1866	2.51e-161	571
micrurus_fulvius_uce-2809	JPMF01015931.1	97.1	276	7	1	1	275	15904	15629	3.75e-129	464
micrurus_fulvius_uce-2810	JPMF01088521.1	99.18	366	2	1	1	365	2901	3266	0	658
micrurus_fulvius_uce-2811	JPMF01006751.1	99.48	191	1	0	1	191	8491	8301	2.61e-94	348
micrurus_fulvius_uce-2812	JPMF01341150.1	98.49	265	4	0	1	265	1807	2071	2.78e-130	468
micrurus_fulvius_uce-2814	JPMF01025133.1	96.22	185	7	0	1	185	427	243	5.51e-81	303
micrurus_fulvius_uce-2817	JPMF01098740.1	94.5	309	17	0	1	309	4067	4375	5.45e-133	477
micrurus_fulvius_uce-2818	JPMF01127340.1	98.88	268	3	0	1	268	453	720	1.3e-133	479
micrurus_fulvius_uce-2828	JPMF01036410.1	95.33	214	10	0	1	214	962	1175	4.97e-92	340
micrurus_fulvius_uce-2831	JPMF01401852.1	96.02	352	14	0	1	352	632	281	7.8e-162	573
micrurus_fulvius_uce-2835	JPMF01243865.1	94.53	201	10	1	1	200	1172	1372	1.3e-82	309
micrurus_fulvius_uce-2841	JPMF01032633.1	99.53	421	1	1	1	420	14093	14513	0	765
micrurus_fulvius_uce-2843	JPMF01025065.1	95.93	221	9	0	1	221	5362	5142	1.42e-97	359
micrurus_fulvius_uce-2844	JPMF01216672.1	98.09	366	7	0	1	366	538	173	0	638
micrurus_fulvius_uce-2846	JPMF01130936.1	100	110	0	0	1	110	3178	3069	3.06e-51	204
micrurus_fulvius_uce-2847	JPMF01072631.1	96.54	318	11	0	3	320	1581	1898	5.55e-148	527
micrurus_fulvius_uce-2849	JPMF01059788.1	98	401	8	0	1	401	1627	2027	0	697
micrurus_fulvius_uce-285	JPMF01032692.1	97.13	383	7	2	2	381	5472	5091	0	643
micrurus_fulvius_uce-2851	JPMF01239088.1	99.14	347	3	0	1	347	755	1101	2.09e-177	625
micrurus_fulvius_uce-2853	JPMF01416179.1	98.13	268	4	1	3	270	1109	843	1.02e-129	466
micrurus_fulvius_uce-2857	JPMF01127710.1	95.68	394	17	0	1	394	5428	5035	3.98e-180	634
micrurus_fulvius_uce-2858	JPMF01126932.1	98.68	380	5	0	1	380	4619	4998	0	675
micrurus_fulvius_uce-286	JPMF01143117.1	98.61	288	3	1	1	287	7284	6997	1.78e-142	508
micrurus_fulvius_uce-2861	JPMF01243098.1	99.09	329	3	0	1	329	362	690	2e-167	592
micrurus_fulvius_uce-2865	JPMF01182357.1	98.04	357	7	0	1	357	8954	8598	2.79e-176	621
micrurus_fulvius_uce-2866	JPMF01152403.1	98.88	358	3	1	1	357	10191	10548	0	638
micrurus_fulvius_uce-2869	JPMF01145264.1	98.04	204	4	0	1	204	3088	3291	1.73e-96	355
micrurus_fulvius_uce-287	JPMF01003449.1	94.64	280	14	1	1	279	346	625	1.07e-119	433
micrurus_fulvius_uce-2874	JPMF01061423.1	98.5	468	7	0	1	468	11632	12099	0	826
micrurus_fulvius_uce-2875	JPMF01039841.1	99	199	2	0	1	199	8545	8743	4.54e-97	357
micrurus_fulvius_uce-2877	JPMF01254967.1	96.46	311	3	5	1	307	2521	2827	6.91e-142	507
micrurus_fulvius_uce-2878	JPMF01091145.1	99.62	261	1	0	1	261	871	1131	4.54e-133	477
micrurus_fulvius_uce-2879	JPMF01013178.1	93.96	298	14	3	14	309	7896	8191	4.28e-124	448
micrurus_fulvius_uce-288	JPMF01035426.1	98.54	274	4	0	1	274	3723	3450	2.87e-135	484
micrurus_fulvius_uce-2882	JPMF01120070.1	98.56	139	2	0	1	139	3862	3724	6.68e-64	246
micrurus_fulvius_uce-2886	JPMF01006183.1	88.99	336	18	1	1	317	300	635	4.54e-109	398
micrurus_fulvius_uce-2887	JPMF01084125.1	95.1	388	18	1	1	388	3344	3730	6.6e-173	610
micrurus_fulvius_uce-2890	JPMF01176250.1	95.4	239	3	3	1	239	11972	11742	5.56e-102	374
micrurus_fulvius_uce-2892	JPMF01071272.1	97.75	356	8	0	7	362	1274	919	4.74e-174	614
micrurus_fulvius_uce-2893	JPMF01042847.1	98.23	283	5	0	1	283	6635	6353	1.39e-138	496
micrurus_fulvius_uce-2895	JPMF01178952.1	94.51	255	13	1	3	257	1730	1983	1.92e-107	392
micrurus_fulvius_uce-2897	JPMF01089257.1	98.64	295	4	0	1	295	2332	2626	6.56e-147	523
micrurus_fulvius_uce-2899	JPMF01356687.1	97.49	359	8	1	1	358	1421	1779	1.69e-173	612
micrurus_fulvius_uce-2901	JPMF01082775.1	98.39	310	5	0	3	312	1206	897	1.49e-153	545
micrurus_fulvius_uce-2903	JPMF01063716.1	99.03	308	3	0	1	308	4815	4508	8.81e-156	553
micrurus_fulvius_uce-2905	JPMF01130049.1	98.72	391	5	0	1	391	4364	4754	0	695
micrurus_fulvius_uce-2907	JPMF01006031.1	99.38	324	2	0	5	328	12190	12513	2.59e-166	588
micrurus_fulvius_uce-2908	JPMF01230330.1	97.61	209	3	2	2	209	639	846	4.8e-97	357
micrurus_fulvius_uce-2909	JPMF01066268.1	98.7	384	5	0	1	384	6134	5751	0	682
micrurus_fulvius_uce-291	JPMF01248959.1	98.01	251	5	0	1	251	1437	1187	7.38e-121	436
micrurus_fulvius_uce-2911	JPMF01032154.1	98.23	282	5	0	1	282	4714	4995	4.92e-138	494
micrurus_fulvius_uce-2915	JPMF01154973.1	98.9	365	2	2	1	364	8100	7737	0	651
micrurus_fulvius_uce-2917	JPMF01028186.1	94.21	311	17	1	1	310	4279	4589	7.08e-132	473
micrurus_fulvius_uce-292	JPMF01002185.1	99.67	303	1	0	1	303	8650	8952	2.4e-156	555
micrurus_fulvius_uce-2921	JPMF01436992.1	95.94	246	6	3	1	246	622	381	1.23e-108	396
micrurus_fulvius_uce-2923	JPMF01006520.1	97.61	460	11	0	1	460	18029	17570	0	789
micrurus_fulvius_uce-2924	JPMF01092738.1	97.18	248	7	0	1	248	1838	1591	7.34e-116	420
micrurus_fulvius_uce-2925	JPMF01045131.1	100	217	0	0	1	217	6762	6546	2.28e-110	401
micrurus_fulvius_uce-2928	JPMF01166590.1	93.97	116	4	2	2	117	2817	2705	9.34e-42	172
micrurus_fulvius_uce-2930	JPMF01119806.1	98.72	156	2	0	6	161	5048	4893	2.83e-73	278
micrurus_fulvius_uce-2933	JPMF01118088.1	89.79	235	15	5	1	233	7994	8221	1.74e-77	292
micrurus_fulvius_uce-2937	JPMF01382862.1	94.98	239	11	1	1	238	1424	1186	5.53e-102	374
micrurus_fulvius_uce-2938	JPMF01003641.1	98.24	170	3	0	1	170	7358	7527	2.32e-79	298
micrurus_fulvius_uce-2939	JPMF01123735.1	99.28	278	2	0	1	278	475	752	8.04e-141	503
micrurus_fulvius_uce-294	JPMF01053544.1	95.37	389	11	4	1	383	26789	27176	1.81e-173	612
