"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"micrurus_fulvius_uce-2294","KN621581",99.286,420,2,1,1,419,79141,79560,0,758
"micrurus_fulvius_uce-2296","KN634484",97.509,281,7,0,1,281,130636,130356,5.22e-134,481
"micrurus_fulvius_uce-2297","KN633629",96.078,255,7,3,40,292,234415,234162,2.02e-113,412
"micrurus_fulvius_uce-23","KN634389",99.575,471,1,1,1,471,56450,56919,0,857
"micrurus_fulvius_uce-2303","KN633628",95.455,110,3,1,62,171,642635,642528,5.77e-42,174
"micrurus_fulvius_uce-2306","KN636715",98.431,255,4,0,1,255,111998,111744,1.32e-124,449
"micrurus_fulvius_uce-2308","KN632546",97.727,132,3,0,1,132,110777,110908,3.12e-58,228
"micrurus_fulvius_uce-2309","KN630851",97.966,295,6,0,1,295,77849,78143,1.95e-143,512
"micrurus_fulvius_uce-231","KN634231",97.886,615,10,2,14,626,52587,53200,0,1061
"micrurus_fulvius_uce-2310","KN636240",98.403,313,5,0,2,314,58569,58257,4.44e-155,551
"micrurus_fulvius_uce-2313","KN623511",91.667,360,16,6,3,354,108279,107926,1.46e-135,486
"micrurus_fulvius_uce-2315","KN615646",97.656,128,3,0,1,128,180229,180102,5.12e-56,220
"micrurus_fulvius_uce-2319","KN631802",93.625,251,16,0,44,294,120261,120511,2.71e-102,375
"micrurus_fulvius_uce-232","KN634484",95.89,438,13,3,1,437,143161,142728,0,704
"micrurus_fulvius_uce-2320","KN634738",89.145,304,30,3,1,301,11173,11476,2.77e-102,375
"micrurus_fulvius_uce-233","KN630093",97.959,196,3,1,1,196,229597,229791,2.22e-91,339
"micrurus_fulvius_uce-2331","KN634389",99.546,441,2,0,1,441,36631,37071,0,804
"micrurus_fulvius_uce-2335","KN627988",96.721,183,6,0,1,183,117568,117386,2.08e-81,305
"micrurus_fulvius_uce-2336","KN617171",99.052,211,2,0,1,211,270532,270322,1.44e-103,379
"micrurus_fulvius_uce-2338","KN616020",98.873,355,4,0,1,355,36840,37194,4.9e-180,634
"micrurus_fulvius_uce-234","KN615098",97.163,423,9,1,1,420,17418,16996,0,712
"micrurus_fulvius_uce-2340","KN633140",94.633,354,15,3,1,350,236326,236679,2.32e-153,545
"micrurus_fulvius_uce-2341","KN633502",97.354,378,10,0,1,378,11847,11470,0,643
"micrurus_fulvius_uce-2342","KN616737",98.062,258,4,1,1,257,1042178,1041921,4.79e-124,448
"micrurus_fulvius_uce-2344","KN620947",97.917,240,5,0,1,240,591529,591768,1.25e-114,416
"micrurus_fulvius_uce-2345","KN624810",95.455,330,15,0,3,332,7362,7691,8.08e-148,527
"micrurus_fulvius_uce-2346","KN637018",95.681,301,8,3,1,296,41548,41248,1.99e-133,479
"micrurus_fulvius_uce-2347","KN638927",98.069,259,4,1,1,258,130686,130428,1.36e-124,449
"micrurus_fulvius_uce-2349","KN636370",96.727,275,8,1,1,275,20402,20129,8.59e-127,457
"micrurus_fulvius_uce-235","KN627191",98.087,366,4,2,1,364,34062,34426,5.03e-180,634
"micrurus_fulvius_uce-2353","KN634295",96.121,232,7,2,6,235,251802,252033,5.77e-103,377
"micrurus_fulvius_uce-2355","KN632351",95.597,159,4,2,1,159,279817,279662,2.33e-65,252
"micrurus_fulvius_uce-2358","KN626811",99.045,314,2,1,1,314,141567,141879,2.05e-158,562
"micrurus_fulvius_uce-2361","KN623941",94.815,135,6,1,1,134,598759,598893,1.15e-52,209
"micrurus_fulvius_uce-2365","KN632962",96.703,182,6,0,1,182,84853,84672,7.43e-81,303
"micrurus_fulvius_uce-2366","KN632534",96.815,157,5,0,3,159,95111,94955,1.07e-68,263
"micrurus_fulvius_uce-237","KN635321",95.965,347,14,0,1,347,34469,34815,6.36e-159,564
"micrurus_fulvius_uce-2370","KN621710",97.585,414,10,0,1,414,76124,75711,0,710
"micrurus_fulvius_uce-2379","KN616056",96.359,412,12,2,1,412,980,572,0,675
"micrurus_fulvius_uce-238","KN624322",98.428,318,5,0,1,318,248959,249276,7.47e-158,560
"micrurus_fulvius_uce-2380","KN630041",96.904,323,6,3,1,319,83992,84314,3.53e-151,538
"micrurus_fulvius_uce-2383","KN623436",94.03,402,23,1,10,410,169612,169211,3.48e-172,608
"micrurus_fulvius_uce-2384","KN627722",94.077,287,16,1,1,286,314595,314881,4.2e-120,435
"micrurus_fulvius_uce-2385","KN631801",96.654,269,8,1,1,268,68773,68505,1.81e-123,446
"micrurus_fulvius_uce-2387","KN631679",95.319,235,10,1,1,234,118,352,2.67e-101,372
"micrurus_fulvius_uce-2389","KN623375",97.923,337,5,1,1,335,43564,43900,1.69e-164,582
"micrurus_fulvius_uce-239","KN619796",98.982,491,5,0,1,491,59705,60195,0,880
"micrurus_fulvius_uce-2392","KN620384",97.722,395,9,0,1,395,72145,71751,0,680
"micrurus_fulvius_uce-2393","KN633571",98.077,364,7,0,1,364,30258,30621,5.03e-180,634
"micrurus_fulvius_uce-2395","KN622521",95.026,382,9,6,1,375,18728,18350,3.17e-167,592
"micrurus_fulvius_uce-2396","KN636404",96.175,183,4,2,127,309,216034,215855,2.25e-78,296
"micrurus_fulvius_uce-2397","KN623196",98.058,412,7,1,1,412,71891,72301,0,715
"micrurus_fulvius_uce-2400","KN614061",97.808,365,8,0,1,365,19667,20031,6.53e-179,630
"micrurus_fulvius_uce-2404","KN631117",100,196,0,0,1,196,277102,276907,1.32e-98,363
"micrurus_fulvius_uce-2406","KN634660",97.175,354,9,1,1,353,16234,16587,6.38e-169,597
"micrurus_fulvius_uce-241","KN638009",97.191,534,6,4,1,531,160559,160032,0,894
"micrurus_fulvius_uce-2415","KN616975",94.022,184,10,1,1,183,183390,183207,4.53e-73,278
"micrurus_fulvius_uce-2417","KN636021",97.324,299,8,0,1,299,45799,45501,2.57e-142,508
"micrurus_fulvius_uce-2418","KN617909",95.077,325,15,1,1,325,76367,76044,7.82e-143,510
"micrurus_fulvius_uce-2419","KN617063",94.915,354,18,0,1,354,226519,226166,3.91e-156,555
"micrurus_fulvius_uce-242","KN638927",98.517,472,5,2,1,471,175344,174874,0,832
"micrurus_fulvius_uce-2421","KN638400",98.485,264,3,1,1,264,5845,6107,4.91e-129,464
"micrurus_fulvius_uce-2431","JTGP01254673",98.76,242,3,0,1,242,2648,2889,4.51e-119,431
"micrurus_fulvius_uce-2433","KN620126",94.118,204,11,1,1,203,307150,307353,1.81e-82,309
"micrurus_fulvius_uce-2435","KN635723",95.215,209,10,0,1,209,46463,46255,4e-89,331
"micrurus_fulvius_uce-2437","KN626673",98.521,338,2,3,1,338,66073,66407,7.88e-168,593
"micrurus_fulvius_uce-2438","KN614874",92.308,234,9,5,2,232,9631,9404,7.51e-87,324
"micrurus_fulvius_uce-2439","KN632507",94.848,330,16,1,3,331,72792,72463,6.19e-144,514
"micrurus_fulvius_uce-2441","KN636326",99.142,233,1,1,1,233,21438,21669,3.36e-115,418
"micrurus_fulvius_uce-2442","KN617019",96,200,8,0,1,200,16793,16992,1.8e-87,326
"micrurus_fulvius_uce-2444","KN622288",90.717,237,18,1,1,233,15419,15655,1.63e-83,313
"micrurus_fulvius_uce-2445","KN632062",96.359,412,13,2,1,410,2899,2488,0,676
"micrurus_fulvius_uce-2446","KN632568",99.691,324,1,0,1,324,32062,32385,7.52e-168,593
"micrurus_fulvius_uce-245","KN613580",98.607,359,5,0,3,361,134092,133734,1.64e-180,636
"micrurus_fulvius_uce-2450","KN635744",98.214,168,3,0,1,168,56519,56686,4.24e-78,294
"micrurus_fulvius_uce-2451","KN633271",89.226,297,23,4,1,289,64830,64535,2.15e-98,363
"micrurus_fulvius_uce-2453","KN614361",93.75,304,9,2,1,303,23693,23987,5.76e-124,448
"micrurus_fulvius_uce-2456","KN620425",98.515,404,4,2,1,403,65012,64610,0,712
"micrurus_fulvius_uce-246","KN615377",99.808,521,1,0,1,521,35069,34549,0,957
"micrurus_fulvius_uce-2462","KN637855",97.608,209,1,1,1,205,184755,184547,2.32e-96,355
"micrurus_fulvius_uce-2464","KN617171",99.306,288,2,0,1,288,365042,364755,3.16e-146,521
"micrurus_fulvius_uce-2465","KN633935",96.07,229,3,4,1,229,86552,86774,3.37e-100,368
"micrurus_fulvius_uce-2466","KN621702",95.833,312,11,1,1,312,153702,153393,1.25e-140,503
"micrurus_fulvius_uce-2468","KN635221",97.619,294,6,1,1,294,6057,5765,1.17e-140,503
"micrurus_fulvius_uce-2471","KN632151",94.098,305,16,1,2,306,82955,83257,2.08e-128,462
"micrurus_fulvius_uce-2472","KN632307",98.537,205,2,1,1,205,280895,280692,4.99e-98,361
"micrurus_fulvius_uce-2475","KN638009",92.069,290,14,2,66,355,13786,13506,1.94e-109,399
"micrurus_fulvius_uce-2476","KN635195",96.067,178,1,1,1,172,140521,140698,2.52e-75,285
"micrurus_fulvius_uce-2478","KN617063",97.17,212,5,1,1,211,388358,388147,6.68e-97,357
"micrurus_fulvius_uce-248","KN614251",96.349,493,17,1,1,492,18608,18116,0,809
"micrurus_fulvius_uce-2480","KN635220",99.578,237,1,0,5,241,67661,67425,1.25e-119,433
"micrurus_fulvius_uce-2485","KN627575",99.135,347,3,0,1,347,38829,39175,2.87e-177,625
"micrurus_fulvius_uce-2487","KN634584",98.635,293,4,0,1,293,188068,188360,1.16e-145,520
"micrurus_fulvius_uce-2488","KN620365",95.802,262,9,2,10,270,189939,190199,3.07e-116,422
"micrurus_fulvius_uce-249","KN620425",98.039,357,6,1,1,357,10712,10357,1.38e-175,619
"micrurus_fulvius_uce-2498","KN632075",96.029,277,7,2,2,278,12060,11788,5.23e-124,448
"micrurus_fulvius_uce-25","KN624827",96.318,516,11,5,1,514,288030,287521,0,841
"micrurus_fulvius_uce-2502","KN631928",98.312,237,4,0,1,237,105306,105070,1.23e-114,416
"micrurus_fulvius_uce-2503","KN638009",97.479,238,4,2,1,237,145563,145327,2.67e-111,405
"micrurus_fulvius_uce-2504","KN631306",95.683,278,6,4,1,274,26711,26436,2.4e-122,442
"micrurus_fulvius_uce-2505","KN620384",99.618,262,1,0,1,262,139706,139445,1.74e-133,479
"micrurus_fulvius_uce-2506","KN631974",95.05,404,19,1,1,404,86150,86552,5.63e-180,634
"micrurus_fulvius_uce-2507","KN615758",97.376,343,6,2,2,343,160777,161117,6.27e-164,580
"micrurus_fulvius_uce-2509","KN632051",97.994,349,7,0,2,350,193588,193936,1.06e-171,606
"micrurus_fulvius_uce-251","KN637727",95.455,110,1,2,1,108,25231,25124,2.43e-41,172
"micrurus_fulvius_uce-2510","KN638624",98.496,266,3,1,1,265,15397,15132,3.81e-130,468
"micrurus_fulvius_uce-2511","KN635137",92.428,449,17,6,1,432,15515,15963,3.66e-177,625
"micrurus_fulvius_uce-2512","KN618564",95.327,214,10,0,1,214,14266,14479,6.83e-92,340
"micrurus_fulvius_uce-2515","KN634815",97.368,228,5,1,3,230,72249,72475,9.35e-106,387
"micrurus_fulvius_uce-2516","KN635195",99.481,578,3,0,1,578,181153,181730,0,1051
"micrurus_fulvius_uce-252","KN624322",96.008,476,13,1,1,476,284069,284538,0,769
"micrurus_fulvius_uce-2521","KN635165",98.86,351,4,0,1,351,40238,40588,8.09e-178,627
"micrurus_fulvius_uce-2526","KN614121",98.837,258,3,0,1,258,111680,111423,6.18e-128,460
"micrurus_fulvius_uce-2529","KN639097",93.191,235,14,2,1,234,36421,36188,5.82e-93,344
"micrurus_fulvius_uce-253","KN634392",99.346,306,1,1,1,305,61866,62171,1.19e-155,553
"micrurus_fulvius_uce-2531","KN626101",92.737,179,12,1,166,343,46353,46531,1.21e-66,257
"micrurus_fulvius_uce-2533","KN632309",96.979,331,6,2,1,331,50586,50912,1.32e-155,553
"micrurus_fulvius_uce-2538","KN631093",98.857,350,4,0,1,350,318744,319093,2.9e-177,625
"micrurus_fulvius_uce-2539","KN631207",97.43,467,12,0,1,467,148001,148467,0,797
"micrurus_fulvius_uce-254","KN636404",90.932,397,31,3,4,395,44857,44461,2.67e-148,529
"micrurus_fulvius_uce-2540","KN614217",89.236,288,20,5,1,277,142369,142082,1.54e-94,350
"micrurus_fulvius_uce-2545","KN626947",95.763,354,14,1,3,356,125143,124791,1.4e-160,569
"micrurus_fulvius_uce-2546","KN635932",94.894,235,12,0,1,235,1142,1376,3.47e-100,368
"micrurus_fulvius_uce-255","KN631306",98.582,141,2,0,1,141,19642,19502,7.54e-65,250
"micrurus_fulvius_uce-2551","KN616270",88.818,313,28,7,1,312,59920,59614,7.91e-103,377
"micrurus_fulvius_uce-2552","KN631567",97.297,333,9,0,1,333,1626,1958,1.71e-159,566
"micrurus_fulvius_uce-2553","KN631323",98.293,410,6,1,1,410,26542,26134,0,717
"micrurus_fulvius_uce-2558","KN632357",96.023,176,4,1,1,176,24359,24187,9.31e-75,283
"micrurus_fulvius_uce-2559","KN625112",96.8,250,2,2,1,250,4876,4633,1.7e-113,412
"micrurus_fulvius_uce-256","KN631892",96.235,425,12,4,1,423,116567,116989,0,693
"micrurus_fulvius_uce-2560","KN636028",100,116,0,0,1,116,185278,185163,2.06e-54,215
"micrurus_fulvius_uce-2561","KN633818",97.817,229,5,0,1,229,151532,151760,1.55e-108,396
"micrurus_fulvius_uce-2563","KN631177",96.471,340,12,0,1,340,128029,128368,2.24e-158,562
"micrurus_fulvius_uce-2564","KN634254",99.365,315,1,1,1,315,67921,68234,1.23e-160,569
"micrurus_fulvius_uce-257","KN632996",99.438,356,2,0,1,356,114852,115207,0,647
"micrurus_fulvius_uce-2572","KN638246",95.025,201,8,2,1,200,45556,45755,3.83e-84,315
"micrurus_fulvius_uce-2574","KN614926",99.163,239,2,0,1,239,21861,21623,4.45e-119,431
"micrurus_fulvius_uce-2575","KN631630",96.732,153,4,1,1,153,677646,677797,6.32e-66,254
"micrurus_fulvius_uce-2577","KN634822",97.942,243,3,2,1,243,27115,27355,9.81e-116,420
"micrurus_fulvius_uce-2579","KN637544",95.833,240,9,1,1,240,92168,92406,9.81e-106,387
"micrurus_fulvius_uce-258","KN631642",99.49,392,2,0,1,392,41628,41237,0,713
"micrurus_fulvius_uce-2585","KN623436",94.595,185,10,0,1,185,99371,99187,7.63e-76,287
"micrurus_fulvius_uce-2586","KN631825",96.746,338,10,1,7,344,6409,6745,2.26e-158,562
"micrurus_fulvius_uce-2587","KN630170",91.071,168,9,1,1,168,142488,142327,1.95e-56,222
"micrurus_fulvius_uce-2591","KN638938",96.169,261,7,2,1,260,202431,202689,8.18e-117,424
"micrurus_fulvius_uce-2592","KN632482",97.119,243,7,0,5,247,52348,52106,6.01e-113,411
"micrurus_fulvius_uce-2594","KN636086",98.413,126,2,0,2,127,20995,20870,1.38e-56,222
"micrurus_fulvius_uce-2595","KN618838",89.385,179,12,2,1,172,8485,8663,2.59e-55,219
"micrurus_fulvius_uce-2598","KN615615",96.37,303,9,1,1,301,2934,3236,5.59e-139,497
"micrurus_fulvius_uce-2599","KN618664",99.638,276,1,0,1,276,124111,124386,3.04e-141,505
"micrurus_fulvius_uce-260","KN617245",97.98,396,8,0,1,396,93773,94168,0,688
"micrurus_fulvius_uce-2609","KN623750",99.306,144,1,0,1,144,55261,55404,3.42e-68,261
"micrurus_fulvius_uce-2612","KN636781",98.502,267,4,0,1,267,174060,173794,2.97e-131,472
"micrurus_fulvius_uce-2614","KN632190",97.384,344,9,0,1,344,41594,41251,1.34e-165,586
"micrurus_fulvius_uce-2616","KN637036",97.436,546,7,3,1,539,34468,33923,0,924
"micrurus_fulvius_uce-2618","KN615523",95.912,318,13,0,1,318,25864,25547,1.64e-144,516
"micrurus_fulvius_uce-2619","KN617622",98.294,293,5,0,1,293,19284,19576,5.39e-144,514
"micrurus_fulvius_uce-2620","KN617970",91.696,289,9,1,1,274,22729,23017,1.14e-105,387
"micrurus_fulvius_uce-2621","KN614076",95.165,393,5,8,1,391,8632,9012,3.29e-172,608
"micrurus_fulvius_uce-2623","KN628372",98.066,362,7,0,1,362,32013,31652,6.47e-179,630
"micrurus_fulvius_uce-2628","KN614340",97.455,275,5,2,1,274,24417,24144,3.95e-130,468
"micrurus_fulvius_uce-2637","KN636150",98.295,352,5,1,1,351,188052,187701,1.75e-174,616
"micrurus_fulvius_uce-2638","KN622178",96.262,214,8,0,3,216,125417,125204,3.17e-95,351
"micrurus_fulvius_uce-264","KN636057",88.861,404,22,6,22,402,934,531,3.59e-132,475
"micrurus_fulvius_uce-2642","KN629614",100,133,0,0,1,133,119581,119449,8.77e-64,246
"micrurus_fulvius_uce-2646","KN618132",96.164,365,14,0,6,370,82134,81770,6.72e-169,597
"micrurus_fulvius_uce-2647","KN636928",98.196,388,7,0,1,388,38946,38559,0,678
"micrurus_fulvius_uce-2648","KN628716",96.124,258,10,0,1,258,135613,135870,2.92e-116,422
"micrurus_fulvius_uce-2651","KN633774",97.794,408,7,2,1,407,172705,173111,0,702
"micrurus_fulvius_uce-2656","KN638894",99.358,467,3,0,1,467,13718,13252,0,846
"micrurus_fulvius_uce-2657","KN617493",98.157,217,4,0,1,217,191570,191354,1.46e-103,379
"micrurus_fulvius_uce-2658","KN638009",92.368,380,20,2,1,379,45814,45443,1.97e-149,532
"micrurus_fulvius_uce-266","KN618165",97.698,391,8,1,1,391,15529,15140,0,671
"micrurus_fulvius_uce-2662","KN638125",99.115,226,1,1,1,225,11025,11250,2.56e-111,405
"micrurus_fulvius_uce-2665","KN636792",99.24,263,1,1,1,262,189205,188943,8.08e-132,473
"micrurus_fulvius_uce-2666","KN634408",92.746,193,4,5,1,183,22460,22268,7.59e-71,270
"micrurus_fulvius_uce-2667","KN637710",98.201,278,4,1,43,319,182389,182112,4.64e-135,484
"micrurus_fulvius_uce-2668","KN631254",96.914,324,8,1,1,324,49596,49917,2.76e-152,542
"micrurus_fulvius_uce-2671","KN632199",96.239,452,14,3,3,454,56799,56351,0,737
"micrurus_fulvius_uce-2674","KN631712",96.25,160,6,0,5,164,62230,62389,1.11e-68,263
"micrurus_fulvius_uce-2677","KN622515",92.895,380,14,4,3,372,1507,1131,1.15e-151,540
"micrurus_fulvius_uce-2678","KN620840",99.435,177,0,1,4,179,47035,46859,7.33e-86,320
"micrurus_fulvius_uce-268","KN620425",97.238,181,5,0,1,181,77789,77609,5.78e-82,307
"micrurus_fulvius_uce-2682","KN618132",94.928,414,20,1,14,426,355882,355469,0,647
"micrurus_fulvius_uce-2684","KN636435",98.113,159,2,1,4,161,61287,61129,1.4e-72,276
"micrurus_fulvius_uce-2688","KN632418",89.326,178,16,2,1,177,69826,70001,7.45e-56,220
"micrurus_fulvius_uce-2690","KN635034",97.172,389,10,1,1,389,23112,23499,0,656
"micrurus_fulvius_uce-2693","KN632703",96.417,307,8,1,1,307,25570,25873,1.23e-140,503
"micrurus_fulvius_uce-2694","KN637335",98.182,385,6,1,4,387,11904,11520,0,671
"micrurus_fulvius_uce-2697","KN633339",98.326,239,4,0,2,240,52942,52704,9.67e-116,420
"micrurus_fulvius_uce-2698","KN632486",96.811,439,12,2,1,439,87942,88378,0,732
"micrurus_fulvius_uce-2699","KN631528",95.794,214,7,2,1,213,32966,32754,5.26e-93,344
"micrurus_fulvius_uce-27","KN632951",99.548,221,1,0,1,221,19707,19927,8.87e-111,403
"micrurus_fulvius_uce-2701","KN632340",98.675,151,2,0,2,152,196614,196764,2.19e-70,268
"micrurus_fulvius_uce-2703","KN636055",95.175,228,2,3,2,220,13014,13241,3.24e-95,351
"micrurus_fulvius_uce-2708","KN637366",97.925,241,4,1,1,241,106615,106854,1.26e-114,416
"micrurus_fulvius_uce-2710","KN636974",93.778,225,9,3,1,223,26242,26463,1.19e-89,333
"micrurus_fulvius_uce-2714","KN632265",95.312,384,17,1,1,383,36922,37305,3.22e-172,608
"micrurus_fulvius_uce-2716","KN629468",97.38,229,5,1,1,228,121518,121290,2.57e-106,388
"micrurus_fulvius_uce-2718","KN627410",99.306,144,1,0,1,144,27858,28001,3.42e-68,261
"micrurus_fulvius_uce-2729","KN631305",93.089,246,10,6,1,239,60693,60448,9.95e-96,353
"micrurus_fulvius_uce-2731","KN631466",96.266,482,16,2,1,480,121369,121850,0,789
"micrurus_fulvius_uce-2732","KN616835",96.594,323,8,2,1,321,106737,106416,1.67e-149,532
"micrurus_fulvius_uce-2733","KN631616",92.58,283,15,4,1,280,70873,71152,4.17e-110,401
"micrurus_fulvius_uce-2734","KN638773",85.667,300,26,9,16,314,179198,178915,1.77e-79,300
"micrurus_fulvius_uce-2735","KN635461",99.327,297,2,0,1,297,243350,243646,3.25e-151,538
"micrurus_fulvius_uce-2739","KN624553",97.034,236,3,1,1,232,14301,14536,5.64e-108,394
"micrurus_fulvius_uce-2742","KN638619",98.662,299,3,1,1,299,13777,13480,1.97e-148,529
"micrurus_fulvius_uce-2745","KN633277",98.246,342,6,0,3,344,40270,40611,1.73e-169,599
"micrurus_fulvius_uce-2746","KN631218",97.647,340,8,0,1,340,40627,40966,4.77e-165,584
"micrurus_fulvius_uce-2754","KN624135",96,250,8,1,2,249,99210,98961,2.82e-111,405
"micrurus_fulvius_uce-2755","KN619289",98.969,194,1,1,1,194,47176,46984,1.31e-93,346
"micrurus_fulvius_uce-2757","KN632985",99.487,195,1,0,1,195,65083,65277,2.22e-96,355
"micrurus_fulvius_uce-2758","KN620425",97.122,695,20,0,1,695,86243,85549,0,1173
"micrurus_fulvius_uce-276","KN616270",96.687,332,10,1,1,332,102111,101781,4.72e-155,551
"micrurus_fulvius_uce-2767","KN633499",97.129,418,5,3,1,412,70451,70035,0,699
"micrurus_fulvius_uce-2768","KN633446",97.353,340,8,1,1,340,19983,19645,7.98e-163,577
"micrurus_fulvius_uce-2769","KN617504",97.222,216,5,1,1,215,119243,119458,4.06e-99,364
"micrurus_fulvius_uce-277","KN627611",97.483,437,11,0,2,438,42081,41645,0,747
"micrurus_fulvius_uce-2770","KN633707",98.769,325,2,1,1,325,95761,96083,7.6e-163,577
"micrurus_fulvius_uce-2771","KN631683",98.99,297,3,0,1,297,109469,109173,1.51e-149,532
"micrurus_fulvius_uce-2772","KN636128",95.39,282,7,3,1,279,186436,186714,6.85e-123,444
"micrurus_fulvius_uce-2773","KN617074",97.727,220,5,0,1,220,187498,187717,1.49e-103,379
"micrurus_fulvius_uce-2774","KN618982",96.997,333,7,3,1,330,66251,66583,1.01e-156,556
"micrurus_fulvius_uce-2775","KN621951",95.988,324,12,1,1,324,32945,33267,2.78e-147,525
"micrurus_fulvius_uce-2778","KN614184",99.27,137,1,0,1,137,125783,125647,2.53e-64,248
"micrurus_fulvius_uce-278","KN630982",96.736,337,9,1,1,337,44316,43982,7.96e-158,560
"micrurus_fulvius_uce-2780","KN619354",98.824,255,3,0,3,257,23776,23522,2.86e-126,455
"micrurus_fulvius_uce-2782","KN632503",96.403,417,14,1,1,417,5100,4685,0,686
"micrurus_fulvius_uce-2784","KN631300",94.613,297,16,0,1,297,114231,113935,7.23e-128,460
"micrurus_fulvius_uce-2785","KN631008",98.101,158,3,0,2,159,93536,93693,1.38e-72,276
"micrurus_fulvius_uce-2788","KN635195",96.419,391,13,1,3,392,264869,265259,0,643
"micrurus_fulvius_uce-279","KN629778",97.196,321,8,1,4,323,25915,25595,2.75e-152,542
"micrurus_fulvius_uce-2790","KN632067",98.246,399,7,0,1,399,103832,103434,0,699
"micrurus_fulvius_uce-2795","KN615127",99.01,303,3,0,1,303,167898,167596,7.19e-153,544
"micrurus_fulvius_uce-2796","KN613738",95.63,389,14,1,1,386,22071,22459,4.17e-176,621
"micrurus_fulvius_uce-2797","KN631606",97.345,113,3,0,1,113,59620,59732,9.31e-48,193
"micrurus_fulvius_uce-280","KN614109",96.084,383,9,5,1,379,155336,154956,1.47e-175,619
"micrurus_fulvius_uce-2801","KN617577",94.872,117,1,5,1,115,78628,78741,2.67e-43,178
"micrurus_fulvius_uce-2802","KN614175",95.708,233,10,0,1,233,39890,40122,2.05e-102,375
"micrurus_fulvius_uce-2803","KN634592",97.484,318,8,0,1,318,27527,27844,7.53e-153,544
"micrurus_fulvius_uce-2809","KN634995",97.826,276,5,1,1,275,31782,32057,2.37e-132,475
"micrurus_fulvius_uce-2811","KN636869",99.476,191,1,0,1,191,10666,10856,3.58e-94,348
"micrurus_fulvius_uce-2812","KN632685",97.736,265,6,0,1,265,113531,113795,8.24e-127,457
"micrurus_fulvius_uce-2814","KN621647",96.757,185,6,0,1,185,224678,224862,1.63e-82,309
"micrurus_fulvius_uce-2817","KN615926",95.469,309,14,0,1,309,25519,25827,7.45e-138,494
"micrurus_fulvius_uce-2818","KN616130",99.627,268,1,0,1,268,154644,154911,8.23e-137,490
"micrurus_fulvius_uce-2828","KN635881",94.393,214,12,0,1,214,30382,30169,1.48e-88,329
"micrurus_fulvius_uce-2831","KN632747",96.591,352,12,0,1,352,66286,66637,4.95e-165,584
"micrurus_fulvius_uce-2835","KN615659",95.5,200,9,0,1,200,77662,77861,8.24e-86,320
"micrurus_fulvius_uce-2841","KN633886",99.525,421,1,1,1,420,70393,69973,0,765
"micrurus_fulvius_uce-2843","KN620908",96.38,221,6,2,1,221,139118,138900,1.51e-98,363
"micrurus_fulvius_uce-2844","KN631945",98.634,366,5,0,1,366,54576,54211,0,649
"micrurus_fulvius_uce-2846","KN627967",98.182,110,2,0,1,110,123506,123615,8.99e-48,193
"micrurus_fulvius_uce-2847","KN619720",97.351,302,8,0,19,320,51572,51873,5.94e-144,514
"micrurus_fulvius_uce-2849","KN624322",98.254,401,6,1,1,401,258323,258722,0,701
"micrurus_fulvius_uce-285","KN619721",96.382,387,9,2,2,383,4306,3920,1.91e-179,632
"micrurus_fulvius_uce-2851","KN634226",98.847,347,4,0,1,347,29574,29228,1.34e-175,619
"micrurus_fulvius_uce-2853","KN633882",99.254,268,2,0,3,270,23044,23311,3.86e-135,484
"micrurus_fulvius_uce-2857","KN636696",93.333,405,16,3,1,394,57346,57750,4.33e-166,588
"micrurus_fulvius_uce-2858","KN632733",98.684,380,3,1,1,380,100965,101342,0,673
"micrurus_fulvius_uce-286","KN635009",98.264,288,4,1,1,287,49783,49496,1.14e-140,503
"micrurus_fulvius_uce-2861","KN613558",99.392,329,2,0,1,329,230077,230405,5.91e-169,597
"micrurus_fulvius_uce-2865","KN638033",98.599,357,5,0,1,357,26112,26468,1.77e-179,632
"micrurus_fulvius_uce-2866","KN632951",98.883,358,3,1,1,357,225179,225536,0,638
"micrurus_fulvius_uce-2869","KN632083",96.585,205,6,1,1,204,54182,54386,2.39e-91,339
"micrurus_fulvius_uce-287","KN633962",91.039,279,25,0,1,279,532225,532503,6.99e-103,377
"micrurus_fulvius_uce-2874","KN624591",98.701,462,6,0,7,468,155927,155466,0,821
"micrurus_fulvius_uce-2875","KN634135",98.995,199,2,0,1,199,42639,42837,6.24e-97,357
"micrurus_fulvius_uce-2877","KN621592",96.178,314,1,4,1,307,67585,67894,1.23e-140,503
"micrurus_fulvius_uce-2878","KN630382",95.785,261,0,1,1,261,77064,77313,6.4e-113,411
"micrurus_fulvius_uce-2879","KN632133",95.017,301,10,3,14,309,80794,80494,4.52e-130,468
"micrurus_fulvius_uce-288","KN631250",97.08,274,8,0,1,274,74602,74329,1.84e-128,462
"micrurus_fulvius_uce-2882","KN627797",97.842,139,3,0,1,139,137873,138011,4.27e-62,241
"micrurus_fulvius_uce-2886","KN633395",88.657,335,19,1,2,317,252172,252506,1.04e-106,390
"micrurus_fulvius_uce-2887","KN634295",94.148,393,18,2,1,388,30249,30641,9.15e-168,593
"micrurus_fulvius_uce-2890","KN613455",94.142,239,5,3,1,239,1647573,1647344,2.75e-96,355
"micrurus_fulvius_uce-2892","KN637172",98.066,362,7,0,1,362,50730,50369,6.47e-179,630
"micrurus_fulvius_uce-2893","KN615377",98.94,283,3,0,1,283,44007,43725,8.85e-142,507
