"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"micrurus_fulvius_uce-2773","AZIM01000031",98.182,220,4,0,1,220,935187,935406,3.31e-105,385
"micrurus_fulvius_uce-2774","AZIM01000002",97.885,331,6,1,1,330,793522,793192,3.72e-161,571
"micrurus_fulvius_uce-2775","AZIM01002248",96.914,324,9,1,1,324,69235,69557,2.86e-152,542
"micrurus_fulvius_uce-2778","AZIM01001566",100,138,0,0,1,138,173483,173620,1.57e-66,255
"micrurus_fulvius_uce-278","AZIM01001147",97.923,337,3,2,1,337,69308,68976,6.33e-164,580
"micrurus_fulvius_uce-2780","AZIM01000812",99.611,257,1,0,1,257,101029,101285,1.06e-130,470
"micrurus_fulvius_uce-2782","AZIM01000504",99.043,418,2,2,1,417,58739,59155,0,749
"micrurus_fulvius_uce-2784","AZIM01000448",98.99,297,3,0,1,297,158725,159021,1.56e-149,532
"micrurus_fulvius_uce-2785","AZIM01000978",99.371,159,1,0,1,159,24594,24436,1.84e-76,289
"micrurus_fulvius_uce-2788","AZIM01000381",97.959,392,8,0,1,392,123735,124126,0,680
"micrurus_fulvius_uce-279","AZIM01000208",99.69,323,1,0,1,323,690924,691246,2.79e-167,592
"micrurus_fulvius_uce-2790","AZIM01003334",99.248,399,3,0,1,399,83681,84079,0,721
"micrurus_fulvius_uce-2795","AZIM01001646",99.672,305,1,0,1,305,133834,133530,2.66e-157,558
"micrurus_fulvius_uce-2796","AZIM01001384",99.223,386,3,0,1,386,95841,96226,0,697
"micrurus_fulvius_uce-2797","AZIM01000827",100,113,0,0,1,113,67059,66947,9.58e-53,209
"micrurus_fulvius_uce-280","AZIM01002739",99.208,379,3,0,1,379,190615,190237,0,684
"micrurus_fulvius_uce-2801","AZIM01000882",94.958,119,2,3,1,115,79615,79497,5.94e-45,183
"micrurus_fulvius_uce-2802","AZIM01010430",98.712,233,3,0,1,233,1526,1758,4.51e-114,414
"micrurus_fulvius_uce-2803","AZIM01001471",99.371,318,2,0,1,318,79823,79506,7.68e-163,577
"micrurus_fulvius_uce-2809","AZIM01000865",100,274,0,0,1,274,106814,107087,8.71e-142,507
"micrurus_fulvius_uce-2810","AZIM01001414",99.726,365,0,1,1,365,364059,363696,0,667
"micrurus_fulvius_uce-2811","AZIM01000806",98.429,191,3,0,1,191,186382,186572,8.03e-91,337
"micrurus_fulvius_uce-2812","AZIM01000380",97.736,265,6,0,1,265,446240,445976,8.54e-127,457
"micrurus_fulvius_uce-2814","AZIM01001067",96.757,185,6,0,1,185,9002,8818,1.69e-82,309
"micrurus_fulvius_uce-2817","AZIM01000794",97.411,309,8,0,1,309,160418,160110,7.6e-148,527
"micrurus_fulvius_uce-2818","AZIM01000428",99.627,268,1,0,1,268,331326,331593,8.52e-137,490
"micrurus_fulvius_uce-2828","AZIM01003029",97.196,214,6,0,1,214,171132,170919,1.5e-98,363
"micrurus_fulvius_uce-2831","AZIM01001121",98.864,352,4,0,1,352,281726,281375,2.34e-178,628
"micrurus_fulvius_uce-2835","AZIM01004074",98,200,3,1,1,200,189617,189815,1.41e-93,346
"micrurus_fulvius_uce-2841","AZIM01002283",99.762,420,1,0,1,420,47495,47076,0,771
"micrurus_fulvius_uce-2843","AZIM01001536",98.19,221,4,0,1,221,72797,72577,9.25e-106,387
"micrurus_fulvius_uce-2844","AZIM01002913",99.18,366,3,0,1,366,15336,15701,0,660
"micrurus_fulvius_uce-2846","AZIM01000729",100,110,0,0,1,110,358565,358674,4.3e-51,204
"micrurus_fulvius_uce-2847","AZIM01000103",98.125,320,6,0,1,320,448892,448573,2.8e-157,558
"micrurus_fulvius_uce-2849","AZIM01002196",99.002,401,4,0,1,401,95310,94910,0,719
"micrurus_fulvius_uce-285","AZIM01002559",98.956,383,4,0,1,383,163511,163129,0,686
"micrurus_fulvius_uce-2851","AZIM01003417",99.712,347,1,0,1,347,114033,114379,1.37e-180,636
"micrurus_fulvius_uce-2853","AZIM01001410",98.889,270,2,1,1,270,160881,161149,5.17e-134,481
"micrurus_fulvius_uce-2857","AZIM01001436",97.716,394,9,0,1,394,152182,151789,0,678
"micrurus_fulvius_uce-2858","AZIM01000208",99.211,380,3,0,1,380,421016,420637,0,686
"micrurus_fulvius_uce-286","AZIM01001084",98.955,287,3,0,1,287,193155,193441,5.46e-144,514
"micrurus_fulvius_uce-2861","AZIM01000540",99.392,329,2,0,1,329,107363,107691,6.12e-169,597
"micrurus_fulvius_uce-2865","AZIM01004153",99.44,357,2,0,1,357,25235,24879,0,649
"micrurus_fulvius_uce-2866","AZIM01000548",99.441,358,1,1,1,357,185009,184652,0,649
"micrurus_fulvius_uce-2869","AZIM01000470",100,204,0,0,1,204,121242,121445,5.22e-103,377
"micrurus_fulvius_uce-287","AZIM01002299",97.491,279,6,1,1,279,431562,431839,2.5e-132,475
"micrurus_fulvius_uce-2874","AZIM01001542",100,468,0,0,1,468,87846,87379,0,865
"micrurus_fulvius_uce-2875","AZIM01002314",100,199,0,0,1,199,44970,45168,2.99e-100,368
"micrurus_fulvius_uce-2877","AZIM01000219",98.701,308,2,2,1,307,1265658,1265352,2.08e-153,545
"micrurus_fulvius_uce-2878","AZIM01000247",100,261,0,0,1,261,302340,302600,1.38e-134,483
"micrurus_fulvius_uce-2879","AZIM01004839",98.392,311,3,2,1,309,80931,81241,2.1e-153,545
"micrurus_fulvius_uce-288","AZIM01000827",99.27,274,2,0,1,274,210972,210699,1.88e-138,496
"micrurus_fulvius_uce-2882","AZIM01002244",98.496,133,2,0,1,133,314233,314101,2.06e-60,235
"micrurus_fulvius_uce-2886","AZIM01002417",91.42,338,10,1,1,319,313802,313465,2.28e-123,446
"micrurus_fulvius_uce-2887","AZIM01000133",98.969,388,4,0,1,388,397657,398044,0,695
"micrurus_fulvius_uce-2890","AZIM01000142",95.816,239,3,2,1,239,872101,872332,1.69e-103,379
"micrurus_fulvius_uce-2892","AZIM01000249",98.343,362,5,1,1,362,446607,446247,5.18e-180,634
"micrurus_fulvius_uce-2893","AZIM01000319",99.306,288,2,0,1,288,174963,175250,3.27e-146,521
"micrurus_fulvius_uce-2895","AZIM01003556",98.976,293,2,1,1,293,89613,89904,9.28e-147,523
"micrurus_fulvius_uce-2897","AZIM01001542",99.322,295,2,0,1,295,108434,108140,4.32e-150,534
"micrurus_fulvius_uce-2899","AZIM01000869",99.441,358,2,0,1,358,186473,186116,0,651
"micrurus_fulvius_uce-2901","AZIM01001668",99.032,310,3,0,3,312,179544,179853,9.8e-157,556
"micrurus_fulvius_uce-2903","AZIM01007304",99.675,308,1,0,1,308,32988,33295,5.8e-159,564
"micrurus_fulvius_uce-2905","AZIM01001178",99.744,391,1,0,1,391,136037,136427,0,717
"micrurus_fulvius_uce-2907","AZIM01001380",99.695,328,1,0,1,328,97595,97922,4.73e-170,601
"micrurus_fulvius_uce-2908","AZIM01000242",97.619,210,4,1,1,209,46330,46539,1.89e-97,359
"micrurus_fulvius_uce-2909","AZIM01000022",99.74,384,1,0,1,384,703293,703676,0,704
"micrurus_fulvius_uce-291","AZIM01002273",99.602,251,1,0,1,251,9524,9274,2.23e-127,459
"micrurus_fulvius_uce-2911","AZIM01000370",99.291,282,2,0,1,282,217092,216811,6.92e-143,510
"micrurus_fulvius_uce-2915","AZIM01002908",100,364,0,0,1,364,334464,334101,0,673
"micrurus_fulvius_uce-2917","AZIM01002698",91.318,311,20,3,1,310,12467,12771,4.79e-115,418
"micrurus_fulvius_uce-292","AZIM01002667",100,303,0,0,1,303,136913,137215,7.34e-158,560
"micrurus_fulvius_uce-2921","AZIM01006797",99.187,246,2,0,1,246,19766,20011,6.11e-123,444
"micrurus_fulvius_uce-2923","AZIM01000266",99.783,460,1,0,1,460,612124,611665,0,845
"micrurus_fulvius_uce-2924","AZIM01004770",99.194,248,2,0,1,248,30933,30686,4.77e-124,448
"micrurus_fulvius_uce-2925","AZIM01002819",100,217,0,0,1,217,43307,43523,3.23e-110,401
"micrurus_fulvius_uce-2928","AZIM01001123",96.552,116,4,0,2,117,26842,26727,1.01e-47,193
"micrurus_fulvius_uce-2930","AZIM01000894",99.379,161,1,0,1,161,145711,145871,1.44e-77,292
"micrurus_fulvius_uce-2933","AZIM01000605",92.248,258,9,2,1,258,796692,796938,3.11e-96,355
"micrurus_fulvius_uce-2937","AZIM01000714",96.218,238,9,0,1,238,113429,113666,7.78e-107,390
"micrurus_fulvius_uce-2938","AZIM01000567",98.235,170,3,0,1,170,733790,733959,3.3e-79,298
"micrurus_fulvius_uce-2939","AZIM01002913",100,277,0,0,1,277,27728,28004,1.89e-143,512
"micrurus_fulvius_uce-294","AZIM01000887",97.668,386,6,3,1,383,167482,167867,0,660
"micrurus_fulvius_uce-2940","AZIM01000268",99.275,414,2,1,1,414,248524,248936,0,747
"micrurus_fulvius_uce-2941","AZIM01001478",99.768,431,1,0,1,431,247612,248042,0,791
"micrurus_fulvius_uce-2943","AZIM01000657",99.565,230,1,0,1,230,149617,149388,9.54e-116,420
"micrurus_fulvius_uce-2952","AZIM01000020",98.23,226,4,0,1,226,308650,308425,1.58e-108,396
"micrurus_fulvius_uce-2954","AZIM01001538",97.784,361,7,1,1,361,172253,172612,4.73e-176,621
"micrurus_fulvius_uce-2958","AZIM01000503",98.276,406,2,3,1,405,253205,253606,0,706
"micrurus_fulvius_uce-2959","AZIM01004499",100,148,0,0,1,148,31220,31367,4.71e-72,274
"micrurus_fulvius_uce-2960","AZIM01001520",97.959,196,4,0,1,196,77770,77965,6.4e-92,340
"micrurus_fulvius_uce-2963","AZIM01002156",99.306,144,1,0,1,144,288115,287972,3.55e-68,261
"micrurus_fulvius_uce-2964","AZIM01000148",100,199,0,0,1,199,220337,220139,3.02e-100,368
"micrurus_fulvius_uce-2965","AZIM01000447",99.119,227,1,1,1,226,323459,323685,7.28e-112,407
"micrurus_fulvius_uce-2968","AZIM01001929",98.235,170,1,1,1,170,57887,57720,1.19e-78,296
"micrurus_fulvius_uce-297","AZIM01007885",99.02,510,4,1,1,510,5744,6252,0,913
"micrurus_fulvius_uce-2970","AZIM01000003",99.519,208,1,0,1,208,535032,535239,1.44e-103,379
"micrurus_fulvius_uce-2971","AZIM01000584",98.485,132,2,0,1,132,103343,103212,6.94e-60,233
"micrurus_fulvius_uce-2973","AZIM01000031",100,162,0,0,1,162,171559,171720,8.67e-80,300
"micrurus_fulvius_uce-2975","AZIM01002842",96.951,328,10,0,1,328,27488,27161,4.83e-155,551
"micrurus_fulvius_uce-2978","AZIM01000234",99.005,201,2,0,1,201,316198,315998,5.06e-98,361
"micrurus_fulvius_uce-298","AZIM01000028",98.482,461,6,1,1,461,763213,762754,0,811
"micrurus_fulvius_uce-2980","AZIM01005405",99.19,247,2,0,1,247,61448,61202,1.71e-123,446
"micrurus_fulvius_uce-2981","AZIM01003846",98.142,323,6,0,1,323,67301,67623,6.08e-159,564
"micrurus_fulvius_uce-2987","AZIM01000478",99.02,204,0,1,1,202,250101,250304,3.93e-99,364
"micrurus_fulvius_uce-299","AZIM01001863",96.814,408,12,1,1,407,22536,22129,0,680
"micrurus_fulvius_uce-2991","AZIM01000158",98.551,138,2,0,1,138,25162,25025,3.39e-63,244
"micrurus_fulvius_uce-300","AZIM01000413",95.76,283,2,4,1,283,35186,35458,5.53e-124,448
"micrurus_fulvius_uce-3008","AZIM01004374",99.413,511,3,0,1,511,13415,12905,0,928
"micrurus_fulvius_uce-301","AZIM01000930",98.784,329,0,1,1,325,349168,349496,1.69e-164,582
"micrurus_fulvius_uce-3010","AZIM01000996",98.246,342,3,3,1,342,7841,7503,2.34e-168,595
"micrurus_fulvius_uce-3013","AZIM01000431",99.27,137,1,0,1,137,62255,62391,2.6e-64,248
"micrurus_fulvius_uce-3016","AZIM01000875",99.425,174,1,0,1,174,42527,42700,9.38e-85,316
"micrurus_fulvius_uce-3018","AZIM01001560",98.524,271,4,0,1,271,94445,94175,1.87e-133,479
"micrurus_fulvius_uce-3020","AZIM01002740",97.306,297,5,1,1,294,77887,78183,4.36e-140,501
"micrurus_fulvius_uce-3025","AZIM01000064",99.315,292,2,0,1,292,902333,902624,1.99e-148,529
"micrurus_fulvius_uce-3027","AZIM01000057",99.192,495,2,2,1,493,739435,739929,0,891
"micrurus_fulvius_uce-3028","AZIM01002729",98.343,181,3,0,1,181,62831,62651,2.73e-85,318
"micrurus_fulvius_uce-3030","AZIM01005553",97.917,96,2,0,1,96,45102,45007,4.76e-40,167
"micrurus_fulvius_uce-3032","AZIM01000373",98.312,474,7,1,1,474,262466,262938,0,830
"micrurus_fulvius_uce-3039","AZIM01000895",98.182,165,3,0,1,165,196632,196468,1.92e-76,289
"micrurus_fulvius_uce-3043","AZIM01007992",98.824,170,2,0,1,170,16388,16557,7.1e-81,303
"micrurus_fulvius_uce-3046","AZIM01000380",100,312,0,0,1,312,573439,573128,7.52e-163,577
"micrurus_fulvius_uce-3049","AZIM01000804",98.326,239,4,0,1,239,81280,81042,9.97e-116,420
"micrurus_fulvius_uce-3051","AZIM01000854",98.23,226,4,0,1,226,671889,671664,1.58e-108,396
"micrurus_fulvius_uce-3053","AZIM01006133",98.75,240,3,0,2,241,19675,19914,6.01e-118,427
"micrurus_fulvius_uce-3055","AZIM01000724",99.69,323,1,0,1,323,199455,199777,2.79e-167,592
"micrurus_fulvius_uce-3058","AZIM01000103",98.503,334,5,0,1,334,87204,87537,1.04e-166,590
"micrurus_fulvius_uce-3060","AZIM01001439",99.324,444,3,0,1,444,361630,361187,0,804
"micrurus_fulvius_uce-3061","AZIM01001130",98.322,298,4,1,1,297,546161,546458,3.39e-146,521
"micrurus_fulvius_uce-3062","AZIM01000899",95.783,166,3,2,1,166,195562,195723,3.26e-69,265
"micrurus_fulvius_uce-3065","AZIM01000759",99.198,374,3,0,1,374,415866,415493,0,675
"micrurus_fulvius_uce-3067","AZIM01000329",97.059,306,7,2,1,304,69450,69145,5.82e-144,514
"micrurus_fulvius_uce-3068","AZIM01004396",99.288,281,2,0,1,281,33695,33415,2.48e-142,508
"micrurus_fulvius_uce-3069","AZIM01000649",96.91,356,11,0,1,356,541142,540787,6.67e-169,597
"micrurus_fulvius_uce-3070","AZIM01001790",100,104,0,0,1,104,163306,163203,8.64e-48,193
"micrurus_fulvius_uce-3071","AZIM01000621",95.899,317,11,1,1,315,161112,161428,2.17e-143,512
"micrurus_fulvius_uce-3074","AZIM01000397",96.703,364,11,1,1,363,167635,167272,4.07e-171,604
"micrurus_fulvius_uce-3077","AZIM01002196",98.153,379,7,0,1,379,56039,55661,0,662
"micrurus_fulvius_uce-3078","AZIM01001542",97.685,216,3,1,2,217,121666,121453,9.12e-101,370
"micrurus_fulvius_uce-3079","AZIM01000158",99.634,273,1,0,1,273,356938,356666,1.45e-139,499
"micrurus_fulvius_uce-3082","AZIM01000055",98.819,254,3,0,6,259,849621,849368,1.08e-125,453
"micrurus_fulvius_uce-3083","AZIM01000316",99.673,306,1,0,1,306,92803,93108,7.42e-158,560
"micrurus_fulvius_uce-3084","AZIM01000782",96.682,211,5,1,1,209,116227,116437,1.14e-94,350
"micrurus_fulvius_uce-3089","AZIM01005237",99.459,185,1,0,1,185,81451,81267,7.74e-91,337
"micrurus_fulvius_uce-3092","AZIM01000302",98.773,326,4,0,1,326,274602,274277,6.1e-164,580
"micrurus_fulvius_uce-3095","AZIM01001725",99.08,326,1,2,1,326,208699,209022,4.72e-165,584
"micrurus_fulvius_uce-3096","AZIM01000023",100,432,0,0,1,432,502611,502180,0,798
"micrurus_fulvius_uce-3097","AZIM01001353",99.765,425,1,0,1,425,29530,29954,0,780
"micrurus_fulvius_uce-3099","AZIM01000313",97.772,359,2,2,1,354,164080,163723,6.58e-174,614
"micrurus_fulvius_uce-3100","AZIM01001371",97.838,370,5,3,1,368,109451,109083,1.47e-180,636
"micrurus_fulvius_uce-3101","AZIM01001873",99.257,269,2,0,1,269,327374,327642,1.11e-135,486
"micrurus_fulvius_uce-3104","AZIM01000249",97.203,143,4,0,1,143,359635,359493,1.27e-62,243
"micrurus_fulvius_uce-3106","AZIM01001174",98.936,282,3,0,1,282,493605,493324,3.22e-141,505
"micrurus_fulvius_uce-3110","AZIM01000601",100,359,0,0,1,359,145957,146315,0,664
"micrurus_fulvius_uce-3113","AZIM01000770",100,171,0,0,1,171,295888,295718,9.18e-85,316
"micrurus_fulvius_uce-3114","AZIM01002380",99.73,371,1,0,1,371,19266,19636,0,680
"micrurus_fulvius_uce-3117","AZIM01000195",98.69,229,1,2,4,231,258719,258492,2.69e-111,405
"micrurus_fulvius_uce-3121","AZIM01000359",99.333,150,1,0,1,150,35658,35509,1.72e-71,272
"micrurus_fulvius_uce-3122","AZIM01000811",98.83,342,2,2,1,341,297231,296891,2.94e-172,608
"micrurus_fulvius_uce-3126","AZIM01000649",97.345,226,3,2,1,226,508595,508373,4.41e-104,381
"micrurus_fulvius_uce-3129","AZIM01001668",98.915,461,5,0,1,461,213351,213811,0,824
"micrurus_fulvius_uce-3130","AZIM01000251",95.918,147,6,0,1,147,434931,435077,1.7e-61,239
"micrurus_fulvius_uce-3131","AZIM01000086",99.5,200,1,0,1,200,865165,864966,3.89e-99,364
"micrurus_fulvius_uce-3134","AZIM01000388",100,209,0,0,1,209,39137,39345,8.67e-106,387
"micrurus_fulvius_uce-3135","AZIM01000133",96.267,375,11,3,1,373,168563,168936,2.51e-173,612
"micrurus_fulvius_uce-3137","AZIM01000931",99.196,373,3,0,1,373,638573,638945,0,673
"micrurus_fulvius_uce-3139","AZIM01000619",100,163,0,0,1,163,136569,136407,2.5e-80,302
"micrurus_fulvius_uce-314","AZIM01001410",99.56,455,2,0,1,455,153539,153993,0,830
"micrurus_fulvius_uce-3141","AZIM01000605",97.486,358,9,0,1,358,799443,799800,2.4e-173,612
"micrurus_fulvius_uce-3153","AZIM01001080",90.517,116,11,0,13,128,303824,303939,5.35e-36,154
"micrurus_fulvius_uce-3156","AZIM01000996",96.941,425,7,5,1,420,49368,48945,0,708
"micrurus_fulvius_uce-3159","AZIM01001180",96.519,316,11,0,1,316,361543,361858,1.01e-146,523
"micrurus_fulvius_uce-3160","AZIM01000767",100,276,0,0,1,276,218326,218051,6.76e-143,510
"micrurus_fulvius_uce-3161","AZIM01000068",99.688,321,1,0,1,321,21208,20888,3.59e-166,588
"micrurus_fulvius_uce-3163","AZIM01000094",97.222,252,6,1,4,255,841472,841222,2.31e-117,425
"micrurus_fulvius_uce-3167","AZIM01001862",99.234,261,2,0,10,270,196395,196135,3.11e-131,472
"micrurus_fulvius_uce-3169","AZIM01001646",94.444,234,7,4,1,232,189274,189045,2.76e-96,355
"micrurus_fulvius_uce-317","AZIM01005502",98.842,259,3,0,1,259,57651,57393,1.79e-128,462
"micrurus_fulvius_uce-3170","AZIM01000860",99.687,319,1,0,1,319,73718,73400,4.61e-165,584
"micrurus_fulvius_uce-3174","AZIM01002542",98.673,226,3,0,2,227,71855,71630,3.41e-110,401
"micrurus_fulvius_uce-3177","AZIM01000301",98.859,263,3,0,1,263,164389,164651,1.09e-130,470
"micrurus_fulvius_uce-3178","AZIM01000228",96.915,389,11,1,1,388,235300,235688,0,651
"micrurus_fulvius_uce-318","AZIM01002564",100,308,0,0,1,308,43119,42812,1.24e-160,569
"micrurus_fulvius_uce-3180","AZIM01006256",96.047,253,6,1,1,249,7213,7465,2.26e-112,409
"micrurus_fulvius_uce-3181","AZIM01001261",99.51,204,1,0,1,204,268742,268945,2.38e-101,372
"micrurus_fulvius_uce-3185","AZIM01000841",98.889,90,1,0,1,90,416366,416455,2.02e-38,161
"micrurus_fulvius_uce-3187","AZIM01000931",99.627,268,1,0,1,268,525422,525689,8.52e-137,490
"micrurus_fulvius_uce-3188","AZIM01000686",99.346,459,2,1,1,459,137494,137951,0,830
"micrurus_fulvius_uce-3191","AZIM01000448",100,350,0,0,1,350,34907,35256,0,647
"micrurus_fulvius_uce-3193","AZIM01003531",99.31,290,2,0,1,290,62108,62397,2.55e-147,525
"micrurus_fulvius_uce-3196","AZIM01000060",98.939,377,2,1,1,377,603886,604260,0,673
"micrurus_fulvius_uce-3199","AZIM01003241",99.465,187,1,0,1,187,66467,66653,6.06e-92,340
"micrurus_fulvius_uce-320","AZIM01000335",100,370,0,0,1,370,180178,180547,0,684
"micrurus_fulvius_uce-3200","AZIM01000444",97.596,416,9,1,1,415,355788,355373,0,712
"micrurus_fulvius_uce-3202","AZIM01002714",97.744,266,6,0,1,266,72340,72605,2.38e-127,459
"micrurus_fulvius_uce-3208","AZIM01000014",99.373,319,1,1,1,319,728962,729279,7.71e-163,577
"micrurus_fulvius_uce-3212","AZIM01003170",98.75,240,2,1,1,239,7907,8146,2.14e-117,425
"micrurus_fulvius_uce-3215","AZIM01087475",96.61,236,6,2,13,248,197,430,8.15e-107,390
"micrurus_fulvius_uce-3217","AZIM01001091",100,210,0,0,1,210,247285,247494,2.43e-106,388
"micrurus_fulvius_uce-322","AZIM01001646",99.64,278,1,0,1,278,158906,158629,2.45e-142,508
"micrurus_fulvius_uce-3223","AZIM01000260",97.756,401,9,0,1,401,634976,634576,0,691
"micrurus_fulvius_uce-3224","AZIM01000768",99.457,368,1,1,1,367,420916,420549,0,667
"micrurus_fulvius_uce-3228","AZIM01000758",95.017,301,8,2,1,301,165177,165470,1.63e-129,466
"micrurus_fulvius_uce-323","AZIM01001996",100,119,0,0,1,119,197808,197690,4.73e-56,220
"micrurus_fulvius_uce-3233","AZIM01001200",100,303,0,0,1,303,112172,111870,7.34e-158,560
"micrurus_fulvius_uce-3234","AZIM01002655",97.403,385,8,2,1,385,69291,69673,0,654
"micrurus_fulvius_uce-3235","AZIM01000260",99.677,310,1,0,1,310,88238,87929,4.5e-160,568
"micrurus_fulvius_uce-3237","AZIM01005751",98.176,329,6,0,1,329,30619,30947,2.87e-162,575
"micrurus_fulvius_uce-3238","AZIM01000810",99.093,441,4,0,1,441,386432,385992,0,793
"micrurus_fulvius_uce-3239","AZIM01001091",98.45,258,3,1,1,258,260338,260594,1.07e-125,453
"micrurus_fulvius_uce-3244","AZIM01001266",98.819,254,3,0,1,254,81060,81313,1.05e-125,453
"micrurus_fulvius_uce-3246","AZIM01001147",96.591,176,6,0,1,176,7672,7497,1.6e-77,292
"micrurus_fulvius_uce-3248","AZIM01000688",99.052,211,2,0,1,211,231182,231392,1.47e-103,379
"micrurus_fulvius_uce-325","AZIM01000942",99.095,442,3,1,1,442,265568,266008,0,793
"micrurus_fulvius_uce-3250","AZIM01001312",96.33,218,7,1,2,218,53753,53536,7.14e-97,357
"micrurus_fulvius_uce-3252","AZIM01000978",99.698,331,1,0,1,331,162745,162415,1.09e-171,606
"micrurus_fulvius_uce-3258","AZIM01006969",95.96,495,14,4,1,495,14917,14429,0,798
"micrurus_fulvius_uce-3259","AZIM01000026",98.639,147,2,0,1,147,236894,237040,3.67e-68,261
"micrurus_fulvius_uce-326","AZIM01000228",100,615,0,0,1,615,247837,248451,0,1136
"micrurus_fulvius_uce-3260","AZIM01001916",95.95,321,0,4,1,308,252374,252694,2.74e-142,508
"micrurus_fulvius_uce-3262","AZIM01001677",99.156,474,4,0,1,474,21994,21521,0,854
"micrurus_fulvius_uce-3263","AZIM01000174",98.619,362,1,1,1,362,194045,193688,0,638
"micrurus_fulvius_uce-3265","AZIM01004405",95.05,202,7,3,1,200,32516,32316,3.97e-84,315
"micrurus_fulvius_uce-3267","AZIM01000311",97.154,246,6,1,1,245,409990,409745,4.77e-114,414
"micrurus_fulvius_uce-327","AZIM01001180",99.677,310,1,0,1,310,350267,350576,4.5e-160,568
"micrurus_fulvius_uce-3276","AZIM01002097",99.119,227,2,0,1,227,361432,361206,2.04e-112,409
"micrurus_fulvius_uce-3277","AZIM01002067",99.371,477,3,0,1,477,85663,86139,0,865
"micrurus_fulvius_uce-3279","AZIM01001351",99.057,212,2,0,1,212,146760,146971,4.1e-104,381
"micrurus_fulvius_uce-3280","AZIM01003630",99.756,410,1,0,1,410,73990,73581,0,752
"micrurus_fulvius_uce-3282","AZIM01000866",97.105,380,10,1,1,380,2354,1976,0,640
"micrurus_fulvius_uce-3284","AZIM01000041",98.986,296,3,0,1,296,388391,388096,5.61e-149,531
"micrurus_fulvius_uce-3287","AZIM01000084",93.094,362,13,7,1,358,72797,73150,1.49e-145,520
"micrurus_fulvius_uce-3290","AZIM01082805",99.457,184,1,0,1,184,248,431,2.76e-90,335
"micrurus_fulvius_uce-3294","AZIM01000215",98.352,182,2,1,1,181,569990,570171,2.73e-85,318
"micrurus_fulvius_uce-330","AZIM01003840",98.952,477,5,0,1,477,188287,187811,0,854
"micrurus_fulvius_uce-3300","AZIM01000666",99.213,254,2,0,1,254,287480,287227,2.26e-127,459
"micrurus_fulvius_uce-3302","AZIM01006360",99.065,321,3,0,1,321,37979,38299,7.76e-163,577
"micrurus_fulvius_uce-3304","AZIM01001511",98.289,409,7,0,1,409,295240,295648,0,717
"micrurus_fulvius_uce-3307","AZIM01000208",98.784,329,3,1,1,329,73683,73356,4.77e-165,584
"micrurus_fulvius_uce-3308","AZIM01000094",98.643,221,3,0,1,221,964591,964371,1.99e-107,392
"micrurus_fulvius_uce-3309","AZIM01000393",96.122,361,4,4,1,351,441434,441074,6.66e-164,580
"micrurus_fulvius_uce-3310","AZIM01002716",99.094,331,3,0,1,331,299420,299090,2.56e-168,595
"micrurus_fulvius_uce-3312","AZIM01000026",99.728,367,1,0,1,367,37633,37999,0,673
"micrurus_fulvius_uce-3313","AZIM01000438",99.333,300,2,0,2,301,1061883,1061584,7.34e-153,544
"micrurus_fulvius_uce-3314","AZIM01000228",100,295,0,0,1,295,550141,550435,2.02e-153,545
"micrurus_fulvius_uce-3316","AZIM01000084",97.585,207,5,0,1,207,193948,194154,2.43e-96,355
"micrurus_fulvius_uce-3318","AZIM01000058",99.187,492,3,1,1,492,576642,576152,0,885
"micrurus_fulvius_uce-3319","AZIM01000441",99.425,348,1,1,1,347,227901,227554,6.4e-179,630
"micrurus_fulvius_uce-3320","AZIM01000228",99.643,280,1,0,1,280,43844,44123,1.91e-143,512
"micrurus_fulvius_uce-3322","AZIM01000452",99.519,208,1,0,1,208,84786,84993,1.47e-103,379
"micrurus_fulvius_uce-3323","AZIM01000055",97.633,338,3,1,1,338,480023,479691,2.95e-162,575
"micrurus_fulvius_uce-3326","AZIM01000405",100,294,0,0,1,294,27220,27513,7.15e-153,544
"micrurus_fulvius_uce-3329","AZIM01000219",99.443,359,2,0,1,359,1326404,1326046,0,652
"micrurus_fulvius_uce-3330","AZIM01001107",100,265,0,0,1,265,32172,31908,8.42e-137,490
"micrurus_fulvius_uce-3331","AZIM01001991",99.497,398,2,0,1,398,204320,203923,0,725
"micrurus_fulvius_uce-3333","AZIM01000233",97.417,271,3,3,3,271,235804,235536,2.43e-127,459
"micrurus_fulvius_uce-3334","AZIM01001650",99.761,419,0,1,1,419,168001,167584,0,767
"micrurus_fulvius_uce-3336","AZIM01003101",99.623,265,1,0,1,265,175185,174921,3.92e-135,484
"micrurus_fulvius_uce-3337","AZIM01001045",98.182,220,4,0,1,220,58486,58705,3.31e-105,385
"micrurus_fulvius_uce-3338","AZIM01003084",98.452,323,5,0,1,323,30905,31227,1.31e-160,569
"micrurus_fulvius_uce-334","AZIM01000305",97.609,460,5,4,1,460,177902,178355,0,784
"micrurus_fulvius_uce-3340","AZIM01000140",99.344,305,1,1,1,305,73369,73672,4.46e-155,551
"micrurus_fulvius_uce-3341","AZIM01001578",98.513,269,1,2,1,266,49631,49899,3.06e-131,472
"micrurus_fulvius_uce-3346","AZIM01000667",98.219,393,5,1,1,393,47257,47647,0,686
"micrurus_fulvius_uce-3349","AZIM01005690",95.238,315,1,5,1,315,12683,12983,1.32e-135,486
